begin_time,end_time,filename,call_length,label,View,Annotation,Channel,Delta Time (s),Avg Power Density (dB FS/Hz),Selection,High Freq (Hz),Delta Freq (Hz),Low Freq (Hz)
66.818375503,67.082194595,738496579.150825043633-1,0.26381909200000564,0,Waveform 1,4,1,0.1484,,47,139969.795,30211.331,109758.463
67.230592834,67.562130672,738496579.150825043633-1,0.3315378379999885,0,Waveform 1,2,1,1.1448,,48,142627.273,33708.013,108919.26
68.706917088,69.686330336,738496579.150825043633-1,0.9794132480000002,0,Waveform 1,3,1,0.4723,,49,140249.529,31470.137,108779.393
70.158613621,72.329262424,738496579.150825043633-1,2.170648803000006,0,Waveform 1,4,1,0.384,,50,140109.662,32728.942,107380.72
75.340687025,76.344764888,738496579.150825043633-1,1.0040778630000062,0,Waveform 1,4,1,0.5877,,54,142347.539,31889.739,110457.8
76.932469026,78.276159725,738496579.150825043633-1,1.3436906989999926,0,Waveform 1,1,1,1.186,,55,139969.795,35526.288,104443.507
79.462167874,83.012676882,738496579.150825043633-1,3.5505090079999917,0,Waveform 1,4,1,0.1884,,56,138291.388,25176.11,113115.278
83.20111909,83.646251212,738496579.150825043633-1,0.44513212199998975,0,Waveform 1,3,1,0.5111,,57,141788.07,33148.544,108639.525
84.157400702,84.194790695,738496579.150825043633-1,0.037389992999990795,0,Waveform 1,2,1,1.0329,,58,141228.6,35666.155,105562.445
86.945212266,87.325324261,738496579.150825043633-1,0.38011199500000714,0,Waveform 1,1,1,0.6501,,61,137592.051,29931.597,107660.454
87.97544988,88.801112292,738496579.150825043633-1,0.8256624119999998,0,Waveform 1,4,1,0.7973,,62,142767.14,34407.35,108359.791
89.598458386,89.991114752,738496579.150825043633-1,0.3926563659999971,0,Waveform 1,4,1,0.6972,,63,139270.459,30351.199,108919.26
90.688350923,91.237176247,738496579.150825043633-1,0.5488253239999921,0,Waveform 1,3,1,0.8291,,64,141228.6,32449.208,108779.393
92.066321963,92.314830125,738496579.150825043633-1,0.24850816200000736,0,Waveform 1,1-possibility to 2 in it,1,0.7912,,65,147942.23,40561.51,107380.72
93.106044283,93.715757624,738496579.150825043633-1,0.6097133410000026,0,Waveform 1,1,1,0.3993,,66,148221.964,38183.766,110038.198
94.115019553,96.714855271,738496579.150825043633-1,2.5998357180000085,0,Waveform 1,4,1,0.3757,,67,149201.035,39162.837,110038.198
97.090561924,97.302316291,738496579.150825043633-1,0.2117543669999975,0,Waveform 1,1,1,0.5088,,68,142347.539,32169.473,110178.065
97.811110253,98.454212013,738496579.150825043633-1,0.6431017600000075,0,Waveform 1,4,1,0.8527,,69,143046.875,34407.35,108639.525
99.306913005,99.503712143,738496579.150825043633-1,0.19679913800000293,0,Waveform 1,4,1,0.9775,,70,142767.14,32728.942,110038.198
100.481256099,100.578704782,738496579.150825043633-1,0.0974486829999961,0,Waveform 1,1,1,0.8185,,71,139270.459,30071.464,109198.994
101.397250624,101.573261045,738496579.150825043633-1,0.17601042100000086,0,Waveform 1,1,1,1.2473,,72,143326.61,36085.757,107240.852
102.820512912,103.900391784,738496579.150825043633-1,1.079878872000009,0,Waveform 1,4,1,0.6737,,73,140948.866,35106.686,105842.18
104.574072679,105.649832049,738496579.150825043633-1,1.07575937,0,Waveform 1,1,1,0.2709,,74,137731.919,18042.879,119689.04
105.920717724,110.481692743,738496579.150825043633-1,4.560975018999997,0,Waveform 1,1,1,0.1237,,75,141368.468,28672.791,112695.676
110.605357942,115.705553732,738496579.150825043633-1,5.100195790000001,0,Waveform 1,1,1,0.3062,,77,133256.166,20420.622,112835.544
116.011772321,117.151604564,738496579.150825043633-1,1.1398322430000007,0,Waveform 1,4,1,0.199,,78,142347.539,33708.013,108639.525
117.350646646,118.011136286,738496579.150825043633-1,0.6604896399999944,0,Waveform 1,4,1,0.1166,,79,142487.406,32728.942,109758.463
118.127734902,118.575864093,738496579.150825043633-1,0.4481291910000067,0,Waveform 1,2,1,0.3015,,80,141368.468,35386.421,105982.047
2.179050358,2.791029481,738496579.150825043633-2,0.6119791229999998,0,Waveform 1,2,1,0.7248,,2,140649.958,35619.533,105030.426
3.515855859,3.711168292,738496579.150825043633-2,0.19531243299999979,0,Waveform 1,2,1,0.2199,,3,149228.485,41400.714,107827.771
4.339061801,4.447568589,738496579.150825043633-2,0.10850678800000058,0,Waveform 1,mix 1+2,1,0.8695,,5,148482.526,42146.672,106335.853
5.317070891,5.952198249,738496579.150825043633-2,0.6351273580000001,0,Waveform 1,3,1,0.2025,,6,136547.185,30397.821,106149.364
6.154744542,7.328031826,738496579.150825043633-2,1.1732872839999997,0,Waveform 1,1,1,0.1244,,7,142701.345,35992.512,106708.833
7.45245312,7.971218795,738496579.150825043633-2,0.518765675,0,Waveform 1,1,1,0.9939,,8,145125.711,36179.002,108946.709
8.965142391,9.919018393,738496579.150825043633-2,0.9538760019999994,0,Waveform 1,1,1,0.8478,,9,143447.304,34127.615,109319.689
11.28909938,11.763556581,738496579.150825043633-2,0.4744572009999999,0,Waveform 1,1,1,0.9722,,11,141209.427,35433.043,105776.384
13.349204811,14.623799789,738496579.150825043633-2,1.2745949779999997,0,Waveform 1,4,1,0.3906,,13,141395.917,33568.146,107827.771
15.014424784,15.214077559,738496579.150825043633-2,0.19965277500000056,0,Waveform 1,4,1,0.162,,14,141209.427,32822.187,108387.24
15.376114593,15.701635433,738496579.150825043633-2,0.32552083999999937,0,Waveform 1,1,1,0.1997,,15,130393.025,22938.233,107454.792
16.410547459,16.661424309,738496579.150825043633-2,0.25087685000000093,0,Waveform 1,4,1,0.7957,,17,149228.485,40468.265,108760.22
17.45714189,19.566666488,738496579.150825043633-2,2.109524598,0,Waveform 1,4,1,0.3675,,18,140836.448,32822.187,108014.261
19.934143335,19.989378691,738496579.150825043633-2,0.05523535599999718,0,Waveform 1,3,1,0.0477,,19,135987.716,24057.171,111930.545
20.037121746,20.397364796,738496579.150825043633-2,0.3602430500000011,0,Waveform 1,4,1,0.2199,,20,142141.876,32076.228,110065.648
20.6172722,22.725323728,738496579.150825043633-2,2.1080515280000007,0,Waveform 1,3,1,0.9086,,21,141395.917,32262.718,109133.199
23.63388853,24.63349392,738496579.150825043633-2,0.9996053899999993,0,Waveform 1,4,1,0.1968,,22,144566.242,34873.574,109692.668
24.830253176,25.828747428,738496579.150825043633-2,0.9984942520000004,0,Waveform 1,1,1,0.3848,,23,140836.448,31516.759,109319.689
26.213585386,26.566825018,738496579.150825043633-2,0.3532396320000011,0,Waveform 1,4,1,0.7335,,24,142887.835,33941.125,108946.709
27.300331952,27.981135115,738496579.150825043633-2,0.6808031630000002,0,Waveform 1,3,1,0.1461,,25,141582.407,33941.125,107641.281
28.127257798,28.551984576,738496579.150825043633-2,0.42472677800000014,0,Waveform 1,3,1,0.11,,26,142701.345,42146.672,100554.673
28.661938278,29.208760648,738496579.150825043633-2,0.5468223699999974,0,Waveform 1,3,1,0.2734,,27,141955.386,34687.084,107268.302
29.482198144,31.505796131,738496579.150825043633-2,2.0235979869999987,0,Waveform 1,2,1,0.6424,,28,142701.345,34687.084,108014.261
32.148157233,33.519296747,738496579.150825043633-2,1.3711395139999993,0,Waveform 1,4,1,0.1808,,29,145685.18,35433.043,110252.137
33.700141652,33.908474982,738496579.150825043633-2,0.2083333300000021,0,Waveform 1,3,1,0.2908,,30,147177.098,38416.878,108760.22
34.199273589,34.75911316,738496579.150825043633-2,0.5598395709999977,0,Waveform 1,4,1,0.1476,,31,148669.016,38603.368,110065.648
34.906682602,35.359182622,738496579.150825043633-2,0.4525000200000022,0,Waveform 1,3,1,0.2778,,32,144193.263,33381.656,110811.606
35.636960396,36.2092548,738496579.150825043633-2,0.5722944039999973,0,Waveform 1,3,1,0.6597,,33,149414.974,40841.244,108573.73
36.868977013,36.971050169,738496579.150825043633-2,0.102073156000003,0,Waveform 1,2,1,1.7812,,34,149228.485,40841.244,108387.24
38.752265665,40.760213254,738496579.150825043633-2,2.007947588999997,0,Waveform 1,2,1,0.2431,,35,146058.16,37111.45,108946.709
41.003268806,42.09375789,738496579.150825043633-2,1.0904890839999979,0,Waveform 1,1,1,0.3979,,36,146804.119,38603.368,108200.75
42.49161668,42.64786675,738496579.150825043633-2,0.1562500699999987,0,Waveform 1,4,1,1.0677,,37,147923.057,39162.837,108760.22
43.715575068,45.823292718,738496579.150825043633-2,2.107717649999998,0,Waveform 1,2,1,0.5599,,38,144193.263,37484.43,106708.833
46.383188543,47.002062243,738496579.150825043633-2,0.6188736999999946,0,Waveform 1,2,1,0.2951,,39,143260.814,33754.636,109506.178
47.297201128,50.174905892,738496579.150825043633-2,2.8777047640000006,0,Waveform 1,3,1,0.5425,,40,143074.324,33381.656,109692.668
50.717440606,53.929031995,738496579.150825043633-2,3.211591389000006,0,Waveform 1,3,1,1.127,,41,149414.974,40841.244,108573.73
55.056057442,55.200963743,738496579.150825043633-2,0.144906301000006,0,Waveform 1,2,1,0.2691,,42,149228.485,40095.286,109133.199
55.470060962,57.334803881,738496579.150825043633-2,1.864742919000001,0,Waveform 1,2,1,0.6019,,43,146244.649,39535.817,106708.833
57.936655724,58.265070071,738496579.150825043633-2,0.32841434699999894,0,Waveform 1,3,1,0.3545,,44,144752.732,35246.553,109506.178
58.619526085,58.854103332,738496579.150825043633-2,0.23457724700000426,0,Waveform 1,1,1,0.2329,,45,145312.201,36179.002,109133.199
59.087031569,59.506850254,738496579.150825043633-2,0.41981868500000274,0,Waveform 1,3,1,1.0026,,46,144939.222,35806.023,109133.199
61.189972753,61.973728016,738496579.150825043633-2,0.7837552630000033,0,Waveform 1,4,1,0.6785,,48,148296.036,39908.796,108387.24
63.969633511,68.498547689,738496579.150825043633-2,4.528914178000008,0,Waveform 1,3,1,0.34,,50,144006.773,34687.084,109319.689
68.83853611,69.207976726,738496579.150825043633-2,0.36944061599999145,0,Waveform 1,4,1,0.6525,,51,145125.711,39162.837,105962.874
69.860465143,70.131833625,738496579.150825043633-2,0.27136848199999974,0,Waveform 1,4,1,0.5729,,52,145312.201,38603.368,106708.833
70.704750284,71.374264189,738496579.150825043633-2,0.6695139050000023,0,Waveform 1,4,1,0.5353,,53,141582.407,33381.656,108200.75
71.909565107,74.669226109,738496579.150825043633-2,2.759661001999987,0,Waveform 1,4,1,0.4239,,54,141955.386,35060.064,106895.323
75.093126565,79.630728564,738496579.150825043633-2,4.537601998999989,0,Waveform 1,1,1,0.9823,,55,143633.794,35619.533,108014.261
80.613078087,80.927534587,738496579.150825043633-2,0.3144564999999915,0,Waveform 1,1,1,1.195,,56,142328.366,35433.043,106895.323
82.122557718,83.11262992,738496579.150825043633-2,0.9900722020000075,0,Waveform 1,4,1,0.4499,,57,141582.407,32076.228,109506.178
83.562572043,86.298462642,738496579.150825043633-2,2.735890599000001,0,Waveform 1,1 mixed with 2,1,0.991,,58,146804.119,37484.43,109319.689
89.887767179,90.804313055,738496579.150825043633-2,0.9165458760000007,0,Waveform 1,1,1,0.434,,62,142887.835,35992.512,106895.323
91.238340826,92.855531854,738496579.150825043633-2,1.6171910280000077,0,Waveform 1,4,1,0.2322,,63,148296.036,38789.858,109506.178
93.087755865,94.897674613,738496579.150825043633-2,1.8099187480000012,0,Waveform 1,4,1,0.6895,,64,145312.201,37111.45,108200.75
95.587185556,98.500585299,738496579.150825043633-2,2.9133997429999994,0,Waveform 1,2,1,0.1862,,65,145498.691,34687.084,110811.606
98.686773714,99.099380791,738496579.150825043633-2,0.4126070770000041,0,Waveform 1,2,1,0.1125,,66,144379.752,33381.656,110998.096
99.211912251,99.797834506,738496579.150825043633-2,0.5859222549999998,0,Waveform 1,2,1,0.1831,,67,141022.938,30397.821,110625.117
99.980953881,100.90630201,738496579.150825043633-2,0.9253481289999996,0,Waveform 1,2,1,0.312,,68,140649.958,32076.228,108573.73
101.218321056,102.42683656,738496579.150825043633-2,1.2085155040000046,0,Waveform 1,1 mixed with 2,1,0.7857,,69,150720.402,42706.141,108014.261
103.21251075,103.296190538,738496579.150825043633-2,0.08367978799999776,0,Waveform 1,2,1,0.3263,,70,142701.345,35992.512,106708.833
103.622531771,103.854755783,738496579.150825043633-2,0.2322240120000032,0,Waveform 1,1 mixed with 2,1,0.3437,,71,148296.036,38416.878,109879.158
104.198488241,104.40124904,738496579.150825043633-2,0.20276079899998933,0,Waveform 1,4,1,0.3018,,72,147177.098,37111.45,110065.648
104.703037954,107.456371876,738496579.150825043633-2,2.75333392200001,0,Waveform 1,4,1,0.4624,,73,145871.67,36551.981,109319.689
107.918773873,108.172073795,738496579.150825043633-2,0.2532999219999965,0,Waveform 1,3,1,1.1056,,74,145685.18,36924.961,108760.22
109.277672328,112.678985121,738496579.150825043633-2,3.4013127930000024,0,Waveform 1,4,1,0.667,,75,142328.366,36179.002,106149.364
113.345989771,113.433150072,738496579.150825043633-2,0.08716030099999728,0,Waveform 1,4,1,0.6721,,76,143074.324,34314.105,108760.22
114.105269789,116.839094948,738496579.150825043633-2,2.7338251589999913,0,Waveform 1,2,1,0.9616,,77,146617.629,38603.368,108014.261
119.737429596,119.981929767,738496579.150825043633-2,0.24450017099999855,0,Waveform 1,4,1,0.0102,,81,148296.036,38603.368,109692.668
0.619946041,1.031400982,738496579.150825043633-3,0.41145494100000013,0,Waveform 1,1 mixed with 2,1,1.0281,,2,142264.197,35440.292,106823.906
2.422902634,2.602952969,738496579.150825043633-3,0.18005033499999978,0,Waveform 1,2,1,0.1974,,4,143883.297,34900.592,108982.705
2.80039453,3.07271978,738496579.150825043633-3,0.27232524999999974,0,Waveform 1,2,1,0.1688,,5,148020.996,37239.291,110781.705
3.241516969,3.481924253,738496579.150825043633-3,0.24040728399999978,0,Waveform 1,4,1,0.6578,,6,148380.796,39577.991,108802.805
4.139721784,6.728963609,738496579.150825043633-3,2.589241825,0,Waveform 1,2,1,0.2803,,7,141364.698,31482.493,109882.205
7.009269245,7.372437729,738496579.150825043633-3,0.363168484,0,Waveform 1,4,1,0.4102,,8,146941.596,38498.591,108443.005
7.78266605,8.834800752,738496579.150825043633-3,1.052134702,0,Waveform 1,4,1,0.1402,,9,142444.097,33821.192,108622.905
8.97495357,9.578804369,738496579.150825043633-3,0.6038507989999999,0,Waveform 1,4,1,0.2414,,10,143703.397,34001.092,109702.305
9.820235501,10.684201929,738496579.150825043633-3,0.8639664279999995,0,Waveform 1,3,1,0.0931,,11,146581.796,36699.592,109882.205
10.777296137,10.838676933,738496579.150825043633-3,0.061380795999999904,0,Waveform 1,2,1,0.087,,12,149460.196,39038.291,110421.905
10.925633061,11.357343602,738496579.150825043633-3,0.43171054100000106,0,Waveform 1,4,1,0.534,,13,145142.597,34540.792,110601.805
11.891356528,16.231994282,738496579.150825043633-3,4.340637753999999,0,Waveform 1,2,1,0.2895,,14,140824.998,34540.792,106284.206
16.521507037,16.584933859,738496579.150825043633-3,0.06342682200000027,0,Waveform 1,3,1,0.1514,,15,137586.798,27164.894,110421.905
16.736339823,17.292656871,738496579.150825043633-3,0.5563170479999968,0,Waveform 1,1 mixed with 2,1,0.2026,,16,145862.197,35979.992,109882.205
17.495213498,17.718229417,738496579.150825043633-3,0.22301591900000162,0,Waveform 1,1 mixed with 2,1,0.621,,17,147481.296,41556.89,105924.406
18.339198471,18.376026602,738496579.150825043633-3,0.03682813100000004,0,Waveform 1,4,1,0.845,,18,145142.597,34180.992,110961.605
19.221035561,19.408926913,738496579.150825043633-3,0.18789135199999762,0,Waveform 1,1 mixed with 2,1,0.9719,,19,148020.996,38498.591,109522.405
20.380789518,21.091712717,738496579.150825043633-3,0.7109231989999998,0,Waveform 1,4,1,0.1013,,20,149460.196,39577.991,109882.205
21.19299103,21.680967192,738496579.150825043633-3,0.48797616199999894,0,Waveform 1,3,1,0.8112,,21,149460.196,43355.89,106104.306
22.492216714,25.006030909,738496579.150825043633-3,2.5138141949999984,0,Waveform 1,3,1,0.2292,,22,142983.797,32921.692,110062.105
25.235185881,25.826076565,738496579.150825043633-3,0.5908906840000014,0,Waveform 1,2,1,0.6097,,23,142084.297,32381.993,109702.305
26.435792473,27.953124003,738496579.150825043633-3,1.5173315299999999,0,Waveform 1,4,1,0.8286,,24,142084.297,33821.192,108263.105
28.78176475,29.437992494,738496579.150825043633-3,0.6562277439999988,0,Waveform 1,1 mixed with 2,1,0.7407,,25,148200.896,39577.991,108622.905
30.1786541,30.222368476,738496579.150825043633-3,0.0437143760000005,0,Waveform 1,4,1,0.4941,,26,145322.497,37239.291,108083.205
30.716483885,31.10754702,738496579.150825043633-3,0.39106313499999956,0,Waveform 1,1,1,0.1391,,27,141904.397,34540.792,107363.605
31.246676825,31.533396223,738496579.150825043633-3,0.2867193979999989,0,Waveform 1,1,1,0.5483,,28,144602.897,35260.392,109342.505
32.878657778,32.929326839,738496579.150825043633-3,0.05066906100000068,0,Waveform 1,1 mixed with 2,1,0.9371,,30,141364.698,34900.592,106464.106
33.866406993,34.815624388,738496579.150825043633-3,0.9492173950000051,0,Waveform 1,1 mixed with 2,1,0.6547,,31,148740.596,40477.491,108263.105
35.470352741,35.569309972,738496579.150825043633-3,0.09895723099999998,0,Waveform 1,1 mixed with 2,1,0.533,,32,141004.898,33101.592,107903.305
36.102299885,36.269802482,738496579.150825043633-3,0.16750259700000214,0,Waveform 1,1 mixed with 2,1,0.7642,,33,141364.698,33821.192,107543.505
37.033993393,43.583791681,738496579.150825043633-3,6.549798287999998,0,Waveform 1,4,1,0.6189,,34,149819.996,39218.191,110601.805
44.202714708,44.668733495,738496579.150825043633-3,0.4660187869999959,0,Waveform 1,3,1,1.2634,,35,149460.196,39577.991,109882.205
45.932154881,46.374776537,738496579.150825043633-3,0.44262165600000003,0,Waveform 1,3,1,0.1882,,36,141724.497,30403.093,111321.404
46.563010978,47.894763826,738496579.150825043633-3,1.3317528480000007,0,Waveform 1,3,1,0.6015,,37,141724.497,31842.293,109882.205
48.496295627,49.051384464,738496579.150825043633-3,0.5550888369999996,0,Waveform 1,4,1,0.7662,,38,141184.798,32381.993,108802.805
49.817621401,51.861599272,738496579.150825043633-3,2.0439778710000027,0,Waveform 1,1,1,0.8951,,39,144063.197,37958.891,106104.306
52.756735881,52.969179552,738496579.150825043633-3,0.2124436710000026,0,Waveform 1,3,1,0.8982,,40,143343.597,34540.792,108802.805
53.867385201,53.964636229,738496579.150825043633-3,0.0972510280000023,0,Waveform 1,2,1,0.8583,,41,145322.497,35979.992,109342.505
55.802243741,55.871941305,738496579.150825043633-3,0.06969756400000193,0,Waveform 1,2,1,1.0343,,43,143703.397,34360.892,109342.505
56.906207275,56.994323138,738496579.150825043633-3,0.08811586299999874,0,Waveform 1,4,1,0.4829,,44,143343.597,33641.292,109702.305
57.477185401,59.785100694,738496579.150825043633-3,2.3079152930000006,0,Waveform 1,3,1,0.6527,,45,144063.197,36159.892,107903.305
60.437783159,61.588598448,738496579.150825043633-3,1.1508152890000005,0,Waveform 1,3,1,0.4153,,46,139925.498,30223.193,109702.305
62.003941835,62.929772946,738496579.150825043633-3,0.9258311110000008,0,Waveform 1,4,1,0.4941,,47,143163.697,34360.892,108802.805
63.423888355,64.30729294,738496579.150825043633-3,0.8834045849999939,0,Waveform 1,4,1,0.5678,,48,142444.097,33641.292,108802.805
64.875065303,65.223498228,738496579.150825043633-3,0.34843292499999734,0,Waveform 1,4,1,0.4839,,49,140285.298,31122.693,109162.605
65.707383504,68.938804583,738496579.150825043633-3,3.2314210790000004,0,Waveform 1,2,1,0.6711,,50,149460.196,39937.791,109522.405
69.609901287,69.826437011,738496579.150825043633-3,0.21653572399999632,0,Waveform 1,2,1,0.7591,,51,149280.296,40297.591,108982.705
70.585512856,70.775528976,738496579.150825043633-3,0.1900161200000099,0,Waveform 1,4,1,0.6527,,52,149819.996,41197.09,108622.905
71.428211441,71.99407044,738496579.150825043633-3,0.5658589989999996,0,Waveform 1,1,1,0.0962,,53,146221.996,38678.491,107543.505
72.090233688,72.507820042,738496579.150825043633-3,0.417586354000008,0,Waveform 1,1 mixed with 2,1,0.9933,,54,146581.796,36339.792,110242.005
74.21284007,74.612495169,738496579.150825043633-3,0.3996550990000003,0,Waveform 1,1 mixed with 2,1,0.5187,,56,148200.896,38498.591,109702.305
75.131162896,75.666750201,738496579.150825043633-3,0.5355873049999929,0,Waveform 1,1,1,1.0261,,57,149280.296,40477.491,108802.805
76.692832509,76.742069807,738496579.150825043633-3,0.04923729799999421,0,Waveform 1,1,1,0.4061,,58,147121.496,38498.591,108622.905
77.148206075,77.198333725,738496579.150825043633-3,0.050127649999993196,0,Waveform 1,1,1,0.1841,,59,141364.698,31662.393,109702.305
77.382476113,79.733354348,738496579.150825043633-3,2.3508782350000104,0,Waveform 1,4,1,0.1187,,60,141184.798,31122.693,110062.105
79.852023887,82.238367625,738496579.150825043633-3,2.3863437379999937,0,Waveform 1,1,1,0.9841,,61,149460.196,40477.491,108982.705
83.222505552,83.717101653,738496579.150825043633-3,0.49459610099999907,0,Waveform 1,4,1,0.2251,,62,144962.697,36699.592,108263.105
83.942164572,84.848146959,738496579.150825043633-3,0.9059823870000088,0,Waveform 1,1,1,0.802,,63,141904.397,35440.292,106464.106
85.650189361,85.794155421,738496579.150825043633-3,0.1439660599999968,0,Waveform 1,1,1,0.5187,,64,144782.797,37599.091,107183.705
86.994148979,89.444471911,738496579.150825043633-3,2.4503229319999917,0,Waveform 1,4,1,0.1606,,66,148560.696,41017.191,107543.505
89.605084994,89.998190088,738496579.150825043633-3,0.39310509400000626,0,Waveform 1,1,1,1.0414,,67,145682.297,36159.892,109522.405
