begin_time,end_time,filename,call_length,label,pst_or_master_tape_identifier,date,location,dataset
39.94149232914924,43.032182705718284,1562344334_000d,3.090690376569043,1,09:32:14,2019-07-05,orcasound_lab,podcast_round2
5.424511854951185,9.268654114365411,1562344334_000d,3.844142259414226,1,09:32:14,2019-07-05,orcasound_lab,podcast_round2
24.47437238493724,27.720536959553694,1562344334_000d,3.2461645746164542,1,09:32:14,2019-07-05,orcasound_lab,podcast_round2
28.10495118549512,30.454149232914926,1562344334_000d,2.3491980474198044,1,09:32:14,2019-07-05,orcasound_lab,podcast_round2
31.94909344490935,33.99930264993027,1562344334_000d,2.0502092050209164,1,09:32:14,2019-07-05,orcasound_lab,podcast_round2
37.28817991631799,38.05700836820085,1562344334_000d,0.7688284518828539,1,09:32:14,2019-07-05,orcasound_lab,podcast_round2
0.4250520471894518,2.1677654406662037,1562337136_001a,1.7427133934767518,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
36.767002081887576,38.25468424705066,1562337136_001a,1.4876821651630865,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
19.04233171408744,20.317487855655795,1562337136_001a,1.275156141568356,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
29.28608605135323,30.858778625954194,1562337136_001a,1.572692574600964,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
39.18979875086745,40.762491325468424,1562337136_001a,1.5726925746009712,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
30.90128383067314,32.38896599583622,1562337136_001a,1.4876821651630827,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
58.3455369595537,59.96861924686193,1562337136_001a,1.623082287308229,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
52.87831241283125,54.54410739191074,1562337136_001a,1.6657949790794933,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
21.31363319386332,22.296025104602514,1562337136_001c,0.9823919107391924,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
23.235704323570427,24.517085076708508,1562337136_001c,1.2813807531380803,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
38.86854951185495,40.02179218967922,1562337136_001c,1.1532426778242666,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
12.515745276417077,14.701714485654305,1562337136_000d,2.1859692092372285,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
19.20223932820154,20.316655003498948,1562337136_000d,1.1144156752974084,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
26.83170048985305,28.246151154653607,1562337136_000d,1.414450664800558,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
25.331525542337303,26.360216934919528,1562337136_000d,1.0286913925822248,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
30.08922323303009,31.546536039188243,1562337136_000d,1.4573128061581535,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
41.576277116864944,43.41934919524142,1562337136_000d,1.84307207837648,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
41.04600694444444,42.70486111111111,1562337136_0004,1.6588541666666643,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
37.34548611111112,39.08940972222223,1562337136_0004,1.7439236111111072,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
42.91753472222222,45.51215277777778,1562337136_0004,2.5946180555555567,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
45.98003472222222,48.021701388888886,1562337136_0004,2.0416666666666643,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
52.70052083333334,54.86979166666668,1562337136_0004,2.169270833333336,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
55.29513888888889,56.401041666666664,1562337136_0004,1.1059027777777717,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
26.11519777931992,27.842609299097855,1562337136_0006,1.7274115197779345,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
29.995072866065225,31.849999999999994,1562337136_0006,1.854927133934769,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
34.72505204718945,36.32494795281055,1562337136_0006,1.5998959056210964,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
52.48542678695353,54.38285912560725,1562337136_0006,1.8974323386537149,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
36.55447605829285,37.872137404580144,1562337136_0006,1.317661346287295,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
13.883906030855538,15.775525946704068,1562337136_000a,1.8916199158485296,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
17.708380084151468,19.599999999999998,1562337136_000a,1.8916199158485296,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
21.964095371669,23.769810659186533,1562337136_000a,1.8057152875175329,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
19.67215988779804,21.218443197755963,1562337136_000a,1.5462833099579252,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
27.84696652719665,29.399999999999995,1562337136_000b,1.553033472803346,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
34.229951185495125,35.65484658298467,1562337136_000b,1.4248953974895429,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
56.773709902371,58.32674337517435,1562337136_000b,1.5530334728033497,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
37.54445606694561,40.70519525801952,1562337136_000b,3.160739191073916,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
46.17241980474199,48.00906555090656,1562337136_000b,1.8366457461645709,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
6.233239831697055,7.910098176718095,1562337136_000c,1.6768583450210397,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
42.20494389901823,44.01065918653577,1562337136_000c,1.805715287517536,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
56.26409537166904,57.5973352033661,1562337136_000c,1.3332398316970568,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
58.97244491458836,60.64337045229688,1562337136_000c,1.67092553770852,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
13.916549789621318,15.033309957924264,1562337136_000c,1.116760168302946,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
7.2611576011157615,8.457112970711297,1562337136_000e,1.1959553695955352,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
8.28626220362622,9.35407949790795,1562337136_000e,1.0678172942817294,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
10.550034867503488,11.404288702928872,1562337136_000e,0.8542538354253839,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
11.318863319386333,12.130404463040446,1562337136_000e,0.8115411436541127,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
34.55456764295676,35.66509762900976,1562337136_000e,1.1105299860529954,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
52.23762203626221,53.561715481171554,1562337136_000e,1.3240934449093444,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
53.64714086471408,55.27022315202231,1562337136_000e,1.623082287308229,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
14.451171875,16.2216796875,1562337136_0010,1.7705078125,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
47.755859375,49.765625,1562337136_0010,2.009765625,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
56.8955078125,59.240234375,1562337136_0010,2.3447265625,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
31.50829846582984,34.08643654114365,1562337136_0012,2.5781380753138063,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
37.6076708507671,39.246129707112985,1562337136_0012,1.6384588563458848,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
1.25,2.8874999999999993,1562337136_0013,1.6374999999999993,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
58.06433983548154,59.83093676714121,1562337136_0017,1.76659693165967,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
27.9453125,31.629882812499996,1562337136_0018,3.684570312499997,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
17.03515625,21.3896484375,1562337136_0018,4.3544921875,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
38.2333984375,41.439453125,1562337136_0018,3.2060546875,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
46.798828125,49.478515625,1562337136_0018,2.6796875,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
57.363145048814495,59.456066945606686,1562337136_0019,2.0929218967921908,1,07:32:16,2019-07-05,orcasound_lab,podcast_round2
20.3369140625,21.6767578125,1562340736_0001,1.33984375,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
41.412043512043525,45.527738927738945,1562340736_0004,4.11569541569542,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
46.43006993006996,49.45116550116554,1562340736_0004,3.0210955710955787,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
51.48828125,53.78515625,1562340736_0004,2.296875,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
53.78515625,56.5126953125,1562340736_0004,2.7275390625,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
57.134765625,59.9580078125,1562340736_0004,2.8232421875,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
0.1291286015460295,3.228215038650738,1562340736_0005,3.099086437104708,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
5.5525298664792695,8.092059030217849,1562340736_0005,2.539529163738579,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
8.522487702037951,11.40635980323261,1562340736_0005,2.883872101194658,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
21.091004919184822,23.027933942375267,1562340736_0005,1.9369290231904444,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
24.53443429374561,28.451335207308503,1562340736_0005,3.916900913562895,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
30.216092761770906,34.1329936753338,1562340736_0005,3.916900913562895,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
34.73559381588194,36.672522839072386,1562340736_0005,1.9369290231904444,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
39.12596626844695,41.32115249472945,1562340736_0005,2.1951862262825017,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
42.182009838369645,44.63545326774421,1562340736_0005,2.4534434293745657,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
45.238053408292345,47.94975404075896,1562340736_0005,2.7117006324666164,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
6.541419141914193,9.867381738173812,1562340736_0006,3.32596259625962,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
2.897414741474148,5.525302530253025,1562340736_0006,2.627887788778878,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
12.465621562156215,14.015401540154016,1562340736_0006,1.549779977997801,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
42.72002200220022,44.471947194719476,1562340736_0006,1.7519251925192592,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
41.636638098948175,43.66478379431242,1562340736_0007,2.0281456953642447,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
54.86181640625,59.048828125,1562340736_0007,4.18701171875,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
59.36068301310921,61.22676389973338,1562340736_0007,1.8660808866241685,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
20.43189588189588,24.499999999999996,1562340736_0008,4.068104118104117,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
15.99067599067599,17.656371406371406,1562340736_0008,1.6656954156954151,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
30.07770007770008,32.314491064491065,1562340736_0008,2.236790986790986,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
36.502525252525245,45.449689199689196,1562340736_0008,8.947163947163949,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
56.751953125,61.058892355694226,1562340736_0008,4.306939230694226,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
0.3825468424705067,2.322484385843165,1562340736_0009,1.9399375433726584,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
3.5126301179736297,4.9,1562340736_0009,1.387369882026371,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
6.557702984038862,8.242609299097845,1562340736_0009,1.6849063150589831,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
52.92578070784179,54.73820263705761,1562340736_0009,1.812421929215823,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
57.397328244274846,61.25,1562340736_0009,3.8526717557251544,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
2.45,3.405055788005579,1562340736_000a,0.9550557880055788,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
6.282182705718269,7.62165271966527,1562340736_000a,1.3394700139470004,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
7.408089260808928,8.918410041841003,1562340736_000a,1.5103207810320765,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
11.395746164574616,12.137238493723848,1562340736_000a,0.7414923291492315,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
12.00910041841004,13.562133891213385,1562340736_000a,1.553033472803346,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
25.05526499302649,26.651011157601104,1562340736_000a,1.5957461645746136,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
39.92611576011159,41.65000000000001,1562340736_000a,1.7238842398884202,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
43.05951882845189,44.74069037656905,1562340736_000a,1.681171548117156,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
0.6406903765690376,1.665794979079498,1562340736_000a,1.0251046025104604,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
3.3315899581589963,4.826534170153417,1562340736_000a,1.4949442119944214,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
8.969665271966528,10.50732217573222,1562340736_000a,1.5376569037656918,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
26.35373082287308,27.37883542538354,1562340736_000a,1.02510460251046,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
27.67782426778243,29.087343096234314,1562340736_000a,1.4095188284518834,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
28.873779637377964,30.539574616457465,1562340736_000a,1.6657949790795,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
46.556834030683405,47.624651324965136,1562340736_000a,1.0678172942817312,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
49.3331589958159,50.61453974895397,1562340736_000a,1.2813807531380732,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
51.81049511854951,52.79288702928871,1562340736_000a,0.982391910739196,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
53.60442817294282,54.92852161785216,1562340736_000a,1.3240934449093444,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
56.1244769874477,59.24250348675035,1562340736_000a,3.118026499302651,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
19.38523842917251,20.890287517531558,1562340736_000c,1.5050490883590475,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
52.86914446002807,54.88962131837309,1562340736_000c,2.0204768583450203,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
57.10769698353445,59.169219182265934,1562340736_000c,2.0615221987314807,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
18.21178120617111,19.11377980364657,1562340736_000c,0.9019985974754584,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
59.22734498103586,61.16773301548504,1562340736_000c,1.9403880344491784,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
1.2335069444444444,3.853645833333336,1562340736_000d,2.6201388888888912,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
47.72395833333335,49.53593750000002,1562340736_000d,1.8119791666666671,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
50.59930555555557,52.75156250000001,1562340736_000d,2.1522569444444457,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
55.00590277777778,56.945486111111116,1562340736_000d,1.9395833333333383,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
0.0,0.5529513888888888,1562340736_000d,0.5529513888888888,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
33.73003472222222,34.87847222222222,1562340736_000d,1.1484375,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
35.64409722222222,36.83506944444444,1562340736_000d,1.1909722222222214,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
37.00520833333333,38.57899305555556,1562340736_000d,1.5737847222222283,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
40.02517361111112,41.72656250000001,1562340736_000d,1.7013888888888855,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
41.76909722222222,43.34288194444445,1562340736_000d,1.5737847222222283,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
58.35763888888889,59.973958333333336,1562340736_000d,1.6163194444444429,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
3.623958333333333,5.1807291666666675,1562340736_000e,1.556770833333334,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
6.584374999999999,8.396354166666661,1562340736_000e,1.8119791666666627,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
41.47986111111112,43.249305555555566,1562340736_000e,1.7694444444444457,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
18.800347222222225,20.24652777777778,1562340736_000e,1.4461805555555536,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
23.52170138888889,25.010416666666668,1562340736_000e,1.4887152777777786,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
54.52951388888889,56.40104166666667,1562340736_000e,1.8715277777777783,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
36.430989583333336,38.504557291666664,1562340736_000f,2.0735677083333286,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
44.75716145833334,46.92643229166667,1562340736_000f,2.1692708333333286,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
11.279137529137529,14.46775446775447,1562340736_0010,3.1886169386169403,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
16.79972804972805,26.46076146076146,1562340736_0010,9.661033411033412,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
26.555944055944053,32.69522144522145,1562340736_0010,6.139277389277396,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
33.504273504273506,35.74106449106449,1562340736_0010,2.236790986790986,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
55.029296875,58.6181640625,1562340736_0011,3.5888671875,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
7.35,10.660857343640195,1562340736_0013,3.3108573436401967,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
12.680428671820094,18.100386507378772,1562340736_0013,5.4199578355586775,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
18.480885453267742,21.49044272663387,1562340736_0013,3.009557273366127,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
30.340056219255093,36.10435699226984,1562340736_0013,5.764300773014753,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
36.75,40.749543218552354,1562340736_0013,3.999543218552353,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
0.0,1.635628952916374,1562340736_0013,1.635628952916374,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
3.916900913562895,7.015987350667604,1562340736_0013,3.099086437104709,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
22.7266338721012,24.40530569219958,1562340736_0013,1.67867182009838,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
3.327307425399028,5.352255378209577,1562340736_0014,2.0249479528105487,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
13.695176960444137,15.422588480222068,1562340736_0014,1.727411519777931,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
34.35440666204025,35.78428174878556,1562340736_0014,1.4298750867453125,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
43.67494795281055,45.104823039555875,1562340736_0014,1.4298750867453265,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
45.61488549618321,46.832234559333806,1562340736_0014,1.2173490631505928,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
48.10739070090217,49.622276197085384,1562340736_0014,1.5148854961832114,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
51.45000000000002,52.922380291464286,1562340736_0014,1.4723802914642692,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
59.26187014437807,60.69174523112337,1562340736_0014,1.4298750867452985,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
7.7359472588480225,9.903712699514227,1562340736_0014,2.167765440666205,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
6.205759888965996,7.438410825815406,1562340736_0014,1.2326509368494092,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
53.13150589868147,54.02411519777932,1562340736_0014,0.8926092990978489,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
60.65368221162082,61.25,1562340736_0014,0.5963177883791815,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
25.80065926439973,27.79840388619015,1562340736_0014,1.997744621790421,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
13.526041666666664,15.982421874999998,1562340736_0015,2.456380208333334,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
16.684244791666668,18.7578125,1562340736_0015,2.073567708333332,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
18.885416666666668,20.895182291666664,1562340736_0015,2.0097656249999964,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
22.649739583333336,25.329427083333332,1562340736_0015,2.6796874999999964,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
25.71223958333333,28.67903645833333,1562340736_0015,2.966796875,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
31.35872395833333,39.58919270833333,1562340736_0015,8.230468750000004,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
39.684895833333336,42.205078125,1562340736_0015,2.5201822916666643,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
42.81119791666666,45.65039062499999,1562340736_0015,2.839192708333336,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
25.61052998605299,26.86457461645745,1562340736_0016,1.2540446304044617,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
27.77691771269177,32.148988842398886,1562340736_0016,4.3720711297071135,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
37.9613319386332,41.650000000000006,1562340736_0016,3.688668061366805,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
35.499372384937246,36.53985355648537,1562340736_0016,1.0404811715481228,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
41.195536959553685,49.49717573221756,1562340736_0016,8.301638772663878,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
5.125523012552301,6.577754532775454,1562340736_0016,1.4522315202231528,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
6.577754532775455,8.414400278940029,1562340736_0016,1.836645746164573,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
8.841527196652716,11.3615760111576,1562340736_0016,2.520048814504884,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
15.59013249651325,17.341352859135288,1562340736_0016,1.7512203626220373,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
21.91161087866109,23.40655509065551,1562340736_0016,1.4949442119944187,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
32.2907949790795,35.665097629009765,1562340736_0016,3.3743026499302644,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
50.9989539748954,52.92102510460251,1562340736_0016,1.9220711297071127,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
53.09187587168759,53.81799163179916,1562340736_0016,0.7261157601115684,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
53.775278940027896,54.8858089260809,1562340736_0016,1.1105299860530025,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
55.1420850767085,56.50889121338912,1562340736_0016,1.3668061366806228,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
56.85059274755927,57.832984658298464,1562340736_0016,0.982391910739196,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
57.79027196652721,59.797768479776856,1562340736_0016,2.0074965132496487,1,08:32:16,2019-07-05,orcasound_lab,podcast_round2
