channel,begin_time,end_time,filename,call_length,label
3,198.321300285,199.927111956,LPS1142017_MF_20170804_084350_893,1.605811670999998,0
4,198.321300285,199.927111956,LPS1142017_MF_20170804_084350_893,1.605811670999998,0
2,198.321300285,199.927111956,LPS1142017_MF_20170804_084350_893,1.605811670999998,0
1,198.321300285,199.927111956,LPS1142017_MF_20170804_084350_893,1.605811670999998,0
2,199.927111956,207.526036151,LPS1142017_MF_20170804_084350_893,7.598924194999995,1
2,207.769777897,210.185662287,LPS1142017_MF_20170804_084350_893,2.415884390000002,1
4,210.185662287,211.81298024,LPS1142017_MF_20170804_084350_893,1.627317952999988,0
1,210.185662287,211.81298024,LPS1142017_MF_20170804_084350_893,1.627317952999988,0
2,210.185662287,211.81298024,LPS1142017_MF_20170804_084350_893,1.627317952999988,0
3,210.185662287,211.81298024,LPS1142017_MF_20170804_084350_893,1.627317952999988,0
2,211.81298024,214.637486025,LPS1142017_MF_20170804_084350_893,2.8245057849999853,1
2,214.637486025,218.465626868,LPS1142017_MF_20170804_084350_893,3.828140843,0
3,214.637486025,218.465626868,LPS1142017_MF_20170804_084350_893,3.828140843,0
4,214.637486025,218.465626868,LPS1142017_MF_20170804_084350_893,3.828140843,0
1,214.637486025,218.465626868,LPS1142017_MF_20170804_084350_893,3.828140843,0
2,219.117987341,226.129078543,LPS1142017_MF_20170804_084350_893,7.011091201999989,0
3,219.117987341,226.129078543,LPS1142017_MF_20170804_084350_893,7.011091201999989,0
1,219.117987341,226.129078543,LPS1142017_MF_20170804_084350_893,7.011091201999989,0
4,219.117987341,226.129078543,LPS1142017_MF_20170804_084350_893,7.011091201999989,0
4,226.129078543,227.19364481,LPS1142017_MF_20170804_084350_893,1.0645662670000036,1
2,227.19364481,229.18874247,LPS1142017_MF_20170804_084350_893,1.995097659999999,0
3,227.19364481,229.18874247,LPS1142017_MF_20170804_084350_893,1.995097659999999,0
1,227.19364481,229.18874247,LPS1142017_MF_20170804_084350_893,1.995097659999999,0
4,227.19364481,229.18874247,LPS1142017_MF_20170804_084350_893,1.995097659999999,0
4,229.18874247,233.421444773,LPS1142017_MF_20170804_084350_893,4.232702302999996,1
3,233.532963563,237.25875541,LPS1142017_MF_20170804_084350_893,3.7257918469999822,1
3,237.25875541,237.567969685,LPS1142017_MF_20170804_084350_893,0.3092142750000164,0
4,237.25875541,237.567969685,LPS1142017_MF_20170804_084350_893,0.3092142750000164,0
1,237.25875541,237.567969685,LPS1142017_MF_20170804_084350_893,0.3092142750000164,0
2,237.25875541,237.567969685,LPS1142017_MF_20170804_084350_893,0.3092142750000164,0
2,237.567969685,240.345838981,LPS1142017_MF_20170804_084350_893,2.7778692960000058,1
4,240.345838981,243.382230556,LPS1142017_MF_20170804_084350_893,3.036391574999982,0
1,240.345838981,243.382230556,LPS1142017_MF_20170804_084350_893,3.036391574999982,0
3,240.345838981,243.382230556,LPS1142017_MF_20170804_084350_893,3.036391574999982,0
2,240.345838981,243.382230556,LPS1142017_MF_20170804_084350_893,3.036391574999982,0
2,243.382230556,245.080380582,LPS1142017_MF_20170804_084350_893,1.6981500260000075,1
4,245.080380582,245.455494319,LPS1142017_MF_20170804_084350_893,0.3751137369999924,0
3,245.080380582,245.455494319,LPS1142017_MF_20170804_084350_893,0.3751137369999924,0
2,245.080380582,245.455494319,LPS1142017_MF_20170804_084350_893,0.3751137369999924,0
1,245.080380582,245.455494319,LPS1142017_MF_20170804_084350_893,0.3751137369999924,0
2,245.455494319,246.251343734,LPS1142017_MF_20170804_084350_893,0.7958494149999922,1
3,245.475770737,246.29189657,LPS1142017_MF_20170804_084350_893,0.816125833000001,1
4,246.29189657,246.697424935,LPS1142017_MF_20170804_084350_893,0.4055283649999808,0
2,246.29189657,246.697424935,LPS1142017_MF_20170804_084350_893,0.4055283649999808,0
1,246.29189657,246.697424935,LPS1142017_MF_20170804_084350_893,0.4055283649999808,0
3,246.29189657,246.697424935,LPS1142017_MF_20170804_084350_893,0.4055283649999808,0
2,246.697424935,249.287737362,LPS1142017_MF_20170804_084350_893,2.590312427000015,1
4,249.287737362,249.754092585,LPS1142017_MF_20170804_084350_893,0.4663552229999936,0
1,249.287737362,249.754092585,LPS1142017_MF_20170804_084350_893,0.4663552229999936,0
3,249.287737362,249.754092585,LPS1142017_MF_20170804_084350_893,0.4663552229999936,0
2,249.287737362,249.754092585,LPS1142017_MF_20170804_084350_893,0.4663552229999936,0
2,249.754092585,254.818128035,LPS1142017_MF_20170804_084350_893,5.064035450000006,1
4,255.031023063,257.763270418,LPS1142017_MF_20170804_084350_893,2.7322473549999984,1
2,257.763270418,259.213027934,LPS1142017_MF_20170804_084350_893,1.4497575160000338,0
1,257.763270418,259.213027934,LPS1142017_MF_20170804_084350_893,1.4497575160000338,0
3,257.763270418,259.213027934,LPS1142017_MF_20170804_084350_893,1.4497575160000338,0
4,257.763270418,259.213027934,LPS1142017_MF_20170804_084350_893,1.4497575160000338,0
4,259.213027934,261.296429906,LPS1142017_MF_20170804_084350_893,2.08340197199999,1
4,261.296429906,261.603106295,LPS1142017_MF_20170804_084350_893,0.3066763889999606,0
1,261.296429906,261.603106295,LPS1142017_MF_20170804_084350_893,0.3066763889999606,0
3,261.296429906,261.603106295,LPS1142017_MF_20170804_084350_893,0.3066763889999606,0
2,261.296429906,261.603106295,LPS1142017_MF_20170804_084350_893,0.3066763889999606,0
4,261.603106295,264.066691109,LPS1142017_MF_20170804_084350_893,2.4635848140000007,1
3,264.066691109,268.072718511,LPS1142017_MF_20170804_084350_893,4.006027402000029,0
4,264.066691109,268.072718511,LPS1142017_MF_20170804_084350_893,4.006027402000029,0
1,264.066691109,268.072718511,LPS1142017_MF_20170804_084350_893,4.006027402000029,0
2,264.066691109,268.072718511,LPS1142017_MF_20170804_084350_893,4.006027402000029,0
3,268.072718511,272.642826223,LPS1142017_MF_20170804_084350_893,4.570107711999981,1
3,272.868644482,273.460070186,LPS1142017_MF_20170804_084350_893,0.5914257040000166,1
3,273.660797483,276.944106239,LPS1142017_MF_20170804_084350_893,3.2833087559999967,1
3,276.944106239,278.833086055,LPS1142017_MF_20170804_084350_893,1.8889798160000169,0
4,276.944106239,278.833086055,LPS1142017_MF_20170804_084350_893,1.8889798160000169,0
2,276.944106239,278.833086055,LPS1142017_MF_20170804_084350_893,1.8889798160000169,0
1,276.944106239,278.833086055,LPS1142017_MF_20170804_084350_893,1.8889798160000169,0
2,278.833086055,279.682588429,LPS1142017_MF_20170804_084350_893,0.8495023739999965,1
3,279.682588429,281.883411271,LPS1142017_MF_20170804_084350_893,2.20082284199998,0
2,279.682588429,281.883411271,LPS1142017_MF_20170804_084350_893,2.20082284199998,0
4,279.682588429,281.883411271,LPS1142017_MF_20170804_084350_893,2.20082284199998,0
1,279.682588429,281.883411271,LPS1142017_MF_20170804_084350_893,2.20082284199998,0
2,281.883411271,284.026881398,LPS1142017_MF_20170804_084350_893,2.1434701270000005,1
3,284.213270105,285.274251973,LPS1142017_MF_20170804_084350_893,1.060981867999999,1
4,285.525159848,288.184783316,LPS1142017_MF_20170804_084350_893,2.6596234680000066,1
3,288.25647128,289.969813622,LPS1142017_MF_20170804_084350_893,1.7133423419999758,1
2,290.041501586,291.468092072,LPS1142017_MF_20170804_084350_893,1.4265904860000092,1
2,291.468092072,296.500588833,LPS1142017_MF_20170804_084350_893,5.032496761000004,0
1,291.468092072,296.500588833,LPS1142017_MF_20170804_084350_893,5.032496761000004,0
4,291.468092072,296.500588833,LPS1142017_MF_20170804_084350_893,5.032496761000004,0
3,291.468092072,296.500588833,LPS1142017_MF_20170804_084350_893,5.032496761000004,0
4,296.500588833,297.274818845,LPS1142017_MF_20170804_084350_893,0.7742300120000323,1
3,297.274818845,297.640427462,LPS1142017_MF_20170804_084350_893,0.3656086169999639,0
2,297.274818845,297.640427462,LPS1142017_MF_20170804_084350_893,0.3656086169999639,0
4,297.274818845,297.640427462,LPS1142017_MF_20170804_084350_893,0.3656086169999639,0
1,297.274818845,297.640427462,LPS1142017_MF_20170804_084350_893,0.3656086169999639,0
3,297.640427462,299.998961481,LPS1142017_MF_20170804_084350_893,2.3585340189999897,1
1,299.998961481,302.156770513,LPS1142017_MF_20170804_084350_893,2.1578090320000456,0
4,299.998961481,302.156770513,LPS1142017_MF_20170804_084350_893,2.1578090320000456,0
2,299.998961481,302.156770513,LPS1142017_MF_20170804_084350_893,2.1578090320000456,0
3,299.998961481,302.156770513,LPS1142017_MF_20170804_084350_893,2.1578090320000456,0
3,302.156770513,306.364854006,LPS1142017_MF_20170804_084350_893,4.208083492999947,1
3,306.364854006,308.343442597,LPS1142017_MF_20170804_084350_893,1.9785885910000047,0
1,306.364854006,308.343442597,LPS1142017_MF_20170804_084350_893,1.9785885910000047,0
2,306.364854006,308.343442597,LPS1142017_MF_20170804_084350_893,1.9785885910000047,0
4,306.364854006,308.343442597,LPS1142017_MF_20170804_084350_893,1.9785885910000047,0
3,308.343442597,309.339905298,LPS1142017_MF_20170804_084350_893,0.9964627010000412,1
3,309.562137987,312.35079979,LPS1142017_MF_20170804_084350_893,2.788661802999968,1
4,312.343631858,315.447720704,LPS1142017_MF_20170804_084350_893,3.1040888460000247,1
3,315.447720704,315.806160525,LPS1142017_MF_20170804_084350_893,0.3584398209999904,0
2,315.447720704,315.806160525,LPS1142017_MF_20170804_084350_893,0.3584398209999904,0
1,315.447720704,315.806160525,LPS1142017_MF_20170804_084350_893,0.3584398209999904,0
4,315.447720704,315.806160525,LPS1142017_MF_20170804_084350_893,0.3584398209999904,0
3,315.806160525,318.774042239,LPS1142017_MF_20170804_084350_893,2.9678817139999865,1
2,318.774042239,319.075132521,LPS1142017_MF_20170804_084350_893,0.3010902820000183,0
1,318.774042239,319.075132521,LPS1142017_MF_20170804_084350_893,0.3010902820000183,0
4,318.774042239,319.075132521,LPS1142017_MF_20170804_084350_893,0.3010902820000183,0
3,318.774042239,319.075132521,LPS1142017_MF_20170804_084350_893,0.3010902820000183,0
4,319.075132521,321.361978576,LPS1142017_MF_20170804_084350_893,2.2868460550000123,1
4,321.505354504,323.914070098,LPS1142017_MF_20170804_084350_893,2.408715594,1
3,324.05744736,328.45191956,LPS1142017_MF_20170804_084350_893,4.394472199999996,1
4,328.509269931,331.419801274,LPS1142017_MF_20170804_084350_893,2.9105313430000024,1
1,331.419801274,336.545492707,LPS1142017_MF_20170804_084350_893,5.125691432999986,0
4,331.419801274,336.545492707,LPS1142017_MF_20170804_084350_893,5.125691432999986,0
3,331.419801274,336.545492707,LPS1142017_MF_20170804_084350_893,5.125691432999986,0
2,331.419801274,336.545492707,LPS1142017_MF_20170804_084350_893,5.125691432999986,0
3,336.545492707,339.642412757,LPS1142017_MF_20170804_084350_893,3.0969200499999943,1
4,339.706931924,340.846770554,LPS1142017_MF_20170804_084350_893,1.1398386299999856,1
1,340.846770554,346.302225684,LPS1142017_MF_20170804_084350_893,5.4554551300000185,0
4,340.846770554,346.302225684,LPS1142017_MF_20170804_084350_893,5.4554551300000185,0
3,340.846770554,346.302225684,LPS1142017_MF_20170804_084350_893,5.4554551300000185,0
2,340.846770554,346.302225684,LPS1142017_MF_20170804_084350_893,5.4554551300000185,0
4,346.302225684,349.442158512,LPS1142017_MF_20170804_084350_893,3.139932827999985,1
3,349.499508883,350.811398626,LPS1142017_MF_20170804_084350_893,1.3118897430000516,1
1,350.811398626,355.915583202,LPS1142017_MF_20170804_084350_893,5.104184575999966,0
2,350.811398626,355.915583202,LPS1142017_MF_20170804_084350_893,5.104184575999966,0
4,350.811398626,355.915583202,LPS1142017_MF_20170804_084350_893,5.104184575999966,0
3,350.811398626,355.915583202,LPS1142017_MF_20170804_084350_893,5.104184575999966,0
4,355.915583202,356.725657196,LPS1142017_MF_20170804_084350_893,0.8100739939999926,1
1,356.725657196,358.109234903,LPS1142017_MF_20170804_084350_893,1.383577707000029,0
4,356.725657196,358.109234903,LPS1142017_MF_20170804_084350_893,1.383577707000029,0
2,356.725657196,358.109234903,LPS1142017_MF_20170804_084350_893,1.383577707000029,0
3,356.725657196,358.109234903,LPS1142017_MF_20170804_084350_893,1.383577707000029,0
4,358.109234903,360.489275312,LPS1142017_MF_20170804_084350_893,2.380040409000003,1
1,360.489275312,365.46442126,LPS1142017_MF_20170804_084350_893,4.975145947999977,0
3,360.489275312,365.46442126,LPS1142017_MF_20170804_084350_893,4.975145947999977,0
2,360.489275312,365.46442126,LPS1142017_MF_20170804_084350_893,4.975145947999977,0
4,360.489275312,365.46442126,LPS1142017_MF_20170804_084350_893,4.975145947999977,0
4,365.46442126,368.962793909,LPS1142017_MF_20170804_084350_893,3.498372649000032,1
3,0.0,2.050886266,LPS1142017_MF_20170807_043210_392,2.050886266,0
2,0.0,2.050886266,LPS1142017_MF_20170807_043210_392,2.050886266,0
4,0.0,2.050886266,LPS1142017_MF_20170807_043210_392,2.050886266,0
1,0.0,2.050886266,LPS1142017_MF_20170807_043210_392,2.050886266,0
1,2.225018119,10.812285909,LPS1142017_MF_20170807_043210_392,8.58726779,0
2,2.225018119,10.812285909,LPS1142017_MF_20170807_043210_392,8.58726779,0
3,2.225018119,10.812285909,LPS1142017_MF_20170807_043210_392,8.58726779,0
4,2.225018119,10.812285909,LPS1142017_MF_20170807_043210_392,8.58726779,0
2,10.812285909,12.524582462,LPS1142017_MF_20170807_043210_392,1.7122965529999998,1
4,12.524582462,22.849943881,LPS1142017_MF_20170807_043210_392,10.325361419000002,0
1,12.524582462,22.849943881,LPS1142017_MF_20170807_043210_392,10.325361419000002,0
2,12.524582462,22.849943881,LPS1142017_MF_20170807_043210_392,10.325361419000002,0
3,12.524582462,22.849943881,LPS1142017_MF_20170807_043210_392,10.325361419000002,0
4,22.849943881,24.442927867,LPS1142017_MF_20170807_043210_392,1.592983986,1
1,24.442927867,24.974993824,LPS1142017_MF_20170807_043210_392,0.5320659569999968,0
3,24.442927867,24.974993824,LPS1142017_MF_20170807_043210_392,0.5320659569999968,0
2,24.442927867,24.974993824,LPS1142017_MF_20170807_043210_392,0.5320659569999968,0
4,24.442927867,24.974993824,LPS1142017_MF_20170807_043210_392,0.5320659569999968,0
3,24.974993824,25.942393006,LPS1142017_MF_20170807_043210_392,0.9673991820000012,1
2,25.942393006,33.991144289,LPS1142017_MF_20170807_043210_392,8.048751282999998,0
3,25.942393006,33.991144289,LPS1142017_MF_20170807_043210_392,8.048751282999998,0
1,25.942393006,33.991144289,LPS1142017_MF_20170807_043210_392,8.048751282999998,0
4,25.942393006,33.991144289,LPS1142017_MF_20170807_043210_392,8.048751282999998,0
4,33.991144289,36.387069597,LPS1142017_MF_20170807_043210_392,2.3959253080000025,1
1,36.387069597,39.189296565,LPS1142017_MF_20170807_043210_392,2.802226968,0
2,36.387069597,39.189296565,LPS1142017_MF_20170807_043210_392,2.802226968,0
4,36.387069597,39.189296565,LPS1142017_MF_20170807_043210_392,2.802226968,0
3,36.387069597,39.189296565,LPS1142017_MF_20170807_043210_392,2.802226968,0
3,39.189296565,41.346596741,LPS1142017_MF_20170807_043210_392,2.157300176,1
3,41.346596741,42.646132836,LPS1142017_MF_20170807_043210_392,1.2995360950000006,0
2,41.346596741,42.646132836,LPS1142017_MF_20170807_043210_392,1.2995360950000006,0
1,41.346596741,42.646132836,LPS1142017_MF_20170807_043210_392,1.2995360950000006,0
4,41.346596741,42.646132836,LPS1142017_MF_20170807_043210_392,1.2995360950000006,0
3,42.646132836,44.700243766,LPS1142017_MF_20170807_043210_392,2.05411093,1
3,44.700243766,51.143113195,LPS1142017_MF_20170807_043210_392,6.442869428999998,0
2,44.700243766,51.143113195,LPS1142017_MF_20170807_043210_392,6.442869428999998,0
1,44.700243766,51.143113195,LPS1142017_MF_20170807_043210_392,6.442869428999998,0
4,44.700243766,51.143113195,LPS1142017_MF_20170807_043210_392,6.442869428999998,0
3,51.143113195,52.091164394,LPS1142017_MF_20170807_043210_392,0.9480511990000052,1
3,52.091164394,90.258244679,LPS1142017_MF_20170807_043210_392,38.167080285,0
2,52.091164394,90.258244679,LPS1142017_MF_20170807_043210_392,38.167080285,0
1,52.091164394,90.258244679,LPS1142017_MF_20170807_043210_392,38.167080285,0
4,52.091164394,90.258244679,LPS1142017_MF_20170807_043210_392,38.167080285,0
3,90.258244679,91.238542517,LPS1142017_MF_20170807_043210_392,0.9802978379999984,1
4,91.238542517,130.842921889,LPS1142017_MF_20170807_043210_392,39.604379372,0
3,91.238542517,130.842921889,LPS1142017_MF_20170807_043210_392,39.604379372,0
2,91.238542517,130.842921889,LPS1142017_MF_20170807_043210_392,39.604379372,0
1,91.238542517,130.842921889,LPS1142017_MF_20170807_043210_392,39.604379372,0
2,131.036401725,189.991451729,LPS1142017_MF_20170807_043210_392,58.955050004000014,0
3,131.036401725,189.991451729,LPS1142017_MF_20170807_043210_392,58.955050004000014,0
1,131.036401725,189.991451729,LPS1142017_MF_20170807_043210_392,58.955050004000014,0
4,131.036401725,189.991451729,LPS1142017_MF_20170807_043210_392,58.955050004000014,0
3,189.991451729,191.168454067,LPS1142017_MF_20170807_043210_392,1.177002337999994,1
3,191.168454067,193.695521964,LPS1142017_MF_20170807_043210_392,2.527067896999995,0
1,191.168454067,193.695521964,LPS1142017_MF_20170807_043210_392,2.527067896999995,0
2,191.168454067,193.695521964,LPS1142017_MF_20170807_043210_392,2.527067896999995,0
4,191.168454067,193.695521964,LPS1142017_MF_20170807_043210_392,2.527067896999995,0
4,193.695521964,195.124048089,LPS1142017_MF_20170807_043210_392,1.428526125000019,1
4,195.124048089,198.680957926,LPS1142017_MF_20170807_043210_392,3.556909836999978,0
1,195.124048089,198.680957926,LPS1142017_MF_20170807_043210_392,3.556909836999978,0
2,195.124048089,198.680957926,LPS1142017_MF_20170807_043210_392,3.556909836999978,0
3,195.124048089,198.680957926,LPS1142017_MF_20170807_043210_392,3.556909836999978,0
2,198.680957926,200.460972421,LPS1142017_MF_20170807_043210_392,1.7800144950000174,1
3,200.460972421,207.480102698,LPS1142017_MF_20170807_043210_392,7.019130276999988,0
1,200.460972421,207.480102698,LPS1142017_MF_20170807_043210_392,7.019130276999988,0
4,200.460972421,207.480102698,LPS1142017_MF_20170807_043210_392,7.019130276999988,0
2,200.460972421,207.480102698,LPS1142017_MF_20170807_043210_392,7.019130276999988,0
3,207.480102698,210.285560326,LPS1142017_MF_20170807_043210_392,2.805457627999999,1
4,210.285560326,262.242805962,LPS1142017_MF_20170807_043210_392,51.95724563599998,0
3,210.285560326,262.242805962,LPS1142017_MF_20170807_043210_392,51.95724563599998,0
1,210.285560326,262.242805962,LPS1142017_MF_20170807_043210_392,51.95724563599998,0
2,210.285560326,262.242805962,LPS1142017_MF_20170807_043210_392,51.95724563599998,0
2,262.242805962,264.722572533,LPS1142017_MF_20170807_043210_392,2.4797665710000274,1
4,264.722572533,271.539887079,LPS1142017_MF_20170807_043210_392,6.817314545999977,0
1,264.722572533,271.539887079,LPS1142017_MF_20170807_043210_392,6.817314545999977,0
3,264.722572533,271.539887079,LPS1142017_MF_20170807_043210_392,6.817314545999977,0
2,264.722572533,271.539887079,LPS1142017_MF_20170807_043210_392,6.817314545999977,0
2,271.539887079,274.303424076,LPS1142017_MF_20170807_043210_392,2.763536997000017,1
3,274.303424076,332.708765006,LPS1142017_MF_20170807_043210_392,58.40534093000002,0
4,274.303424076,332.708765006,LPS1142017_MF_20170807_043210_392,58.40534093000002,0
1,274.303424076,332.708765006,LPS1142017_MF_20170807_043210_392,58.40534093000002,0
2,274.303424076,332.708765006,LPS1142017_MF_20170807_043210_392,58.40534093000002,0
3,332.708765006,334.87251451,LPS1142017_MF_20170807_043210_392,2.163749503999952,1
2,334.87251451,340.712756343,LPS1142017_MF_20170807_043210_392,5.84024183300005,0
1,334.87251451,340.712756343,LPS1142017_MF_20170807_043210_392,5.84024183300005,0
4,334.87251451,340.712756343,LPS1142017_MF_20170807_043210_392,5.84024183300005,0
3,334.87251451,340.712756343,LPS1142017_MF_20170807_043210_392,5.84024183300005,0
4,340.712756343,341.432689568,LPS1142017_MF_20170807_043210_392,0.719933224999977,1
1,341.432689568,469.608,LPS1142017_MF_20170807_043210_392,128.175310432,0
3,341.432689568,469.608,LPS1142017_MF_20170807_043210_392,128.175310432,0
