channel,begin_time,end_time,filename,call_length,label
3,235.1484407,244.221124064,PAM_MF_20190128_071000_000,9.072683364,0
2,235.1484407,244.221124064,PAM_MF_20190128_071000_000,9.072683364,0
4,235.1484407,244.221124064,PAM_MF_20190128_071000_000,9.072683364,0
1,235.1484407,244.221124064,PAM_MF_20190128_071000_000,9.072683364,0
2,244.221124064,245.372503911,PAM_MF_20190128_071000_000,1.151379846999987,1
3,245.372503911,248.208951874,PAM_MF_20190128_071000_000,2.836447963000012,0
1,245.372503911,248.208951874,PAM_MF_20190128_071000_000,2.836447963000012,0
2,245.372503911,248.208951874,PAM_MF_20190128_071000_000,2.836447963000012,0
4,245.372503911,248.208951874,PAM_MF_20190128_071000_000,2.836447963000012,0
2,248.208951874,249.07866369,PAM_MF_20190128_071000_000,0.8697118160000059,1
2,249.07866369,252.399384662,PAM_MF_20190128_071000_000,3.3207209719999753,0
1,249.07866369,252.399384662,PAM_MF_20190128_071000_000,3.3207209719999753,0
3,249.07866369,252.399384662,PAM_MF_20190128_071000_000,3.3207209719999753,0
4,249.07866369,252.399384662,PAM_MF_20190128_071000_000,3.3207209719999753,0
2,252.399384662,253.565589142,PAM_MF_20190128_071000_000,1.1662044800000047,1
3,253.565589142,254.944280032,PAM_MF_20190128_071000_000,1.3786908900000014,0
4,253.565589142,254.944280032,PAM_MF_20190128_071000_000,1.3786908900000014,0
2,253.565589142,254.944280032,PAM_MF_20190128_071000_000,1.3786908900000014,0
1,253.565589142,254.944280032,PAM_MF_20190128_071000_000,1.3786908900000014,0
2,254.944280032,255.695394782,PAM_MF_20190128_071000_000,0.7511147499999993,1
2,255.695394782,265.684721698,PAM_MF_20190128_071000_000,9.989326915999982,0
1,255.695394782,265.684721698,PAM_MF_20190128_071000_000,9.989326915999982,0
4,255.695394782,265.684721698,PAM_MF_20190128_071000_000,9.989326915999982,0
3,255.695394782,265.684721698,PAM_MF_20190128_071000_000,9.989326915999982,0
2,265.684721698,267.50321004,PAM_MF_20190128_071000_000,1.8184883420000233,1
3,267.50321004,271.362554122,PAM_MF_20190128_071000_000,3.859344082000007,0
1,267.50321004,271.362554122,PAM_MF_20190128_071000_000,3.859344082000007,0
4,267.50321004,271.362554122,PAM_MF_20190128_071000_000,3.859344082000007,0
2,267.50321004,271.362554122,PAM_MF_20190128_071000_000,3.859344082000007,0
2,271.362554122,271.945656362,PAM_MF_20190128_071000_000,0.5831022400000165,1
3,271.945656362,272.30144756,PAM_MF_20190128_071000_000,0.35579119799996306,0
4,271.945656362,272.30144756,PAM_MF_20190128_071000_000,0.35579119799996306,0
2,271.945656362,272.30144756,PAM_MF_20190128_071000_000,0.35579119799996306,0
1,271.945656362,272.30144756,PAM_MF_20190128_071000_000,0.35579119799996306,0
2,272.30144756,273.497301306,PAM_MF_20190128_071000_000,1.1958537460000116,1
3,273.497301306,276.289273055,PAM_MF_20190128_071000_000,2.7919717490000266,0
4,273.497301306,276.289273055,PAM_MF_20190128_071000_000,2.7919717490000266,0
2,273.497301306,276.289273055,PAM_MF_20190128_071000_000,2.7919717490000266,0
1,273.497301306,276.289273055,PAM_MF_20190128_071000_000,2.7919717490000266,0
2,276.289273055,276.852609118,PAM_MF_20190128_071000_000,0.5633360629999515,1
3,276.852609118,277.411003636,PAM_MF_20190128_071000_000,0.5583945180000001,0
1,276.852609118,277.411003636,PAM_MF_20190128_071000_000,0.5583945180000001,0
2,276.852609118,277.411003636,PAM_MF_20190128_071000_000,0.5583945180000001,0
4,276.852609118,277.411003636,PAM_MF_20190128_071000_000,0.5583945180000001,0
2,277.411003636,278.967590124,PAM_MF_20190128_071000_000,1.5565864880000504,1
4,278.967590124,301.244090991,PAM_MF_20190128_071000_000,22.27650086699998,0
2,278.967590124,301.244090991,PAM_MF_20190128_071000_000,22.27650086699998,0
1,278.967590124,301.244090991,PAM_MF_20190128_071000_000,22.27650086699998,0
3,278.967590124,301.244090991,PAM_MF_20190128_071000_000,22.27650086699998,0
2,301.244090991,303.67533084,PAM_MF_20190128_071000_000,2.431239849000008,1
1,303.67533084,325.65533536,PAM_MF_20190128_071000_000,21.980004519999966,0
4,303.67533084,325.65533536,PAM_MF_20190128_071000_000,21.980004519999966,0
2,303.67533084,325.65533536,PAM_MF_20190128_071000_000,21.980004519999966,0
3,303.67533084,325.65533536,PAM_MF_20190128_071000_000,21.980004519999966,0
2,325.65533536,327.197097215,PAM_MF_20190128_071000_000,1.5417618550000043,1
3,327.197097215,331.046563321,PAM_MF_20190128_071000_000,3.8494661060000226,0
2,327.197097215,331.046563321,PAM_MF_20190128_071000_000,3.8494661060000226,0
1,327.197097215,331.046563321,PAM_MF_20190128_071000_000,3.8494661060000226,0
4,327.197097215,331.046563321,PAM_MF_20190128_071000_000,3.8494661060000226,0
2,331.046563321,331.560483939,PAM_MF_20190128_071000_000,0.513920617999986,1
3,331.560483939,334.915794333,PAM_MF_20190128_071000_000,3.355310394000014,0
1,331.560483939,334.915794333,PAM_MF_20190128_071000_000,3.355310394000014,0
4,331.560483939,334.915794333,PAM_MF_20190128_071000_000,3.355310394000014,0
2,331.560483939,334.915794333,PAM_MF_20190128_071000_000,3.355310394000014,0
2,334.915794333,335.869512403,PAM_MF_20190128_071000_000,0.9537180699999794,1
4,335.869512403,391.738654793,PAM_MF_20190128_071000_000,55.869142390000036,0
3,335.869512403,391.738654793,PAM_MF_20190128_071000_000,55.869142390000036,0
1,335.869512403,391.738654793,PAM_MF_20190128_071000_000,55.869142390000036,0
2,335.869512403,391.738654793,PAM_MF_20190128_071000_000,55.869142390000036,0
2,391.738654793,394.476270394,PAM_MF_20190128_071000_000,2.737615600999959,1
3,394.476270394,411.885343125,PAM_MF_20190128_071000_000,17.409072731000037,0
1,394.476270394,411.885343125,PAM_MF_20190128_071000_000,17.409072731000037,0
4,394.476270394,411.885343125,PAM_MF_20190128_071000_000,17.409072731000037,0
2,394.476270394,411.885343125,PAM_MF_20190128_071000_000,17.409072731000037,0
2,411.885343125,414.351173784,PAM_MF_20190128_071000_000,2.465830659000005,1
3,414.351173784,541.6288958333333,PAM_MF_20190128_071000_000,127.2777220493333,0
1,414.351173784,541.6288958333333,PAM_MF_20190128_071000_000,127.2777220493333,0
2,414.351173784,541.6288958333333,PAM_MF_20190128_071000_000,127.2777220493333,0
4,414.351173784,541.6288958333333,PAM_MF_20190128_071000_000,127.2777220493333,0
3,0.0,5.741944868,LPS1142017_MF_20170914_163141_672,5.741944868,0
2,0.0,5.741944868,LPS1142017_MF_20170914_163141_672,5.741944868,0
4,0.0,5.741944868,LPS1142017_MF_20170914_163141_672,5.741944868,0
1,0.0,5.741944868,LPS1142017_MF_20170914_163141_672,5.741944868,0
4,5.972688459,21.568406622,LPS1142017_MF_20170914_163141_672,15.595718163,0
2,5.972688459,21.568406622,LPS1142017_MF_20170914_163141_672,15.595718163,0
3,5.972688459,21.568406622,LPS1142017_MF_20170914_163141_672,15.595718163,0
1,5.972688459,21.568406622,LPS1142017_MF_20170914_163141_672,15.595718163,0
2,21.568406622,22.60995755,LPS1142017_MF_20170914_163141_672,1.0415509279999995,1
2,22.60995755,39.642521938,LPS1142017_MF_20170914_163141_672,17.032564388,0
4,22.60995755,39.642521938,LPS1142017_MF_20170914_163141_672,17.032564388,0
1,22.60995755,39.642521938,LPS1142017_MF_20170914_163141_672,17.032564388,0
3,22.60995755,39.642521938,LPS1142017_MF_20170914_163141_672,17.032564388,0
4,39.642521938,42.69987451,LPS1142017_MF_20170914_163141_672,3.057352571999999,1
3,42.69987451,54.042850108,LPS1142017_MF_20170914_163141_672,11.342975598000002,0
1,42.69987451,54.042850108,LPS1142017_MF_20170914_163141_672,11.342975598000002,0
2,42.69987451,54.042850108,LPS1142017_MF_20170914_163141_672,11.342975598000002,0
4,42.69987451,54.042850108,LPS1142017_MF_20170914_163141_672,11.342975598000002,0
4,54.042850108,55.882389287,LPS1142017_MF_20170914_163141_672,1.839539178999999,1
4,55.882389287,76.726534609,LPS1142017_MF_20170914_163141_672,20.844145321999996,0
1,55.882389287,76.726534609,LPS1142017_MF_20170914_163141_672,20.844145321999996,0
2,55.882389287,76.726534609,LPS1142017_MF_20170914_163141_672,20.844145321999996,0
3,55.882389287,76.726534609,LPS1142017_MF_20170914_163141_672,20.844145321999996,0
2,76.726534609,77.123926348,LPS1142017_MF_20170914_163141_672,0.3973917389999997,1
2,77.123926348,91.127929685,LPS1142017_MF_20170914_163141_672,14.004003337,0
1,77.123926348,91.127929685,LPS1142017_MF_20170914_163141_672,14.004003337,0
4,77.123926348,91.127929685,LPS1142017_MF_20170914_163141_672,14.004003337,0
3,77.123926348,91.127929685,LPS1142017_MF_20170914_163141_672,14.004003337,0
4,91.127929685,93.233464947,LPS1142017_MF_20170914_163141_672,2.1055352620000036,1
3,93.233464947,136.692991914,LPS1142017_MF_20170914_163141_672,43.459526967,0
1,93.233464947,136.692991914,LPS1142017_MF_20170914_163141_672,43.459526967,0
4,93.233464947,136.692991914,LPS1142017_MF_20170914_163141_672,43.459526967,0
2,93.233464947,136.692991914,LPS1142017_MF_20170914_163141_672,43.459526967,0
4,136.692991914,137.237803169,LPS1142017_MF_20170914_163141_672,0.5448112549999848,1
3,137.237803169,138.153304984,LPS1142017_MF_20170914_163141_672,0.9155018149999989,0
4,137.237803169,138.153304984,LPS1142017_MF_20170914_163141_672,0.9155018149999989,0
2,137.237803169,138.153304984,LPS1142017_MF_20170914_163141_672,0.9155018149999989,0
1,137.237803169,138.153304984,LPS1142017_MF_20170914_163141_672,0.9155018149999989,0
4,138.153304984,139.214084545,LPS1142017_MF_20170914_163141_672,1.060779561000004,1
2,139.214084545,290.492267508,LPS1142017_MF_20170914_163141_672,151.278182963,0
4,139.214084545,290.492267508,LPS1142017_MF_20170914_163141_672,151.278182963,0
1,139.214084545,290.492267508,LPS1142017_MF_20170914_163141_672,151.278182963,0
3,139.214084545,290.492267508,LPS1142017_MF_20170914_163141_672,151.278182963,0
4,290.492267508,293.834844796,LPS1142017_MF_20170914_163141_672,3.3425772880000295,1
1,293.834844796,343.498879145,LPS1142017_MF_20170914_163141_672,49.66403434899996,0
2,293.834844796,343.498879145,LPS1142017_MF_20170914_163141_672,49.66403434899996,0
4,293.834844796,343.498879145,LPS1142017_MF_20170914_163141_672,49.66403434899996,0
3,293.834844796,343.498879145,LPS1142017_MF_20170914_163141_672,49.66403434899996,0
4,343.498879145,344.899364547,LPS1142017_MF_20170914_163141_672,1.4004854020000153,1
4,344.899364547,350.403142847,LPS1142017_MF_20170914_163141_672,5.503778300000022,0
1,344.899364547,350.403142847,LPS1142017_MF_20170914_163141_672,5.503778300000022,0
3,344.899364547,350.403142847,LPS1142017_MF_20170914_163141_672,5.503778300000022,0
2,344.899364547,350.403142847,LPS1142017_MF_20170914_163141_672,5.503778300000022,0
4,350.403142847,351.601727608,LPS1142017_MF_20170914_163141_672,1.1985847609999496,1
1,351.601727608,364.63573314,LPS1142017_MF_20170914_163141_672,13.034005532000037,0
4,351.601727608,364.63573314,LPS1142017_MF_20170914_163141_672,13.034005532000037,0
3,351.601727608,364.63573314,LPS1142017_MF_20170914_163141_672,13.034005532000037,0
2,351.601727608,364.63573314,LPS1142017_MF_20170914_163141_672,13.034005532000037,0
4,364.63573314,367.359789415,LPS1142017_MF_20170914_163141_672,2.7240562750000095,1
3,367.359789415,474.06001794,LPS1142017_MF_20170914_163141_672,106.700228525,0
1,367.359789415,474.06001794,LPS1142017_MF_20170914_163141_672,106.700228525,0
4,367.359789415,474.06001794,LPS1142017_MF_20170914_163141_672,106.700228525,0
2,367.359789415,474.06001794,LPS1142017_MF_20170914_163141_672,106.700228525,0
4,474.06001794,474.659310321,LPS1142017_MF_20170914_163141_672,0.5992923809999979,1
3,474.659310321,498.328,LPS1142017_MF_20170914_163141_672,23.668689678999954,0
1,474.659310321,498.328,LPS1142017_MF_20170914_163141_672,23.668689678999954,0
2,474.659310321,498.328,LPS1142017_MF_20170914_163141_672,23.668689678999954,0
4,474.659310321,498.328,LPS1142017_MF_20170914_163141_672,23.668689678999954,0
3,0.0,1.354862528,LPS1142017_MF_20171002_181225_544,1.354862528,0
2,0.0,1.354862528,LPS1142017_MF_20171002_181225_544,1.354862528,0
4,0.0,1.354862528,LPS1142017_MF_20171002_181225_544,1.354862528,0
1,0.0,1.354862528,LPS1142017_MF_20171002_181225_544,1.354862528,0
4,1.354862528,1.873390162,LPS1142017_MF_20171002_181225_544,0.518527634,0
3,1.873390162,10.11944156,LPS1142017_MF_20171002_181225_544,8.246051398,0
2,1.873390162,10.11944156,LPS1142017_MF_20171002_181225_544,8.246051398,0
1,1.873390162,10.11944156,LPS1142017_MF_20171002_181225_544,8.246051398,0
4,1.873390162,10.11944156,LPS1142017_MF_20171002_181225_544,8.246051398,0
4,10.11944156,10.688149288,LPS1142017_MF_20171002_181225_544,0.5687077279999997,0
2,10.688149288,14.100955387,LPS1142017_MF_20171002_181225_544,3.412806099000001,0
3,10.688149288,14.100955387,LPS1142017_MF_20171002_181225_544,3.412806099000001,0
1,10.688149288,14.100955387,LPS1142017_MF_20171002_181225_544,3.412806099000001,0
4,10.688149288,14.100955387,LPS1142017_MF_20171002_181225_544,3.412806099000001,0
4,14.100955387,14.673844789,LPS1142017_MF_20171002_181225_544,0.5728894019999995,0
4,14.673844789,16.175065924,LPS1142017_MF_20171002_181225_544,1.501221134999998,0
1,14.673844789,16.175065924,LPS1142017_MF_20171002_181225_544,1.501221134999998,0
2,14.673844789,16.175065924,LPS1142017_MF_20171002_181225_544,1.501221134999998,0
3,14.673844789,16.175065924,LPS1142017_MF_20171002_181225_544,1.501221134999998,0
4,16.175065924,16.752137,LPS1142017_MF_20171002_181225_544,0.5770710760000028,0
4,16.752137,18.917089648,LPS1142017_MF_20171002_181225_544,2.164952648,0
2,16.752137,18.917089648,LPS1142017_MF_20171002_181225_544,2.164952648,0
3,16.752137,18.917089648,LPS1142017_MF_20171002_181225_544,2.164952648,0
1,16.752137,18.917089648,LPS1142017_MF_20171002_181225_544,2.164952648,0
4,18.917089648,19.351983793,LPS1142017_MF_20171002_181225_544,0.4348941449999977,0
4,19.351983793,20.464309202,LPS1142017_MF_20171002_181225_544,1.1123254090000003,0
1,19.351983793,20.464309202,LPS1142017_MF_20171002_181225_544,1.1123254090000003,0
2,19.351983793,20.464309202,LPS1142017_MF_20171002_181225_544,1.1123254090000003,0
3,19.351983793,20.464309202,LPS1142017_MF_20171002_181225_544,1.1123254090000003,0
4,20.464309202,21.049743628,LPS1142017_MF_20171002_181225_544,0.5854344260000026,0
2,21.049743628,22.146846142,LPS1142017_MF_20171002_181225_544,1.0971025139999995,0
4,21.049743628,22.146846142,LPS1142017_MF_20171002_181225_544,1.0971025139999995,0
3,21.049743628,22.146846142,LPS1142017_MF_20171002_181225_544,1.0971025139999995,0
1,21.049743628,22.146846142,LPS1142017_MF_20171002_181225_544,1.0971025139999995,0
4,22.146846142,22.573376938,LPS1142017_MF_20171002_181225_544,0.426530795999998,0
3,22.573376938,24.007691281,LPS1142017_MF_20171002_181225_544,1.4343143430000005,0
4,22.573376938,24.007691281,LPS1142017_MF_20171002_181225_544,1.4343143430000005,0
2,22.573376938,24.007691281,LPS1142017_MF_20171002_181225_544,1.4343143430000005,0
1,22.573376938,24.007691281,LPS1142017_MF_20171002_181225_544,1.4343143430000005,0
4,24.007691281,24.522037241,LPS1142017_MF_20171002_181225_544,0.51434596,0
2,24.522037241,28.785804424,LPS1142017_MF_20171002_181225_544,4.263767182999999,0
3,24.522037241,28.785804424,LPS1142017_MF_20171002_181225_544,4.263767182999999,0
1,24.522037241,28.785804424,LPS1142017_MF_20171002_181225_544,4.263767182999999,0
4,24.522037241,28.785804424,LPS1142017_MF_20171002_181225_544,4.263767182999999,0
4,28.785804424,29.283423686,LPS1142017_MF_20171002_181225_544,0.4976192620000006,0
3,29.283423686,30.287025559,LPS1142017_MF_20171002_181225_544,1.003601873000001,0
1,29.283423686,30.287025559,LPS1142017_MF_20171002_181225_544,1.003601873000001,0
2,29.283423686,30.287025559,LPS1142017_MF_20171002_181225_544,1.003601873000001,0
4,29.283423686,30.287025559,LPS1142017_MF_20171002_181225_544,1.003601873000001,0
4,30.287025559,30.788826495,LPS1142017_MF_20171002_181225_544,0.5018009359999986,0
3,30.788826495,38.369606458,LPS1142017_MF_20171002_181225_544,7.580779963000001,0
1,30.788826495,38.369606458,LPS1142017_MF_20171002_181225_544,7.580779963000001,0
4,30.788826495,38.369606458,LPS1142017_MF_20171002_181225_544,7.580779963000001,0
2,30.788826495,38.369606458,LPS1142017_MF_20171002_181225_544,7.580779963000001,0
4,38.369606458,38.879770744,LPS1142017_MF_20171002_181225_544,0.5101642859999984,0
4,38.879770744,42.410799969,LPS1142017_MF_20171002_181225_544,3.5310292250000046,0
3,38.879770744,42.410799969,LPS1142017_MF_20171002_181225_544,3.5310292250000046,0
1,38.879770744,42.410799969,LPS1142017_MF_20171002_181225_544,3.5310292250000046,0
2,38.879770744,42.410799969,LPS1142017_MF_20171002_181225_544,3.5310292250000046,0
4,42.410799969,42.971144348,LPS1142017_MF_20171002_181225_544,0.560344379,0
4,42.971144348,45.180013393,LPS1142017_MF_20171002_181225_544,2.208869045,0
1,42.971144348,45.180013393,LPS1142017_MF_20171002_181225_544,2.208869045,0
3,42.971144348,45.180013393,LPS1142017_MF_20171002_181225_544,2.208869045,0
2,42.971144348,45.180013393,LPS1142017_MF_20171002_181225_544,2.208869045,0
4,45.180013393,45.748721121,LPS1142017_MF_20171002_181225_544,0.5687077279999997,0
3,45.748721121,145.382153729,LPS1142017_MF_20171002_181225_544,99.633432608,0
1,45.748721121,145.382153729,LPS1142017_MF_20171002_181225_544,99.633432608,0
4,45.748721121,145.382153729,LPS1142017_MF_20171002_181225_544,99.633432608,0
2,45.748721121,145.382153729,LPS1142017_MF_20171002_181225_544,99.633432608,0
4,145.382153729,145.904863038,LPS1142017_MF_20171002_181225_544,0.5227093089999926,0
1,145.904863038,451.75466666666665,LPS1142017_MF_20171002_181225_544,305.8498036286667,0
3,145.904863038,451.75466666666665,LPS1142017_MF_20171002_181225_544,305.8498036286667,0
2,145.904863038,451.75466666666665,LPS1142017_MF_20171002_181225_544,305.8498036286667,0
4,145.904863038,451.75466666666665,LPS1142017_MF_20171002_181225_544,305.8498036286667,0
2,0.0,29.500559218,LPS1142017_MF_20170914_164000_000,29.500559218,0
3,0.0,29.500559218,LPS1142017_MF_20170914_164000_000,29.500559218,0
1,0.0,29.500559218,LPS1142017_MF_20170914_164000_000,29.500559218,0
4,0.0,29.500559218,LPS1142017_MF_20170914_164000_000,29.500559218,0
4,29.500559218,30.423854657,LPS1142017_MF_20170914_164000_000,0.9232954390000003,0
4,29.530463524,30.341617816,LPS1142017_MF_20170914_164000_000,0.8111542919999977,0
1,30.423854657,65.022230112,LPS1142017_MF_20170914_164000_000,34.598375455,0
3,30.423854657,65.022230112,LPS1142017_MF_20170914_164000_000,34.598375455,0
2,30.423854657,65.022230112,LPS1142017_MF_20170914_164000_000,34.598375455,0
4,30.423854657,65.022230112,LPS1142017_MF_20170914_164000_000,34.598375455,0
4,65.022230112,65.566296911,LPS1142017_MF_20170914_164000_000,0.5440667989999923,0
1,65.566296911,139.774465579,LPS1142017_MF_20170914_164000_000,74.20816866800001,0
3,65.566296911,139.774465579,LPS1142017_MF_20170914_164000_000,74.20816866800001,0
4,65.566296911,139.774465579,LPS1142017_MF_20170914_164000_000,74.20816866800001,0
2,65.566296911,139.774465579,LPS1142017_MF_20170914_164000_000,74.20816866800001,0
4,139.774465579,140.646515909,LPS1142017_MF_20170914_164000_000,0.8720503299999791,0
4,140.646515909,159.062722546,LPS1142017_MF_20170914_164000_000,18.416206637000016,0
1,140.646515909,159.062722546,LPS1142017_MF_20170914_164000_000,18.416206637000016,0
3,140.646515909,159.062722546,LPS1142017_MF_20170914_164000_000,18.416206637000016,0
2,140.646515909,159.062722546,LPS1142017_MF_20170914_164000_000,18.416206637000016,0
2,159.062722546,159.857600281,LPS1142017_MF_20170914_164000_000,0.794877735,0
3,159.857600281,215.529472024,LPS1142017_MF_20170914_164000_000,55.671871743,0
4,159.857600281,215.529472024,LPS1142017_MF_20170914_164000_000,55.671871743,0
2,159.857600281,215.529472024,LPS1142017_MF_20170914_164000_000,55.671871743,0
1,159.857600281,215.529472024,LPS1142017_MF_20170914_164000_000,55.671871743,0
4,215.529472024,216.015659376,LPS1142017_MF_20170914_164000_000,0.48618735200000174,0
2,216.015659376,217.011185859,LPS1142017_MF_20170914_164000_000,0.9955264829999919,0
3,216.015659376,217.011185859,LPS1142017_MF_20170914_164000_000,0.9955264829999919,0
4,216.015659376,217.011185859,LPS1142017_MF_20170914_164000_000,0.9955264829999919,0
1,216.015659376,217.011185859,LPS1142017_MF_20170914_164000_000,0.9955264829999919,0
4,217.011185859,217.404766097,LPS1142017_MF_20170914_164000_000,0.3935802379999984,0
3,217.404766097,285.442448628,LPS1142017_MF_20170914_164000_000,68.03768253100003,0
1,217.404766097,285.442448628,LPS1142017_MF_20170914_164000_000,68.03768253100003,0
4,217.404766097,285.442448628,LPS1142017_MF_20170914_164000_000,68.03768253100003,0
2,217.404766097,285.442448628,LPS1142017_MF_20170914_164000_000,68.03768253100003,0
4,285.805159827,286.144719248,LPS1142017_MF_20170914_164000_000,0.3395594209999899,0
4,286.144719248,598.918208861,LPS1142017_MF_20170914_164000_000,312.77348961300004,0
3,286.144719248,598.918208861,LPS1142017_MF_20170914_164000_000,312.77348961300004,0
1,286.144719248,598.918208861,LPS1142017_MF_20170914_164000_000,312.77348961300004,0
2,286.144719248,598.918208861,LPS1142017_MF_20170914_164000_000,312.77348961300004,0
4,598.918208861,599.500861957,LPS1142017_MF_20170914_164000_000,0.5826530959999445,0
3,599.500861957,600.0,LPS1142017_MF_20170914_164000_000,0.4991380430000163,0
1,599.500861957,600.0,LPS1142017_MF_20170914_164000_000,0.4991380430000163,0
2,599.500861957,600.0,LPS1142017_MF_20170914_164000_000,0.4991380430000163,0
4,599.500861957,600.0,LPS1142017_MF_20170914_164000_000,0.4991380430000163,0
1,0.0,528.067481299,PAM_MF_20190218_232000_000,528.067481299,0
2,0.0,528.067481299,PAM_MF_20190218_232000_000,528.067481299,0
3,0.0,528.067481299,PAM_MF_20190218_232000_000,528.067481299,0
4,0.0,528.067481299,PAM_MF_20190218_232000_000,528.067481299,0
2,528.067481299,531.263063379,PAM_MF_20190218_232000_000,3.1955820800000083,1
1,531.263063379,556.967962564,PAM_MF_20190218_232000_000,25.704899185000045,0
2,531.263063379,556.967962564,PAM_MF_20190218_232000_000,25.704899185000045,0
3,531.263063379,556.967962564,PAM_MF_20190218_232000_000,25.704899185000045,0
4,531.263063379,556.967962564,PAM_MF_20190218_232000_000,25.704899185000045,0
2,556.967962564,559.116716032,PAM_MF_20190218_232000_000,2.1487534679999953,1
1,559.116716032,582.54221875,PAM_MF_20190218_232000_000,23.42550271799996,0
2,559.116716032,582.54221875,PAM_MF_20190218_232000_000,23.42550271799996,0
3,559.116716032,582.54221875,PAM_MF_20190218_232000_000,23.42550271799996,0
4,559.116716032,582.54221875,PAM_MF_20190218_232000_000,23.42550271799996,0
4,0.0,9.040793688,PAM_MF_20190219_035959_999,9.040793688,0
3,0.0,9.040793688,PAM_MF_20190219_035959_999,9.040793688,0
2,0.0,9.040793688,PAM_MF_20190219_035959_999,9.040793688,0
1,0.0,9.040793688,PAM_MF_20190219_035959_999,9.040793688,0
2,9.040793688,9.762053593,PAM_MF_20190219_035959_999,0.7212599049999984,1
