channel,begin_time,end_time,filename,call_length,label
2,2142.902726225,2143.736057115,210922-112437,0.8333308900000702,1
2,2142.902726225,2143.736057115,210922-112437,0.8333308900000702,1
2,2148.043788457,2148.864298871,210922-112437,0.8205104139997275,1
2,2151.97967435,2152.813005239,210922-112437,0.8333308890000808,1
2,2151.97967435,2152.813005239,210922-112437,0.8333308890000808,1
2,2155.582227887,2156.287354024,210922-112437,0.7051261369997519,1
2,2155.582227887,2156.287354024,210922-112437,0.7051261369997519,1
2,2180.364274495,2181.351451087,210922-112437,0.9871765920001963,1
2,2194.582181516,2195.325769079,210922-112437,0.7435875629998918,1
2,2194.582181516,2195.325769079,210922-112437,0.7435875629998918,1
2,2225.416304674,2226.018867009,210922-112437,0.6025623350001297,1
2,2229.646304449,2230.505276289,210922-112437,0.8589718399998674,1
2,2229.646304449,2230.505276289,210922-112437,0.8589718399998674,1
2,2246.841176253,2247.802711895,210922-112437,0.9615356419999443,1
2,2246.841176253,2247.802711895,210922-112437,0.9615356419999443,1
2,2250.07989431,2250.861943298,210922-112437,0.7820489880000423,1
2,2256.93168643,2257.906042547,210922-112437,0.9743561170002977,1
2,2256.93168643,2257.906042547,210922-112437,0.9743561170002977,1
2,2261.870660275,2262.486043086,210922-112437,0.6153828110000177,1
2,2269.345278765,2270.050404902,210922-112437,0.7051261370002067,1
2,2269.345278765,2270.050404902,210922-112437,0.7051261370002067,1
2,2337.467836963,2338.365270229,210922-112437,0.8974332660000073,1
2,2337.467836963,2338.365270229,210922-112437,0.8974332660000073,1
2,2355.623483166,2357.6234773,210922-112437,1.9999941340001897,1
2,2359.77040665,2360.706301341,210922-112437,0.9358946910001578,1
2,2359.77040665,2360.706301341,210922-112437,0.9358946910001578,1
2,2369.703741094,2370.678097211,210922-112437,0.9743561169998429,1
2,2373.983482815,2374.791172754,210922-112437,0.8076899389998289,1
2,2373.983482815,2374.791172754,210922-112437,0.8076899389998289,1
2,2375.714765544,2377.073735918,210922-112437,1.3589703739999095,1
2,2375.714765544,2377.073735918,210922-112437,1.3589703739999095,1
2,2377.214761145,2378.522449618,210922-112437,1.307688472999871,1
2,2380.701431906,2381.880915627,210922-112437,1.1794837209999969,1
2,2380.701431906,2381.880915627,210922-112437,1.1794837209999969,1
2,2391.690915372,2392.626810063,210922-112437,0.9358946910001578,1
2,0.760238302,1.744076105,210926-104317,0.983837803,1
2,3.681938444,4.293110413,210926-104317,0.6111719689999999,1
2,7.423503422,8.437154492,210926-104317,1.0136510699999999,1
2,14.548851385,15.815915222,210926-104317,1.2670638369999985,1
2,17.410924993,18.752521997,210926-104317,1.3415970040000005,1
2,22.568620142,23.463018145,210926-104317,0.8943980029999992,1
2,24.968588116,26.638131054,210926-104317,1.6695429379999993,1
2,30.334962374,30.543655241,210926-104317,0.2086928669999999,1
2,32.034318579,32.824370148,210926-104317,0.7900515689999992,1
2,35.418124356,36.536121859,210926-104317,1.117997502999998,1
2,38.280181276,39.562151746,210926-104317,1.2819704699999974,1
2,45.211765796,46.702429134,210926-104317,1.4906633379999974,1
2,48.75954454,49.460156309,210926-104317,0.7006117689999982,1
2,50.675020787,52.016643933,210926-104317,1.3416231459999963,1
2,52.225323729,54.118453097,210926-104317,1.8931293679999968,1
2,57.636418574,58.262497176,210926-104317,0.6260786019999998,1
2,59.529561013,60.886064651,210926-104317,1.3565036379999995,1
2,61.363076919,63.032619857,210926-104317,1.6695429379999993,1
2,63.479807494,65.164257066,210926-104317,1.6844495720000054,1
2,72.751733455,73.243652356,210926-104317,0.49191890100000535,1
2,74.510703633,76.060993504,210926-104317,1.5502898709999897,1
2,76.433659338,78.192642077,210926-104317,1.758982739000004,1
2,78.460961478,78.878347212,210926-104317,0.4173857339999927,1
2,82.634813442,84.17019668,210926-104317,1.5353832380000085,1
2,84.572675781,86.59997792,210926-104317,2.0273021389999997,1
2,88.686906593,89.77509083,210926-104317,1.088184236999993,1
2,94.15763303,94.768804998,210926-104317,0.6111719679999936,1
2,97.958824541,99.717807279,210926-104317,1.7589827380000003,1
2,101.581136452,102.415907921,210926-104317,0.8347714690000032,1
2,103.593531957,104.964942228,210926-104317,1.371410271000002,1
2,105.456850664,107.20092677,210926-104317,1.7440761059999943,1
2,109.153695742,110.793425413,210926-104317,1.6397296709999978,1
2,115.071629193,115.697707795,210926-104317,0.6260786019999927,1
2,116.949864998,118.410715069,210926-104317,1.46085007100001,1
2,118.992069466,120.646705771,210926-104317,1.6546363049999968,1
2,122.897607411,123.82181868,210926-104317,0.9242112690000113,1
2,124.79074985,126.355946354,210926-104317,1.5651965039999993,1
2,126.832953838,128.487590143,210926-104317,1.654636305000011,1
2,129.888813681,131.394383652,210926-104317,1.505569971,1
2,137.565718567,138.922222204,210926-104317,1.356503637000003,1
2,139.473767639,141.158217211,210926-104317,1.6844495720000054,1
2,141.441443245,141.814109079,210926-104317,0.37266583400000286,1
2,143.543278551,144.392956654,210926-104317,0.8496781030000022,1
2,147.329551227,149.595359501,210926-104317,2.265808273999994,1
2,150.60901057,152.248740242,210926-104317,1.6397296719999872,1
2,156.34805886,157.078483895,210926-104317,0.7304250349999961,1
2,158.375360999,159.657331469,210926-104317,1.2819704700000045,1
2,163.816282182,164.815026618,210926-104317,0.9987444359999813,1
2,165.828674279,167.304430984,210926-104317,1.4757567049999807,1
2,167.692003452,169.36154639,210926-104317,1.6695429380000064,1
2,170.613703594,172.327966432,210926-104317,1.7142628380000247,1
2,178.216078544,179.632208715,210926-104317,1.4161301709999918,1
2,180.049594449,181.599884321,210926-104317,1.5502898719999791,1
2,183.448301896,184.432139699,210926-104317,0.9838378030000001,1
2,185.639577002,186.906640839,210926-104317,1.267063836999995,1
2,190.648199897,192.839475004,210926-104317,2.1912751069999956,1
2,196.759919582,197.624504318,210926-104317,0.8645847359999834,1
2,199.040634489,200.36732486,210926-104317,1.3266903709999838,1
2,203.69149603,205.316319069,210926-104317,1.624823039000006,1
2,206.389596672,207.537407442,210926-104317,1.1478107699999782,1
2,207.88026001,209.25167028,210926-104317,1.3714102700000126,1
2,209.967188682,212.069023989,210926-104317,2.1018353069999876,1
2,218.642841654,219.745932524,210926-104317,1.1030908700000168,1
2,220.372011126,222.250246931,210926-104317,1.8782358050000028,1
2,227.482469327,228.391773963,210926-104317,0.9093046360000017,1
2,229.390518399,230.583049069,210926-104317,1.1925306699999965,1
2,232.744510909,233.698535445,210926-104317,0.9540245359999915,1
2,235.39789165,236.128316686,210926-104317,0.730425036000014,1
2,237.15685094,238.245035176,210926-104317,1.0881842359999894,1
2,240.451216916,241.360521552,210926-104317,0.9093046360000017,1
2,242.836278257,243.656143092,210926-104317,0.8198648350000042,1
2,249.261030784,250.289588487,210926-104317,1.02855770299999,1
2,252.15291766,252.778996262,210926-104317,0.6260786019999784,1
2,254.374006033,255.238590769,210926-104317,0.8645847360000118,1
2,257.996317944,258.86090268,210926-104317,0.8645847359999834,1
2,260.187581986,261.022353455,210926-104317,0.8347714689999748,1
2,265.896822569,266.150235337,210926-104317,0.25341276800003243,1
2,266.418554737,267.163886406,210926-104317,0.7453316689999951,1
2,270.607318716,272.142701954,210926-104317,1.5353832380000085,1
2,275.541414364,276.480532267,210926-104317,0.9391179030000103,1
2,278.671807374,279.536392109,210926-104317,0.864584734999994,1
2,284.574834191,285.394699027,210926-104317,0.819864836000022,1
2,287.302748099,287.764853734,210926-104317,0.46210563500000035,1
2,290.656715545,291.804526315,210926-104317,1.1478107699999782,1
2,298.587044501,299.541069038,210926-104317,0.9540245370000093,1
2,300.897572675,302.50748908,210926-104317,1.6099164050000354,1
2,304.773290357,305.682594993,210926-104317,0.9093046360000017,1
2,311.794314678,313.270071382,210926-104317,1.475756704000048,1
2,316.92219656,317.786781296,210926-104317,0.8645847360000403,1
2,319.754456901,321.528346273,210926-104317,1.773889371999985,1
2,323.376768812,324.360606615,210926-104317,0.9838378029999717,1
2,327.267400124,328.13198486,210926-104317,0.8645847359999834,1
2,330.367975561,332.633783834,210926-104317,2.2658082730000046,1
2,334.42257984,335.555483976,210926-104317,1.1329041359999792,1
2,341.249809496,342.874632534,210926-104317,1.6248230379999882,1
2,344.648521906,345.915585743,210926-104317,1.2670638370000233,1
2,349.716777254,350.53664209,210926-104317,0.8198648359999652,1
2,352.653375419,354.054598956,210926-104317,1.4012235370000212,1
2,359.003601238,359.748932907,210926-104317,0.7453316689999951,1
2,361.612262079,363.594844318,210926-104317,1.9825822390000098,1
2,365.264360408,366.412171178,210926-104317,1.1478107699999782,1
2,373.224502632,374.431939935,210926-104317,1.207437303000006,1
2,376.250549207,377.085320676,210926-104317,0.8347714689999748,1
2,379.366035583,380.156087152,210926-104317,0.7900515690000134,1
2,385.2243425,386.208180303,210926-104317,0.9838378030000285,1
2,388.876467678,389.651612614,210926-104317,0.7751449360000038,1
2,399.057698275,400.011722811,210926-104317,0.9540245360000199,1
2,401.353319815,402.769449986,210926-104317,1.4161301709999634,1
2,404.349553124,405.34829756,210926-104317,0.9987444359999813,1
2,409.760652071,412.771792013,210926-104317,3.011139942,1
2,414.500961485,415.559332454,210926-104317,1.0583709690000092,1
2,421.864838373,423.892140512,210926-104317,2.027302139000028,1
2,425.397701335,426.590232005,210926-104317,1.1925306699999965,1
2,431.017502118,433.626162959,210926-104317,2.6086608410000167,1
2,434.982660856,436.741643595,210926-104317,1.7589827390000323,1
2,439.275771269,440.840967774,210926-104317,1.5651965049999603,1
2,442.376351012,444.254586817,210926-104317,1.8782358050000312,1
2,448.965072799,449.770031001,210926-104317,0.804958202000023,1
2,450.932748405,453.392342912,210926-104317,2.45959450700002,1
2,455.032072583,456.239509887,210926-104317,1.2074373039999955,1
2,465.824468153,466.539986555,210926-104317,0.7155184019999865,1
2,468.835608095,469.625659664,210926-104317,0.7900515690000134,1
2,473.635544043,474.559755312,210926-104317,0.9242112690000113,1
2,477.093874555,477.705046524,210926-104317,0.6111719689999973,1
2,479.001923627,479.732348663,210926-104317,0.7304250359999855,1
2,484.249058576,485.113643312,210926-104317,0.8645847360000403,1
2,486.082568203,487.021686106,210926-104317,0.9391179030000103,1
2,488.36328311,489.28749438,210926-104317,0.9242112700000007,1
2,492.805459857,493.386818558,210926-104317,0.5813587009999992,1
2,495.16070793,495.816599799,210926-104317,0.6558918690000155,1
2,501.048821118,501.794152787,210926-104317,0.7453316689999951,1
2,503.180469691,503.761828393,210926-104317,0.5813587019999886,1
2,505.207771831,506.1319831,210926-104317,0.9242112690000113,1
2,508.964243442,509.635041944,210926-104317,0.6707985020000251,1
2,513.138072863,513.957937699,210926-104317,0.8198648359999652,1
2,518.429927712,519.219979281,210926-104317,0.7900515689999565,1
2,521.396347754,522.365278924,210926-104317,0.9689311700000189,1
2,525.674533169,526.479491372,210926-104317,0.8049582029999556,1
2,530.474469117,531.309240586,210926-104317,0.8347714689999748,1
2,536.109159187,537.107903623,210926-104317,0.9987444359999245,1
2,539.075579229,539.910350698,210926-104317,0.8347714689999748,1
2,542.459385005,543.159996774,210926-104317,0.7006117690000337,1
2,548.347491673,549.525115709,210926-104317,1.1776240359999974,1
2,553.05798782,554.026918989,210926-104317,0.9689311690000295,1
2,555.26416956,556.725019631,210926-104317,1.4608500709999817,1
2,558.349842669,559.393307005,210926-104317,1.0434643359999427,1
2,561.808181612,562.717486248,210926-104317,0.9093046360000017,1
2,564.014354024,566.295068931,210926-104317,2.280714906999947,1
2,567.919891969,569.216769073,210926-104317,1.296877104000032,1
2,572.913614151,573.778198887,210926-104317,0.8645847359999834,1
2,578.339623498,579.189301601,210926-104317,0.8496781029999738,1
2,581.529643041,582.379321143,210926-104317,0.8496781019999844,1
2,583.899797748,586.135792754,210926-104317,2.235995006000053,1
2,593.052470642,594.081028345,210926-104317,1.0285577030000468,1
2,595.422625349,597.032541753,210926-104317,1.609916404000046,1
2,598.672271425,599.775362295,210926-104317,1.1030908700000737,1
2,604.247342322,607.01997613,210926-104317,2.7726338080000232,1
2,608.749145602,609.882049738,210926-104317,1.1329041359999792,1
2,613.400015215,614.383853018,210926-104317,0.9838378029999149,1
2,615.650916855,617.454619494,210926-104317,1.8037026389999937,1
2,621.404867832,622.791184736,210926-104317,1.3863169039999548,1
2,623.670676105,624.952646576,210926-104317,1.2819704710000224,1
2,625.23587261,626.696722681,210926-104317,1.4608500709999817,1
2,629.633329456,630.393567758,210926-104317,0.7602383020000616,1
2,634.060583246,635.357460349,210926-104317,1.2968771030000426,1
2,635.655593017,637.354949222,210926-104317,1.6993562049999582,1
2,639.456784528,640.485342231,210926-104317,1.0285577030000468,1
2,645.091491945,645.613224113,210926-104317,0.5217321679999714,1
2,649.17590949,650.711292728,210926-104317,1.5353832380000085,1
2,650.994518762,652.4851821,210926-104317,1.4906633379999903,1
2,654.631737306,655.272722542,210926-104317,0.6409852360000059,1
2,656.718665979,657.970823183,210926-104317,1.2521572040000137,1
2,660.683822565,660.937235332,210926-104317,0.25341276699998616,1
2,662.815471138,664.022908441,210926-104317,1.207437303000006,1
2,669.04644389,669.523456158,210926-104317,0.4770122680000668,1
2,670.924679695,672.161930265,210926-104317,1.2372505700000147,1
2,676.738260672,677.617752042,210926-104317,0.8794913699999825,1
2,678.795376079,680.077346549,210926-104317,1.281970470000033,1
2,680.524538375,682.551840514,210926-104317,2.0273021389999712,1
2,689.870997503,690.526889371,210926-104317,0.6558918680000261,1
2,691.987739442,693.254803279,210926-104317,1.2670638370000233,1
2,694.25354054,695.535511011,210926-104317,1.2819704710000224,1
2,697.771506017,698.561557586,210926-104317,0.7900515690000702,1
2,701.587604162,703.048454233,210926-104317,1.4608500709999817,1
2,704.74780398,706.014867817,210926-104317,1.2670638370000233,1
2,710.26325833,710.770083865,210926-104317,0.5068255349999617,1
2,712.126587502,713.408557973,210926-104317,1.2819704710000224,1
2,717.507882151,718.20849392,210926-104317,0.7006117690000337,1
2,719.386117957,720.757528228,210926-104317,1.3714102709999452,1
2,721.100380795,722.561230866,210926-104317,1.4608500709999817,1
2,724.305306971,725.482931008,210926-104317,1.1776240369999869,1
2,731.684084574,732.966055044,210926-104317,1.2819704699999193,1
2,733.428160679,735.008263817,210926-104317,1.5801031380000268,1
2,736.990846056,737.721271092,210926-104317,0.7304250360000424,1
2,739.047961462,740.300118666,210926-104317,1.2521572040000137,1
2,744.369601833,745.487599336,210926-104317,1.1179975029999696,1
2,749.780709749,750.31734855,210926-104317,0.536638800999981,1
2,751.763291988,753.060169092,210926-104317,1.296877104000032,1
2,753.492460025,755.206722863,210926-104317,1.7142628379999678,1
2,759.14206959,760.28988036,210926-104317,1.1478107699999782,1
2,760.647639561,762.257555966,210926-104317,1.6099164050000354,1
2,763.450078564,764.985461802,210926-104317,1.5353832380000085,1
2,768.786653313,769.561798249,210926-104317,0.7751449360000606,1
2,772.722004525,773.944348462,210926-104317,1.222343937000005,1
2,775.5244516,776.508289403,210926-104317,0.9838378030000285,1
2,778.684657876,779.713215579,210926-104317,1.0285577030000468,1
2,783.499500457,784.453524993,210926-104317,0.9540245360000199,1
2,785.303203095,785.526802596,210926-104317,0.22359950100008064,1
2,789.596313508,790.31183191,210926-104317,0.7155184020000434,1
2,791.41492278,792.622360084,210926-104317,1.2074373039999955,1
2,794.754008657,795.857099527,210926-104317,1.10309086999996,1
2,797.392482764,798.182534333,210926-104317,0.7900515690000702,1
2,799.40487827,800.567595674,210926-104317,1.1627174039999773,1
2,807.08179446,807.856939395,210926-104317,0.7751449350000712,1
2,809.019628516,810.092906119,210926-104317,1.0732776029999513,1
2,812.343807759,813.491618529,210926-104317,1.1478107699999782,1
2,815.0866283,816.10027937,210926-104317,1.0136510699999235,1
2,817.725102408,818.604593777,210926-104317,0.879491368999993,1
2,822.39087148,823.300176116,210926-104317,0.9093046360000017,1
2,829.128669766,830.112507569,210926-104317,0.9838378029999149,1
2,832.661541877,833.451593446,210926-104317,0.7900515689999565,1
2,835.389447533,837.252776706,210926-104317,1.863329173000011,1
2,844.050201526,844.974412795,210926-104317,0.9242112690000113,1
2,847.195501168,848.388031839,210926-104317,1.1925306709999859,1
2,850.251351862,851.041403431,210926-104317,0.7900515690000702,1
2,856.974243515,858.927012488,210926-104317,1.9527689729999338,1
2,860.74562176,861.93815243,210926-104317,1.1925306699999965,1
2,865.873495808,866.603920844,210926-104317,0.7304250359999287,1
2,869.227488318,870.434925622,210926-104317,1.2074373039999955,1
2,875.816212916,876.636077752,210926-104317,0.8198648359999652,1
2,878.943781614,880.696223071,210926-104317,1.752441456999918,1
2,882.909745196,884.048128003,210926-104317,1.1383828069999709,1
2,891.089236476,892.944378828,210926-104317,1.8551423520000299,1
2,894.230346517,895.516297466,210926-104317,1.2859509489999255,1
2,896.338462826,896.612517946,210926-104317,0.27405512000007093,1
2,898.024955874,899.289825659,210926-104317,1.2648697849999735,1
2,905.614174587,906.900125535,210926-104317,1.2859509480000497,1
2,910.694734892,911.727711883,210926-104317,1.0329769909999413,1
2,913.793665866,915.775295197,210926-104317,1.981629331000022,1
2,917.040164982,918.241791278,210926-104317,1.2016262960000859,1
2,920.645043871,921.635858536,210926-104317,0.9908146650000162,1
2,923.427757399,924.376409738,210926-104317,0.9486523389999775,1
2,927.138042103,928.571561193,210926-104317,1.4335190900000043,1
2,932.155358919,933.2515794,210926-104317,1.096220480999932,1
2,938.585144401,939.660283719,210926-104317,1.0751393179999695,1
2,940.355962101,940.608936058,210926-104317,0.2529739569999947,1
2,941.958130496,942.927863998,210926-104317,0.9697335020000537,1
2,944.951655655,945.963551483,210926-104317,1.0118958279999788,1
2,950.664650853,950.896543647,210926-104317,0.23189279400003215,1
2,952.772767162,953.426283218,210926-104317,0.653516055999944,1
2,955.597643016,956.335483724,210926-104317,0.7378407080000216,1
2,959.350090046,960.551716343,210926-104317,1.2016262969999616,1
2,967.740392957,968.499314828,210926-104317,0.7589218709999841,1
2,970.881486258,971.724732781,210926-104317,0.843246522999948,1
2,974.633933288,975.224205854,210926-104317,0.590272566000067,1
2,980.86341932,982.107207943,210926-104317,1.2437886230000004,1
2,985.553978108,986.755604404,210926-104317,1.2016262959999722,1
2,1048.818587041,1049.535346586,210926-104317,0.716759545000059,1
2,1051.190217889,1053.192928383,210926-104317,2.0027104939999845,1
2,1056.955915995,1057.251052278,210926-104317,0.29513628300014716,1
2,1058.874301836,1059.675386034,210926-104317,0.8010841979998986,1
2,1061.267013847,1062.215666186,210926-104317,0.9486523389998638,1
