channel,begin_time,end_time,filename,call_length,label
2,380.342259079,381.260014179,210919-131709,0.9177551000000221,5
2,382.65991813,383.546296988,210919-131709,0.8863788580000005,1
2,386.771844349,387.642535085,210919-131709,0.8706907360000287,1
2,391.544435239,392.368061611,210919-131709,0.8236263719999783,1
2,393.102899023,393.314688661,210919-131709,0.21178963799997064,4
2,394.091250669,394.295196247,210919-131709,0.20394557800000257,4
2,396.175711802,396.403189561,210919-131709,0.22747775899995304,4
2,397.469981815,398.254387883,210919-131709,0.7844060680000098,1
2,399.266921563,400.090547936,210919-131709,0.8236263730000246,5
2,401.395408709,402.43082472,210919-131709,1.0354160109999953,1
2,406.104448774,407.116332602,210919-131709,1.011883828000009,1
2,408.833025195,409.790000599,210919-131709,0.9569754039999907,1
2,411.198627965,412.124227126,210919-131709,0.9255991609999796,1
2,414.354773475,415.139179543,210919-131709,0.7844060680000098,1
2,419.270602144,420.102072576,210919-131709,0.8314704320000033,5
2,421.733673156,422.792621349,210919-131709,1.058948192999992,1
2,426.52985414,427.259351784,210919-131709,0.7294976439999914,1
2,431.930347564,432.785350179,210919-131709,0.8550026149999894,1
2,435.128644566,435.881644566,210919-131709,0.7529999999999859,1
2,440.861298784,442.037907887,210919-131709,1.1766091030000325,1
2,448.776027698,450.195802683,210919-131709,1.4197749850000037,5
2,451.762225836,452.758421543,210919-131709,0.9961957069999698,1
2,455.207913803,456.133512963,210919-131709,0.9255991599999902,1
2,458.483138746,459.518554756,210919-131709,1.0354160100000058,5
2,469.067171434,470.596763268,210919-131709,1.5295918340000298,5
2,472.400203334,473.176765342,210919-131709,0.7765620079999849,1
2,474.326721246,474.640483673,210919-131709,0.31376242700002877,6
2,476.049105694,476.833511763,210919-131709,0.7844060689999992,6
2,483.275341454,483.887178187,210919-131709,0.6118367330000183,6
2,484.718804238,485.511054368,210919-131709,0.7922501299999567,6
2,488.502925119,489.31086337,210919-131709,0.8079382509999959,1
2,495.077570953,495.642343323,210919-131709,0.5647723699999574,6
2,502.674690167,503.129645687,210919-131709,0.4549555199999986,6
2,506.315471049,507.092033057,210919-131709,0.7765620079999849,6
2,509.593267171,510.471801967,210919-131709,0.8785347959999967,1
2,516.545103988,517.149096661,210919-131709,0.6039926729999934,6
2,524.124733943,524.626753827,210919-131709,0.5020198839999921,6
2,526.286894611,526.592812978,210919-131709,0.30591836700000385,6
2,527.701702516,528.642989799,210919-131709,0.9412872830000651,6
2,531.244203038,532.256086866,210919-131709,1.011883828000009,1
2,540.260183408,541.217158812,210919-131709,0.9569754039999907,6
2,544.174200404,544.864477744,210919-131709,0.6902773400000797,1
2,546.309129402,546.960186439,210919-131709,0.6510570369999868,6
2,548.773097092,549.400621947,210919-131709,0.627524855000047,6
2,557.714888978,558.248285105,210919-131709,0.53339612700006,3
2,559.89842,560.58869734,210919-131709,0.690277339999966,6
2,562.003329979,562.764203866,210919-131709,0.7608738870000025,6
2,567.398774012,567.979234503,210919-131709,0.5804604910000535,6
2,572.082638023,573.54163331,210919-131709,1.4589952869999934,1
2,580.194342042,580.790490654,210919-131709,0.596148611999979,6
2,581.852047718,582.91099591,210919-131709,1.0589481920000026,1
2,585.587275836,586.167736326,210919-131709,0.5804604899999504,1
2,591.843462853,593.098512563,210919-131709,1.2550497099999802,1
2,597.667825347,598.350258627,210919-131709,0.6824332800000548,1
2,599.954646538,600.935154124,210919-131709,0.9805075859999306,1
2,602.715755026,603.766859158,210919-131709,1.0511041319999777,1
2,615.962653802,616.794642078,210919-131709,0.831988276000061,1
2,620.998956163,621.886410323,210919-131709,0.8874541599999475,1
2,625.502776175,626.512255282,210919-131709,1.0094791069999474,1
2,628.553399851,629.37429495,210919-131709,0.8208950990000403,1
2,648.643133618,649.697033618,210919-131709,1.0538999999999987,1
2,652.448093331,653.146963482,210919-131709,0.698870151000051,1
2,657.872652525,659.25929965,210919-131709,1.3866471249999677,1
2,678.640036961,679.749354662,210919-131709,1.109317701000009,1
2,689.840523534,690.783443579,210919-131709,0.9429200450000508,1
2,693.259877568,694.224983967,210919-131709,0.9651063989999784,1
2,720.23050436,721.051399459,210919-131709,0.8208950989999266,1
2,723.807487294,724.941768824,210919-131709,1.134281529999953,1
2,740.932411169,741.599156327,210919-131709,0.6667451579999124,1
2,749.504271177,750.265145064,210919-131709,0.7608738870000025,1
2,752.96350194,753.802816433,210919-131709,0.8393144929999607,1
2,756.422592488,756.626538065,210919-131709,0.20394557700001315,4
2,757.238374799,758.109065535,210919-131709,0.8706907360000287,1
2,761.867325368,762.659575497,210919-131709,0.7922501289999673,1
2,764.329271559,765.215650416,210919-131709,0.8863788570000679,5
2,767.204066895,767.94925266,210919-131709,0.7451857649999738,1
2,770.624077354,771.157473481,210919-131709,0.53339612700006,1
2,774.36363071,775.195101143,210919-131709,0.8314704329999358,1
2,777.061103,777.319957003,210919-131709,0.2588540030000104,4
2,780.375621969,781.065899309,210919-131709,0.690277339999966,1
2,781.999342531,782.862189206,210919-131709,0.8628466750000143,5
2,784.491309583,785.511037472,210919-131709,1.0197278890000234,1
2,794.003476713,794.936919935,210919-131709,0.9334432219999371,1
2,800.432207154,801.216613223,210919-131709,0.7844060689999424,1
2,802.095148019,802.895242209,210919-131709,0.8000941899999816,5
2,804.492324763,805.464988288,210919-131709,0.9726635249999163,1
2,807.555336287,808.575064176,210919-131709,1.0197278889999097,1
2,810.933597567,811.521902118,210919-131709,0.5883045509999647,5
2,818.154787972,818.860753433,210919-131709,0.7059654610000052,1
2,820.908053272,821.841496494,210919-131709,0.9334432220000508,5
2,57.173532648,57.766645731,210920-103949,0.5931130829999987,1
2,61.263682259,62.404861861,210920-103949,1.1411796020000011,1
2,72.605255632,73.402917172,210920-103949,0.7976615400000071,1
2,76.096221371,77.017763692,210920-103949,0.921542321000004,1
2,80.418573487,81.364551315,210920-103949,0.9459778279999966,1
