begin_time,end_time,filename,call_length,label
0.0,2.0,20090329_000000_219s2ms_TRAIN8430_0,2.0,0
0.0,2.0,20090329_000000_222s7ms_TRAIN8431_0,2.0,0
0.0,2.0,20090329_000000_226s2ms_TRAIN8432_0,2.0,0
0.0,2.0,20090329_000000_232s6ms_TRAIN8433_0,2.0,0
0.0,2.0,20090329_000000_234s3ms_TRAIN8434_0,2.0,0
0.0,2.0,20090329_000000_237s1ms_TRAIN8435_0,2.0,0
0.0,2.0,20090329_000000_239s1ms_TRAIN8436_0,2.0,0
0.0,2.0,20090329_000000_243s0ms_TRAIN8437_0,2.0,0
0.0,2.0,20090329_000000_251s1ms_TRAIN8438_0,2.0,0
0.0,2.0,20090329_000000_256s6ms_TRAIN8439_0,2.0,0
0.0,2.0,20090329_000000_259s0ms_TRAIN8440_0,2.0,0
0.0,2.0,20090329_000000_262s8ms_TRAIN8441_0,2.0,0
0.0,2.0,20090329_000000_266s6ms_TRAIN8442_0,2.0,0
0.0,2.0,20090329_000000_280s0ms_TRAIN8443_0,2.0,0
0.0,2.0,20090329_000000_285s7ms_TRAIN8444_0,2.0,0
0.0,2.0,20090329_000000_303s3ms_TRAIN8445_0,2.0,0
0.0,2.0,20090329_000000_306s6ms_TRAIN8446_0,2.0,0
0.0,2.0,20090329_000000_310s7ms_TRAIN8447_0,2.0,0
0.0,2.0,20090329_000000_327s7ms_TRAIN8448_0,2.0,0
0.0,2.0,20090329_000000_330s9ms_TRAIN8449_0,2.0,0
0.0,2.0,20090329_000000_336s6ms_TRAIN8450_0,2.0,0
0.0,2.0,20090329_000000_338s8ms_TRAIN8451_0,2.0,0
0.0,2.0,20090329_000000_349s2ms_TRAIN8452_0,2.0,0
0.0,2.0,20090329_000000_352s9ms_TRAIN8453_0,2.0,0
0.0,2.0,20090329_000000_363s8ms_TRAIN8454_0,2.0,0
0.0,2.0,20090329_000000_372s1ms_TRAIN8455_0,2.0,0
0.0,2.0,20090329_000000_375s0ms_TRAIN8456_0,2.0,0
0.0,2.0,20090329_000000_387s1ms_TRAIN8457_0,2.0,0
0.0,2.0,20090329_000000_417s9ms_TRAIN8458_0,2.0,0
0.0,2.0,20090329_000000_427s0ms_TRAIN8459_0,2.0,0
0.0,2.0,20090329_000000_436s6ms_TRAIN8460_0,2.0,0
0.0,2.0,20090329_000000_448s5ms_TRAIN8461_0,2.0,0
0.0,2.0,20090329_000000_456s5ms_TRAIN8462_0,2.0,0
0.0,2.0,20090329_000000_458s1ms_TRAIN8463_0,2.0,0
0.0,2.0,20090329_000000_467s1ms_TRAIN8464_0,2.0,0
0.0,2.0,20090329_000000_469s3ms_TRAIN8465_0,2.0,0
0.0,2.0,20090329_000000_478s0ms_TRAIN8466_0,2.0,0
0.0,2.0,20090329_000000_482s8ms_TRAIN8467_0,2.0,0
0.0,2.0,20090329_000000_484s7ms_TRAIN8468_0,2.0,0
0.0,2.0,20090329_000000_493s1ms_TRAIN8469_0,2.0,0
0.0,2.0,20090329_000000_502s2ms_TRAIN8470_0,2.0,0
0.0,2.0,20090329_000000_515s5ms_TRAIN8471_0,2.0,0
0.0,2.0,20090329_000000_564s1ms_TRAIN8474_0,2.0,0
0.0,2.0,20090329_000000_567s1ms_TRAIN8475_0,2.0,0
0.0,2.0,20090329_000000_570s5ms_TRAIN8476_0,2.0,0
0.0,2.0,20090329_000000_578s8ms_TRAIN8477_0,2.0,0
0.0,2.0,20090329_000000_602s0ms_TRAIN8478_0,2.0,0
0.0,2.0,20090329_000000_607s2ms_TRAIN8479_0,2.0,0
0.0,2.0,20090329_000000_616s4ms_TRAIN8480_0,2.0,0
0.0,2.0,20090329_000000_618s1ms_TRAIN8481_0,2.0,0
0.0,2.0,20090329_000000_620s6ms_TRAIN8482_0,2.0,0
0.0,2.0,20090329_000000_625s5ms_TRAIN8483_0,2.0,0
0.0,2.0,20090329_000000_632s7ms_TRAIN8484_0,2.0,0
0.0,2.0,20090329_000000_640s4ms_TRAIN8485_0,2.0,0
0.0,2.0,20090329_000000_642s5ms_TRAIN8486_0,2.0,0
0.0,2.0,20090329_000000_664s5ms_TRAIN8487_0,2.0,0
0.0,2.0,20090329_000000_669s6ms_TRAIN8488_0,2.0,0
0.0,2.0,20090329_000000_679s8ms_TRAIN8489_0,2.0,0
0.0,2.0,20090329_000000_692s0ms_TRAIN8490_0,2.0,0
0.0,2.0,20090329_000000_696s9ms_TRAIN8491_0,2.0,0
0.0,2.0,20090329_000000_701s2ms_TRAIN8492_0,2.0,0
0.0,2.0,20090329_000000_707s0ms_TRAIN8493_0,2.0,0
0.0,2.0,20090329_000000_728s9ms_TRAIN8496_0,2.0,0
0.0,2.0,20090329_000000_746s7ms_TRAIN8497_0,2.0,0
0.0,2.0,20090329_000000_765s6ms_TRAIN8498_0,2.0,0
0.0,2.0,20090329_000000_774s3ms_TRAIN8499_0,2.0,0
0.0,2.0,20090329_000000_779s3ms_TRAIN8500_0,2.0,0
0.0,2.0,20090329_000000_793s6ms_TRAIN8501_0,2.0,0
0.0,2.0,20090329_000000_841s5ms_TRAIN8502_0,2.0,0
0.0,2.0,20090329_000000_884s0ms_TRAIN8503_0,2.0,0
0.0,2.0,20090329_000000_891s5ms_TRAIN8504_0,2.0,0
0.0,2.0,20090329_001500_1007s3ms_TRAIN8505_0,2.0,0
0.0,2.0,20090329_001500_1010s3ms_TRAIN8506_0,2.0,0
0.0,2.0,20090329_001500_1022s9ms_TRAIN8507_0,2.0,0
0.0,2.0,20090329_001500_1029s9ms_TRAIN8508_0,2.0,0
0.0,2.0,20090329_001500_1039s3ms_TRAIN8509_0,2.0,0
0.0,2.0,20090329_001500_1047s7ms_TRAIN8510_0,2.0,0
0.0,2.0,20090329_001500_1066s2ms_TRAIN8511_0,2.0,0
0.0,2.0,20090329_001500_1076s1ms_TRAIN8512_0,2.0,0
0.0,2.0,20090329_001500_1093s7ms_TRAIN8513_0,2.0,0
0.0,2.0,20090329_001500_1098s8ms_TRAIN8514_0,2.0,0
0.0,2.0,20090329_001500_1101s2ms_TRAIN8515_0,2.0,0
0.0,2.0,20090329_001500_1127s6ms_TRAIN8518_0,2.0,0
0.0,2.0,20090329_001500_1156s5ms_TRAIN8521_0,2.0,0
0.0,2.0,20090329_001500_1160s6ms_TRAIN8522_0,2.0,0
0.0,2.0,20090329_001500_1168s1ms_TRAIN8523_0,2.0,0
0.0,2.0,20090329_001500_1171s1ms_TRAIN8524_0,2.0,0
0.0,2.0,20090329_001500_1177s6ms_TRAIN8525_0,2.0,0
0.0,2.0,20090329_001500_1181s2ms_TRAIN8526_0,2.0,0
0.0,2.0,20090329_001500_1189s5ms_TRAIN8527_0,2.0,0
0.0,1.9,20090329_001500_1195s9ms_TRAIN8528_0,1.9,0
0.0,2.0,20090329_001500_1202s7ms_TRAIN8530_0,2.0,0
0.0,2.0,20090329_001500_1215s0ms_TRAIN8531_0,2.0,0
0.0,2.0,20090329_001500_1220s9ms_TRAIN8532_0,2.0,0
0.0,2.0,20090329_001500_1223s7ms_TRAIN8533_0,2.0,0
0.0,2.0,20090329_001500_1233s8ms_TRAIN8534_0,2.0,0
0.0,2.0,20090329_001500_1239s2ms_TRAIN8535_0,2.0,0
0.0,2.0,20090329_001500_1243s5ms_TRAIN8536_0,2.0,0
0.0,2.0,20090329_001500_1260s7ms_TRAIN8537_0,2.0,0
0.0,2.0,20090329_001500_1267s3ms_TRAIN8538_0,2.0,0
0.0,2.0,20090329_001500_1282s0ms_TRAIN8539_0,2.0,0
0.0,2.0,20090329_001500_1284s0ms_TRAIN8540_0,2.0,0
0.0,2.0,20090329_001500_1314s8ms_TRAIN8546_0,2.0,0
0.0,2.0,20090329_001500_1325s2ms_TRAIN8547_0,2.0,0
0.0,2.0,20090329_001500_1335s6ms_TRAIN8548_0,2.0,0
0.0,2.0,20090329_001500_1337s8ms_TRAIN8549_0,2.0,0
0.0,2.0,20090329_001500_1342s3ms_TRAIN8550_0,2.0,0
0.0,2.0,20090329_001500_1349s9ms_TRAIN8553_0,2.0,0
0.0,2.0,20090329_001500_1351s9ms_TRAIN8554_0,2.0,0
0.0,2.0,20090329_001500_1367s0ms_TRAIN8555_0,2.0,0
0.0,2.0,20090329_001500_1368s8ms_TRAIN8556_0,2.0,0
0.0,2.0,20090329_001500_1375s0ms_TRAIN8557_0,2.0,0
0.0,2.0,20090329_001500_1377s3ms_TRAIN8558_0,2.0,0
0.0,2.0,20090329_001500_1379s4ms_TRAIN8559_0,2.0,0
0.0,2.0,20090329_001500_1391s6ms_TRAIN8560_0,2.0,0
0.0,2.0,20090329_001500_1395s8ms_TRAIN8561_0,2.0,0
0.0,2.0,20090329_001500_1405s9ms_TRAIN8562_0,2.0,0
0.0,2.0,20090329_001500_1413s6ms_TRAIN8563_0,2.0,0
0.0,2.0,20090329_001500_1415s3ms_TRAIN8564_0,2.0,0
0.0,2.0,20090329_001500_1417s4ms_TRAIN8565_0,2.0,0
0.0,2.0,20090329_001500_1427s1ms_TRAIN8566_0,2.0,0
0.0,2.0,20090329_001500_1430s7ms_TRAIN8567_0,2.0,0
0.0,2.0,20090329_001500_1433s5ms_TRAIN8568_0,2.0,0
0.0,2.0,20090329_001500_1463s3ms_TRAIN8569_0,2.0,0
0.0,2.0,20090329_001500_1478s9ms_TRAIN8570_0,2.0,0
0.0,2.0,20090329_001500_1500s7ms_TRAIN8571_0,2.0,0
0.0,2.0,20090329_001500_1508s0ms_TRAIN8572_0,2.0,0
0.0,2.0,20090329_001500_1517s7ms_TRAIN8573_0,2.0,0
0.0,2.0,20090329_001500_1529s2ms_TRAIN8574_0,2.0,0
0.0,2.0,20090329_001500_1531s3ms_TRAIN8575_0,2.0,0
0.0,2.0,20090329_001500_1532s7ms_TRAIN8576_0,2.0,0
0.0,2.0,20090329_001500_1534s8ms_TRAIN8577_0,2.0,0
0.0,2.0,20090329_001500_1542s8ms_TRAIN8578_0,2.0,0
0.0,2.0,20090329_001500_1547s0ms_TRAIN8579_0,2.0,0
0.0,2.0,20090329_001500_1551s3ms_TRAIN8580_0,2.0,0
0.0,2.0,20090329_001500_1560s6ms_TRAIN8581_0,2.0,0
0.0,2.0,20090329_001500_1575s3ms_TRAIN8582_0,2.0,0
0.0,2.0,20090329_001500_1584s0ms_TRAIN8583_0,2.0,0
0.0,2.0,20090329_001500_1587s3ms_TRAIN8584_0,2.0,0
0.0,2.0,20090329_001500_1590s5ms_TRAIN8585_0,2.0,0
0.0,2.0,20090329_001500_1602s4ms_TRAIN8588_0,2.0,0
0.0,2.0,20090329_001500_1614s1ms_TRAIN8589_0,2.0,0
0.0,2.0,20090329_001500_1617s0ms_TRAIN8590_0,2.0,0
0.0,2.0,20090329_001500_1622s2ms_TRAIN8592_0,2.0,0
0.0,2.0,20090329_001500_1625s1ms_TRAIN8593_0,2.0,0
0.0,2.0,20090329_001500_1628s1ms_TRAIN8594_0,2.0,0
0.0,2.0,20090329_001500_1659s7ms_TRAIN8595_0,2.0,0
0.0,2.0,20090329_001500_1665s1ms_TRAIN8596_0,2.0,0
0.0,2.0,20090329_001500_1672s0ms_TRAIN8597_0,2.0,0
0.0,2.0,20090329_001500_1680s9ms_TRAIN8598_0,2.0,0
0.0,2.0,20090329_001500_1691s0ms_TRAIN8599_0,2.0,0
0.0,2.0,20090329_001500_1693s0ms_TRAIN8600_0,2.0,0
0.0,2.0,20090329_001500_1699s1ms_TRAIN8601_0,2.0,0
0.0,2.0,20090329_001500_1701s5ms_TRAIN8602_0,2.0,0
0.0,2.0,20090329_001500_1704s6ms_TRAIN8603_0,2.0,0
0.0,2.0,20090329_001500_1706s0ms_TRAIN8604_0,2.0,0
0.0,2.0,20090329_001500_1720s0ms_TRAIN8605_0,2.0,0
0.0,1.8395,20090329_001500_1726s8ms_TRAIN8607_0,1.8395,0
0.0,2.0,20090329_001500_1735s8ms_TRAIN8608_0,2.0,0
0.0,2.0,20090329_001500_1738s7ms_TRAIN8609_0,2.0,0
0.0,2.0,20090329_001500_1747s4ms_TRAIN8610_0,2.0,0
0.0,2.0,20090329_001500_1759s5ms_TRAIN8611_0,2.0,0
0.0,2.0,20090329_001500_1765s0ms_TRAIN8612_0,2.0,0
0.0,2.0,20090329_001500_1769s4ms_TRAIN8613_0,2.0,0
0.0,2.0,20090329_001500_1774s3ms_TRAIN8614_0,2.0,0
0.0,2.0,20090329_001500_1776s4ms_TRAIN8615_0,2.0,0
0.0,2.0,20090329_001500_1783s8ms_TRAIN8616_0,2.0,0
0.0,2.0,20090329_001500_1787s8ms_TRAIN8617_0,2.0,0
0.0,2.0,20090329_001500_1795s3ms_TRAIN8618_0,2.0,0
0.0,2.0,20090329_001500_911s6ms_TRAIN8619_0,2.0,0
0.0,2.0,20090329_001500_919s5ms_TRAIN8620_0,2.0,0
0.0,2.0,20090329_001500_928s5ms_TRAIN8621_0,2.0,0
0.0,2.0,20090329_001500_969s6ms_TRAIN8622_0,2.0,0
0.0,2.0,20090329_001500_980s6ms_TRAIN8623_0,2.0,0
0.0,2.0,20090329_003000_1823s4ms_TRAIN8624_0,2.0,0
0.0,2.0,20090329_003000_1829s0ms_TRAIN8625_0,2.0,0
0.0,2.0,20090329_003000_1837s4ms_TRAIN8626_0,2.0,0
0.0,2.0,20090329_003000_1873s7ms_TRAIN8627_0,2.0,0
0.0,2.0,20090329_003000_1876s5ms_TRAIN8628_0,2.0,0
0.0,2.0,20090329_003000_1879s6ms_TRAIN8629_0,2.0,0
0.0,2.0,20090329_003000_1881s6ms_TRAIN8630_0,2.0,0
0.0,2.0,20090329_003000_1885s1ms_TRAIN8631_0,2.0,0
0.0,2.0,20090329_003000_1888s9ms_TRAIN8632_0,2.0,0
0.0,2.0,20090329_003000_1900s5ms_TRAIN8633_0,2.0,0
0.0,2.0,20090329_003000_1907s1ms_TRAIN8634_0,2.0,0
0.0,2.0,20090329_003000_1915s1ms_TRAIN8635_0,2.0,0
0.0,2.0,20090329_003000_1919s9ms_TRAIN8636_0,2.0,0
0.0,2.0,20090329_003000_1922s6ms_TRAIN8637_0,2.0,0
0.0,2.0,20090329_003000_1940s6ms_TRAIN8638_0,2.0,0
0.0,2.0,20090329_003000_1944s1ms_TRAIN8639_0,2.0,0
0.0,2.0,20090329_003000_1945s9ms_TRAIN8640_0,2.0,0
0.0,2.0,20090329_003000_1969s6ms_TRAIN8641_0,2.0,0
0.0,2.0,20090329_003000_1993s9ms_TRAIN8644_0,2.0,0
0.0,2.0,20090329_003000_1997s9ms_TRAIN8645_0,2.0,0
0.0,2.0,20090329_003000_2004s8ms_TRAIN8646_0,2.0,0
0.0,2.0,20090329_003000_2008s6ms_TRAIN8647_0,2.0,0
0.0,2.0,20090329_003000_2012s9ms_TRAIN8648_0,2.0,0
0.0,2.0,20090329_003000_2014s9ms_TRAIN8649_0,2.0,0
0.0,1.79,20090329_003000_2019s5ms_TRAIN8650_0,1.79,0
0.0,2.0,20090329_003000_2020s8ms_TRAIN8651_0,2.0,0
0.0,2.0,20090329_003000_2046s3ms_TRAIN8652_0,2.0,0
0.0,2.0,20090329_003000_2051s6ms_TRAIN8653_0,2.0,0
0.0,2.0,20090329_003000_2057s8ms_TRAIN8654_0,2.0,0
0.0,2.0,20090329_003000_2061s1ms_TRAIN8655_0,2.0,0
0.0,2.0,20090329_003000_2068s4ms_TRAIN8656_0,2.0,0
0.0,2.0,20090329_003000_2085s9ms_TRAIN8657_0,2.0,0
0.0,2.0,20090329_003000_2097s1ms_TRAIN8658_0,2.0,0
0.0,2.0,20090329_003000_2100s7ms_TRAIN8659_0,2.0,0
0.0,2.0,20090329_003000_2106s6ms_TRAIN8660_0,2.0,0
0.0,2.0,20090329_003000_2115s3ms_TRAIN8661_0,2.0,0
0.0,2.0,20090329_003000_2119s4ms_TRAIN8662_0,2.0,0
0.0,2.0,20090329_003000_2125s7ms_TRAIN8663_0,2.0,0
0.0,2.0,20090329_003000_2128s7ms_TRAIN8664_0,2.0,0
0.0,2.0,20090329_003000_2130s2ms_TRAIN8665_0,2.0,0
0.0,2.0,20090329_003000_2133s1ms_TRAIN8666_0,2.0,0
0.0,2.0,20090329_003000_2143s2ms_TRAIN8667_0,2.0,0
0.0,2.0,20090329_003000_2146s6ms_TRAIN8668_0,2.0,0
0.0,2.0,20090329_003000_2151s6ms_TRAIN8669_0,2.0,0
0.0,2.0,20090329_003000_2154s2ms_TRAIN8670_0,2.0,0
0.0,2.0,20090329_003000_2157s9ms_TRAIN8671_0,2.0,0
0.0,2.0,20090329_003000_2164s1ms_TRAIN8672_0,2.0,0
0.0,2.0,20090329_003000_2172s2ms_TRAIN8673_0,2.0,0
0.0,2.0,20090329_003000_2177s0ms_TRAIN8674_0,2.0,0
0.0,2.0,20090329_003000_2180s7ms_TRAIN8675_0,2.0,0
0.0,2.0,20090329_003000_2188s4ms_TRAIN8676_0,2.0,0
0.0,2.0,20090329_003000_2199s5ms_TRAIN8677_0,2.0,0
0.0,2.0,20090329_003000_2201s0ms_TRAIN8678_0,2.0,0
0.0,2.0,20090329_003000_2206s9ms_TRAIN8679_0,2.0,0
0.0,2.0,20090329_003000_2210s4ms_TRAIN8680_0,2.0,0
0.0,2.0,20090329_003000_2224s6ms_TRAIN8681_0,2.0,0
0.0,2.0,20090329_003000_2260s4ms_TRAIN8682_0,2.0,0
0.0,2.0,20090329_003000_2275s8ms_TRAIN8683_0,2.0,0
0.0,2.0,20090329_003000_2291s2ms_TRAIN8684_0,2.0,0
0.0,2.0,20090329_003000_2298s4ms_TRAIN8685_0,2.0,0
0.0,2.0,20090329_003000_2301s9ms_TRAIN8686_0,2.0,0
0.0,2.0,20090329_003000_2307s5ms_TRAIN8687_0,2.0,0
0.0,2.0,20090329_003000_2313s3ms_TRAIN8688_0,2.0,0
0.0,2.0,20090329_003000_2340s0ms_TRAIN8691_0,2.0,0
0.0,2.0,20090329_003000_2368s7ms_TRAIN8692_0,2.0,0
0.0,2.0,20090329_003000_2377s9ms_TRAIN8693_0,2.0,0
0.0,2.0,20090329_003000_2385s0ms_TRAIN8694_0,2.0,0
0.0,1.8045,20090329_003000_2394s2ms_TRAIN8695_0,1.8045,0
0.0,2.0,20090329_003000_2395s7ms_TRAIN8696_0,2.0,0
0.0,2.0,20090329_003000_2398s5ms_TRAIN8697_0,2.0,0
0.0,2.0,20090329_003000_2408s7ms_TRAIN8698_0,2.0,0
0.0,2.0,20090329_003000_2410s7ms_TRAIN8699_0,2.0,0
0.0,2.0,20090329_003000_2426s0ms_TRAIN8700_0,2.0,0
0.0,2.0,20090329_003000_2438s6ms_TRAIN8701_0,2.0,0
0.0,2.0,20090329_003000_2442s1ms_TRAIN8703_0,2.0,0
0.0,2.0,20090329_003000_2461s5ms_TRAIN8704_0,2.0,0
0.0,2.0,20090329_003000_2475s2ms_TRAIN8705_0,2.0,0
0.0,2.0,20090329_003000_2477s8ms_TRAIN8706_0,2.0,0
0.0,2.0,20090329_003000_2479s8ms_TRAIN8707_0,2.0,0
0.0,2.0,20090329_003000_2482s9ms_TRAIN8708_0,2.0,0
0.0,2.0,20090329_003000_2484s7ms_TRAIN8709_0,2.0,0
0.0,2.0,20090329_003000_2494s9ms_TRAIN8710_0,2.0,0
0.0,2.0,20090329_003000_2498s7ms_TRAIN8711_0,2.0,0
0.0,2.0,20090329_003000_2510s6ms_TRAIN8712_0,2.0,0
0.0,2.0,20090329_003000_2519s4ms_TRAIN8713_0,2.0,0
0.0,2.0,20090329_003000_2521s6ms_TRAIN8714_0,2.0,0
0.0,2.0,20090329_003000_2523s4ms_TRAIN8715_0,2.0,0
0.0,2.0,20090329_003000_2525s2ms_TRAIN8716_0,2.0,0
0.0,2.0,20090329_003000_2527s3ms_TRAIN8717_0,2.0,0
0.0,2.0,20090329_003000_2541s2ms_TRAIN8718_0,2.0,0
0.0,2.0,20090329_003000_2545s3ms_TRAIN8719_0,2.0,0
0.0,2.0,20090329_003000_2577s0ms_TRAIN8720_0,2.0,0
0.0,2.0,20090329_003000_2585s6ms_TRAIN8721_0,2.0,0
0.0,2.0,20090329_003000_2588s4ms_TRAIN8722_0,2.0,0
0.0,2.0,20090329_003000_2594s5ms_TRAIN8723_0,2.0,0
0.0,2.0,20090329_003000_2608s4ms_TRAIN8726_0,2.0,0
0.0,2.0,20090329_003000_2621s4ms_TRAIN8727_0,2.0,0
0.0,2.0,20090329_003000_2627s6ms_TRAIN8728_0,2.0,0
0.0,2.0,20090329_003000_2635s3ms_TRAIN8729_0,2.0,0
0.0,2.0,20090329_003000_2639s5ms_TRAIN8730_0,2.0,0
0.0,2.0,20090329_003000_2655s5ms_TRAIN8731_0,2.0,0
0.0,2.0,20090329_003000_2659s0ms_TRAIN8732_0,2.0,0
0.0,1.885,20090329_003000_2661s9ms_TRAIN8733_0,1.885,0
0.0,2.0,20090329_003000_2663s3ms_TRAIN8734_0,2.0,0
0.0,2.0,20090329_003000_2677s0ms_TRAIN8735_0,2.0,0
0.0,2.0,20090329_003000_2691s4ms_TRAIN8736_0,2.0,0
0.0,2.0,20090329_003000_2693s6ms_TRAIN8737_1,2.0,1
0.0,2.0,20090329_004500_2705s7ms_TRAIN8738_0,2.0,0
0.0,2.0,20090329_004500_2711s7ms_TRAIN8739_1,2.0,1
0.0,2.0,20090329_004500_2716s0ms_TRAIN8740_0,2.0,0
0.0,2.0,20090329_004500_2717s4ms_TRAIN8741_0,2.0,0
0.0,2.0,20090329_004500_2759s1ms_TRAIN8742_0,2.0,0
0.0,2.0,20090329_004500_2790s0ms_TRAIN8743_0,2.0,0
0.0,2.0,20090329_004500_2796s8ms_TRAIN8744_0,2.0,0
0.0,2.0,20090329_004500_2803s8ms_TRAIN8745_0,2.0,0
0.0,2.0,20090329_004500_2806s4ms_TRAIN8746_0,2.0,0
0.0,2.0,20090329_004500_2808s1ms_TRAIN8747_0,2.0,0
0.0,2.0,20090329_004500_2811s0ms_TRAIN8748_0,2.0,0
0.0,2.0,20090329_004500_2815s9ms_TRAIN8749_0,2.0,0
0.0,2.0,20090329_004500_2821s0ms_TRAIN8750_0,2.0,0
0.0,2.0,20090329_004500_2825s9ms_TRAIN8751_0,2.0,0
0.0,2.0,20090329_004500_2830s6ms_TRAIN8752_0,2.0,0
0.0,1.945,20090329_004500_2832s3ms_TRAIN8753_0,1.945,0
0.0,2.0,20090329_004500_2835s3ms_TRAIN8754_0,2.0,0
0.0,1.7045,20090329_004500_2842s9ms_TRAIN8757_0,1.7045,0
0.0,1.72,20090329_004500_2844s5ms_TRAIN8758_0,1.72,0
0.0,2.0,20090329_004500_2850s9ms_TRAIN8759_0,2.0,0
0.0,2.0,20090329_004500_2855s4ms_TRAIN8760_0,2.0,0
0.0,2.0,20090329_004500_2857s4ms_TRAIN8761_0,2.0,0
0.0,2.0,20090329_004500_2862s7ms_TRAIN8762_0,2.0,0
0.0,2.0,20090329_004500_2865s4ms_TRAIN8763_0,2.0,0
0.0,2.0,20090329_004500_2866s9ms_TRAIN8764_0,2.0,0
0.0,2.0,20090329_004500_2869s0ms_TRAIN8765_0,2.0,0
0.0,2.0,20090329_004500_2871s2ms_TRAIN8766_0,2.0,0
0.0,2.0,20090329_004500_2876s3ms_TRAIN8767_0,2.0,0
0.0,2.0,20090329_004500_2885s0ms_TRAIN8768_0,2.0,0
0.0,2.0,20090329_004500_2886s3ms_TRAIN8769_0,2.0,0
0.0,2.0,20090329_004500_2887s6ms_TRAIN8770_1,2.0,1
0.0,2.0,20090329_004500_2890s6ms_TRAIN8771_0,2.0,0
0.0,2.0,20090329_004500_2894s6ms_TRAIN8772_0,2.0,0
0.0,2.0,20090329_004500_2896s1ms_TRAIN8773_1,2.0,1
0.0,2.0,20090329_004500_2899s3ms_TRAIN8774_0,2.0,0
0.0,2.0,20090329_004500_2900s8ms_TRAIN8775_0,2.0,0
0.0,2.0,20090329_004500_2903s5ms_TRAIN8776_0,2.0,0
0.0,2.0,20090329_004500_2906s2ms_TRAIN8777_0,2.0,0
0.0,2.0,20090329_004500_2912s7ms_TRAIN8778_0,2.0,0
0.0,2.0,20090329_004500_2917s7ms_TRAIN8779_0,2.0,0
0.0,2.0,20090329_004500_2921s6ms_TRAIN8780_0,2.0,0
0.0,2.0,20090329_004500_2925s1ms_TRAIN8781_0,2.0,0
0.0,2.0,20090329_004500_2929s2ms_TRAIN8782_0,2.0,0
0.0,2.0,20090329_004500_2931s3ms_TRAIN8783_0,2.0,0
0.0,2.0,20090329_004500_2933s4ms_TRAIN8784_0,2.0,0
0.0,2.0,20090329_004500_2939s8ms_TRAIN8785_0,2.0,0
0.0,2.0,20090329_004500_2943s1ms_TRAIN8786_0,2.0,0
0.0,2.0,20090329_004500_2946s4ms_TRAIN8787_0,2.0,0
0.0,2.0,20090329_004500_2951s9ms_TRAIN8788_0,2.0,0
0.0,2.0,20090329_004500_2955s8ms_TRAIN8789_0,2.0,0
0.0,2.0,20090329_004500_2957s7ms_TRAIN8790_0,2.0,0
0.0,2.0,20090329_004500_2961s2ms_TRAIN8791_0,2.0,0
0.0,2.0,20090329_004500_2968s7ms_TRAIN8792_0,2.0,0
0.0,2.0,20090329_004500_2996s9ms_TRAIN8796_0,2.0,0
0.0,2.0,20090329_004500_3002s6ms_TRAIN8797_1,2.0,1
0.0,2.0,20090329_004500_3005s6ms_TRAIN8798_0,2.0,0
0.0,2.0,20090329_004500_3007s7ms_TRAIN8799_0,2.0,0
0.0,2.0,20090329_004500_3017s9ms_TRAIN8800_0,2.0,0
0.0,2.0,20090329_004500_3029s0ms_TRAIN8801_0,2.0,0
0.0,2.0,20090329_004500_3030s9ms_TRAIN8802_0,2.0,0
0.0,2.0,20090329_004500_3032s8ms_TRAIN8803_0,2.0,0
0.0,2.0,20090329_004500_3034s8ms_TRAIN8804_0,2.0,0
