Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
63	Spectrogram 1	1	283.143421049	283.450805237	412.500	812.500	0.3074	400.000	-58.93	
64	Spectrogram 1	1	285.152653373	286.472156229	362.500	750.000	1.3195	387.500	-53.39	
65	Spectrogram 1	1	289.433540480	290.040811681	300.000	662.500	0.6073	362.500	-53.64	
66	Spectrogram 1	1	293.377043897	294.644066526	312.500	612.500	1.2670	300.000	-54.73	
67	Spectrogram 1	1	297.627942303	298.917456458	287.500	612.500	1.2895	325.000	-47.74	
68	Spectrogram 1	1	302.336161949	303.250817338	262.500	850.000	0.9147	587.500	-50.81	
69	Spectrogram 1	1	306.639532176	307.464221461	362.500	725.000	0.8247	362.500	-53.04	
70	Spectrogram 1	1	310.335639609	311.610159413	262.500	637.500	1.2745	375.000	-50.76	
71	Spectrogram 1	1	311.917543601	312.592289380	337.500	787.500	0.6747	450.000	-55.47	
72	Spectrogram 1	1	314.346619427	315.606144880	212.500	575.000	1.2595	362.500	-52.79	
73	Spectrogram 1	1	320.081958546	321.236523545	175.000	425.000	1.1546	250.000	-50.35	
75	Spectrogram 1	1	323.946745449	324.681468630	200.000	437.500	0.7347	237.500	-47.12	
76	Spectrogram 1	1	327.058073206	327.942739894	150.000	425.000	0.8847	275.000	-47.63	
77	Spectrogram 1	1	331.511385524	332.388555036	225.000	487.500	0.8772	262.500	-53.02	
78	Spectrogram 1	1	334.637707632	335.867244384	100.000	512.500	1.2295	412.500	-51.81	
79	Spectrogram 1	1	338.438765981	339.690794260	150.000	450.000	1.2520	300.000	-49.77	
80	Spectrogram 1	1	345.426133379	346.040901755	187.500	462.500	0.6148	275.000	-53.22	
81	Spectrogram 1	1	349.107236643	349.841959824	125.000	350.000	0.7347	225.000	-49.91	
82	Spectrogram 1	1	352.713377971	353.515575731	125.000	487.500	0.8022	362.500	-50.81	
83	Spectrogram 1	1	357.039237465	358.231288341	87.500	500.000	1.1921	412.500	-50.12	
84	Spectrogram 1	1	360.840305352	361.290135871	125.000	412.500	0.4498	287.500	-49.27	
85	Spectrogram 1	1	364.641365245	364.896269206	200.000	387.500	0.2549	187.500	-44.97	
86	Spectrogram 1	1	366.568139302	367.002975470	137.500	362.500	0.4348	225.000	-49.97	
87	Spectrogram 1	1	369.649478358	370.376704364	62.500	375.000	0.7272	312.500	-51.96	
88	Spectrogram 1	1	373.533003956	374.020320352	150.000	400.000	0.4873	250.000	-52.94	
89	Spectrogram 1	1	377.528998401	378.376179212	50.000	350.000	0.8472	300.000	-51.79	
90	Spectrogram 1	1	380.355423251	381.255084290	137.500	662.500	0.8997	525.000	-52.97	
91	Spectrogram 1	1	384.486366852	384.756265164	162.500	362.500	0.2699	200.000	-50.28	
92	Spectrogram 1	1	386.443129610	387.155361266	112.500	462.500	0.7122	350.000	-54.46	
93	Spectrogram 1	1	389.367017328	390.041763106	175.000	487.500	0.6747	312.500	-53.75	
94	Spectrogram 1	1	393.797847941	394.375130441	125.000	500.000	0.5773	375.000	-56.48	
95	Spectrogram 1	1	397.388984826	398.018747553	200.000	475.000	0.6298	275.000	-52.66	
96	Spectrogram 1	1	399.938024434	400.702736317	87.500	425.000	0.7647	337.500	-51.89	
97	Spectrogram 1	1	403.671617743	404.226408717	137.500	512.500	0.5548	375.000	-53.31	
98	Spectrogram 1	1	402.666996250	403.251775925	162.500	500.000	0.5848	337.500	-51.50	un
99	Spectrogram 1	1	406.085698938	406.573015334	87.500	337.500	0.4873	250.000	-52.30	
100	Spectrogram 1	1	408.987105787	409.624365689	100.000	400.000	0.6373	300.000	-48.80	
101	Spectrogram 1	1	413.095548608	414.010203997	187.500	412.500	0.9147	225.000	-46.87	
102	Spectrogram 1	1	416.229367891	417.031565651	75.000	350.000	0.8022	275.000	-50.34	
103	Spectrogram 1	1	419.340695649	419.828012045	162.500	550.000	0.4873	387.500	-51.08	
104	Spectrogram 1	1	425.840737533	426.410522857	175.000	500.000	0.5698	325.000	-55.47	
105	Spectrogram 1	1	428.547217823	429.334421231	112.500	375.000	0.7872	262.500	-52.09	
106	Spectrogram 1	1	425.525856169	425.848234708	1625.000	5075.000	0.3224	3450.000	-69.76	d
107	Spectrogram 1	1	426.043161266	426.448008734	1300.000	4100.000	0.4048	2800.000	-68.70	d
108	Spectrogram 1	1	426.500488961	426.890342077	1275.000	4025.000	0.3899	2750.000	-67.55	d
109	Spectrogram 1	1	427.137748863	427.422641525	1275.000	3525.000	0.2849	2250.000	-66.27	d
110	Spectrogram 1	1	432.610676465	433.045512633	162.500	437.500	0.4348	275.000	-52.46	
111	Spectrogram 1	1	435.714507047	436.854077695	75.000	475.000	1.1396	400.000	-53.56	
112	Spectrogram 1	1	435.422117209	435.841959027	2404.163	7177.134	0.4198	4772.971	-72.08	d
113	Spectrogram 1	1	436.081868637	436.336772598	3146.625	6576.093	0.2549	3429.468	-74.88	d
114	Spectrogram 1	1	439.144461734	439.744235760	49.662	422.128	0.5998	372.466	-53.38	
115	Spectrogram 1	1	445.443993401	446.366145965	173.818	422.128	0.9222	248.311	-52.35	
117	Spectrogram 1	1	448.255426147	448.772731244	161.402	471.791	0.5173	310.389	-51.81	
118	Spectrogram 1	1	452.363878222	453.361002540	49.662	434.544	0.9971	384.882	-51.17	
119	Spectrogram 1	1	452.206437540	452.438849975	1510.007	6040.030	0.2324	4530.022	-73.66	d
120	Spectrogram 1	1	455.452705756	456.089965658	7002.365	10925.676	0.6373	3923.311	-75.77	d
121	Spectrogram 1	1	456.577282054	457.079592800	3675.387	9709.339	0.5023	6033.953	-75.98	d
122	Spectrogram 1	1	457.222039131	457.611892248	2955.285	9759.001	0.3899	6803.716	-75.61	d
123	Spectrogram 1	1	458.384101306	458.751462896	3451.907	7424.880	0.3674	3972.973	-73.65	d
124	Spectrogram 1	1	460.018485525	460.333366888	3700.218	7772.515	0.3149	4072.297	-75.34	d
125	Spectrogram 1	1	460.700728479	461.120570297	3625.724	9262.380	0.4198	5636.655	-74.99	d
126	Spectrogram 1	1	458.916400753	459.171304714	3228.427	6630.285	0.2549	3401.858	-73.07	d
128	Spectrogram 1	1	455.377734003	455.977508028	0.000	297.973	0.5998	297.973	-48.87	
129	Spectrogram 1	1	457.109581501	457.806818806	111.740	397.297	0.6972	285.557	-61.52	
130	Spectrogram 1	1	461.862783919	462.477552296	148.986	434.544	0.6148	285.557	-54.94	
131	Spectrogram 1	1	464.771687943	465.251507164	235.895	571.115	0.4798	335.220	-46.97	
132	Spectrogram 1	1	464.186908268	464.764190768	6912.895	13443.469	0.5773	6530.574	-74.62	d
133	Spectrogram 1	1	465.251507164	465.618868754	6043.807	13840.766	0.3674	7796.959	-73.88	d
134	Spectrogram 1	1	465.843784014	466.473546741	6316.949	13890.428	0.6298	7573.480	-74.57	d
135	Spectrogram 1	1	466.615993072	467.230761448	6366.611	10687.219	0.6148	4320.608	-75.37	d
136	Spectrogram 1	1	467.793041899	468.317844171	5122.449	10163.158	0.5248	5040.709	-76.08	d
137	Spectrogram 1	1	468.355330048	468.895126671	4005.050	10336.976	0.5398	6331.926	-75.26	d
138	Spectrogram 1	1	468.925115372	469.674832904	3384.273	10237.651	0.7497	6853.378	-75.85	d
139	Spectrogram 1	1	470.049691670	470.701945923	2465.523	10634.949	0.6523	8169.426	-75.78	d
140	Spectrogram 1	1	470.709443098	471.384188877	2788.327	10659.780	0.6747	7871.453	-75.95	d
141	Spectrogram 1	1	473.243488356	473.790782154	4054.712	9691.368	0.5473	5636.655	-74.09	d
142	Spectrogram 1	1	473.858256732	474.540499686	3508.428	10436.300	0.6822	6927.872	-74.53	d
143	Spectrogram 1	1	475.012821731	475.687567510	2962.145	9914.847	0.6747	6952.703	-75.13	d
144	Spectrogram 1	1	475.747538195	476.159882837	3334.611	8946.435	0.4123	5611.824	-76.06	d
145	Spectrogram 1	1	467.440676478	467.950484400	136.571	372.466	0.5098	235.895	-47.49	
146	Spectrogram 1	1	471.331710469	472.036438511	235.895	434.544	0.7047	198.649	-51.04	
147	Spectrogram 1	1	472.651206887	473.093540231	12.416	273.142	0.4423	260.726	-51.35	
148	Spectrogram 1	1	474.765410327	475.470144807	211.064	521.453	0.7047	310.389	-56.90	
149	Spectrogram 1	1	477.576851072	478.244099675	124.155	496.622	0.6672	372.466	-56.66	
150	Spectrogram 1	1	481.617821711	481.917708724	136.571	471.791	0.2999	335.220	-53.30	
151	Spectrogram 1	1	483.372160735	484.106883917	124.155	484.206	0.7347	360.051	-55.62	
152	Spectrogram 1	1	486.648422431	487.038275548	5794.215	8252.366	0.3899	2458.152	-77.09	d
153	Spectrogram 1	1	487.218207755	487.653043924	3476.529	8427.948	0.4348	4951.420	-74.29	d
154	Spectrogram 1	1	490.187088062	490.614427055	111.740	297.973	0.4273	186.233	-49.98	
155	Spectrogram 1	1	495.375127085	496.034878513	62.078	446.959	0.6598	384.882	-51.96	
156	Spectrogram 1	1	499.438596107	499.948404029	136.571	533.868	0.5098	397.297	-54.59	
157	Spectrogram 1	1	495.247675104	495.487584714	3004.561	6729.223	0.2399	3724.662	-74.25	d
158	Spectrogram 1	1	493.493336080	493.583302183	2106.987	6426.311	0.0900	4319.324	-67.73	d
159	Spectrogram 1	1	494.647901079	494.932793741	2071.871	6566.776	0.2849	4494.906	-65.93	d
160	Spectrogram 1	1	499.198686497	499.618528315	1369.542	6215.612	0.4198	4846.070	-68.00	d
161	Spectrogram 1	1	498.591411238	499.048738932	273.142	658.024	0.4573	384.882	-56.33	
162	Spectrogram 1	1	501.950145781	502.467450878	74.493	583.530	0.5173	509.037	-56.17	
163	Spectrogram 1	1	504.304251833	504.559155794	198.649	608.361	0.2549	409.713	-54.68	
164	Spectrogram 1	1	509.169918615	509.507291504	161.402	583.530	0.3374	422.128	-57.90	
165	Spectrogram 1	1	511.501540139	511.928879132	235.895	819.426	0.4273	583.530	-59.90	
166	Spectrogram 1	1	511.231636217	511.636483684	3501.182	8839.865	0.4048	5338.682	-77.17	d
167	Spectrogram 1	1	511.703958262	512.333720989	3203.209	8889.527	0.6298	5686.318	-75.98	d
168	Spectrogram 1	1	513.405811585	513.780670351	186.233	434.544	0.3749	248.311	-49.94	
169	Spectrogram 1	1	517.536755186	518.084048984	62.078	409.713	0.5473	347.635	-53.69	
170	Spectrogram 1	1	519.733418725	520.370678627	99.324	372.466	0.6373	273.142	-46.46	
171	Spectrogram 1	1	522.342435736	522.732288852	136.571	484.206	0.3899	347.635	-46.24	
172	Spectrogram 1	1	526.255961252	526.540853914	198.649	446.959	0.2849	248.311	-49.62	
173	Spectrogram 1	1	520.708051516	521.322819892	3401.858	8442.568	0.6148	5040.709	-76.78	d
174	Spectrogram 1	1	521.330317068	521.922593918	3079.054	8194.257	0.5923	5115.203	-76.26	d
175	Spectrogram 1	1	528.385148666	528.909950938	198.649	571.115	0.5248	372.466	-50.69	
176	Spectrogram 1	1	535.230069732	535.709888952	124.155	446.959	0.4798	322.804	-47.21	
177	Spectrogram 1	1	537.119357912	537.764114990	62.078	608.361	0.6448	546.284	-56.30	
178	Spectrogram 1	1	547.712846444	548.095202385	124.155	769.764	0.3824	645.608	-58.50	
179	Spectrogram 1	1	548.687479235	549.122315404	124.155	980.828	0.4348	856.672	-55.54	
180	Spectrogram 1	1	552.293620564	552.743451083	124.155	434.544	0.4498	310.389	-46.67	
181	Spectrogram 1	1	555.060071106	555.712325359	136.571	682.855	0.6523	546.284	-52.79	un
182	Spectrogram 1	1	557.489155910	558.133912987	49.662	434.544	0.6448	384.882	-49.56	
183	Spectrogram 1	1	560.877869760	561.612592942	111.740	471.791	0.7347	360.051	-53.41	
184	Spectrogram 1	1	563.149513882	563.824259661	74.493	335.220	0.6747	260.726	-55.55	
185	Spectrogram 1	1	564.566480017	565.226231445	49.662	335.220	0.6598	285.557	-56.10	
186	Spectrogram 1	1	565.803513945	566.463265373	62.078	384.882	0.6598	322.804	-51.84	
187	Spectrogram 1	1	568.607447837	569.821990239	235.895	546.284	1.2145	310.389	-56.30	
188	Spectrogram 1	1	572.138617412	572.490984652	161.402	384.882	0.3524	223.480	-51.04	
189	Spectrogram 1	1	578.233809870	578.773606492	161.402	732.517	0.5398	571.115	-53.49	un
190	Spectrogram 1	1	580.647900322	581.060244965	136.571	546.284	0.4123	409.713	-52.90	un
191	Spectrogram 1	1	582.649646132	582.934538794	186.233	571.115	0.2849	384.882	-55.67	
192	Spectrogram 1	1	583.984143339	584.396487982	173.818	670.439	0.4123	496.622	-55.32	
193	Spectrogram 1	1	586.120838305	586.413228142	99.324	633.193	0.2924	533.868	-54.90	
194	Spectrogram 1	1	586.555667238	586.923028829	173.818	670.439	0.3674	496.622	-53.68	
195	Spectrogram 1	1	587.507808504	587.687740712	99.324	595.946	0.1799	496.622	-53.89	
196	Spectrogram 1	1	588.295011912	589.164684249	173.818	484.206	0.8697	310.389	-56.68	
197	Spectrogram 1	1	591.106452657	591.346362267	186.233	682.855	0.2399	496.622	-54.26	
198	Spectrogram 1	1	591.976124994	592.470938565	0.000	409.713	0.4948	409.713	-51.76	
199	Spectrogram 1	1	594.067827799	594.345223285	198.649	521.453	0.2774	322.804	-53.44	
200	Spectrogram 1	1	595.604748739	595.829663999	148.986	633.193	0.2249	484.206	-52.93	
201	Spectrogram 1	1	596.699336336	597.096686627	211.064	645.608	0.3974	434.544	-56.71	
202	Spectrogram 1	1	599.780675392	599.938116073	74.493	633.193	0.1574	558.699	-47.63	
203	Spectrogram 1	1	600.507901398	600.912748865	37.247	633.193	0.4048	595.946	-48.00	
204	Spectrogram 1	1	603.746670058	604.421415837	198.649	484.206	0.6747	285.557	-52.32	
205	Spectrogram 1	1	605.598472362	606.093285933	136.571	446.959	0.4948	310.389	-53.49	
206	Spectrogram 1	1	607.772653205	607.930093886	211.064	807.010	0.1574	595.946	-51.81	
207	Spectrogram 1	1	608.724794470	609.054670184	235.895	608.361	0.3299	372.466	-52.92	
208	Spectrogram 1	1	612.248461330	612.668303147	161.402	496.622	0.4198	335.220	-52.63	
209	Spectrogram 1	1	616.799246748	617.054150709	211.064	583.530	0.2549	372.466	-57.94	
210	Spectrogram 1	1	617.144116813	617.414015124	124.155	558.699	0.2699	434.544	-54.72	
211	Spectrogram 1	1	620.105491531	620.427870069	99.324	583.530	0.3224	484.206	-50.80	
212	Spectrogram 1	1	621.035141270	621.305039582	136.571	546.284	0.2699	409.713	-51.43	
213	Spectrogram 1	1	624.393875813	624.783728930	161.402	595.946	0.3899	434.544	-47.99	
214	Spectrogram 1	1	625.488463410	625.743367370	111.740	509.037	0.2549	397.297	-54.12	
215	Spectrogram 1	1	627.752601102	627.985013537	173.818	571.115	0.2324	397.297	-57.19	
216	Spectrogram 1	1	628.704742368	628.899668926	198.649	521.453	0.1949	322.804	-54.24	
217	Spectrogram 1	1	629.124584186	629.551923179	161.402	484.206	0.4273	322.804	-55.91	
218	Spectrogram 1	1	632.783205741	632.970635124	285.557	533.868	0.1874	248.311	-56.43	
219	Spectrogram 1	1	635.647115352	635.849539086	248.311	645.608	0.2024	397.297	-51.04	
220	Spectrogram 1	1	637.873776422	638.151171909	285.557	720.101	0.2774	434.544	-51.45	
221	Spectrogram 1	1	638.398578694	638.848409214	148.986	422.128	0.4498	273.142	-57.18	
222	Spectrogram 1	1	639.898013758	640.220392297	223.480	732.517	0.3224	509.037	-53.56	
223	Spectrogram 1	1	643.399194632	643.631607067	223.480	533.868	0.2324	310.389	-54.32	
224	Spectrogram 1	1	647.312712295	647.477650152	459.375	757.348	0.1649	297.973	-49.88	
225	Spectrogram 1	1	647.545124730	647.830017392	148.986	459.375	0.2849	310.389	-54.76	
226	Spectrogram 1	1	649.689316871	650.364062650	148.986	633.193	0.6747	484.206	-56.50	
227	Spectrogram 1	1	651.053792542	651.406159782	148.986	496.622	0.3524	347.635	-52.66	
228	Spectrogram 1	1	654.839866078	655.034792636	297.973	533.868	0.1949	235.895	-49.32	
229	Spectrogram 1	1	664.016397451	664.556194074	335.220	633.193	0.5398	297.973	-53.96	
230	Spectrogram 1	1	669.151956235	669.811707663	285.557	620.777	0.6598	335.220	-53.49	
231	Spectrogram 1	1	677.863664138	678.088579398	161.402	471.791	0.2249	310.389	-50.28	
232	Spectrogram 1	1	678.703347774	679.700472091	360.051	645.608	0.9971	285.557	-55.87	
233	Spectrogram 1	1	682.766808383	683.299107831	372.466	794.595	0.5323	422.128	-56.15	
234	Spectrogram 1	1	681.942119098	682.189525883	186.233	633.193	0.2474	446.959	-56.44	
235	Spectrogram 1	1	686.305475134	686.522893218	148.986	633.193	0.2174	484.206	-52.15	
236	Spectrogram 1	1	687.040198315	687.999836756	310.389	695.270	0.9596	384.882	-57.73	
237	Spectrogram 1	1	689.986580929	690.189004663	211.064	521.453	0.2024	310.389	-52.52	
238	Spectrogram 1	1	695.909349431	696.958953976	384.882	732.517	1.0496	347.635	-54.56	
239	Spectrogram 1	1	697.333804196	697.521233579	148.986	496.622	0.1874	347.635	-53.35	
240	Spectrogram 1	1	699.567962441	700.902459648	360.051	769.764	1.3345	409.713	-57.14	
241	Spectrogram 1	1	701.172357960	701.517228024	198.649	658.024	0.3449	459.375	-56.98	
242	Spectrogram 1	1	702.955459874	703.232855360	12.416	533.868	0.2774	521.453	-51.87	
243	Spectrogram 1	1	704.769776301	705.369550326	310.389	881.503	0.5998	571.115	-53.21	
244	Spectrogram 1	1	705.519493833	705.834375196	0.000	608.361	0.3149	608.361	-46.50	
245	Spectrogram 1	1	709.283067540	709.552965851	124.155	645.608	0.2699	521.453	-51.46	
246	Spectrogram 1	1	712.964180621	713.226581758	111.740	670.439	0.2624	558.699	-54.16	
247	Spectrogram 1	1	714.111248445	715.055892535	360.051	744.932	0.9446	384.882	-54.56	
248	Spectrogram 1	1	718.069746357	719.119350901	484.206	707.686	1.0496	223.480	-54.16	
249	Spectrogram 1	1	722.620531775	723.190317099	422.128	720.101	0.5698	297.973	-52.12	
250	Spectrogram 1	1	733.004104444	734.158669443	484.206	955.997	1.1546	471.791	-51.83	
251	Spectrogram 1	1	736.370333219	737.854773932	322.804	682.855	1.4844	360.051	-51.72	
252	Spectrogram 1	1	741.790784668	742.750423109	335.220	831.841	0.9596	496.622	-54.65	
253	Spectrogram 1	1	751.049785110	751.282197545	211.064	583.530	0.2324	372.466	-55.48	
254	Spectrogram 1	1	752.181858584	752.916581765	446.959	931.166	0.7347	484.206	-53.89	
255	Spectrogram 1	1	754.933312808	755.135736542	198.649	533.868	0.2024	335.220	-53.49	
256	Spectrogram 1	1	755.877956898	756.800109463	372.466	782.179	0.9222	409.713	-56.27	
257	Spectrogram 1	1	758.629420240	758.884324201	248.311	658.024	0.2549	409.713	-55.52	
258	Spectrogram 1	1	760.646160401	761.328403355	521.453	831.841	0.6822	310.389	-56.36	
259	Spectrogram 1	1	766.726361171	767.078728411	124.155	670.439	0.3524	546.284	-55.53	
260	Spectrogram 1	1	778.099556360	778.354460320	148.986	595.946	0.2549	446.959	-51.47	
261	Spectrogram 1	1	785.859132815	786.076550899	273.142	682.855	0.2174	409.713	-49.61	
262	Spectrogram 1	1	793.123885182	793.348800441	173.818	682.855	0.2249	509.037	-53.08	
263	Spectrogram 1	1	800.538580775	800.778490385	198.649	794.595	0.2399	595.946	-55.87	
264	Spectrogram 1	1	802.847710773	803.102614734	111.740	484.206	0.2549	372.466	-53.47	
265	Spectrogram 1	1	803.724879306	804.122230578	161.402	645.608	0.3974	484.206	-51.70	
267	Spectrogram 1	1	808.088226084	808.380615922	260.726	707.686	0.2924	446.959	-50.66	
268	Spectrogram 1	1	811.267028419	811.461954978	198.649	695.270	0.1949	496.622	-51.20	
269	Spectrogram 1	1	814.700725046	814.933137481	148.986	608.361	0.2324	459.375	-53.95	
270	Spectrogram 1	1	818.659233615	818.936629102	248.311	707.686	0.2774	459.375	-52.12	
271	Spectrogram 1	1	822.962612248	823.142544455	260.726	720.101	0.1799	459.375	-51.44	
272	Spectrogram 1	1	821.508160236	821.688092444	434.544	893.919	0.1799	459.375	-51.15	
273	Spectrogram 1	1	826.793658459	827.116036997	124.155	533.868	0.3224	409.713	-51.93	
274	Spectrogram 1	1	831.299460825	831.524376085	173.818	583.530	0.2249	409.713	-50.43	
275	Spectrogram 1	1	842.882574255	843.099992340	161.402	484.206	0.2174	322.804	-46.12	
276	Spectrogram 1	1	850.724608982	850.964518592	211.064	571.115	0.2399	360.051	-50.60	
277	Spectrogram 1	1	854.390727713	854.653128849	74.493	583.530	0.2624	509.037	-53.82	
278	Spectrogram 1	1	858.011863392	858.244275827	74.493	583.530	0.2324	509.037	-48.59	
279	Spectrogram 1	1	862.225265684	862.397700716	235.895	595.946	0.1724	360.051	-51.97	
280	Spectrogram 1	1	865.981350519	866.236254480	161.402	658.024	0.2549	496.622	-53.71	
281	Spectrogram 1	1	869.722430346	869.992328657	99.324	682.855	0.2699	583.530	-55.11	
282	Spectrogram 1	1	873.036181837	873.253599921	235.895	807.010	0.2174	571.115	-43.07	
283	Spectrogram 1	1	877.077159334	877.309571769	74.493	620.777	0.2324	546.284	-50.62	
284	Spectrogram 1	1	884.619306688	884.874210649	173.818	558.699	0.2549	384.882	-52.20	
286	Spectrogram 1	1	886.437365228	887.217071461	459.375	645.608	0.7797	186.233	-49.50	
287	Spectrogram 1	1	887.786856786	888.544071493	471.791	782.179	0.7572	310.389	-54.29	
