Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
51	Spectrogram 1	1	57.912486834	58.149487837	419.211	558.948	0.2370	139.737	-51.09	
52	Spectrogram 1	1	58.657057706	59.249560214	963.450	1463.561	0.5925	500.111	-59.53	d
53	Spectrogram 1	1	59.228092124	59.448164484	595.721	742.812	0.2201	147.091	-52.49	
54	Spectrogram 1	1	63.567617383	64.490228432	514.820	610.430	0.9226	95.610	-58.79	
55	Spectrogram 1	1	60.841619423	61.535693790	625.139	772.231	0.6941	147.092	-57.86	
56	Spectrogram 1	1	64.942505699	65.196435345	529.530	603.075	0.2539	73.545	-57.91	
57	Spectrogram 1	1	67.037150770	67.748153780	492.757	595.721	0.7110	102.964	-57.28	
58	Spectrogram 1	1	68.129048249	68.408370861	529.530	603.075	0.2793	73.545	-58.86	
59	Spectrogram 1	1	68.315263323	68.890837189	1206.151	1264.987	0.5756	58.836	-67.14	d
60	Spectrogram 1	1	72.524291183	73.277615801	205.928	316.247	0.7533	110.319	-59.58	
61	Spectrogram 1	1	71.593215813	71.940252996	455.984	544.239	0.3470	88.255	-59.14	
62	Spectrogram 1	1	74.452160708	75.950345621	470.693	514.820	1.4982	44.127	-53.35	
63	Spectrogram 1	1	77.897665535	78.439382114	433.920	492.757	0.5417	58.837	-51.62	
64	Spectrogram 1	1	79.061868384	79.620513606	1331.179	1779.808	0.5586	448.629	-63.44	d
65	Spectrogram 1	1	85.490028244	86.768140797	375.083	500.111	1.2781	125.028	-57.36	
66	Spectrogram 1	1	88.926542792	89.857618162	360.374	500.111	0.9311	139.737	-57.22	
67	Spectrogram 1	1	86.629803425	87.019162216	1500.334	1676.844	0.3894	176.510	-59.99	d
68	Spectrogram 1	1	89.865321334	90.136179624	1625.362	1801.872	0.2709	176.510	-62.99	d
69	Spectrogram 1	1	95.440880311	95.644024028	1448.852	1618.007	0.2031	169.155	-59.94	d
70	Spectrogram 1	1	99.808470229	100.705688313	345.665	463.338	0.8972	117.673	-54.44	
71	Spectrogram 1	1	97.650068235	98.039427026	353.020	433.920	0.3894	80.900	-56.88	
72	Spectrogram 1	1	95.923346639	97.125280299	360.374	507.466	1.2019	147.092	-55.73	
73	Spectrogram 1	1	97.743175772	97.980176775	706.039	889.904	0.2370	183.865	-60.36	un
74	Spectrogram 1	1	98.691179785	98.962038075	1924.175	2028.184	0.2709	104.009	-57.73	d
75	Spectrogram 1	1	99.309075258	99.639183799	1944.976	2059.387	0.3301	114.411	-58.64	d
76	Spectrogram 1	1	98.035228253	98.670052369	1612.146	1840.967	0.6348	228.821	-64.51	d
77	Spectrogram 1	1	100.760749046	100.904642512	2267.406	2402.618	0.1439	135.212	-60.37	d
78	Spectrogram 1	1	101.886487440	102.013452264	613.656	863.278	0.1270	249.622	-55.88	
79	Spectrogram 1	1	102.998169322	103.700708011	1029.693	1456.132	0.7025	426.439	-62.66	
80	Spectrogram 1	1	106.217105990	106.885787392	332.830	478.443	0.6687	145.613	-54.59	
81	Spectrogram 1	1	106.961966286	107.749148190	301.627	405.637	0.7872	104.010	-53.16	
82	Spectrogram 1	1	109.738263753	110.847089876	270.425	488.844	1.1088	218.419	-54.91	
83	Spectrogram 1	1	106.414687375	106.660152699	1612.146	1965.778	0.2455	353.632	-62.92	d
84	Spectrogram 1	1	108.592639342	109.108962956	1050.495	1424.929	0.5163	374.434	-63.21	
85	Spectrogram 1	1	109.608357928	110.903399124	249.623	478.443	1.2950	228.820	-55.28	
86	Spectrogram 1	1	114.085787881	114.585182852	291.226	447.241	0.4994	156.015	-57.64	
87	Spectrogram 1	1	116.131599141	116.495564968	1268.915	1414.528	0.3640	145.613	-58.62	
88	Spectrogram 1	1	116.622529791	116.927245367	332.830	416.038	0.3047	83.208	-54.68	
89	Spectrogram 1	1	117.072486900	117.470310013	1851.368	2007.382	0.3978	156.014	-60.72	d
90	Spectrogram 1	1	120.373572303	121.507791391	1237.712	1414.528	1.1342	176.816	-63.42	
91	Spectrogram 1	1	124.839645656	125.499862737	239.222	374.434	0.6602	135.212	-55.06	
92	Spectrogram 1	1	125.754526722	126.076170941	1154.505	1331.321	0.3216	176.816	-58.56	
93	Spectrogram 1	1	127.545422186	128.510354842	1185.708	1456.132	0.9649	270.424	-60.91	
94	Spectrogram 1	1	133.708170805	135.527999938	1289.717	1809.764	1.8198	520.047	-67.01	
95	Spectrogram 1	1	135.824251192	136.061252195	1601.745	1726.557	0.2370	124.812	-62.61	
96	Spectrogram 1	1	136.323646163	136.763790884	1466.533	1580.943	0.4401	114.410	-66.37	
97	Spectrogram 1	1	128.515636258	129.329620625	220.637	330.956	0.8140	110.319	-47.14	
98	Spectrogram 1	1	132.430116955	133.399715980	198.574	301.538	0.9696	102.964	-47.37	
99	Spectrogram 1	1	136.954813403	137.409687020	205.928	353.020	0.4549	147.092	-52.11	
100	Spectrogram 1	1	139.770344755	140.763884497	183.864	301.538	0.9935	117.674	-52.77	
101	Spectrogram 1	1	142.009397306	142.284715547	897.258	1264.987	0.2753	367.729	-62.03	d
102	Spectrogram 1	1	143.362047797	144.235883955	183.864	345.665	0.8738	161.801	-53.02	
103	Spectrogram 1	1	145.592567881	146.466404039	1132.605	1382.661	0.8738	250.056	-65.09	d
104	Spectrogram 1	1	145.951678631	146.286848664	1390.015	1581.234	0.3352	191.219	-65.98	d
105	Spectrogram 1	1	147.615558438	148.297868863	183.864	353.020	0.6823	169.156	-54.91	
106	Spectrogram 1	1	151.474412567	152.120811917	147.092	220.637	0.6464	73.545	-49.18	
107	Spectrogram 1	1	153.182511104	153.936643679	801.649	1036.995	0.7541	235.346	-59.16	d
108	Spectrogram 1	1	154.913746116	155.308767941	169.155	294.183	0.3950	125.028	-51.69	
109	Spectrogram 1	1	158.820326003	159.155496036	242.701	323.601	0.3352	80.900	-51.35	
110	Spectrogram 1	1	161.245439434	161.987601650	88.255	257.410	0.7422	169.155	-53.93	
111	Spectrogram 1	1	161.987601650	162.861437808	639.848	742.812	0.8738	102.964	-50.13	
112	Spectrogram 1	1	163.969824776	164.508490901	250.056	323.601	0.5387	73.545	-50.05	
113	Spectrogram 1	1	165.350868693	165.769831235	639.848	742.812	0.4190	102.964	-59.15	d
114	Spectrogram 1	1	167.916298716	168.598609141	220.637	382.438	0.6823	161.801	-54.29	
115	Spectrogram 1	1	168.984577027	169.403539569	404.502	478.048	0.4190	73.546	-59.15	
116	Spectrogram 1	1	169.367628494	170.181612860	536.884	603.075	0.8140	66.191	-59.31	
117	Spectrogram 1	1	171.054866881	171.557621930	154.446	257.410	0.5028	102.964	-55.88	
118	Spectrogram 1	1	173.671533687	174.497488411	198.574	367.729	0.8260	169.155	-56.40	
119	Spectrogram 1	1	176.742665043	177.293301526	544.239	610.430	0.5506	66.191	-58.99	
120	Spectrogram 1	1	177.867878725	178.334722700	272.119	345.665	0.4668	73.546	-50.54	
121	Spectrogram 1	1	178.167137684	179.112795992	470.693	617.785	0.9457	147.092	-57.81	
122	Spectrogram 1	1	179.424025308	179.783136058	419.211	492.757	0.3591	73.546	-56.64	
123	Spectrogram 1	1	179.687373191	180.130276449	110.319	257.410	0.4429	147.091	-55.06	
124	Spectrogram 1	1	181.051994041	181.949770915	353.020	536.884	0.8978	183.864	-55.64	
125	Spectrogram 1	1	181.985681990	182.225089157	367.729	566.302	0.2394	198.573	-54.67	
126	Spectrogram 1	1	184.568450446	185.178938720	404.502	581.012	0.6105	176.510	-51.57	
127	Spectrogram 1	1	186.083591379	186.382850337	286.829	375.083	0.2993	88.254	-46.23	
128	Spectrogram 1	1	188.070670861	188.752981286	308.892	419.211	0.6823	110.319	-51.54	
129	Spectrogram 1	1	190.680208977	191.829363376	250.056	411.856	1.1492	161.800	-47.30	
130	Spectrogram 1	1	189.745699389	190.104810139	286.829	455.984	0.3591	169.155	-55.55	
131	Spectrogram 1	1	193.926336012	194.381209628	375.083	470.693	0.4549	95.610	-58.36	
132	Spectrogram 1	1	194.357268911	194.776231453	272.119	360.374	0.4190	88.255	-46.75	
133	Spectrogram 1	1	194.596676078	194.943816469	375.083	419.211	0.3471	44.128	-47.40	
134	Spectrogram 1	1	197.720939601	198.259605726	279.474	375.083	0.5387	95.609	-46.27	
135	Spectrogram 1	1	198.319457518	199.420730484	205.928	330.956	1.1013	125.028	-40.74	
136	Spectrogram 1	1	200.545263029	201.167721662	279.474	360.374	0.6225	80.900	-56.20	
137	Spectrogram 1	1	201.383188112	202.831601470	191.219	345.665	1.4484	154.446	-38.43	
138	Spectrogram 1	1	205.668576394	206.422708968	198.574	323.601	0.7541	125.027	-37.35	
139	Spectrogram 1	1	205.145699459	205.468899134	382.438	522.175	0.3232	139.737	-58.42	
140	Spectrogram 1	1	208.854860561	211.224991510	147.092	294.183	2.3701	147.091	-40.70	
141	Spectrogram 1	1	212.314294118	213.631033534	161.801	257.410	1.3167	95.609	-38.32	
142	Spectrogram 1	1	212.876900959	213.559211384	360.374	470.693	0.6823	110.319	-56.17	
143	Spectrogram 1	1	215.677964808	216.623623116	161.801	345.665	0.9457	183.864	-43.14	
144	Spectrogram 1	1	219.187304644	220.887095527	147.092	264.765	1.6998	117.673	-39.34	
145	Spectrogram 1	1	222.395360676	223.496633642	139.737	264.765	1.1013	125.028	-37.12	
146	Spectrogram 1	1	225.652862526	226.586550476	169.155	338.311	0.9337	169.156	-39.18	
147	Spectrogram 1	1	228.130726700	228.729244616	125.028	235.346	0.5985	110.318	-50.71	
148	Spectrogram 1	1	228.972827002	229.954396385	88.255	242.701	0.9816	154.446	-42.27	
149	Spectrogram 1	1	230.014248177	230.636706810	102.964	191.219	0.6225	88.255	-44.34	
150	Spectrogram 1	1	231.390839384	231.857683359	169.155	308.892	0.4668	139.737	-46.40	
151	Spectrogram 1	1	232.013298017	232.911074892	147.092	250.056	0.8978	102.964	-35.50	
152	Spectrogram 1	1	235.736079457	236.514152749	183.864	272.119	0.7781	88.255	-35.63	
153	Spectrogram 1	1	235.341309255	235.736331080	463.338	581.012	0.3950	117.674	-58.96	
154	Spectrogram 1	1	238.659714766	239.772958091	102.964	264.765	1.1132	161.801	-46.69	
155	Spectrogram 1	1	241.819889365	242.466288714	139.737	264.765	0.6464	125.028	-38.53	
156	Spectrogram 1	1	244.752627155	245.674344746	132.382	301.538	0.9217	169.156	-40.61	
157	Spectrogram 1	1	243.239505649	243.466942457	88.255	242.701	0.2274	154.446	-48.83	
158	Spectrogram 1	1	245.635485619	246.042477802	1691.553	1985.736	0.4070	294.183	-61.96	d
159	Spectrogram 1	1	247.191632202	248.508371618	80.900	264.765	1.3167	183.865	-47.54	
160	Spectrogram 1	1	247.945764776	248.771719501	205.928	353.020	0.8260	147.092	-53.95	
161	Spectrogram 1	1	250.351806800	251.321405825	154.446	301.538	0.9696	147.092	-38.42	
162	Spectrogram 1	1	245.827011352	246.198092461	639.848	742.812	0.3711	102.964	-60.27	
163	Spectrogram 1	1	254.061056663	254.707456012	132.382	301.538	0.6464	169.156	-37.96	
164	Spectrogram 1	1	254.970803896	256.107987937	316.247	492.757	1.1372	176.510	-56.18	
165	Spectrogram 1	1	255.126418554	256.107987937	720.749	882.549	0.9816	161.800	-58.22	
166	Spectrogram 1	1	256.957883378	258.095067419	73.546	257.410	1.1372	183.864	-49.99	
167	Spectrogram 1	1	258.561911394	259.088607160	301.538	426.566	0.5267	125.028	-56.85	
168	Spectrogram 1	1	258.585852111	259.112547877	691.330	831.067	0.5267	139.737	-55.99	
169	Spectrogram 1	1	259.926532243	260.752486968	176.510	279.474	0.8260	102.964	-36.21	
170	Spectrogram 1	1	261.996111580	262.175666955	573.657	816.358	0.1796	242.701	-50.66	
171	Spectrogram 1	1	263.178103191	263.980117199	169.155	272.119	0.8020	102.964	-33.79	
172	Spectrogram 1	1	264.830012641	266.158722415	338.311	492.757	1.3287	154.446	-55.63	
173	Spectrogram 1	1	264.949716224	265.871433815	676.621	867.840	0.9217	191.219	-60.59	
174	Spectrogram 1	1	265.739759874	266.757240331	73.546	250.056	1.0175	176.510	-48.42	
175	Spectrogram 1	1	267.870483656	268.169742614	213.219	270.425	0.2993	57.206	-44.03	
176	Spectrogram 1	1	268.504912647	269.067519489	171.616	270.425	0.5626	98.809	-36.49	
177	Spectrogram 1	1	269.103430564	269.438600597	234.021	348.432	0.3352	114.411	-54.80	
178	Spectrogram 1	1	271.413901617	272.203945266	166.415	291.226	0.7900	124.811	-36.95	
179	Spectrogram 1	1	273.819599720	274.178710470	176.816	244.422	0.3591	67.606	-51.08	
180	Spectrogram 1	1	274.370236203	275.028605911	166.415	275.625	0.6584	109.210	-50.22	
181	Spectrogram 1	1	274.298414053	275.112398420	52.005	161.215	0.8140	109.210	-51.05	
182	Spectrogram 1	1	275.621515768	276.650966584	301.627	436.840	1.0295	135.213	-56.78	
183	Spectrogram 1	1	276.160181893	276.363677984	208.019	260.024	0.2035	52.005	-45.76	
184	Spectrogram 1	1	275.537723260	276.052448668	717.665	847.677	0.5147	130.012	-56.28	
185	Spectrogram 1	1	277.069929126	277.824061700	171.616	275.625	0.7541	104.009	-33.31	
186	Spectrogram 1	1	279.978726199	280.242074082	119.611	192.417	0.2633	72.806	-42.72	
187	Spectrogram 1	1	280.720888416	281.439109915	192.417	301.627	0.7182	109.210	-37.36	
188	Spectrogram 1	1	278.588955806	278.972007272	681.262	733.267	0.3831	52.005	-57.96	
189	Spectrogram 1	1	279.283236589	279.414910530	483.644	577.252	0.1317	93.608	-56.12	
190	Spectrogram 1	1	279.510673397	279.785991638	499.245	540.849	0.2753	41.604	-57.27	
191	Spectrogram 1	1	279.546584472	279.821902713	764.469	816.474	0.2753	52.005	-49.98	
193	Spectrogram 1	1	284.080292910	284.451374018	202.251	250.056	0.3711	47.805	-42.64	
194	Spectrogram 1	1	284.379551868	285.193536235	88.255	169.155	0.8140	80.900	-46.73	
195	Spectrogram 1	1	286.221860766	286.569001157	198.574	283.151	0.3471	84.577	-43.41	
196	Spectrogram 1	1	286.820378682	287.227370865	202.251	294.183	0.4070	91.932	-36.50	
197	Spectrogram 1	1	287.239341223	287.394955882	172.833	216.960	0.1556	44.127	-45.16	
198	Spectrogram 1	1	286.820378682	287.789977706	581.012	672.944	0.9696	91.932	-56.86	
199	Spectrogram 1	1	288.815305012	289.162445403	209.605	308.892	0.3471	99.287	-43.33	
200	Spectrogram 1	1	288.827275370	289.006830745	99.287	136.060	0.1796	36.773	-42.79	
201	Spectrogram 1	1	289.449353517	289.664819967	139.737	220.637	0.2155	80.900	-45.97	
202	Spectrogram 1	1	289.615537464	290.022529647	316.247	364.052	0.4070	47.805	-56.01	
203	Spectrogram 1	1	293.680209500	294.063260966	169.155	386.115	0.3831	216.960	-45.43	
204	Spectrogram 1	1	292.674699400	292.902136208	139.737	360.374	0.2274	220.637	-44.58	
205	Spectrogram 1	1	294.673749241	294.973008199	169.155	268.442	0.2993	99.287	-46.49	
206	Spectrogram 1	1	299.209747824	299.748413949	62.514	176.510	0.5387	113.996	-46.76	
207	Spectrogram 1	1	301.459981180	301.759240138	161.801	279.474	0.2993	117.673	-42.28	
208	Spectrogram 1	1	302.795650079	303.094909037	356.697	400.824	0.2993	44.127	-57.07	
209	Spectrogram 1	1	303.394167996	303.693426954	467.016	514.820	0.2993	47.804	-55.09	
210	Spectrogram 1	1	304.613407542	304.996459009	172.833	511.143	0.3831	338.310	-47.08	
211	Spectrogram 1	1	306.265316992	306.612457383	62.514	143.414	0.3471	80.900	-43.08	
212	Spectrogram 1	1	307.965107874	308.336188982	172.833	426.566	0.3711	253.733	-45.64	
213	Spectrogram 1	1	308.316066299	309.381428190	239.024	334.633	1.0654	95.609	-56.65	
214	Spectrogram 1	1	309.913993847	310.213252805	66.191	411.856	0.2993	345.665	-47.41	
215	Spectrogram 1	1	310.624965779	311.199542979	308.892	422.888	0.5746	113.996	-53.07	
216	Spectrogram 1	1	311.486831579	312.133230928	239.024	330.956	0.6464	91.932	-50.82	
217	Spectrogram 1	1	312.285475062	312.596704379	128.705	356.697	0.3112	227.992	-45.52	
218	Spectrogram 1	1	313.686006987	314.176791678	55.159	139.737	0.4908	84.578	-46.99	
219	Spectrogram 1	1	316.030973217	316.282350742	227.992	367.729	0.2514	139.737	-53.79	
220	Spectrogram 1	1	317.816995310	318.259898568	110.319	209.605	0.4429	99.286	-44.33	
221	Spectrogram 1	1	318.654920393	319.268802805	305.215	349.342	0.6139	44.127	-44.32	
222	Spectrogram 1	1	320.130668605	320.298253621	261.088	356.697	0.1676	95.609	-42.46	
223	Spectrogram 1	1	321.831914173	322.071321340	283.151	338.311	0.2394	55.160	-47.01	
224	Spectrogram 1	1	321.903736323	322.382550656	51.482	143.414	0.4788	91.932	-46.95	
225	Spectrogram 1	1	324.096214437	324.311680887	172.833	264.765	0.2155	91.932	-45.24	
226	Spectrogram 1	1	327.452321503	327.763550819	125.028	272.119	0.3112	147.091	-45.02	
227	Spectrogram 1	1	328.242365153	328.565564827	297.860	356.697	0.3232	58.837	-46.79	
228	Spectrogram 1	1	328.589505544	328.757090561	231.669	319.924	0.1676	88.255	-47.66	
229	Spectrogram 1	1	328.745120202	329.307727044	55.159	194.896	0.5626	139.737	-44.80	
230	Spectrogram 1	1	326.000829801	326.898606675	286.829	360.374	0.8978	73.545	-55.88	
231	Spectrogram 1	1	330.933346773	331.196694656	158.123	261.088	0.2633	102.965	-43.99	
232	Spectrogram 1	1	333.801534311	334.017000761	172.833	231.669	0.2155	58.836	-46.00	
233	Spectrogram 1	1	335.321769819	335.704821285	128.705	275.797	0.3831	147.092	-44.51	
234	Spectrogram 1	1	336.710331385	337.213086434	62.514	147.092	0.5028	84.578	-46.50	
235	Spectrogram 1	1	331.504785901	331.875867009	268.442	338.311	0.3711	69.869	-47.92	
236	Spectrogram 1	1	333.576560303	333.827937828	113.996	172.833	0.2514	58.837	-46.36	
237	Spectrogram 1	1	337.761591192	338.767101292	290.506	426.566	1.0055	136.060	-54.14	
239	Spectrogram 1	1	339.545174583	340.383099666	283.151	382.438	0.8379	99.287	-55.83	
240	Spectrogram 1	1	341.400580124	341.759690873	283.151	319.924	0.3591	36.773	-49.79	
241	Spectrogram 1	1	339.114241683	339.437441358	172.833	452.307	0.3232	279.474	-43.64	
242	Spectrogram 1	1	341.837345863	342.483745213	209.605	301.538	0.6464	91.933	-56.12	
243	Spectrogram 1	1	342.830885604	343.094233487	154.446	375.083	0.2633	220.637	-46.24	
244	Spectrogram 1	1	338.762465718	339.073695035	761.199	809.004	0.3112	47.805	-52.99	un
245	Spectrogram 1	1	341.755055300	342.030373542	768.553	809.004	0.2753	40.451	-50.36	un
246	Spectrogram 1	1	344.517664122	344.888745230	51.482	158.123	0.3711	106.641	-44.85	
247	Spectrogram 1	1	350.144879868	350.408227751	102.964	261.088	0.2633	158.124	-45.18	
248	Spectrogram 1	1	346.206314863	346.469662747	88.255	253.733	0.2633	165.478	-47.87	
249	Spectrogram 1	1	348.913524150	349.296575617	275.797	360.374	0.3831	84.577	-55.75	
250	Spectrogram 1	1	349.607804933	349.919034250	290.506	341.988	0.3112	51.482	-47.07	
251	Spectrogram 1	1	352.394369646	352.813332188	551.593	759.269	0.4190	207.676	-51.80	un
252	Spectrogram 1	1	351.298736341	351.526173149	57.205	135.212	0.2274	78.007	-45.32	
253	Spectrogram 1	1	353.101793502	353.269378519	239.222	390.035	0.1676	150.813	-45.73	
254	Spectrogram 1	1	353.125734219	353.233467444	150.814	223.620	0.1077	72.806	-42.88	
255	Spectrogram 1	1	355.307464208	355.822189616	327.630	447.241	0.5147	119.611	-59.27	
256	Spectrogram 1	1	356.576322191	356.827699716	171.616	322.429	0.2514	150.813	-44.14	
257	Spectrogram 1	1	359.277609846	360.442361993	239.222	317.229	1.1648	78.007	-55.84	
258	Spectrogram 1	1	360.509214927	360.844384960	306.828	369.233	0.3352	62.405	-51.83	
259	Spectrogram 1	1	361.670339685	362.137183660	275.625	317.229	0.4668	41.604	-51.63	
260	Spectrogram 1	1	358.214802083	358.609823908	46.804	135.212	0.3950	88.408	-48.28	
261	Spectrogram 1	1	366.168413984	366.503584017	52.005	161.215	0.3352	109.210	-46.77	
262	Spectrogram 1	1	367.799619896	368.218582437	296.427	379.634	0.4190	83.207	-49.10	
263	Spectrogram 1	1	368.565722829	368.912863220	150.814	374.434	0.3471	223.620	-44.17	
264	Spectrogram 1	1	370.770343887	370.937928904	93.608	176.816	0.1676	83.208	-44.96	
265	Spectrogram 1	1	371.608268970	372.170875811	312.028	431.639	0.5626	119.611	-57.93	
266	Spectrogram 1	1	372.182846170	372.601808711	228.821	384.835	0.4190	156.014	-54.88	
267	Spectrogram 1	1	373.320030211	373.547467019	135.212	348.432	0.2274	213.220	-44.27	
268	Spectrogram 1	1	375.031791452	375.821835101	202.818	260.024	0.7900	57.206	-50.54	
269	Spectrogram 1	1	371.476438070	372.146778136	228.821	312.028	0.6703	83.207	-51.65	
270	Spectrogram 1	1	376.046130333	376.273567141	88.408	249.623	0.2274	161.215	-49.81	
271	Spectrogram 1	1	378.488083431	378.883105256	244.422	312.028	0.3950	67.606	-46.36	
272	Spectrogram 1	1	378.069120890	378.284587340	140.413	260.024	0.2155	119.611	-43.57	
273	Spectrogram 1	1	379.062660631	379.218275289	156.014	249.623	0.1556	93.609	-45.27	
274	Spectrogram 1	1	379.904396905	380.455033388	291.226	343.231	0.5506	52.005	-54.48	
275	Spectrogram 1	1	381.720222417	382.306769975	46.804	156.014	0.5865	109.210	-49.22	
276	Spectrogram 1	1	382.342681050	382.989080400	176.816	228.821	0.6464	52.005	-49.83	
277	Spectrogram 1	1	380.654860526	380.774564109	156.014	208.019	0.1197	52.005	-45.40	
278	Spectrogram 1	1	383.252847212	383.851365129	228.821	358.833	0.5985	130.012	-58.44	
279	Spectrogram 1	1	384.210475879	384.689290212	286.026	400.436	0.4788	114.410	-56.22	
280	Spectrogram 1	1	387.939841861	388.119397236	156.014	244.422	0.1796	88.408	-43.70	
281	Spectrogram 1	1	391.674593659	391.985822976	140.413	369.233	0.3112	228.820	-44.34	
282	Spectrogram 1	1	392.572370534	392.668133401	192.417	275.625	0.0958	83.208	-44.74	
283	Spectrogram 1	1	392.692074117	392.835718417	145.613	218.420	0.1436	72.807	-45.21	
284	Spectrogram 1	1	389.660993427	390.032074535	67.606	130.012	0.3711	62.406	-50.18	
285	Spectrogram 1	1	395.804405240	396.139575273	88.408	312.028	0.3352	223.620	-47.36	
286	Spectrogram 1	1	397.091639634	397.450750383	52.005	145.613	0.3591	93.608	-50.75	
287	Spectrogram 1	1	399.713148107	399.868762766	135.212	228.821	0.1556	93.609	-44.49	
288	Spectrogram 1	1	397.989416508	398.396408691	327.630	405.637	0.4070	78.007	-52.48	
