Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
43	Spectrogram 1	1	78.285651383	79.475692246	205.928	360.374	1.1900	154.446	-82.38	
44	Spectrogram 1	1	80.348388878	80.809980485	595.721	728.103	0.4616	132.382	-90.76	
45	Spectrogram 1	1	80.947015494	82.663559283	176.510	389.793	1.7165	213.283	-80.85	
46	Spectrogram 1	1	82.843868505	83.312672481	639.848	764.876	0.4688	125.028	-96.20	
47	Spectrogram 1	1	83.485769334	83.817538302	1323.824	1463.561	0.3318	139.737	-90.36	
48	Spectrogram 1	1	81.506381306	81.975185282	411.856	698.685	0.4688	286.829	-101.30	
49	Spectrogram 1	1	83.890555126	84.460332267	345.665	441.275	0.5698	95.610	-100.86	
50	Spectrogram 1	1	84.561305431	86.364397647	330.956	536.884	1.8031	205.928	-91.35	
51	Spectrogram 1	1	84.626216750	86.342760540	941.386	1338.533	1.7165	397.147	-101.28	
52	Spectrogram 1	1	84.792101234	86.205725532	1412.079	1765.099	1.4136	353.020	-109.90	
53	Spectrogram 1	1	84.813738341	86.104752368	154.446	360.374	1.2910	205.928	-79.57	
54	Spectrogram 1	1	87.684261149	89.025761757	978.159	1706.262	1.3415	728.103	-102.38	
55	Spectrogram 1	1	86.410939798	86.605673757	1713.617	1934.254	0.1947	220.637	-102.36	
56	Spectrogram 1	1	87.124964315	89.461771827	95.610	294.183	2.3368	198.573	-86.39	
57	Spectrogram 1	1	88.040935161	89.613231573	227.992	433.920	1.5723	205.928	-85.97	
58	Spectrogram 1	1	89.287697575	89.850262347	1625.362	1831.290	0.5626	205.928	-110.08	
59	Spectrogram 1	1	90.982604258	91.934636948	147.092	382.438	0.9520	235.346	-78.33	
60	Spectrogram 1	1	92.071671957	93.643968369	213.283	345.665	1.5723	132.382	-84.40	
62	Spectrogram 1	1	77.172835369	77.583940395	1603.298	1676.844	0.4111	73.546	-102.04	
63	Spectrogram 1	1	85.457684130	87.022768174	272.119	816.358	1.5651	544.239	-96.06	
64	Spectrogram 1	1	91.710242529	92.229533088	1103.187	2912.413	0.5193	1809.226	-105.13	un
65	Spectrogram 1	1	89.752810008	90.675993222	367.729	911.968	0.9232	544.239	-104.00	
66	Spectrogram 1	1	93.785400724	95.876987695	411.856	779.585	2.0916	367.729	-94.61	
67	Spectrogram 1	1	94.658097357	95.566855834	154.446	353.020	0.9088	198.574	-76.89	
68	Spectrogram 1	1	96.172694818	97.117515139	301.538	382.438	0.9448	80.900	-89.75	
69	Spectrogram 1	1	95.797651637	96.901144073	227.992	353.020	1.1035	125.028	-83.19	
70	Spectrogram 1	1	98.307081345	99.533184052	411.856	735.458	1.2261	323.602	-93.26	
71	Spectrogram 1	1	97.758941311	99.302388248	257.410	426.566	1.5434	169.156	-83.04	
72	Spectrogram 1	1	97.297349704	99.086017182	73.546	308.892	1.7887	235.346	-83.76	
73	Spectrogram 1	1	99.367299568	100.312119889	213.283	375.083	0.9448	161.800	-84.01	
74	Spectrogram 1	1	99.547608789	100.045262241	1213.505	1323.824	0.4977	110.319	-103.50	
75	Spectrogram 1	1	100.622251750	101.754593662	169.155	397.147	1.1323	227.992	-76.57	
76	Spectrogram 1	1	102.606486458	103.205113074	529.530	934.031	0.5986	404.501	-94.14	
77	Spectrogram 1	1	102.729096729	103.637855206	235.346	323.601	0.9088	88.255	-82.03	
78	Spectrogram 1	1	104.654799216	105.419310315	169.155	375.083	0.7645	205.928	-81.82	
79	Spectrogram 1	1	106.147759571	106.998819096	227.992	345.665	0.8511	117.673	-82.21	
80	Spectrogram 1	1	106.378555374	107.763330196	382.438	478.048	1.3848	95.610	-72.41	
81	Spectrogram 1	1	105.707805070	106.768023293	595.721	750.167	1.0602	154.446	-99.00	
82	Spectrogram 1	1	106.522802751	107.013243834	1242.924	1382.661	0.4904	139.737	-104.26	
83	Spectrogram 1	1	106.068423513	106.905058301	831.067	1000.223	0.8366	169.156	-100.23	
84	Spectrogram 1	1	107.836713476	108.738259584	235.346	360.374	0.9015	125.028	-84.68	
85	Spectrogram 1	1	149.860017640	150.422582411	154.446	330.956	0.5626	176.510	-50.64	
86	Spectrogram 1	1	151.028421396	152.550231226	183.864	367.729	1.5218	183.865	-44.91	
87	Spectrogram 1	1	153.177707317	154.035979212	147.092	360.374	0.8583	213.282	-47.75	
88	Spectrogram 1	1	163.002226501	163.651339699	154.446	345.665	0.6491	191.219	-46.26	
89	Spectrogram 1	1	164.430275536	165.274122693	205.928	360.374	0.8438	154.446	-52.11	
90	Spectrogram 1	1	161.317176041	162.572128223	198.574	345.665	1.2550	147.091	-51.36	
91	Spectrogram 1	1	159.196739595	160.278594925	139.737	338.311	1.0819	198.574	-41.36	
92	Spectrogram 1	1	167.385500679	167.976914926	147.092	338.311	0.5914	191.219	-57.80	
93	Spectrogram 1	1	168.532267328	169.462662912	147.092	345.665	0.9304	198.573	-48.59	
94	Spectrogram 1	1	165.957451644	166.556078260	1353.242	1434.143	0.5986	80.901	-73.08	
95	Spectrogram 1	1	168.607601763	169.465873658	1375.306	1485.625	0.8583	110.319	-80.36	
96	Spectrogram 1	1	170.490030036	171.211266923	544.239	882.549	0.7212	338.310	-64.79	
97	Spectrogram 1	1	171.218479292	171.925291440	154.446	308.892	0.7068	154.446	-53.20	
98	Spectrogram 1	1	172.235423301	172.999934401	117.673	316.247	0.7645	198.574	-48.96	
99	Spectrogram 1	1	169.898700294	170.425203221	801.649	897.258	0.5265	95.609	-70.96	
100	Spectrogram 1	1	171.220756749	171.812170996	485.402	919.322	0.5914	433.920	-72.35	
101	Spectrogram 1	1	40.608273394	40.970184376	220.637	323.601	0.3619	102.964	-95.43	
103	Spectrogram 1	1	171.972252827	172.218352295	102.964	500.111	0.2461	397.147	-59.66	
104	Spectrogram 1	1	172.905983162	174.563535461	147.092	367.729	1.6576	220.637	-58.91	
105	Spectrogram 1	1	173.716663762	174.773443831	573.657	1294.406	1.0568	720.749	-68.66	
106	Spectrogram 1	1	173.571899369	173.817998837	750.167	860.486	0.2461	110.319	-66.83	
107	Spectrogram 1	1	174.672108756	176.090799807	51.482	220.637	1.4187	169.155	-55.32	
108	Spectrogram 1	1	176.112514466	176.329661055	235.346	514.820	0.2171	279.474	-58.97	
109	Spectrogram 1	1	176.184896662	176.380328593	603.075	882.549	0.1954	279.474	-68.34	
110	Spectrogram 1	1	175.316258052	176.097985774	404.502	661.912	0.7817	257.410	-73.23	
111	Spectrogram 1	1	176.357897571	177.530489154	161.801	411.856	1.1726	250.055	-57.70	
112	Spectrogram 1	1	177.530489154	178.428028390	169.155	338.311	0.8975	169.156	-48.48	
113	Spectrogram 1	1	176.763237871	177.400201200	411.856	536.884	0.6370	125.028	-66.39	
114	Spectrogram 1	1	176.813905409	178.022688090	801.649	1007.577	1.2088	205.928	-74.19	
115	Spectrogram 1	1	176.423788120	176.684364027	1551.816	1698.907	0.2606	147.091	-73.03	
116	Spectrogram 1	1	176.771222663	177.277898038	1338.533	1537.107	0.5067	198.574	-77.78	
117	Spectrogram 1	1	178.407022502	179.058462270	485.402	882.549	0.6514	397.147	-70.29	
119	Spectrogram 1	1	179.563427939	179.925338922	227.992	1095.832	0.3619	867.840	-65.66	
120	Spectrogram 1	1	178.842914881	179.183111204	1081.123	1743.035	0.3402	661.912	-72.40	
121	Spectrogram 1	1	180.691671333	181.212823147	360.374	463.338	0.5212	102.964	-67.32	
122	Spectrogram 1	1	181.082535194	181.936645112	154.446	338.311	0.8541	183.865	-50.00	
123	Spectrogram 1	1	184.108111007	184.361448694	250.056	566.302	0.2533	316.246	-59.62	
124	Spectrogram 1	1	184.420432242	185.954934808	191.219	367.729	1.5345	176.510	-56.75	
125	Spectrogram 1	1	183.892042208	185.752264658	88.255	220.637	1.8602	132.382	-55.55	
126	Spectrogram 1	1	186.541230599	187.590772448	161.801	345.665	1.0495	183.864	-48.59	
127	Spectrogram 1	1	188.045580573	188.870737613	161.801	330.956	0.8252	169.155	-58.93	
128	Spectrogram 1	1	188.943119810	189.464271625	183.864	338.311	0.5212	154.447	-62.15	
129	Spectrogram 1	1	187.676431371	189.674179994	353.020	492.757	1.9977	139.737	-66.00	
130	Spectrogram 1	1	190.405240179	191.411352710	117.673	330.956	1.0061	213.283	-50.34	
131	Spectrogram 1	1	189.623326673	190.115525609	404.502	823.713	0.4922	419.211	-72.41	
132	Spectrogram 1	1	191.015173654	191.623184105	588.366	941.386	0.6080	353.020	-66.99	
133	Spectrogram 1	1	191.550801908	191.934427550	1066.414	1367.951	0.3836	301.537	-62.85	
134	Spectrogram 1	1	192.969492959	194.098655224	95.610	213.283	1.1292	117.673	-54.31	
135	Spectrogram 1	1	194.525710184	195.177149952	639.848	889.904	0.6514	250.056	-65.16	
136	Spectrogram 1	1	194.844191848	195.625919570	1014.932	1287.051	0.7817	272.119	-65.83	
137	Spectrogram 1	1	194.865848340	195.126424247	213.283	544.239	0.2606	330.956	-61.13	
138	Spectrogram 1	1	195.343570836	195.792340455	191.219	316.247	0.4488	125.028	-53.23	
139	Spectrogram 1	1	195.857484431	196.595782836	161.801	323.601	0.7383	161.800	-47.33	
140	Spectrogram 1	1	196.443780223	197.413701656	169.155	323.601	0.9699	154.446	-55.47	
141	Spectrogram 1	1	197.968000962	198.756966904	345.665	455.984	0.7890	110.319	-64.21	
142	Spectrogram 1	1	199.364977354	199.893367388	1059.059	1515.043	0.5284	455.984	-65.19	
143	Spectrogram 1	1	199.126116106	199.516979967	573.657	875.195	0.3909	301.538	-71.75	
144	Spectrogram 1	1	199.444597770	200.197372614	147.092	323.601	0.7528	176.509	-47.16	
145	Spectrogram 1	1	199.799270533	200.544807157	183.864	338.311	0.7455	154.447	-49.15	
146	Spectrogram 1	1	199.878890949	200.088799319	786.940	853.131	0.2099	66.191	-60.20	
147	Spectrogram 1	1	202.140842583	203.718774466	235.346	433.920	1.5779	198.574	-58.79	
148	Spectrogram 1	1	201.692072964	203.378578143	88.255	205.928	1.6865	117.673	-55.27	
149	Spectrogram 1	1	203.805633102	204.377452454	220.637	338.311	0.5718	117.674	-58.01	
150	Spectrogram 1	1	204.514978627	205.094036199	198.574	330.956	0.5791	132.382	-52.01	
151	Spectrogram 1	1	205.130227297	205.781667066	154.446	375.083	0.6514	220.637	-49.73	
152	Spectrogram 1	1	200.062580228	200.366585454	1206.151	1316.469	0.3040	110.318	-72.16	
153	Spectrogram 1	1	203.340290613	203.535722543	220.637	404.502	0.1954	183.865	-54.46	
154	Spectrogram 1	1	206.520093961	208.373078191	191.219	404.502	1.8530	213.283	-60.08	
155	Spectrogram 1	1	206.939910700	207.750591301	73.546	198.574	0.8107	125.028	-63.95	
156	Spectrogram 1	1	207.345251001	207.475538954	286.829	463.338	0.1303	176.509	-56.87	
157	Spectrogram 1	1	207.851926376	208.061834746	198.574	551.593	0.2099	353.019	-58.47	
158	Spectrogram 1	1	208.510604364	209.227188109	183.864	323.601	0.7166	139.737	-50.62	
159	Spectrogram 1	1	209.972724733	210.711023137	1088.477	1397.370	0.7383	308.893	-62.75	
160	Spectrogram 1	1	210.192484866	211.784893189	191.219	411.856	1.5924	220.637	-55.52	
161	Spectrogram 1	1	211.082785883	212.400141859	80.900	220.637	1.3174	139.737	-53.81	
162	Spectrogram 1	1	210.626778045	210.945259709	750.167	823.713	0.3185	73.546	-64.77	
163	Spectrogram 1	1	213.114329981	214.142157171	1022.286	1404.724	1.0278	382.438	-62.20	
164	Spectrogram 1	1	214.004630998	214.902170234	205.928	345.665	0.8975	139.737	-51.55	
165	Spectrogram 1	1	213.317000131	214.120442512	154.446	338.311	0.8034	183.865	-48.91	
166	Spectrogram 1	1	213.642720015	214.424447737	492.757	735.458	0.7817	242.701	-70.56	
167	Spectrogram 1	1	215.697206114	215.911462739	235.346	500.111	0.2143	264.765	-61.08	
168	Spectrogram 1	1	215.028399942	215.585742855	220.637	360.374	0.5573	139.737	-61.51	
169	Spectrogram 1	1	215.136973236	215.831842323	73.546	191.219	0.6949	117.673	-59.09	
170	Spectrogram 1	1	216.953766368	217.677588333	176.510	345.665	0.7238	169.155	-51.74	
171	Spectrogram 1	1	217.778923408	218.415886737	581.012	1426.788	0.6370	845.776	-66.33	
172	Spectrogram 1	1	217.619682576	218.415886737	227.992	411.856	0.7962	183.864	-55.21	
173	Spectrogram 1	1	218.536971347	218.746879717	213.283	536.884	0.2099	323.601	-60.62	
174	Spectrogram 1	1	218.840976572	219.832612664	183.864	338.311	0.9916	154.447	-58.00	
175	Spectrogram 1	1	219.926709519	220.498528872	191.219	294.183	0.5718	102.964	-58.11	
176	Spectrogram 1	1	219.760230468	220.824248756	58.837	205.928	1.0640	147.091	-54.77	
177	Spectrogram 1	1	220.932822051	221.330924131	147.092	220.637	0.3981	73.545	-61.38	
178	Spectrogram 1	1	220.708437242	222.004078559	198.574	389.793	1.2956	191.219	-56.25	
179	Spectrogram 1	1	221.736264432	222.662756547	169.155	360.374	0.9265	191.219	-50.21	
180	Spectrogram 1	1	222.293607344	223.813633471	161.801	397.147	1.5200	235.346	-55.62	
181	Spectrogram 1	1	220.845741904	221.156985349	1926.745	2272.411	0.3112	345.666	-68.07	d
182	Spectrogram 1	1	222.897466771	223.317283511	2028.184	2444.222	0.4198	416.038	-70.84	d
183	Spectrogram 1	1	224.639189112	225.182055585	1466.533	2485.825	0.5429	1019.292	-75.87	d
184	Spectrogram 1	1	225.688730961	226.470458683	1976.179	2267.406	0.7817	291.227	-71.64	d
185	Spectrogram 1	1	227.850270041	228.472756931	1924.175	2371.415	0.6225	447.240	-70.34	d
186	Spectrogram 1	1	230.377649385	230.877086541	1854.551	2428.208	0.4994	573.657	-70.85	d
187	Spectrogram 1	1	232.793146496	233.755829710	1841.850	2900.909	0.9627	1059.059	-70.45	
188	Spectrogram 1	1	232.822099375	233.965738079	929.883	1797.723	1.1436	867.840	-67.02	
189	Spectrogram 1	1	235.312046934	235.811484090	959.301	1076.974	0.4994	117.673	-78.28	
190	Spectrogram 1	1	236.050345338	236.918931696	1091.683	1591.795	0.8686	500.112	-69.09	
192	Spectrogram 1	1	237.852972523	238.699844222	1150.520	1635.922	0.8469	485.402	-68.75	
194	Spectrogram 1	1	241.665446027	242.056309888	988.719	1341.739	0.3909	353.020	-63.45	
195	Spectrogram 1	1	241.962213032	242.208312500	1032.847	1312.321	0.2461	279.474	-69.59	
196	Spectrogram 1	1	241.882592616	242.382029772	1694.759	2459.635	0.4994	764.876	-73.40	
197	Spectrogram 1	1	241.643731368	241.976689472	1974.233	2489.053	0.3330	514.820	-70.44	
198	Spectrogram 1	1	246.493338532	246.739438000	1959.524	2636.145	0.2461	676.621	-72.48	
199	Spectrogram 1	1	248.554162820	249.075314635	1900.687	2812.655	0.5212	911.968	-75.22	
200	Spectrogram 1	1	248.836453386	249.415510958	1562.376	2121.324	0.5791	558.948	-74.04	
201	Spectrogram 1	1	248.604830358	249.234555467	915.174	1444.703	0.6297	529.529	-67.47	
202	Spectrogram 1	1	251.109254356	252.129843326	1209.357	1650.631	1.0206	441.274	-68.10	
203	Spectrogram 1	1	253.824827411	254.056450440	1194.647	1385.866	0.2316	191.219	-67.08	
204	Spectrogram 1	1	253.832065631	254.114356197	1694.759	2489.053	0.2823	794.294	-71.30	un
205	Spectrogram 1	1	259.306020715	260.174607073	900.464	1429.994	0.8686	529.530	-63.80	
206	Spectrogram 1	1	259.407355790	260.008128021	2003.651	2650.854	0.6008	647.203	-70.40	
207	Spectrogram 1	1	261.786661803	262.973729826	856.337	1488.831	1.1871	632.494	-74.14	
208	Spectrogram 1	1	262.778297895	262.952015167	297.389	650.409	0.1737	353.020	-60.45	
209	Spectrogram 1	1	263.885745501	264.291085802	2150.743	2489.053	0.4053	338.310	-68.21	
210	Spectrogram 1	1	264.254894703	264.689187882	1635.922	2474.344	0.4343	838.422	-71.91	
211	Spectrogram 1	1	263.849554403	264.464803073	1003.428	1429.994	0.6152	426.566	-67.41	
212	Spectrogram 1	1	270.030166418	270.326933424	1900.687	2606.726	0.2968	706.039	-71.42	d
213	Spectrogram 1	1	272.831357422	273.670990901	900.464	1547.667	0.8396	647.203	-68.28	
214	Spectrogram 1	1	273.461082532	273.786802416	1930.105	2371.380	0.3257	441.275	-76.03	
215	Spectrogram 1	1	276.187823088	277.164982740	679.827	1577.085	0.9772	897.258	-71.03	
216	Spectrogram 1	1	279.373880420	279.808173599	1900.687	2606.726	0.4343	706.039	-69.98	d
217	Spectrogram 1	1	224.395021574	225.459039862	197.618	426.439	1.0640	228.821	-57.89	
218	Spectrogram 1	1	225.451801642	226.103241411	156.014	353.632	0.6514	197.618	-52.57	
219	Spectrogram 1	1	226.407246636	227.131068601	218.420	374.434	0.7238	156.014	-60.32	
220	Spectrogram 1	1	226.270073592	226.465505522	603.255	852.877	0.1954	249.622	-70.61	
221	Spectrogram 1	1	226.646461014	226.812940066	426.439	769.670	0.1665	343.231	-69.44	
222	Spectrogram 1	1	228.710315290	229.506519451	218.420	384.835	0.7962	166.415	-57.21	
223	Spectrogram 1	1	228.109543059	229.130132030	52.005	228.821	1.0206	176.816	-53.87	
224	Spectrogram 1	1	229.434137255	230.165197439	156.014	343.231	0.7311	187.217	-58.25	
225	Spectrogram 1	1	229.484804793	230.027671266	665.660	925.684	0.5429	260.024	-73.34	
226	Spectrogram 1	1	230.046279584	230.386475908	1029.693	1133.703	0.3402	104.010	-77.12	
227	Spectrogram 1	1	230.610860717	230.994486358	1518.538	1653.750	0.3836	135.212	-77.68	
228	Spectrogram 1	1	231.718308323	232.051266427	1102.500	1175.307	0.3330	72.807	-76.33	
229	Spectrogram 1	1	230.379237688	230.799054428	156.014	280.825	0.4198	124.811	-55.98	
230	Spectrogram 1	1	230.560193179	231.399826659	156.014	353.632	0.8396	197.618	-50.01	
231	Spectrogram 1	1	231.522876393	232.673753317	93.608	322.429	1.1509	228.821	-62.13	
232	Spectrogram 1	1	232.767850172	233.976632853	145.613	374.434	1.2088	228.821	-58.29	
234	Spectrogram 1	1	233.716056946	233.889774218	135.212	707.264	0.1737	572.052	-61.06	
235	Spectrogram 1	1	233.969394634	234.613596182	208.019	332.830	0.6442	124.811	-48.81	
236	Spectrogram 1	1	235.017730526	235.350688630	374.434	790.472	0.3330	416.038	-64.38	
237	Spectrogram 1	1	234.663057764	236.183083890	114.410	364.033	1.5200	249.623	-60.93	
238	Spectrogram 1	1	236.407468699	237.724824675	72.807	280.825	1.3174	208.018	-57.00	
239	Spectrogram 1	1	238.743454436	239.293559130	197.618	343.231	0.5501	145.613	-53.07	
240	Spectrogram 1	1	239.257368031	239.908807800	135.212	343.231	0.6514	208.019	-49.42	
241	Spectrogram 1	1	239.995666436	241.095875822	145.613	353.632	1.1002	208.019	-59.11	
242	Spectrogram 1	1	239.133663178	239.256712912	332.830	592.854	0.1230	260.024	-61.13	
243	Spectrogram 1	1	241.467371741	241.822044503	114.410	228.821	0.3547	114.411	-60.77	
244	Spectrogram 1	1	243.414452826	244.840382097	176.816	624.057	1.4259	447.241	-58.09	
245	Spectrogram 1	1	242.951206768	243.544740780	145.613	374.434	0.5935	228.821	-48.93	
246	Spectrogram 1	1	242.444531393	243.153876919	145.613	249.623	0.7093	104.010	-56.47	
247	Spectrogram 1	1	245.377869985	246.355029637	176.816	332.830	0.9772	156.014	-54.81	
248	Spectrogram 1	1	246.210265244	247.006469406	83.208	187.217	0.7962	104.009	-53.48	
249	Spectrogram 1	1	247.086089822	247.324951070	218.420	530.448	0.2389	312.028	-58.46	
250	Spectrogram 1	1	247.107804481	247.368380388	572.052	904.882	0.2606	332.830	-67.33	
251	Spectrogram 1	1	247.809911786	248.113917012	239.222	395.236	0.3040	156.014	-62.52	
252	Spectrogram 1	1	249.156220641	249.829375068	176.816	457.642	0.6732	280.826	-54.68	
253	Spectrogram 1	1	248.526495532	249.351652572	166.415	364.033	0.8252	197.618	-50.02	
254	Spectrogram 1	1	250.669008547	250.849964039	187.217	551.250	0.1810	364.033	-57.79	
255	Spectrogram 1	1	250.881918096	251.945936385	187.217	374.434	1.0640	187.217	-60.57	
256	Spectrogram 1	1	251.866315969	252.575661494	93.608	353.632	0.7093	260.024	-52.50	
257	Spectrogram 1	1	252.619090812	253.451486072	72.807	260.024	0.8324	187.217	-60.75	
258	Spectrogram 1	1	255.395055106	255.539819499	312.028	551.250	0.1448	239.222	-58.68	
259	Spectrogram 1	1	254.577136286	256.111638851	156.014	343.231	1.5345	187.217	-54.41	
260	Spectrogram 1	1	254.244178182	255.510866621	62.406	260.024	1.2667	197.618	-54.34	
261	Spectrogram 1	1	257.052607406	257.870526226	93.608	353.632	0.8179	260.024	-50.51	
262	Spectrogram 1	1	256.544778655	256.827069221	1996.981	2693.844	0.2823	696.863	-69.82	d
263	Spectrogram 1	1	258.946667865	259.931065738	145.613	384.835	0.9844	239.222	-55.80	
264	Spectrogram 1	1	260.857557853	261.523474060	166.415	343.231	0.6659	176.816	-50.11	
265	Spectrogram 1	1	261.436615424	261.574141598	790.472	1092.099	0.1375	301.627	-67.64	
266	Spectrogram 1	1	261.888004173	262.539443941	228.821	405.637	0.6514	176.816	-61.43	
267	Spectrogram 1	1	262.539443941	263.588985790	124.811	249.623	1.0495	124.812	-58.21	
268	Spectrogram 1	1	264.001564310	264.710909836	218.420	405.637	0.7093	187.217	-59.78	
269	Spectrogram 1	1	263.907467455	264.877388888	62.406	228.821	0.9699	166.415	-57.31	
270	Spectrogram 1	1	264.718148055	264.920818206	395.236	738.467	0.2027	343.231	-65.55	
271	Spectrogram 1	1	265.166917674	265.948645396	145.613	332.830	0.7817	187.217	-56.82	
272	Spectrogram 1	1	265.789404563	266.021027592	218.420	863.278	0.2316	644.858	-60.15	
273	Spectrogram 1	1	265.492637558	266.028265812	1019.292	1300.118	0.5356	280.826	-75.63	
274	Spectrogram 1	1	266.509803948	267.421819624	114.410	364.033	0.9120	249.623	-51.84	
275	Spectrogram 1	1	267.190196595	267.660680872	759.269	1300.118	0.4705	540.849	-68.36	
276	Spectrogram 1	1	266.053796110	266.973050006	603.255	873.679	0.9193	270.424	-75.69	
277	Spectrogram 1	1	269.969672940	270.208534188	894.481	1268.915	0.2389	374.434	-66.74	
278	Spectrogram 1	1	268.391741057	268.587172987	104.009	478.443	0.1954	374.434	-59.63	
279	Spectrogram 1	1	268.094974051	268.702984501	572.052	696.863	0.6080	124.811	-72.26	
280	Spectrogram 1	1	269.626219327	270.682999396	156.014	374.434	1.0568	218.420	-52.47	
281	Spectrogram 1	1	269.162973270	269.821651258	145.613	343.231	0.6587	197.618	-58.20	
282	Spectrogram 1	1	270.517235686	271.501633558	343.231	499.245	0.9844	156.014	-70.16	
283	Spectrogram 1	1	271.385822044	271.943164957	93.608	228.821	0.5573	135.213	-59.56	
284	Spectrogram 1	1	272.572890066	273.260520933	717.665	842.476	0.6876	124.811	-68.82	
285	Spectrogram 1	1	271.823397200	272.373501893	353.632	447.241	0.5501	93.609	-65.11	
286	Spectrogram 1	1	272.876954255	274.143642693	228.821	613.656	1.2667	384.835	-59.18	
287	Spectrogram 1	1	272.247849489	272.819668841	93.608	364.033	0.5718	270.425	-56.44	
288	Spectrogram 1	1	272.859789221	273.836948874	72.807	197.618	0.9772	124.811	-55.07	
289	Spectrogram 1	1	274.828584965	275.443833635	176.816	332.830	0.6152	156.014	-55.23	
290	Spectrogram 1	1	275.508977612	276.319658213	135.212	364.033	0.8107	228.821	-49.91	
291	Spectrogram 1	1	275.286473420	275.626669743	1008.892	1154.505	0.3402	145.613	-77.99	
