Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
169	Spectrogram 1	1	581.279794583	582.323097318	201.466	367.380	1.0433	165.913	-30.74	
170	Spectrogram 1	1	582.676913028	582.958151157	177.764	420.709	0.2812	242.945	-40.38	
171	Spectrogram 1	1	584.427477270	584.763148584	165.913	331.827	0.3357	165.913	-41.20	
172	Spectrogram 1	1	585.761090331	586.468721751	189.615	391.081	0.7076	201.466	-33.82	
173	Spectrogram 1	1	588.745843374	589.952445667	159.988	361.454	1.2066	201.466	-32.68	
174	Spectrogram 1	1	591.899697088	592.997433009	159.988	379.230	1.0977	219.243	-33.12	
175	Spectrogram 1	1	593.369393115	593.686920034	171.839	343.678	0.3175	171.839	-42.16	
176	Spectrogram 1	1	596.093768330	596.873977332	213.317	379.230	0.7802	165.913	-33.16	
177	Spectrogram 1	1	598.561406104	599.722647409	165.913	337.752	1.1612	171.839	-28.71	
178	Spectrogram 1	1	601.391931786	602.426162323	177.764	373.305	1.0342	195.541	-30.76	
179	Spectrogram 1	1	605.165595500	605.991165490	195.541	397.007	0.8256	201.466	-33.91	
180	Spectrogram 1	1	608.271003019	609.386883336	124.435	308.125	1.1159	183.690	-39.50	
181	Spectrogram 1	1	610.203381128	610.493691455	171.839	343.678	0.2903	171.839	-43.40	
182	Spectrogram 1	1	611.038023316	611.963387482	183.690	402.932	0.9254	219.243	-33.07	
183	Spectrogram 1	1	613.744254137	614.234152812	183.690	361.454	0.4899	177.764	-46.31	
184	Spectrogram 1	1	614.805701267	615.431682908	195.541	391.081	0.6260	195.541	-34.53	
185	Spectrogram 1	1	616.874162342	617.273339041	159.988	254.795	0.3992	94.808	-40.05	
186	Spectrogram 1	1	617.445710797	617.781382112	118.510	248.870	0.3357	130.360	-38.70	
187	Spectrogram 1	1	618.543261455	618.978726944	225.168	397.007	0.4355	171.839	-42.99	
188	Spectrogram 1	1	619.994813086	621.110693403	154.062	397.007	1.1159	242.945	-35.46	
191	Spectrogram 1	1	622.185748830	622.702864099	219.243	397.007	0.5171	177.764	-43.12	
192	Spectrogram 1	1	623.824545200	624.631970795	165.913	373.305	0.8074	207.392	-32.83	
193	Spectrogram 1	1	626.183316602	626.664143080	213.317	414.783	0.4808	201.466	-43.17	
194	Spectrogram 1	1	627.017958790	627.879817571	94.808	260.721	0.8619	165.913	-34.95	
195	Spectrogram 1	1	629.636552840	630.625422389	171.839	373.305	0.9889	201.466	-31.19	
196	Spectrogram 1	1	633.470820768	634.178452188	189.615	391.081	0.7076	201.466	-34.13	
197	Spectrogram 1	1	634.214740979	634.867939213	201.466	397.007	0.6532	195.541	-44.82	
198	Spectrogram 1	1	636.237841066	636.936400288	77.031	242.945	0.6986	165.913	-34.09	
199	Spectrogram 1	1	637.761970279	638.215580164	225.168	420.709	0.4536	195.541	-43.97	
200	Spectrogram 1	1	638.660117851	639.485687841	177.764	373.305	0.8256	195.541	-30.51	
201	Spectrogram 1	1	642.427795458	643.135426878	177.764	385.156	0.7076	207.392	-31.87	
202	Spectrogram 1	1	645.212960151	646.038530141	82.957	242.945	0.8256	159.988	-34.96	
203	Spectrogram 1	1	641.502431292	642.309856887	426.634	562.920	0.8074	136.286	-48.38	
204	Spectrogram 1	1	647.849513332	648.702299916	171.839	408.858	0.8528	237.019	-32.75	
205	Spectrogram 1	1	649.990551989	650.988493736	432.560	604.399	0.9979	171.839	-43.66	
206	Spectrogram 1	1	651.696125156	652.349323390	195.541	408.858	0.6532	213.317	-33.35	
207	Spectrogram 1	1	654.490176783	655.433685343	65.180	284.423	0.9435	219.243	-33.20	
208	Spectrogram 1	1	657.030392138	657.701734768	183.690	397.007	0.6713	213.317	-29.90	
209	Spectrogram 1	1	660.199305041	660.925080857	201.466	402.932	0.7258	201.466	-31.63	
210	Spectrogram 1	1	662.911706275	663.773565056	77.031	302.199	0.8619	225.168	-32.55	
211	Spectrogram 1	1	665.379344049	666.086975469	171.839	397.007	0.7076	225.168	-29.99	
212	Spectrogram 1	1	669.029083429	669.800220233	154.062	397.007	0.7711	242.945	-31.88	
213	Spectrogram 1	1	671.587443180	671.841464715	106.659	242.945	0.2540	136.286	-39.38	
214	Spectrogram 1	1	671.914042297	672.585384927	53.329	231.094	0.6713	177.764	-29.35	
215	Spectrogram 1	1	674.202952023	674.738211687	165.913	385.156	0.5353	219.243	-29.58	
216	Spectrogram 1	1	677.060694298	677.532448578	142.211	385.156	0.4718	242.945	-28.78	
217	Spectrogram 1	1	679.144028684	679.924237686	88.882	260.721	0.7802	171.839	-30.77	
218	Spectrogram 1	1	681.466511294	681.947337772	201.466	391.081	0.4808	189.615	-30.76	
219	Spectrogram 1	1	683.876444797	684.520570834	177.764	408.858	0.6441	231.094	-38.01	
220	Spectrogram 1	1	686.180783012	686.870270037	65.180	272.572	0.6895	207.392	-30.84	
221	Spectrogram 1	1	688.418344759	688.935460028	189.615	379.230	0.5171	189.615	-30.80	
222	Spectrogram 1	1	691.666191535	692.192379001	237.019	432.560	0.5262	195.541	-34.81	
223	Spectrogram 1	1	694.082112029	695.107270369	65.180	231.094	1.0252	165.913	-30.92	
224	Spectrogram 1	1	696.595110791	697.130370455	225.168	397.007	0.5353	171.839	-31.25	
225	Spectrogram 1	1	699.875975273	700.356801751	201.466	408.858	0.4808	207.392	-29.77	
226	Spectrogram 1	1	702.001770091	702.990639640	94.808	284.423	0.9889	189.615	-28.61	
227	Spectrogram 1	1	704.469407864	705.158894890	195.541	402.932	0.6895	207.392	-28.68	
228	Spectrogram 1	1	708.182652629	708.781417677	94.808	408.858	0.5988	314.050	-30.23	
229	Spectrogram 1	1	708.760002197	708.995879337	574.771	829.567	0.2359	254.795	-38.08	
230	Spectrogram 1	1	710.665163714	711.200423378	88.882	254.795	0.5353	165.913	-25.18	
231	Spectrogram 1	1	712.488675451	712.679191603	616.249	841.418	0.1905	225.168	-38.37	
232	Spectrogram 1	1	704.744474352	705.116434458	639.951	876.970	0.3720	237.019	-38.76	
233	Spectrogram 1	1	713.084354678	713.719408517	183.690	420.709	0.6351	237.019	-27.22	
234	Spectrogram 1	1	715.007660590	715.252609928	545.144	835.492	0.2449	290.348	-37.67	
235	Spectrogram 1	1	716.686017164	717.411792980	231.094	397.007	0.7258	165.913	-29.75	
236	Spectrogram 1	1	717.856330667	718.146640994	598.473	799.939	0.2903	201.466	-40.50	
237	Spectrogram 1	1	719.283381612	719.972868637	47.404	278.497	0.6895	231.094	-28.22	
238	Spectrogram 1	1	720.145240393	720.707716651	562.920	794.014	0.5625	231.094	-38.84	
239	Spectrogram 1	1	721.823596967	722.558444981	201.466	426.634	0.7348	225.168	-29.48	
240	Spectrogram 1	1	723.916003551	724.233530470	580.697	853.269	0.3175	272.572	-39.06	
241	Spectrogram 1	1	725.830237265	726.356424732	195.541	414.783	0.5262	219.243	-29.39	
242	Spectrogram 1	1	727.327149885	728.406741411	521.442	740.684	1.0796	219.243	-42.52	
243	Spectrogram 1	1	728.252328786	729.213981742	53.329	254.795	0.9617	201.466	-30.21	
244	Spectrogram 1	1	729.930685360	730.429656234	562.920	716.983	0.4990	154.062	-38.99	
245	Spectrogram 1	1	730.865121723	731.627186330	231.094	397.007	0.7621	165.913	-26.60	
246	Spectrogram 1	1	734.617555835	735.279826267	231.094	385.156	0.6623	154.062	-24.62	
247	Spectrogram 1	1	737.203132179	737.529731296	59.255	225.168	0.3266	165.913	-35.35	
248	Spectrogram 1	1	737.629525471	738.228290519	88.882	272.572	0.5988	183.690	-30.98	
249	Spectrogram 1	1	738.772622381	739.180871277	521.442	847.343	0.4082	325.901	-41.73	
250	Spectrogram 1	1	740.060874454	740.750361479	165.913	432.560	0.6895	266.646	-30.36	
251	Spectrogram 1	1	743.855583734	744.499709770	201.466	391.081	0.6441	189.615	-33.09	
252	Spectrogram 1	1	746.586315241	747.312091056	47.404	248.870	0.7258	201.466	-29.48	
253	Spectrogram 1	1	749.053953014	749.806945423	165.913	420.709	0.7530	254.795	-28.22	
254	Spectrogram 1	1	749.461831996	750.686578686	479.964	835.492	1.2247	355.529	-45.97	
255	Spectrogram 1	1	752.392151853	753.335660413	420.709	669.579	0.9435	248.870	-45.24	
256	Spectrogram 1	1	752.927411517	753.616898542	159.988	385.156	0.6895	225.168	-30.40	
257	Spectrogram 1	1	753.837531843	754.218564147	408.858	782.163	0.3810	373.305	-44.63	
258	Spectrogram 1	1	755.597538197	756.785996095	71.106	284.423	1.1885	213.317	-33.19	
259	Spectrogram 1	1	758.427878614	759.072004651	183.690	391.081	0.6441	207.392	-27.80	
260	Spectrogram 1	1	759.570975524	760.986238365	379.230	562.920	1.4153	183.690	-43.85	
261	Spectrogram 1	1	762.138222209	762.845853629	189.615	385.156	0.7076	195.541	-30.21	
262	Spectrogram 1	1	763.517196259	764.115961307	361.454	497.740	0.5988	136.286	-40.06	
263	Spectrogram 1	1	764.732870750	765.748956892	53.329	260.721	1.0161	207.392	-30.75	
264	Spectrogram 1	1	767.517665529	768.325091124	177.764	402.932	0.8074	225.168	-29.59	
265	Spectrogram 1	1	770.538707362	771.291699771	414.783	586.622	0.7530	171.839	-37.05	
266	Spectrogram 1	1	770.829017688	771.527576911	225.168	391.081	0.6986	165.913	-29.28	
267	Spectrogram 1	1	773.362876752	774.415251685	53.329	248.870	1.0524	195.541	-28.83	
268	Spectrogram 1	1	774.306385313	774.959583547	379.230	533.293	0.6532	154.062	-39.80	
269	Spectrogram 1	1	776.057319469	776.901033854	225.168	379.230	0.8437	154.062	-24.19	
270	Spectrogram 1	1	778.140653854	778.648696926	343.678	788.088	0.5080	444.411	-46.15	
271	Spectrogram 1	1	779.601277684	780.290764709	177.764	426.634	0.6895	248.870	-34.15	
272	Spectrogram 1	1	781.100906210	782.207714329	331.827	527.367	1.1068	195.541	-41.18	
273	Spectrogram 1	1	782.470808062	783.468749809	65.180	254.795	0.9979	189.615	-30.05	
274	Spectrogram 1	1	784.421330567	785.274117151	373.305	479.964	0.8528	106.659	-40.15	
275	Spectrogram 1	1	785.310405942	786.117831537	189.615	397.007	0.8074	207.392	-28.68	
276	Spectrogram 1	1	788.902810966	789.701164363	159.988	379.230	0.7984	219.243	-32.53	
277	Spectrogram 1	1	791.651316954	792.395237165	361.454	474.038	0.7439	112.584	-39.52	
278	Spectrogram 1	1	791.533378384	792.876063643	94.808	231.094	1.3427	136.286	-29.99	
279	Spectrogram 1	1	794.146171321	795.044318893	171.839	408.858	0.8981	237.019	-30.07	
280	Spectrogram 1	1	797.556947741	798.346228941	207.392	391.081	0.7893	183.690	-29.85	
281	Spectrogram 1	1	800.151596282	801.340054181	94.808	213.317	1.1885	118.510	-29.49	
282	Spectrogram 1	1	802.918616580	803.762330966	213.317	432.560	0.8437	219.243	-32.24	
283	Spectrogram 1	1	809.640745160	810.665903500	65.180	231.094	1.0252	165.913	-31.45	
284	Spectrogram 1	1	812.326115678	813.260552041	189.615	414.783	0.9344	225.168	-31.74	
285	Spectrogram 1	1	813.272340145	813.762238821	373.305	509.591	0.4899	136.286	-40.95	
286	Spectrogram 1	1	816.393176153	817.100807573	207.392	391.081	0.7076	183.690	-35.75	
287	Spectrogram 1	1	818.845385438	819.689099823	71.106	225.168	0.8437	154.062	-30.42	
288	Spectrogram 1	1	819.643738835	819.997554545	237.019	355.529	0.3538	118.510	-43.56	
289	Spectrogram 1	1	821.376528595	822.265603970	189.615	408.858	0.8891	219.243	-34.13	
290	Spectrogram 1	1	824.805448797	825.939473509	225.168	408.858	1.1340	183.690	-33.13	
