Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
45	Spectrogram 1	1	55.431123203	56.396646431	2512.500	3150.000	0.9655	637.500	-56.73	
46	Spectrogram 1	1	54.973770095	56.732038710	625.000	937.500	1.7583	312.500	-44.33	
47	Spectrogram 1	1	58.134588242	59.211908896	75.000	462.500	1.0773	387.500	-35.10	
48	Spectrogram 1	1	58.541124338	59.293216116	550.000	987.500	0.7521	437.500	-43.97	
49	Spectrogram 1	1	60.055471296	60.878706890	425.000	800.000	0.8232	375.000	-47.21	
50	Spectrogram 1	1	59.923347064	60.665275440	0.000	237.500	0.7419	237.500	-35.47	
51	Spectrogram 1	1	62.342226775	63.134972162	125.000	400.000	0.7927	275.000	-34.16	
52	Spectrogram 1	1	62.423533994	63.328076808	2450.000	3000.000	0.9045	550.000	-53.85	
53	Spectrogram 1	1	64.791606754	66.509221759	50.000	375.000	1.7176	325.000	-35.21	
54	Spectrogram 1	1	66.123012468	66.854777441	2850.000	3225.000	0.7318	375.000	-53.92	
55	Spectrogram 1	1	66.509221759	66.915757855	0.000	475.000	0.4065	475.000	-35.43	
56	Spectrogram 1	1	68.399614606	69.375301237	112.500	350.000	0.9757	237.500	-31.46	
57	Spectrogram 1	1	67.901607888	69.293994017	350.000	787.500	1.3924	437.500	-44.86	
58	Spectrogram 1	1	64.222456219	65.472554714	362.500	962.500	1.2501	600.000	-45.20	
59	Spectrogram 1	1	69.304157420	69.974941978	1012.500	1312.500	0.6708	300.000	-42.52	
60	Spectrogram 1	1	72.373504945	73.278047759	150.000	437.500	0.9045	287.500	-34.03	
61	Spectrogram 1	1	72.769877639	73.227230747	475.000	1400.000	0.4574	925.000	-43.14	
62	Spectrogram 1	1	75.676595520	77.190942477	50.000	375.000	1.5143	325.000	-33.37	
63	Spectrogram 1	1	76.672608955	77.262086294	2287.500	2862.500	0.5895	575.000	-53.83	
64	Spectrogram 1	1	79.010191507	80.046858552	75.000	350.000	1.0367	275.000	-33.75	
65	Spectrogram 1	1	78.867903874	79.863917309	3437.500	3725.000	0.9960	287.500	-56.98	
66	Spectrogram 1	1	79.711466273	80.494048258	2537.500	2737.500	0.7826	200.000	-55.60	
67	Spectrogram 1	1	77.343393513	78.664635826	250.000	600.000	1.3212	350.000	-40.33	un
68	Spectrogram 1	1	81.256303438	81.703493144	1775.000	2037.500	0.4472	262.500	-44.60	
69	Spectrogram 1	1	82.099865837	82.821467408	1012.500	1350.000	0.7216	337.500	-43.23	
70	Spectrogram 1	1	82.130356045	82.272643678	1650.000	1937.500	0.1423	287.500	-44.72	
71	Spectrogram 1	1	82.729996786	83.614212795	112.500	400.000	0.8842	287.500	-35.86	
72	Spectrogram 1	1	85.159049960	85.728200495	387.500	1025.000	0.5692	637.500	-41.94	
73	Spectrogram 1	1	85.321651096	86.998612492	87.500	387.500	1.6770	300.000	-34.53	
74	Spectrogram 1	1	87.293351161	88.330018206	162.500	350.000	1.0367	187.500	-39.67	
75	Spectrogram 1	1	88.269037792	89.102436789	3225.000	3562.500	0.8334	337.500	-52.77	
76	Spectrogram 1	1	88.929658948	89.519136287	2250.000	2737.500	0.5895	487.500	-54.12	
77	Spectrogram 1	1	88.929658948	89.986652798	87.500	362.500	1.0570	275.000	-34.68	
78	Spectrogram 1	1	90.210247651	92.110803900	75.000	475.000	1.9006	400.000	-42.00	
79	Spectrogram 1	1	90.850542002	91.714431206	2987.500	3400.000	0.8639	412.500	-58.76	
80	Spectrogram 1	1	92.710444641	93.411719407	62.500	350.000	0.7013	287.500	-35.94	
81	Spectrogram 1	1	93.726784882	94.671981305	987.500	1337.500	0.9452	350.000	-46.41	
82	Spectrogram 1	1	93.767438491	95.983060215	137.500	450.000	2.2156	312.500	-41.52	
83	Spectrogram 1	1	95.922079800	97.060380869	212.500	400.000	1.1383	187.500	-39.07	
84	Spectrogram 1	1	98.168181860	99.194685502	112.500	437.500	1.0265	325.000	-34.11	
85	Spectrogram 1	1	99.458933965	100.536254619	887.500	1350.000	1.0773	462.500	-48.31	
86	Spectrogram 1	1	101.583085067	103.056778415	825.000	1150.000	1.4737	325.000	-49.97	
87	Spectrogram 1	1	102.203052613	103.382007292	112.500	450.000	1.1790	337.500	-37.52	
88	Spectrogram 1	1	103.625928949	106.319230586	62.500	475.000	2.6933	412.500	-42.07	
89	Spectrogram 1	1	105.770406856	107.549002276	250.000	687.500	1.7786	437.500	-39.96	
90	Spectrogram 1	1	104.388184129	106.014328514	537.500	1250.000	1.6261	712.500	-49.28	
91	Spectrogram 1	1	107.518512069	107.823414141	512.500	962.500	0.3049	450.000	-48.72	
92	Spectrogram 1	1	106.735919074	107.589644876	0.000	325.000	0.8537	325.000	-37.95	
93	Spectrogram 1	1	107.752259314	109.347913491	100.000	387.500	1.5957	287.500	-35.27	
94	Spectrogram 1	1	107.670952095	109.327586687	1000.000	1900.000	1.6566	900.000	-55.69	
95	Spectrogram 1	1	109.967881038	110.943567669	112.500	600.000	0.9757	487.500	-43.64	
96	Spectrogram 1	1	110.811443437	111.492391398	0.000	400.000	0.6809	400.000	-42.75	
97	Spectrogram 1	1	111.980234713	113.077882173	125.000	362.500	1.0976	237.500	-36.02	
98	Spectrogram 1	1	112.213992969	113.677522915	562.500	1237.500	1.4635	675.000	-43.68	
99	Spectrogram 1	1	114.165366230	116.106576088	87.500	412.500	1.9412	325.000	-39.87	
100	Spectrogram 1	1	115.110562653	115.720366797	362.500	1100.000	0.6098	737.500	-45.22	
101	Spectrogram 1	1	116.594419404	118.494975653	112.500	487.500	1.9006	375.000	-35.97	
102	Spectrogram 1	1	116.604582806	116.960301890	662.500	1000.000	0.3557	337.500	-43.80	
103	Spectrogram 1	1	118.962479820	121.543984030	525.000	1162.500	2.5815	637.500	-39.70	
104	Spectrogram 1	1	119.470649940	119.988983462	162.500	412.500	0.5183	250.000	-41.91	
105	Spectrogram 1	1	120.842709264	121.940356724	137.500	362.500	1.0976	225.000	-35.81	
106	Spectrogram 1	1	122.438363441	125.243462504	562.500	850.000	2.8051	287.500	-37.12	
107	Spectrogram 1	1	124.084834630	125.436567150	150.000	437.500	1.3517	287.500	-39.50	
108	Spectrogram 1	1	125.660162002	126.524051207	650.000	1025.000	0.8639	375.000	-42.24	
109	Spectrogram 1	1	127.072874936	127.885947128	87.500	350.000	0.8131	262.500	-32.23	
110	Spectrogram 1	1	127.977417750	129.136045624	187.500	450.000	1.1586	262.500	-40.50	
111	Spectrogram 1	1	128.129868786	128.566895089	525.000	862.500	0.4370	337.500	-43.97	
112	Spectrogram 1	1	129.339313672	130.375980717	612.500	1200.000	1.0367	587.500	-44.53	
113	Spectrogram 1	1	130.569085362	131.473628176	137.500	400.000	0.9045	262.500	-35.56	
114	Spectrogram 1	1	131.239858152	133.038780377	500.000	750.000	1.7989	250.000	-33.62	
115	Spectrogram 1	1	131.717538065	134.685251566	87.500	400.000	2.9677	312.500	-39.40	
116	Spectrogram 1	1	134.431166506	136.839892875	450.000	650.000	2.4087	200.000	-33.70	
117	Spectrogram 1	1	136.158944915	136.992343911	137.500	400.000	0.8334	262.500	-30.41	
118	Spectrogram 1	1	134.522637128	135.203585089	675.000	1150.000	0.6809	475.000	-44.07	
119	Spectrogram 1	1	133.668911326	134.776722188	212.500	400.000	1.1078	187.500	-39.33	
120	Spectrogram 1	1	137.246428971	137.673291872	225.000	487.500	0.4269	262.500	-38.06	
121	Spectrogram 1	1	139.218129037	139.899076998	400.000	762.500	0.6809	362.500	-41.31	
122	Spectrogram 1	1	139.807606377	140.925580641	150.000	400.000	1.1180	250.000	-34.08	
123	Spectrogram 1	1	142.389098807	144.807988578	437.500	675.000	2.4189	237.500	-40.39	
124	Spectrogram 1	1	142.785471501	143.974589582	100.000	337.500	1.1891	237.500	-39.55	
125	Spectrogram 1	1	143.202170999	145.092563846	100.000	450.000	1.8904	350.000	-38.85	
126	Spectrogram 1	1	145.753185002	146.637401011	75.000	337.500	0.8842	262.500	-31.74	
127	Spectrogram 1	1	145.946289647	146.911812876	675.000	1300.000	0.9655	625.000	-46.07	
128	Spectrogram 1	1	146.149557695	148.405833029	362.500	650.000	2.2563	287.500	-35.90	
129	Spectrogram 1	1	148.659918089	149.269722233	62.500	412.500	0.6098	350.000	-44.81	
130	Spectrogram 1	1	149.401846464	150.143774839	125.000	387.500	0.7419	262.500	-33.91	
131	Spectrogram 1	1	149.239232025	150.540147533	775.000	1225.000	1.3009	450.000	-43.33	
132	Spectrogram 1	1	150.255572266	150.824722800	25.000	450.000	0.5692	425.000	-39.04	un- weird whale sound probably
134	Spectrogram 1	1	151.627625318	152.979357837	0.000	262.500	1.3517	262.500	-40.23	
135	Spectrogram 1	1	151.973180999	153.822920236	112.500	412.500	1.8497	300.000	-37.95	
136	Spectrogram 1	1	151.261742831	152.023998011	250.000	850.000	0.7623	600.000	-42.43	
138	Spectrogram 1	1	154.625823145	155.418568532	137.500	387.500	0.7927	250.000	-29.01	
139	Spectrogram 1	1	154.371738085	155.073012850	737.500	1250.000	0.7013	512.500	-43.20	
140	Spectrogram 1	1	154.392064889	156.546706198	300.000	687.500	2.1546	387.500	-36.65	
141	Spectrogram 1	1	156.556869601	157.644353658	100.000	350.000	1.0875	250.000	-41.00	
142	Spectrogram 1	1	157.552883036	160.083570234	287.500	812.500	2.5307	525.000	-41.52	
143	Spectrogram 1	1	158.579386679	159.219681030	112.500	375.000	0.6403	262.500	-33.61	
145	Spectrogram 1	1	161.364158937	163.193571369	87.500	662.500	1.8294	575.000	-41.29	
147	Spectrogram 1	1	163.549280197	164.545293632	100.000	425.000	0.9960	325.000	-41.31	
148	Spectrogram 1	1	164.474149815	165.459999848	125.000	375.000	0.9859	250.000	-32.96	
149	Spectrogram 1	1	163.803365257	168.071994265	175.000	575.000	4.2686	400.000	-37.56	
150	Spectrogram 1	1	166.669444734	167.614641157	787.500	1275.000	0.9452	487.500	-43.52	
151	Spectrogram 1	1	168.112647875	168.935883470	112.500	350.000	0.8232	237.500	-31.86	
152	Spectrogram 1	1	167.513007133	171.608858301	200.000	600.000	4.0959	400.000	-36.84	
153	Spectrogram 1	1	169.982713917	171.242975815	762.500	1287.500	1.2603	525.000	-43.94	
154	Spectrogram 1	1	172.228825848	173.052061442	62.500	450.000	0.8232	387.500	-45.74	
155	Spectrogram 1	1	173.560231562	174.424120766	187.500	350.000	0.8639	162.500	-29.94	
156	Spectrogram 1	1	174.901800679	175.755526481	750.000	1287.500	0.8537	537.500	-44.44	
157	Spectrogram 1	1	175.542083267	177.025940018	75.000	500.000	1.4839	425.000	-42.31	
158	Spectrogram 1	1	177.229208066	179.200908132	162.500	362.500	1.9717	200.000	-34.72	
159	Spectrogram 1	1	177.889829222	178.774045231	0.000	112.500	0.8842	112.500	-38.54	
160	Spectrogram 1	1	179.139927717	180.989666954	50.000	537.500	1.8497	487.500	-38.97	
161	Spectrogram 1	1	180.451006627	182.961367020	125.000	412.500	2.5104	287.500	-35.81	
162	Spectrogram 1	1	183.083327849	183.743949005	150.000	350.000	0.6606	200.000	-34.18	
163	Spectrogram 1	1	184.465550576	185.237969158	187.500	500.000	0.7724	312.500	-44.38	
164	Spectrogram 1	1	185.370093390	186.376270227	162.500	400.000	1.0062	237.500	-33.74	
165	Spectrogram 1	1	186.701499104	187.717839344	150.000	450.000	1.0163	300.000	-35.26	
166	Spectrogram 1	1	187.362120260	188.368297098	850.000	1250.000	1.0062	400.000	-44.95	
167	Spectrogram 1	1	189.059397457	190.573744415	75.000	350.000	1.5143	275.000	-34.53	
168	Spectrogram 1	1	190.573744415	191.315672790	162.500	387.500	0.7419	225.000	-37.30	
169	Spectrogram 1	1	190.736358853	191.986457349	850.000	1300.000	1.2501	450.000	-44.96	
170	Spectrogram 1	1	191.854333117	192.555607883	125.000	387.500	0.7013	262.500	-31.38	
171	Spectrogram 1	1	192.738549126	194.710249192	100.000	425.000	1.9717	325.000	-39.09	
172	Spectrogram 1	1	194.862700228	197.342570414	150.000	475.000	2.4799	325.000	-35.74	
173	Spectrogram 1	1	195.970511090	196.722602868	787.500	1312.500	0.7521	525.000	-45.05	
174	Spectrogram 1	1	198.135307833	199.791942424	0.000	362.500	1.6566	362.500	-36.96	
175	Spectrogram 1	1	198.623151148	201.377433199	87.500	475.000	2.7543	387.500	-39.28	
176	Spectrogram 1	1	201.367269797	202.678348706	112.500	375.000	1.3111	262.500	-34.67	
177	Spectrogram 1	1	202.942597169	203.806486373	175.000	400.000	0.8639	225.000	-31.45	
178	Spectrogram 1	1	204.172368859	204.507761139	75.000	262.500	0.3354	187.500	-41.85	
179	Spectrogram 1	1	204.985441052	205.229362709	87.500	250.000	0.2439	162.500	-41.70	
180	Spectrogram 1	1	205.280179721	205.991617889	150.000	350.000	0.7114	200.000	-34.81	
181	Spectrogram 1	1	206.052598304	207.262043189	150.000	475.000	1.2094	325.000	-33.89	
182	Spectrogram 1	1	207.353513811	207.658415883	87.500	237.500	0.3049	150.000	-32.97	
183	Spectrogram 1	1	207.262043189	208.105605589	850.000	1387.500	0.8436	537.500	-42.61	
184	Spectrogram 1	1	207.810866919	208.796716952	37.500	300.000	0.9859	262.500	-36.23	
186	Spectrogram 1	1	208.847521626	209.497979380	12.500	500.000	0.6505	487.500	-38.86	
187	Spectrogram 1	1	209.914678878	210.931019119	200.000	375.000	1.0163	175.000	-32.48	
188	Spectrogram 1	1	209.558959794	212.282751638	0.000	250.000	2.7238	250.000	-35.41	
189	Spectrogram 1	1	210.473666010	211.703437701	825.000	1150.000	1.2298	325.000	-43.62	
190	Spectrogram 1	1	214.071510461	214.630497593	187.500	400.000	0.5590	212.500	-30.29	
191	Spectrogram 1	1	214.833765641	215.189484725	887.500	1200.000	0.3557	312.500	-53.35	
192	Spectrogram 1	1	215.535040406	216.622524463	625.000	1312.500	1.0875	687.500	-45.03	
193	Spectrogram 1	1	215.890759490	217.212001803	37.500	425.000	1.3212	387.500	-35.98	
194	Spectrogram 1	1	217.374616241	217.903113166	0.000	275.000	0.5285	275.000	-37.40	
195	Spectrogram 1	1	218.797492577	219.539420953	100.000	350.000	0.7419	250.000	-29.63	
196	Spectrogram 1	1	220.250859121	220.718375631	37.500	537.500	0.4675	500.000	-38.84	
198	Spectrogram 1	1	216.734321890	217.598211094	2688.235	5863.235	0.8639	3175.000	-66.16	d
199	Spectrogram 1	1	219.265009088	220.626905010	2813.235	3375.735	1.3619	562.500	-62.30	d
200	Spectrogram 1	1	220.230524537	221.063923534	2187.500	2462.500	0.8334	275.000	-62.80	un d/w
201	Spectrogram 1	1	220.840328681	222.395329249	75.000	375.000	1.5550	300.000	-44.26	
202	Spectrogram 1	1	222.761211735	223.503140110	175.000	375.000	0.7419	200.000	-35.80	
203	Spectrogram 1	1	223.818205585	224.163761266	50.000	512.500	0.3456	462.500	-35.93	
204	Spectrogram 1	1	224.712584996	226.704611867	12.500	250.000	1.9920	237.500	-38.14	
205	Spectrogram 1	1	225.403696359	226.694448464	200.000	575.000	1.2908	375.000	-42.61	
206	Spectrogram 1	1	227.436376840	227.853076338	87.500	700.000	0.4167	612.500	-37.49	
207	Spectrogram 1	1	228.127488203	229.631671758	137.500	350.000	1.5042	212.500	-38.52	
210	Spectrogram 1	1	229.382664184	231.029135373	2111.170	2749.734	1.6465	638.564	-58.74	
211	Spectrogram 1	1	229.992468328	230.368514217	52.128	599.468	0.3760	547.340	-34.80	
212	Spectrogram 1	1	231.740573541	232.512992123	156.383	338.830	0.7724	182.447	-32.82	
213	Spectrogram 1	1	232.512992123	232.889038012	78.191	664.628	0.3760	586.437	-37.76	
214	Spectrogram 1	1	233.712273607	234.931881895	0.000	325.798	1.2196	325.798	-35.95	
215	Spectrogram 1	1	233.600476180	234.423711775	2124.202	2554.255	0.8232	430.053	-57.99	
216	Spectrogram 1	1	235.683965888	236.862920567	143.351	403.989	1.1790	260.638	-35.79	
217	Spectrogram 1	1	237.167822639	237.645502552	143.351	703.723	0.4777	560.372	-37.02	
218	Spectrogram 1	1	238.123182465	238.621189182	0.000	338.830	0.4980	338.830	-40.01	un
219	Spectrogram 1	1	238.915927852	240.664033065	104.255	417.021	1.7481	312.766	-35.92	
220	Spectrogram 1	1	242.239360437	243.357334701	52.128	312.766	1.1180	260.638	-35.88	
221	Spectrogram 1	1	240.816484101	242.066582596	0.000	338.830	1.2501	338.830	-39.63	
222	Spectrogram 1	1	243.895995029	245.207073939	78.191	482.181	1.3111	403.990	-38.98	
223	Spectrogram 1	1	243.733380590	246.050636338	482.181	807.979	2.3173	325.798	-42.02	
224	Spectrogram 1	1	246.660429667	247.046638959	65.160	325.798	0.3862	260.638	-38.02	
225	Spectrogram 1	1	247.656443103	248.642293136	65.160	443.085	0.9859	377.925	-42.53	
226	Spectrogram 1	1	248.987848817	249.546835949	143.351	403.989	0.5590	260.638	-32.25	
227	Spectrogram 1	1	249.831411217	250.522522580	573.404	860.106	0.6911	286.702	-37.46	
228	Spectrogram 1	1	251.457555601	252.646673682	26.064	325.798	1.1891	299.734	-34.38	
229	Spectrogram 1	1	253.002392766	253.673177324	104.255	417.021	0.6708	312.766	-45.00	
230	Spectrogram 1	1	254.018733006	255.533079964	39.096	377.926	1.5143	338.830	-36.79	
231	Spectrogram 1	1	255.878635646	256.244518132	52.128	208.511	0.3659	156.383	-33.24	
232	Spectrogram 1	1	256.651054228	257.321838787	0.000	260.638	0.6708	260.638	-43.43	
233	Spectrogram 1	1	257.697884675	258.541447075	143.351	377.926	0.8436	234.575	-32.35	
234	Spectrogram 1	1	258.612577973	259.537447592	234.574	443.085	0.9249	208.511	-51.45	
235	Spectrogram 1	1	259.801696054	260.939997123	26.064	338.830	1.1383	312.766	-38.38	
236	Spectrogram 1	1	260.716402271	261.946173961	573.404	1211.968	1.2298	638.564	-46.25	
237	Spectrogram 1	1	262.230749228	263.114965237	169.415	417.021	0.8842	247.606	-31.94	
238	Spectrogram 1	1	263.978854441	265.310260156	547.340	1277.128	1.3314	729.788	-45.83	
239	Spectrogram 1	1	263.379213700	264.578495183	0.000	312.766	1.1993	312.766	-41.45	
240	Spectrogram 1	1	265.544018411	266.855097321	13.032	338.830	1.3111	325.798	-40.14	
241	Spectrogram 1	1	266.235129775	266.956731345	195.479	456.117	0.7216	260.638	-36.78	
242	Spectrogram 1	1	267.129509186	268.044215402	195.479	390.957	0.9147	195.478	-43.83	
243	Spectrogram 1	1	268.775980375	269.904118042	65.160	234.574	1.1281	169.414	-34.23	
244	Spectrogram 1	1	269.843137627	270.564739198	547.340	1172.872	0.7216	625.532	-37.94	
245	Spectrogram 1	1	263.135292042	263.663788967	2285.309	9399.255	0.5285	7113.946	-66.75	d
246	Spectrogram 1	1	263.724769381	264.222776099	2174.729	9657.273	0.4980	7482.544	-64.66	d
247	Spectrogram 1	1	264.487024562	265.015521486	2211.589	10726.208	0.5285	8514.619	-68.17	d
248	Spectrogram 1	1	265.218789534	265.696469447	2469.608	11758.283	0.4777	9288.675	-67.64	d
249	Spectrogram 1	1	265.767613264	266.296110189	2211.589	12126.881	0.5285	9915.292	-68.39	d
250	Spectrogram 1	1	266.458724627	266.824607114	2174.729	12163.741	0.3659	9989.012	-66.52	d
251	Spectrogram 1	1	269.924428089	271.276160609	169.415	364.894	1.3517	195.479	-46.35	
252	Spectrogram 1	1	271.337141023	272.028252387	208.511	403.989	0.6911	195.478	-34.95	
253	Spectrogram 1	1	272.363644666	272.800670969	1642.021	2397.872	0.4370	755.851	-61.43	
254	Spectrogram 1	1	272.556749311	273.766194197	52.128	351.862	1.2094	299.734	-41.27	
255	Spectrogram 1	1	273.491782332	274.121913281	4383.008	5334.338	0.6301	951.330	-63.83	d
256	Spectrogram 1	1	274.874005059	276.398515419	78.191	390.957	1.5245	312.766	-40.19	
257	Spectrogram 1	1	276.601783467	277.557143293	39.096	312.766	0.9554	273.670	-36.83	
258	Spectrogram 1	1	277.292894831	277.638450512	3883.511	4665.426	0.3456	781.915	-62.45	d
259	Spectrogram 1	1	278.004332999	278.461686107	208.511	338.830	0.4574	130.319	-37.56	
260	Spectrogram 1	1	278.593810338	279.854072236	625.532	2046.011	1.2603	1420.479	-46.16	
261	Spectrogram 1	1	278.868222203	279.691457797	156.383	377.926	0.8232	221.543	-33.75	
262	Spectrogram 1	1	281.215968158	282.567700677	143.351	390.957	1.3517	247.606	-43.12	
263	Spectrogram 1	1	281.968047374	283.309616491	508.245	1407.447	1.3416	899.202	-50.97	
264	Spectrogram 1	1	282.750629359	283.401087113	169.415	390.957	0.6505	221.542	-38.76	
265	Spectrogram 1	1	283.207980375	283.746640702	1381.383	2032.979	0.5387	651.596	-61.79	
266	Spectrogram 1	1	283.858438129	284.935758783	26.064	430.053	1.0773	403.989	-44.17	
267	Spectrogram 1	1	285.037392807	286.267164498	39.096	312.766	1.2298	273.670	-38.43	
268	Spectrogram 1	1	286.856641837	287.385138762	104.255	377.926	0.5285	273.671	-40.04	
269	Spectrogram 1	1	287.029419678	288.421805807	847.074	1407.447	1.3924	560.373	-49.71	
270	Spectrogram 1	1	287.954289296	290.271545044	52.128	495.213	2.3173	443.085	-44.90	
272	Spectrogram 1	1	291.206578065	292.792068840	104.255	351.862	1.5855	247.607	-42.17	
273	Spectrogram 1	1	291.389519308	292.385532743	1589.894	2267.553	0.9960	677.659	-61.32	
274	Spectrogram 1	1	293.015648269	294.184439545	1615.957	2450.000	1.1688	834.043	-62.88	
275	Spectrogram 1	1	293.533978170	294.113292107	52.128	807.979	0.5793	755.851	-43.22	
276	Spectrogram 1	1	294.296233350	295.048325128	130.319	390.957	0.7521	260.638	-37.77	
277	Spectrogram 1	1	297.111495815	297.619665936	26.064	755.851	0.5082	729.787	-43.34	
278	Spectrogram 1	1	295.993521551	296.532181879	104.255	351.862	0.5387	247.607	-42.58	
279	Spectrogram 1	1	296.379730843	297.446888095	977.394	1238.032	1.0672	260.638	-49.18	
280	Spectrogram 1	1	298.392084518	299.560875794	951.330	1381.383	1.1688	430.053	-42.14	
281	Spectrogram 1	1	297.761953569	298.493718542	91.223	443.085	0.7318	351.862	-40.99	
282	Spectrogram 1	1	298.798620614	299.591366001	0.000	208.511	0.7927	208.511	-36.85	
283	Spectrogram 1	1	300.445091803	302.447282076	39.096	338.830	2.0022	299.734	-40.72	
284	Spectrogram 1	1	301.054895947	301.441105239	78.191	651.596	0.3862	573.405	-39.40	
285	Spectrogram 1	1	300.617869644	301.583392872	1120.745	1785.372	0.9655	664.627	-45.24	
286	Spectrogram 1	1	302.061072785	302.437118674	91.223	768.883	0.3760	677.660	-44.34	
287	Spectrogram 1	1	303.006269208	303.646563560	104.255	807.979	0.6403	703.724	-47.15	
288	Spectrogram 1	1	304.906810419	305.435307344	26.064	651.596	0.5285	625.532	-38.39	
289	Spectrogram 1	1	305.262529503	306.136582110	912.234	1824.468	0.8741	912.234	-40.98	
290	Spectrogram 1	1	304.154718641	304.713705774	195.479	377.926	0.5590	182.447	-42.61	
291	Spectrogram 1	1	306.116255305	307.051288326	13.032	403.989	0.9350	390.957	-38.62	
292	Spectrogram 1	1	307.528968239	308.453837857	0.000	338.830	0.9249	338.830	-41.93	
293	Spectrogram 1	1	309.063642001	309.632792536	78.191	755.851	0.5692	677.660	-40.81	
294	Spectrogram 1	1	309.876714193	311.441878163	130.319	338.830	1.5652	208.511	-42.06	
