Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
44	Spectrogram 1	1	61.356067182	62.641012819	369.301	864.706	1.2849	495.404	-70.38	
45	Spectrogram 1	1	58.322167760	59.419725492	324.265	1035.846	1.0976	711.581	-68.94	
46	Spectrogram 1	1	62.944402762	64.166885764	1486.213	1990.625	1.2225	504.412	-73.69	
47	Spectrogram 1	1	67.771862886	68.226947799	261.213	1576.287	0.4551	1315.074	-63.63	
48	Spectrogram 1	1	68.262640734	69.610049006	360.294	1252.022	1.3474	891.728	-65.44	
49	Spectrogram 1	1	69.779590445	71.135921951	351.287	1044.853	1.3563	693.566	-64.56	
50	Spectrogram 1	1	71.385772492	72.287019085	324.265	1945.588	0.9012	1621.324	-67.22	
51	Spectrogram 1	1	72.063938245	72.902722203	477.390	1441.176	0.8388	963.787	-66.26	
52	Spectrogram 1	1	73.143640446	74.660590157	324.265	846.691	1.5169	522.426	-64.62	
53	Spectrogram 1	1	75.204907406	75.847380225	297.243	1747.426	0.6425	1450.184	-68.09	
54	Spectrogram 1	1	75.999075196	76.400620708	414.338	1161.949	0.4015	747.610	-62.96	
55	Spectrogram 1	1	78.194190660	79.282825159	459.375	1315.074	1.0886	855.699	-63.81	
56	Spectrogram 1	1	79.256046234	80.648070675	387.316	1053.860	1.3920	666.544	-63.61	
57	Spectrogram 1	1	80.594531273	81.228080859	1053.860	1414.154	0.6335	360.294	-69.26	
58	Spectrogram 1	1	81.834860743	84.788451063	297.243	1306.066	2.9536	1008.824	-65.89	
59	Spectrogram 1	1	85.671844261	87.572493017	270.221	891.728	1.9006	621.507	-64.57	
60	Spectrogram 1	1	89.571297342	90.392234833	369.301	864.706	0.8209	495.404	-67.03	
61	Spectrogram 1	1	90.820550045	91.561178433	360.294	990.809	0.7406	630.515	-64.59	
62	Spectrogram 1	1	87.527876849	88.464816376	315.257	990.809	0.9369	675.551	-66.19	
63	Spectrogram 1	1	93.131659139	93.970443096	360.294	756.618	0.8388	396.324	-62.66	
64	Spectrogram 1	1	94.220293637	95.014461427	315.257	1017.831	0.7942	702.574	-62.02	
65	Spectrogram 1	1	95.451699873	96.745568744	225.184	1008.824	1.2939	783.640	-64.56	
66	Spectrogram 1	1	97.048958686	98.690833668	333.272	1333.088	1.6419	999.816	-63.76	
67	Spectrogram 1	1	98.797907184	99.833002281	243.199	1161.949	1.0351	918.750	-64.86	
68	Spectrogram 1	1	102.179812716	102.831208769	270.221	1125.919	0.6514	855.699	-63.13	
69	Spectrogram 1	1	101.564109598	102.215505651	369.301	1215.993	0.6514	846.691	-65.64	
70	Spectrogram 1	1	104.910315634	105.642020788	315.257	684.559	0.7317	369.301	-59.26	
71	Spectrogram 1	1	105.695560190	106.748501754	252.206	927.757	1.0529	675.551	-61.88	
72	Spectrogram 1	1	106.775271455	107.310665470	288.235	1053.860	0.5354	765.625	-65.37	
73	Spectrogram 1	1	108.354683801	109.470088000	189.154	630.515	1.1154	441.360	-60.22	
74	Spectrogram 1	1	109.425471832	110.505183097	270.221	783.640	1.0797	513.419	-61.75	
75	Spectrogram 1	1	110.621185134	110.933498310	189.154	999.816	0.3123	810.662	-62.42	
76	Spectrogram 1	1	110.879952345	111.647350435	432.353	891.728	0.7674	459.375	-69.13	
77	Spectrogram 1	1	111.888277742	113.039374875	585.478	819.669	1.1511	234.191	-70.93	
78	Spectrogram 1	1	112.967989006	114.824021594	243.199	765.625	1.8560	522.426	-60.90	
79	Spectrogram 1	1	116.251738969	117.161908796	225.184	702.574	0.9102	477.390	-60.81	
80	Spectrogram 1	1	117.277910832	118.518240302	225.184	639.522	1.2403	414.338	-60.72	
81	Spectrogram 1	1	118.910853626	119.428401174	360.294	1206.985	0.5175	846.691	-67.60	
82	Spectrogram 1	1	119.633635547	120.838272082	261.213	729.596	1.2046	468.382	-63.43	
83	Spectrogram 1	1	121.105969090	122.542609699	252.206	801.654	1.4366	549.449	-60.35	
84	Spectrogram 1	1	123.898941205	126.076210202	315.257	1053.860	2.1773	738.603	-63.19	
85	Spectrogram 1	1	127.093452634	129.600881274	234.191	981.801	2.5074	747.610	-62.14	
86	Spectrogram 1	1	130.502127867	131.715687635	180.147	612.500	1.2136	432.353	-59.87	
87	Spectrogram 1	1	126.031587836	126.834678859	576.471	927.757	0.8031	351.287	-69.98	
88	Spectrogram 1	1	132.438461127	133.616327962	234.191	981.801	1.1779	747.610	-65.26	
89	Spectrogram 1	1	133.589558261	134.205261379	369.301	819.669	0.6157	450.368	-68.04	
90	Spectrogram 1	1	134.142798744	134.749578628	198.162	936.765	0.6068	738.603	-64.50	
91	Spectrogram 1	1	134.820964497	135.811443426	270.221	1179.963	0.9905	909.743	-64.33	
92	Spectrogram 1	1	135.757904024	136.382530376	252.206	1062.868	0.6246	810.662	-64.64	
93	Spectrogram 1	1	136.712690019	137.364086071	261.213	1062.868	0.6514	801.654	-68.45	
94	Spectrogram 1	1	137.399779006	137.970865956	288.235	882.721	0.5711	594.485	-65.37	
95	Spectrogram 1	1	138.434874103	140.326599624	189.154	549.449	1.8917	360.294	-60.15	
96	Spectrogram 1	1	141.022602740	141.682922026	180.147	477.390	0.6603	297.243	-53.40	
97	Spectrogram 1	1	141.888156398	143.431875810	225.184	675.551	1.5437	450.368	-61.56	
98	Spectrogram 1	1	144.818181248	146.278381588	180.147	599.681	1.4602	419.534	-55.65	
100	Spectrogram 1	1	146.269407414	148.212788541	189.373	599.681	1.9434	410.308	-63.08	
101	Spectrogram 1	1	148.212788541	149.171859747	236.716	583.900	0.9591	347.184	-62.44	
102	Spectrogram 1	1	149.499963054	151.001666652	126.249	504.994	1.5017	378.746	-60.17	
103	Spectrogram 1	1	151.039525723	151.519061326	47.343	473.432	0.4795	426.089	-57.19	
104	Spectrogram 1	1	151.620016190	152.768377765	142.030	599.681	1.1484	457.651	-63.25	
105	Spectrogram 1	1	152.945048777	153.676971539	126.249	568.119	0.7319	441.870	-54.85	
106	Spectrogram 1	1	154.307939437	154.926287978	200.860	563.525	0.6183	362.664	-54.12	
107	Spectrogram 1	1	155.948455298	158.283036522	178.543	597.002	2.3346	418.459	-61.21	
108	Spectrogram 1	1	158.989720569	161.046675918	145.066	535.628	2.0570	390.562	-58.49	
109	Spectrogram 1	1	160.996198486	161.210727571	161.804	563.525	0.2145	401.721	-62.70	
110	Spectrogram 1	1	163.330779710	164.668431655	172.963	490.992	1.3377	318.029	-56.76	
111	Spectrogram 1	1	165.577029828	167.040875353	150.645	412.880	1.4638	262.234	-58.09	
112	Spectrogram 1	1	164.630577981	165.450836249	340.347	585.843	0.8203	245.496	-65.28	
113	Spectrogram 1	1	166.952539847	167.974707842	172.963	496.571	1.0222	323.608	-60.38	
114	Spectrogram 1	1	168.328049865	168.807585468	200.860	546.786	0.4795	345.926	-52.77	
115	Spectrogram 1	1	169.034733912	170.132618055	223.178	608.160	1.0979	384.982	-55.53	
116	Spectrogram 1	1	170.422863288	171.911947529	172.963	530.048	1.4891	357.085	-63.72	
117	Spectrogram 1	1	172.555534785	172.959354240	217.599	518.889	0.4038	301.290	-54.52	
118	Spectrogram 1	1	173.136032585	173.994148927	0.000	446.356	0.8581	446.356	-47.57	
119	Spectrogram 1	1	173.994148927	174.839645910	22.318	524.469	0.8455	502.151	-60.01	
120	Spectrogram 1	1	174.877503984	177.136369061	0.000	507.730	2.2589	507.730	-52.23	
121	Spectrogram 1	1	177.477091726	179.420472853	156.225	585.843	1.9434	429.618	-57.05	
122	Spectrogram 1	1	177.249943282	179.912627814	0.000	189.701	2.6627	189.701	-50.73	
123	Spectrogram 1	1	179.445711569	180.278589195	200.860	479.833	0.8329	278.973	-60.97	
124	Spectrogram 1	1	180.417402133	182.045299311	0.000	407.300	1.6279	407.300	-47.12	
125	Spectrogram 1	1	181.326001956	182.600557111	167.384	507.730	1.2746	340.347	-57.37	
126	Spectrogram 1	1	182.575318395	183.711060612	0.000	602.581	1.1357	602.581	-49.73	
127	Spectrogram 1	1	184.127499425	186.398983860	0.000	502.151	2.2715	502.151	-49.59	
128	Spectrogram 1	1	186.550416155	188.228790765	167.384	591.422	1.6784	424.038	-57.06	
129	Spectrogram 1	1	188.254029481	189.654778216	189.701	535.628	1.4007	345.926	-59.50	
130	Spectrogram 1	1	190.071217029	191.371010899	195.281	557.945	1.2998	362.664	-57.74	
131	Spectrogram 1	1	194.071559901	196.216850755	0.000	608.160	2.1453	608.160	-45.69	
132	Spectrogram 1	1	192.203894921	193.806553383	0.000	451.936	1.6027	451.936	-46.76	
133	Spectrogram 1	1	196.671147642	198.311664178	0.000	507.730	1.6405	507.730	-44.14	
134	Spectrogram 1	1	199.964800072	201.214116511	0.000	468.674	1.2493	468.674	-50.54	
135	Spectrogram 1	1	198.715483633	199.788129060	0.000	368.244	1.0726	368.244	-45.53	
136	Spectrogram 1	1	201.239362010	202.312007437	0.000	530.048	1.0726	530.048	-46.58	
137	Spectrogram 1	1	204.482537008	208.154770177	0.000	703.011	3.6722	703.011	-48.34	
138	Spectrogram 1	1	208.394537978	210.628164339	0.000	546.786	2.2336	546.786	-48.39	
139	Spectrogram 1	1	202.577013955	204.167053059	83.692	418.459	1.5900	334.767	-48.35	
140	Spectrogram 1	1	211.650340401	213.618960244	0.000	490.992	1.9686	490.992	-42.89	
141	Spectrogram 1	1	215.398289717	216.836896526	100.430	530.048	1.4386	429.618	-57.06	
142	Spectrogram 1	1	217.089283685	218.515271136	630.478	1015.461	1.4260	384.982	-65.27	
143	Spectrogram 1	1	217.707632226	218.338600124	156.225	418.459	0.6310	262.234	-58.40	
144	Spectrogram 1	1	218.830755085	220.193645745	167.384	485.412	1.3629	318.029	-55.91	
145	Spectrogram 1	1	222.490376412	223.701834777	139.486	546.786	1.2115	407.300	-55.70	
146	Spectrogram 1	1	224.938531858	226.238325729	150.645	490.992	1.2998	340.347	-57.18	
147	Spectrogram 1	1	224.383280107	226.553809678	479.833	981.984	2.1705	502.151	-64.12	
148	Spectrogram 1	1	226.680003258	227.639074463	145.066	569.104	0.9591	424.038	-51.81	
149	Spectrogram 1	1	227.159538861	228.446713373	624.899	993.143	1.2872	368.244	-65.20	
150	Spectrogram 1	1	228.585526311	230.617242944	156.225	781.123	2.0317	624.899	-63.58	
151	Spectrogram 1	1	232.081094885	233.027546733	145.066	675.114	0.9465	530.048	-55.47	
152	Spectrogram 1	1	233.973998580	236.497870174	457.515	981.984	2.5239	524.469	-66.92	
153	Spectrogram 1	1	236.270721731	237.267651010	133.907	591.422	0.9969	457.515	-53.73	
154	Spectrogram 1	1	237.280270368	237.810283403	150.645	903.871	0.5300	753.226	-57.97	
155	Spectrogram 1	1	230.554152571	232.169430391	22.318	552.366	1.6153	530.048	-45.65	
156	Spectrogram 1	1	238.163628909	239.299371126	0.000	769.965	1.1357	769.965	-48.01	
157	Spectrogram 1	1	239.450803422	240.271061690	474.254	781.123	0.8203	306.870	-67.66	
158	Spectrogram 1	1	240.472971417	241.116558674	0.000	887.133	0.6436	887.133	-46.73	
159	Spectrogram 1	1	241.482520055	242.353255755	44.636	524.469	0.8707	479.833	-49.43	
160	Spectrogram 1	1	244.536404683	245.558572679	33.477	636.058	1.0222	602.581	-49.77	
161	Spectrogram 1	1	243.173514023	244.347114314	128.327	496.571	1.1736	368.244	-60.63	
162	Spectrogram 1	1	248.498890927	249.205574974	122.748	552.366	0.7067	429.618	-52.84	
163	Spectrogram 1	1	245.407148225	246.404077505	212.019	613.740	0.9969	401.721	-62.25	
164	Spectrogram 1	1	246.669084022	247.552439080	172.963	507.730	0.8834	334.767	-63.49	
165	Spectrogram 1	1	252.612801625	253.332105029	178.543	557.945	0.7193	379.403	-53.99	
166	Spectrogram 1	1	253.937834212	255.603589464	150.645	440.777	1.6658	290.132	-60.88	
167	Spectrogram 1	1	256.512183238	256.815047829	150.645	624.899	0.3029	474.254	-56.17	
168	Spectrogram 1	1	249.344387911	249.874400946	150.645	903.871	0.5300	753.226	-59.81	
169	Spectrogram 1	1	256.991720672	257.534353065	133.907	697.432	0.5426	563.525	-60.10	
170	Spectrogram 1	1	258.089604815	258.695333998	111.589	965.245	0.6057	853.656	-61.90	
171	Spectrogram 1	1	259.553450340	260.247515028	122.748	613.740	0.6941	490.992	-59.17	
172	Spectrogram 1	1	261.118250728	262.392805883	150.645	814.600	1.2746	663.955	-59.06	
173	Spectrogram 1	1	264.159518279	264.512860302	128.327	557.945	0.3533	429.618	-60.05	
174	Spectrogram 1	1	263.086872851	263.705221392	133.907	424.038	0.6183	290.132	-56.53	
175	Spectrogram 1	1	267.011493180	267.503648140	156.225	624.899	0.4922	468.674	-53.67	
176	Spectrogram 1	1	264.790486177	265.118589484	156.225	435.197	0.3281	278.973	-58.34	
177	Spectrogram 1	1	270.898255434	271.251597457	161.804	636.058	0.3533	474.254	-56.92	
178	Spectrogram 1	1	273.825946483	274.217146580	184.122	769.965	0.3912	585.843	-55.64	
179	Spectrogram 1	1	267.768654658	269.068448528	55.795	446.356	1.2998	390.562	-51.51	
180	Spectrogram 1	1	269.106306602	269.535364773	27.897	530.048	0.4291	502.151	-45.98	
181	Spectrogram 1	1	274.709304880	275.390750210	295.711	602.581	0.6814	306.870	-63.40	
182	Spectrogram 1	1	277.965099236	278.936789799	100.430	647.217	0.9717	546.786	-57.32	
183	Spectrogram 1	1	281.902338922	282.432351957	66.953	881.554	0.5300	814.600	-53.59	
184	Spectrogram 1	1	285.776484731	286.445310703	106.010	864.815	0.6688	758.806	-59.74	
185	Spectrogram 1	1	288.994421013	289.726343775	133.907	887.133	0.7319	753.226	-60.09	
186	Spectrogram 1	1	287.227710898	287.606291637	161.804	502.151	0.3786	340.347	-62.62	
187	Spectrogram 1	1	283.441903507	284.577645724	61.374	585.843	1.1357	524.469	-52.32	
188	Spectrogram 1	1	282.558548449	282.924509830	122.748	546.786	0.3660	424.038	-60.78	
189	Spectrogram 1	1	279.239657303	280.287064015	156.225	624.899	1.0474	468.674	-63.38	
190	Spectrogram 1	1	292.288078819	292.868569286	106.010	647.217	0.5805	541.207	-56.63	
191	Spectrogram 1	1	295.177911794	295.935073272	133.907	814.600	0.7572	680.693	-61.10	
192	Spectrogram 1	1	299.342299924	299.998506538	111.589	769.965	0.6562	658.376	-58.40	
193	Spectrogram 1	1	298.673473952	299.102532123	111.589	602.581	0.4291	490.992	-58.38	
194	Spectrogram 1	1	293.777163060	293.953834071	111.589	513.310	0.1767	401.721	-61.43	
195	Spectrogram 1	1	290.003975027	291.568775415	117.169	569.104	1.5648	451.936	-60.53	
196	Spectrogram 1	1	291.366865688	292.439511115	1004.302	1411.602	1.0726	407.300	-74.28	
197	Spectrogram 1	1	295.114815004	296.061266852	1060.096	1378.125	0.9465	318.029	-71.96	
198	Spectrogram 1	1	302.812627662	304.629815210	1115.891	1751.948	1.8172	636.058	-71.70	
199	Spectrogram 1	1	305.891751007	306.585815695	1389.284	1712.892	0.6941	323.608	-70.74	
200	Spectrogram 1	1	310.106616568	310.699726393	1065.676	1807.743	0.5931	742.067	-70.54	
201	Spectrogram 1	1	300.238278637	301.916653247	0.000	574.684	1.6784	574.684	-47.18	
202	Spectrogram 1	1	301.853556457	302.333092060	0.000	942.928	0.4795	942.928	-54.80	
203	Spectrogram 1	1	302.345711418	303.620266572	0.000	836.918	1.2746	836.918	-45.53	
204	Spectrogram 1	1	303.733840794	304.276473187	0.000	747.647	0.5426	747.647	-53.77	
205	Spectrogram 1	1	304.289092545	305.689841279	0.000	769.965	1.4007	769.965	-50.36	
206	Spectrogram 1	1	305.816034859	306.358667252	0.000	518.889	0.5426	518.889	-49.41	
207	Spectrogram 1	1	306.812964139	307.860370850	0.000	597.002	1.0474	597.002	-46.80	
208	Spectrogram 1	1	308.466100032	309.059209857	0.000	580.263	0.5931	580.263	-48.06	
209	Spectrogram 1	1	310.283287580	310.712345751	0.000	859.236	0.4291	859.236	-51.30	
210	Spectrogram 1	1	310.813300615	311.254978144	0.000	981.984	0.4417	981.984	-48.44	
211	Spectrogram 1	1	314.636971241	314.977693906	0.000	669.534	0.3407	669.534	-45.22	
212	Spectrogram 1	1	314.965074548	315.305797213	0.000	825.759	0.3407	825.759	-54.81	
213	Spectrogram 1	1	315.129126202	317.880146239	976.404	1885.855	2.7510	909.451	-72.09	
214	Spectrogram 1	1	313.185745074	313.665280677	2069.977	2856.680	0.4795	786.703	-75.35	
215	Spectrogram 1	1	310.409486321	310.977357430	2092.295	2817.624	0.5679	725.329	-71.08	
216	Spectrogram 1	1	321.135940595	321.615476198	2415.903	2890.157	0.4795	474.254	-74.87	
217	Spectrogram 1	1	318.965411024	320.593308202	1021.040	1768.687	1.6279	747.647	-69.26	
218	Spectrogram 1	1	317.842288165	318.195630188	0.000	663.955	0.3533	663.955	-49.70	
219	Spectrogram 1	1	315.457229509	316.189152271	0.000	524.469	0.7319	524.469	-44.45	
220	Spectrogram 1	1	322.158108590	322.776457131	122.748	981.984	0.6183	859.236	-60.34	
221	Spectrogram 1	1	321.363089038	322.107631158	128.327	970.825	0.7445	842.497	-66.30	
222	Spectrogram 1	1	325.930888551	326.662811314	0.000	703.011	0.7319	703.011	-48.33	
223	Spectrogram 1	1	325.211585147	325.514449738	72.533	703.011	0.3029	630.478	-55.74	
224	Spectrogram 1	1	327.949985826	328.909057032	133.907	658.376	0.9591	524.469	-61.17	
225	Spectrogram 1	1	329.577883004	330.044799249	89.271	892.713	0.4669	803.441	-62.09	
226	Spectrogram 1	1	330.398141272	330.890296233	217.599	691.852	0.4922	474.254	-58.72	
227	Spectrogram 1	1	326.864721041	327.192824348	117.169	663.955	0.3281	546.786	-64.24	
228	Spectrogram 1	1	327.104488843	327.432592150	100.430	424.038	0.3281	323.608	-63.12	
229	Spectrogram 1	1	324.769907618	325.085391568	100.430	552.366	0.3155	451.936	-65.03	
230	Spectrogram 1	1	323.028436219	323.242965304	212.019	552.366	0.2145	340.347	-65.80	
231	Spectrogram 1	1	331.798896240	332.303670559	89.271	809.021	0.5048	719.749	-62.13	
232	Spectrogram 1	1	333.742277367	334.221812970	206.440	636.058	0.4795	429.618	-58.96	
233	Spectrogram 1	1	337.351413746	337.856188065	89.271	714.170	0.5048	624.899	-58.44	
234	Spectrogram 1	1	340.657685534	341.111982421	117.169	703.011	0.4543	585.843	-58.71	
235	Spectrogram 1	1	340.291724153	340.581969386	139.486	613.740	0.2902	474.254	-58.34	
236	Spectrogram 1	1	339.130743220	339.395749737	94.851	652.796	0.2650	557.945	-62.86	
237	Spectrogram 1	1	338.815259271	339.130743220	122.748	546.786	0.3155	424.038	-63.04	
238	Spectrogram 1	1	339.585040107	339.875285340	184.122	703.011	0.2902	518.889	-63.21	
239	Spectrogram 1	1	335.319697113	335.950665012	117.169	619.319	0.6310	502.151	-62.66	
240	Spectrogram 1	1	334.398483982	335.193503534	5.579	608.160	0.7950	602.581	-47.64	
241	Spectrogram 1	1	327.937366285	330.322424941	1004.302	1718.472	2.3851	714.170	-69.93	
242	Spectrogram 1	1	342.045822977	342.853461887	89.271	602.581	0.8076	513.310	-58.52	
243	Spectrogram 1	1	343.181565194	343.585384649	139.486	396.141	0.4038	256.655	-57.11	
244	Spectrogram 1	1	344.140636400	344.493978423	55.795	569.104	0.3533	513.310	-54.30	
245	Spectrogram 1	1	344.393023559	344.998752742	61.374	557.945	0.6057	496.571	-52.41	
246	Spectrogram 1	1	346.260688539	347.043088733	145.066	820.180	0.7824	675.114	-63.40	
247	Spectrogram 1	1	348.153592234	349.011708576	72.533	848.077	0.8581	775.544	-52.06	
248	Spectrogram 1	1	356.002832891	356.734755653	150.645	557.945	0.7319	407.300	-54.72	
249	Spectrogram 1	1	352.847993398	353.554677445	55.795	636.058	0.7067	580.263	-50.90	
250	Spectrogram 1	1	362.741570046	363.624925104	117.169	870.395	0.8834	753.226	-58.59	
251	Spectrogram 1	1	352.898470830	354.816613242	1071.255	1807.743	1.9181	736.488	-67.10	
252	Spectrogram 1	1	355.800923163	357.088097676	853.656	1785.425	1.2872	931.769	-71.76	
253	Spectrogram 1	1	359.813878997	360.192459736	94.851	591.422	0.3786	496.571	-53.88	
254	Spectrogram 1	1	350.475554100	351.586057602	0.000	546.786	1.1105	546.786	-48.94	
255	Spectrogram 1	1	353.807064604	354.665180946	0.000	518.889	0.8581	518.889	-50.85	
256	Spectrogram 1	1	357.163813824	358.450988337	0.000	585.843	1.2872	585.843	-45.43	
257	Spectrogram 1	1	359.031478803	359.662446702	0.000	703.011	0.6310	703.011	-54.32	
258	Spectrogram 1	1	349.390289315	349.920302350	0.000	496.571	0.5300	496.571	-45.05	
259	Spectrogram 1	1	361.025341596	362.388232257	55.795	591.422	1.3629	535.628	-47.58	
260	Spectrogram 1	1	365.871175057	367.107872137	1053.257	1964.787	1.2367	911.531	-68.75	
261	Spectrogram 1	1	364.735432839	365.770220193	1023.040	1944.643	1.0348	921.603	-73.15	
262	Spectrogram 1	1	368.445524082	370.464621357	997.860	1838.885	2.0191	841.025	-72.67	
263	Spectrogram 1	1	382.781114735	384.295437691	1108.653	1919.462	1.5143	810.809	-71.88	
264	Spectrogram 1	1	371.272260267	371.802273302	70.505	851.813	0.5300	781.308	-52.37	
265	Spectrogram 1	1	367.335020581	367.713601320	75.541	634.546	0.3786	559.005	-51.01	
266	Spectrogram 1	1	364.104464941	364.811148987	156.118	423.031	0.7067	266.912	-61.36	
267	Spectrogram 1	1	365.114013578	365.921652488	156.118	1042.469	0.8076	886.350	-65.71	
268	Spectrogram 1	1	369.278401708	370.338427778	211.515	946.783	1.0600	735.268	-67.22	
269	Spectrogram 1	1	373.796131861	374.427099759	216.551	679.871	0.6310	463.319	-63.29	
270	Spectrogram 1	1	372.991213507	374.177433156	705.051	2014.432	1.1862	1309.381	-73.11	
271	Spectrogram 1	1	375.414130237	376.095575568	231.660	876.278	0.6814	644.618	-61.18	
272	Spectrogram 1	1	374.732684907	375.136504362	130.938	498.572	0.4038	367.634	-55.90	
273	Spectrogram 1	1	370.442103197	370.972116232	125.902	392.814	0.5300	266.912	-60.56	
274	Spectrogram 1	1	376.600349886	377.180840353	181.299	634.546	0.5805	453.247	-62.88	
275	Spectrogram 1	1	378.468014866	379.326131208	226.624	795.701	0.8581	569.077	-62.07	
276	Spectrogram 1	1	379.427086071	381.143318755	191.371	443.175	1.7162	251.804	-60.80	
277	Spectrogram 1	1	380.487112141	381.370467199	604.330	881.314	0.8834	276.984	-65.09	
278	Spectrogram 1	1	382.657641711	383.768145213	191.371	886.350	1.1105	694.979	-60.15	
279	Spectrogram 1	1	385.484377896	386.594881398	176.263	569.077	1.1105	392.814	-57.79	
280	Spectrogram 1	1	383.591474201	384.878648714	201.443	649.654	1.2872	448.211	-68.38	
281	Spectrogram 1	1	377.407988796	378.417537434	161.155	684.907	1.0095	523.752	-59.32	
282	Spectrogram 1	1	387.705388634	388.765414704	191.371	468.355	1.0600	276.984	-60.87	
283	Spectrogram 1	1	389.522576182	390.532124819	211.515	639.582	1.0095	428.067	-57.98	
284	Spectrogram 1	1	392.399789799	393.156951277	181.299	679.871	0.7572	498.572	-65.41	
285	Spectrogram 1	1	393.535532016	394.393648358	110.794	579.149	0.8581	468.355	-57.82	
286	Spectrogram 1	1	394.368409642	396.740848940	85.613	458.283	2.3724	372.670	-48.28	
