Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
39	Spectrogram 1	1	116.623518456	117.233444154	191.309	245.115	0.6099	53.806	-66.89	
40	Spectrogram 1	1	137.065031896	137.342270850	149.460	394.575	0.2772	245.115	-70.74	
41	Spectrogram 1	1	145.576086813	146.028910438	245.115	346.748	0.4528	101.633	-72.84	
42	Spectrogram 1	1	149.660868064	149.891900525	191.309	388.597	0.2310	197.288	-67.81	
43	Spectrogram 1	1	153.496855697	153.737129457	233.158	478.273	0.2403	245.115	-65.72	
45	Spectrogram 1	1	157.709621091	157.875964463	161.417	310.878	0.1663	149.460	-66.34	
46	Spectrogram 1	1	162.240065249	162.498821606	191.309	502.187	0.2588	310.878	-69.03	
47	Spectrogram 1	1	164.034379088	164.598098294	77.719	197.288	0.5637	119.568	-70.50	
49	Spectrogram 1	1	167.227043433	167.522764983	143.482	514.144	0.2957	370.662	-66.20	
50	Spectrogram 1	1	172.897342180	173.414854894	65.763	233.158	0.5175	167.396	-69.91	
51	Spectrogram 1	1	174.886841937	175.136356995	203.266	508.165	0.2495	304.899	-63.07	
52	Spectrogram 1	1	176.789897163	176.937757938	155.439	364.683	0.1479	209.245	-67.83	
53	Spectrogram 1	1	179.118832669	179.368347727	209.245	526.100	0.2495	316.856	-61.69	
54	Spectrogram 1	1	180.384890558	180.773025093	77.719	251.093	0.3881	173.374	-70.40	
55	Spectrogram 1	1	182.694806350	182.990527900	155.439	502.187	0.2957	346.748	-61.40	
56	Spectrogram 1	1	186.238912529	186.571599274	143.482	866.870	0.3327	723.388	-65.87	
57	Spectrogram 1	1	190.210994734	190.451268494	215.223	544.036	0.2403	328.813	-62.76	
58	Spectrogram 1	1	192.032303708	192.281818766	161.417	550.014	0.2495	388.597	-69.47	
59	Spectrogram 1	1	194.159251014	194.473455162	161.417	597.841	0.3142	436.424	-64.82	
60	Spectrogram 1	1	197.270283476	197.492074639	167.396	550.014	0.2218	382.619	-63.97	
61	Spectrogram 1	1	202.659215239	202.890247701	101.633	233.158	0.2310	131.525	-70.72	
62	Spectrogram 1	1	205.429560769	205.669834529	185.331	729.367	0.2403	544.036	-68.12	
63	Spectrogram 1	1	208.970631922	209.146216593	286.964	693.496	0.1756	406.532	-63.28	
64	Spectrogram 1	1	213.462095663	213.720852020	215.223	777.194	0.2588	561.971	-64.63	
65	Spectrogram 1	1	217.968135280	218.189926443	185.331	520.122	0.2218	334.791	-66.35	
66	Spectrogram 1	1	221.824530498	222.000115169	191.309	550.014	0.1756	358.705	-68.37	
67	Spectrogram 1	1	238.837775936	239.133497487	831.000	1524.496	0.2957	693.496	-59.79	un
68	Spectrogram 1	1	231.304785876	231.600507427	2384.241	3906.097	0.2957	1521.856	-74.06	un
69	Spectrogram 1	1	233.578145297	233.846142952	2570.245	3973.735	0.2680	1403.489	-75.37	un
70	Spectrogram 1	1	241.845595432	242.122834386	304.371	642.561	0.2772	338.190	-52.73	un
71	Spectrogram 1	1	245.088903998	245.347660355	1065.299	1589.494	0.2588	524.195	-68.30	un
72	Spectrogram 1	1	247.481101674	247.712134135	1048.390	5833.781	0.2310	4785.391	-60.13	un
73	Spectrogram 1	1	250.456799777	250.715556134	2113.689	5884.509	0.2588	3770.821	-67.85	un
74	Spectrogram 1	1	255.303382402	255.534414863	3280.445	4464.110	0.2310	1183.666	-66.37	un
75	Spectrogram 1	1	276.422618801	276.932316416	526.100	585.885	0.5097	59.784	-73.62	
76	Spectrogram 1	1	280.108124632	280.813859791	1058.179	1141.877	0.7057	83.698	-75.17	d
77	Spectrogram 1	1	283.888422630	284.280497719	1046.223	1183.726	0.3921	137.504	-78.87	d
78	Spectrogram 1	1	286.659086588	287.181853373	1034.266	1147.856	0.5228	113.590	-78.73	d
79	Spectrogram 1	1	322.104122013	323.162724752	1070.136	1171.769	1.0586	101.633	-77.71	
80	Spectrogram 1	1	325.644127639	326.624315360	1076.115	1135.899	0.9802	59.784	-77.68	
81	Spectrogram 1	1	335.942468659	336.818103023	286.964	382.619	0.8756	95.655	-70.50	
82	Spectrogram 1	1	339.251845163	340.127479527	239.137	388.597	0.8756	149.460	-72.22	
