Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
44	Spectrogram 1	1	71.521086895	72.002653910	414.044	715.704	0.4816	301.660	-54.74	
45	Spectrogram 1	1	74.443691018	75.340402011	189.277	372.639	0.8967	183.362	-54.85	
46	Spectrogram 1	1	74.609748609	76.602439706	396.299	632.895	1.9927	236.596	-56.90	
47	Spectrogram 1	1	78.229804101	79.076697817	402.214	485.023	0.8469	82.809	-53.35	
48	Spectrogram 1	1	79.242755409	79.840562738	360.810	662.470	0.5978	301.660	-55.48	
49	Spectrogram 1	1	80.388552789	81.434715615	159.703	360.810	1.0462	201.107	-54.88	
50	Spectrogram 1	1	77.399516144	77.930900437	183.362	301.660	0.5314	118.298	-59.94	
51	Spectrogram 1	1	82.447666922	82.962445456	384.469	709.789	0.5148	325.320	-58.14	
52	Spectrogram 1	1	84.340723464	85.436703567	195.192	343.065	1.0960	147.873	-56.01	
53	Spectrogram 1	1	85.287251735	86.482866393	366.724	479.108	1.1956	112.384	-53.24	
54	Spectrogram 1	1	85.818636027	86.881404612	307.575	384.469	1.0628	76.894	-53.65	
55	Spectrogram 1	1	89.023547541	90.019893089	272.086	384.469	0.9963	112.383	-53.27	
56	Spectrogram 1	1	90.733940732	91.630651726	195.192	319.405	0.8967	124.213	-54.91	
57	Spectrogram 1	1	90.302190994	90.767152250	384.469	632.895	0.4650	248.426	-53.85	
58	Spectrogram 1	1	93.058747011	93.490496749	431.788	621.066	0.4317	189.278	-57.31	
59	Spectrogram 1	1	94.735928684	95.516399364	224.767	348.980	0.7805	124.213	-54.22	
60	Spectrogram 1	1	95.699053955	97.160360759	242.511	372.639	1.4613	130.128	-50.52	
61	Spectrogram 1	1	97.558898978	98.090283270	147.873	254.341	0.5314	106.468	-55.63	
62	Spectrogram 1	1	99.568195834	100.481512586	218.852	343.065	0.9133	124.213	-47.17	
63	Spectrogram 1	1	100.282243477	101.162348711	230.682	331.235	0.8801	100.553	-49.76	
64	Spectrogram 1	1	104.084962319	105.164336663	153.788	343.065	1.0794	189.277	-53.59	
65	Spectrogram 1	1	104.850075469	105.530911594	201.107	348.980	0.6808	147.873	-50.49	
66	Spectrogram 1	1	105.248613689	105.663757667	242.511	348.980	0.4151	106.469	-54.58	
67	Spectrogram 1	1	105.912844054	106.161930441	248.426	461.363	0.2491	212.937	-55.54	un
68	Spectrogram 1	1	106.676708974	107.390756617	159.703	230.682	0.7140	70.979	-55.92	
69	Spectrogram 1	1	108.901880699	110.047678079	195.192	331.235	1.1458	136.043	-45.42	
70	Spectrogram 1	1	109.001515254	109.582716823	485.023	626.981	0.5812	141.958	-60.62	
71	Spectrogram 1	1	112.123397972	113.302406870	195.192	319.405	1.1790	124.213	-42.73	
72	Spectrogram 1	1	112.734399674	113.286275784	230.036	313.686	0.5519	83.650	-43.27	
73	Spectrogram 1	1	109.517079374	110.068955484	255.131	342.963	0.5519	87.832	-48.14	
74	Spectrogram 1	1	112.252975834	112.734399674	506.079	614.824	0.4814	108.745	-60.22	
75	Spectrogram 1	1	113.427180323	113.979056433	246.766	351.328	0.5519	104.562	-54.18	
76	Spectrogram 1	1	116.010430200	116.961535836	104.562	225.854	0.9511	121.292	-56.50	
77	Spectrogram 1	1	116.280497232	117.020246060	196.576	347.145	0.7397	150.569	-48.61	
78	Spectrogram 1	1	116.703210848	117.114182419	246.766	355.510	0.4110	108.744	-50.00	
79	Spectrogram 1	1	118.534969852	119.098588006	267.678	338.780	0.5636	71.102	-51.19	
80	Spectrogram 1	1	120.037951598	121.646611748	167.299	313.686	1.6087	146.387	-44.64	
81	Spectrogram 1	1	122.421586711	123.149593495	213.306	363.875	0.7280	150.569	-56.18	
82	Spectrogram 1	1	123.478370752	125.368839979	171.481	309.503	1.8905	138.022	-45.44	
83	Spectrogram 1	1	125.239682501	126.073367689	96.197	171.481	0.8337	75.284	-59.41	
84	Spectrogram 1	1	127.388476717	128.046031231	196.576	342.963	0.6576	146.387	-54.11	
85	Spectrogram 1	1	128.010805096	128.550939161	184.029	309.503	0.5401	125.474	-48.53	
86	Spectrogram 1	1	131.415998115	133.036400310	163.116	288.591	1.6204	125.475	-43.57	
87	Spectrogram 1	1	134.609839912	135.701850087	188.211	322.050	1.0920	133.839	-48.63	
88	Spectrogram 1	1	137.298768192	137.709739764	263.496	326.233	0.4110	62.737	-48.40	
89	Spectrogram 1	1	138.320326098	139.036590837	184.029	317.868	0.7163	133.839	-48.23	
90	Spectrogram 1	1	140.962288504	141.408486210	259.313	342.963	0.4462	83.650	-53.63	
91	Spectrogram 1	1	141.291065761	142.430044116	154.752	230.036	1.1390	75.284	-50.29	
92	Spectrogram 1	1	144.461417882	145.623880327	167.299	301.138	1.1625	133.839	-44.95	
93	Spectrogram 1	1	145.870463270	146.210982571	259.313	330.415	0.3405	71.102	-48.60	
94	Spectrogram 1	1	148.653327909	149.193461974	196.576	309.503	0.5401	112.927	-48.54	
95	Spectrogram 1	1	151.624065267	153.021368609	146.387	309.503	1.3973	163.116	-50.84	
96	Spectrogram 1	1	143.463344066	144.285287209	142.204	238.401	0.8219	96.197	-54.49	
97	Spectrogram 1	1	142.664885014	143.486828156	522.809	585.546	0.8219	62.737	-56.87	
98	Spectrogram 1	1	149.627917635	150.379408508	230.036	334.598	0.7515	104.562	-54.60	
99	Spectrogram 1	1	155.076225304	156.062557075	171.481	305.321	0.9863	133.840	-44.60	
100	Spectrogram 1	1	161.898353387	163.248688550	142.204	284.408	1.3503	142.204	-47.32	
101	Spectrogram 1	1	154.489123060	155.134935529	217.489	330.415	0.6458	112.926	-51.91	
102	Spectrogram 1	1	158.563612638	159.115488748	225.854	330.415	0.5519	104.561	-54.46	
103	Spectrogram 1	1	159.362071690	159.913947800	213.306	342.963	0.5519	129.657	-51.21	
104	Spectrogram 1	1	164.223278276	164.833864611	217.489	322.050	0.6106	104.561	-53.13	
105	Spectrogram 1	1	164.927800970	166.113747504	167.299	334.598	1.1859	167.299	-50.52	
106	Spectrogram 1	1	168.074674250	168.614808315	209.124	330.415	0.5401	121.291	-54.36	
107	Spectrogram 1	1	169.096232156	169.824238939	125.474	326.233	0.7280	200.759	-51.44	
108	Spectrogram 1	1	170.340888915	171.127605923	121.292	230.036	0.7867	108.744	-56.64	
109	Spectrogram 1	1	171.479867269	173.018075150	129.657	259.313	1.5382	129.656	-47.05	
110	Spectrogram 1	1	174.239247819	175.448678443	167.299	313.686	1.2094	146.387	-47.24	
111	Spectrogram 1	1	176.235395451	176.599398843	263.496	330.415	0.3640	66.919	-49.62	
112	Spectrogram 1	1	178.548578295	179.088712360	184.029	322.050	0.5401	138.021	-52.17	
113	Spectrogram 1	1	178.548578295	179.476199841	104.562	171.481	0.9276	66.919	-60.18	
114	Spectrogram 1	1	180.767831052	181.413643522	209.124	342.963	0.6458	133.839	-52.43	
115	Spectrogram 1	1	181.578032150	183.022303672	125.474	250.948	1.4443	125.474	-45.13	
116	Spectrogram 1	1	184.173024071	184.971483124	171.481	309.503	0.7985	138.022	-47.63	
117	Spectrogram 1	1	187.965704572	188.670227265	167.299	313.686	0.7045	146.387	-50.89	
118	Spectrogram 1	1	190.842505571	192.063678240	125.474	255.131	1.2212	129.657	-46.99	
119	Spectrogram 1	1	189.409976094	189.867915845	259.313	326.233	0.4579	66.920	-55.20	
120	Spectrogram 1	1	187.402086417	188.341450008	104.562	234.219	0.9394	129.657	-58.77	
121	Spectrogram 1	1	193.320084165	194.470804565	154.752	309.503	1.1507	154.751	-48.90	
122	Spectrogram 1	1	195.222295438	195.926818131	92.014	171.481	0.7045	79.467	-59.01	
123	Spectrogram 1	1	197.112764666	197.453283968	230.036	305.321	0.3405	75.285	-48.13	
124	Spectrogram 1	1	200.318342921	201.891776937	121.292	259.313	1.5734	138.021	-48.46	
125	Spectrogram 1	1	202.713720080	203.582631402	150.569	309.503	0.8689	158.934	-47.60	
126	Spectrogram 1	1	208.537781748	209.758954417	100.379	250.948	1.2212	150.569	-47.47	
127	Spectrogram 1	1	204.111030823	204.475034215	117.109	246.766	0.3640	129.657	-51.94	
128	Spectrogram 1	1	206.024984141	206.576860251	280.226	363.875	0.5519	83.649	-54.61	
129	Spectrogram 1	1	206.377245488	206.752990924	138.022	334.598	0.3757	196.576	-56.69	
130	Spectrogram 1	1	210.803996412	211.179741849	158.934	401.517	0.3757	242.583	-53.09	
131	Spectrogram 1	1	211.966458857	212.236525889	175.664	242.583	0.2701	66.919	-48.68	
132	Spectrogram 1	1	214.350093970	214.714097362	129.657	317.868	0.3640	188.211	-50.28	
133	Spectrogram 1	1	216.322762679	217.508709213	92.014	250.948	1.1859	158.934	-47.18	
134	Spectrogram 1	1	218.718144166	219.035179378	154.752	317.868	0.3170	163.116	-46.53	
135	Spectrogram 1	1	219.645765713	220.115447509	150.569	213.306	0.4697	62.737	-45.25	
136	Spectrogram 1	1	220.538161125	220.984358831	154.752	204.941	0.4462	50.189	-42.73	
137	Spectrogram 1	1	220.326804317	221.066553145	246.766	359.693	0.7397	112.927	-61.00	
138	Spectrogram 1	1	222.111595140	222.546050801	121.292	347.145	0.4345	225.853	-48.34	
139	Spectrogram 1	1	223.544124617	224.542198433	54.372	167.299	0.9981	112.927	-51.14	
140	Spectrogram 1	1	225.516788159	225.962985865	129.657	388.970	0.4462	259.313	-48.53	
141	Spectrogram 1	1	227.430741477	228.569719832	209.124	355.510	1.1390	146.386	-60.90	
142	Spectrogram 1	1	229.603019782	229.943539084	125.474	418.247	0.3405	292.773	-51.53	
143	Spectrogram 1	1	226.514861975	226.855381277	175.664	246.766	0.3405	71.102	-48.96	
144	Spectrogram 1	1	230.812450406	231.434778786	255.131	334.598	0.6223	79.467	-58.27	
145	Spectrogram 1	1	231.305616292	232.338916242	46.007	163.116	1.0333	117.109	-50.31	
146	Spectrogram 1	1	233.219572961	233.771449071	112.927	430.795	0.5519	317.868	-49.96	
147	Spectrogram 1	1	234.208646222	234.690070063	142.204	225.854	0.4814	83.649	-51.21	
148	Spectrogram 1	1	235.112783679	235.523755250	167.299	242.583	0.4110	75.285	-48.71	
149	Spectrogram 1	1	236.932800637	237.414224478	108.744	501.897	0.4814	393.153	-50.03	
150	Spectrogram 1	1	238.177457396	239.234241436	234.219	351.328	1.0568	117.109	-58.42	
151	Spectrogram 1	1	238.471008518	239.304693705	33.460	209.124	0.8337	175.664	-50.67	
152	Spectrogram 1	1	241.136452709	241.617876549	133.839	342.963	0.4814	209.124	-44.73	
153	Spectrogram 1	1	241.676586774	242.181494704	234.219	317.868	0.5049	83.649	-59.17	
154	Spectrogram 1	1	242.204978794	242.827307173	100.379	242.583	0.6223	142.204	-49.22	
155	Spectrogram 1	1	245.516235454	245.962433160	108.744	409.882	0.4462	301.138	-54.11	
156	Spectrogram 1	1	247.465414906	248.627877351	200.759	334.598	1.1625	133.839	-57.45	
157	Spectrogram 1	1	249.743371615	250.154343187	133.839	418.247	0.4110	284.408	-49.14	
158	Spectrogram 1	1	250.823648253	251.375524363	125.474	234.219	0.5519	108.744	-49.45	
159	Spectrogram 1	1	252.772827705	253.219025411	142.204	434.977	0.4462	292.773	-49.52	
160	Spectrogram 1	1	254.898137831	255.273883267	242.583	309.503	0.3757	66.920	-55.85	
161	Spectrogram 1	1	254.704394090	255.438271896	54.372	100.379	0.7339	46.007	-48.79	
162	Spectrogram 1	1	255.626144614	256.518540026	225.854	317.868	0.8924	92.014	-62.20	
163	Spectrogram 1	1	257.058674091	257.457903617	133.839	434.977	0.3992	301.138	-49.30	
164	Spectrogram 1	1	257.998037682	259.054821723	175.664	326.233	1.0568	150.569	-60.54	
165	Spectrogram 1	1	260.639997783	260.968775040	142.204	418.247	0.3288	276.043	-52.17	
166	Spectrogram 1	1	261.074453444	261.638071599	276.043	376.423	0.5636	100.379	-59.08	
167	Spectrogram 1	1	263.094089914	263.857322832	58.555	108.744	0.7632	50.190	-47.08	
168	Spectrogram 1	1	265.524693207	265.947406823	142.204	359.693	0.4227	217.489	-50.30	
169	Spectrogram 1	1	266.640187472	267.086385178	150.569	242.583	0.4462	92.014	-48.72	
170	Spectrogram 1	1	268.636335103	269.082532809	92.014	342.963	0.4462	250.948	-49.03	
171	Spectrogram 1	1	269.258663483	269.787055503	267.678	334.598	0.5284	66.920	-59.21	
172	Spectrogram 1	1	270.409383882	271.278295204	25.095	150.569	0.8689	125.474	-49.61	
173	Spectrogram 1	1	272.640372412	273.039601938	133.839	451.707	0.3992	317.868	-48.88	
174	Spectrogram 1	1	273.027859894	273.521025779	267.678	393.153	0.4932	125.474	-58.93	
175	Spectrogram 1	1	273.708896022	274.096383503	150.569	250.948	0.3875	100.379	-49.09	
176	Spectrogram 1	1	275.552397070	275.951626596	125.474	476.802	0.3992	351.328	-49.58	
177	Spectrogram 1	1	278.076936722	278.675781012	250.948	317.868	0.5988	66.920	-54.47	
178	Spectrogram 1	1	277.572028792	278.288293530	41.825	83.649	0.7163	41.825	-44.43	
179	Spectrogram 1	1	280.108310489	280.601476374	142.204	518.627	0.4932	376.423	-51.06	
180	Spectrogram 1	1	282.257104704	282.597624006	259.313	334.598	0.3405	75.285	-56.46	
181	Spectrogram 1	1	284.276736426	284.511577323	142.204	543.722	0.2348	401.517	-56.78	
182	Spectrogram 1	1	286.190689743	287.106569245	25.095	150.569	0.9159	125.474	-50.20	
183	Spectrogram 1	1	288.762197575	289.161427101	125.474	434.977	0.3992	309.503	-49.01	
184	Spectrogram 1	1	289.842467941	290.182987243	175.664	267.678	0.3405	92.014	-49.92	
185	Spectrogram 1	1	291.744679214	292.073456471	158.934	485.167	0.3288	326.233	-49.71	
186	Spectrogram 1	1	295.736974477	296.159688094	108.744	443.342	0.4227	334.598	-49.89	
187	Spectrogram 1	1	298.496355027	298.919068643	125.474	468.437	0.4227	342.963	-47.42	
188	Spectrogram 1	1	302.312519618	302.746975279	150.569	577.181	0.4345	426.612	-52.32	
189	Spectrogram 1	1	300.069789043	300.926958320	33.460	150.569	0.8572	117.109	-50.89	
190	Spectrogram 1	1	293.271145050	294.198766596	41.825	167.299	0.9276	125.474	-50.93	
191	Spectrogram 1	1	296.793758518	297.005115326	217.489	301.138	0.2114	83.649	-52.89	
192	Spectrogram 1	1	303.310593433	303.909437723	150.569	250.948	0.5988	100.379	-50.78	
193	Spectrogram 1	1	306.962366652	307.314627999	117.109	451.707	0.3523	334.598	-53.83	
194	Spectrogram 1	1	311.530022115	311.929251642	142.204	485.167	0.3992	342.963	-48.97	
195	Spectrogram 1	1	314.406823114	314.770826506	150.569	526.992	0.3640	376.423	-50.61	
196	Spectrogram 1	1	312.586806156	312.997777727	158.934	234.219	0.4110	75.285	-47.51	
197	Spectrogram 1	1	316.508649150	317.248397978	33.460	108.744	0.7397	75.285	-48.21	
198	Spectrogram 1	1	318.669185410	319.091899026	125.474	418.247	0.4227	292.773	-48.82	
199	Spectrogram 1	1	309.228581316	310.167944908	33.460	100.379	0.9394	66.920	-48.32	
200	Spectrogram 1	1	304.238212237	304.637441763	259.313	359.693	0.3992	100.379	-64.00	
201	Spectrogram 1	1	313.526169747	314.042819722	267.678	334.598	0.5166	66.920	-63.34	
202	Spectrogram 1	1	319.585070406	320.007784022	158.934	259.313	0.4227	100.379	-50.44	
203	Spectrogram 1	1	320.536176042	321.017599883	133.839	217.489	0.4814	83.649	-49.79	
204	Spectrogram 1	1	322.238772552	322.638002078	142.204	451.707	0.3992	309.503	-52.06	
205	Spectrogram 1	1	323.964853151	324.962926967	58.555	167.299	0.9981	108.744	-48.49	
206	Spectrogram 1	1	325.080347416	326.172357591	225.854	342.963	1.0920	117.109	-63.06	
207	Spectrogram 1	1	326.395456444	326.653781432	100.379	510.262	0.2583	409.882	-48.20	
208	Spectrogram 1	1	327.440498440	327.910180235	167.299	250.948	0.4697	83.649	-50.46	
209	Spectrogram 1	1	328.426830211	328.884769961	443.342	510.262	0.4579	66.920	-61.83	
210	Spectrogram 1	1	329.119610859	330.105942630	225.854	342.963	0.9863	117.109	-63.94	
211	Spectrogram 1	1	330.058974451	330.904401683	702.656	819.765	0.8454	117.109	-60.80	
212	Spectrogram 1	1	330.916143728	331.186210760	133.839	493.532	0.2701	359.693	-52.89	
213	Spectrogram 1	1	333.041453854	333.804686772	41.825	117.109	0.7632	75.285	-48.21	
214	Spectrogram 1	1	335.519025326	335.824318493	92.014	485.167	0.3053	393.153	-48.81	
215	Spectrogram 1	1	335.542509416	336.481873007	702.656	836.495	0.9394	133.839	-62.30	
216	Spectrogram 1	1	339.018164340	339.323457507	108.744	593.911	0.3053	485.167	-49.23	
217	Spectrogram 1	1	338.853775711	339.699202944	685.926	828.130	0.8454	142.204	-60.25	
218	Spectrogram 1	1	342.634714167	344.302084542	158.934	250.948	1.6674	92.014	-53.61	
219	Spectrogram 1	1	343.714982297	343.949823195	117.109	526.992	0.2348	409.882	-49.89	
220	Spectrogram 1	1	344.513441350	344.795250427	150.569	209.124	0.2818	58.555	-49.06	
221	Spectrogram 1	1	346.309974218	347.096691226	685.926	803.035	0.7867	117.109	-60.22	
222	Spectrogram 1	1	349.445100205	350.572336515	644.101	794.670	1.1272	150.569	-61.15	
223	Spectrogram 1	1	345.124027684	345.511515166	158.934	242.583	0.3875	83.649	-54.51	
224	Spectrogram 1	1	346.051649231	347.859924144	142.204	276.043	1.8083	133.839	-58.74	
225	Spectrogram 1	1	348.693609332	349.034128634	426.612	535.357	0.3405	108.744	-60.29	
226	Spectrogram 1	1	353.390434411	354.599865035	133.839	276.043	1.2094	142.204	-58.98	
227	Spectrogram 1	1	357.558860348	358.498223939	635.736	844.860	0.9394	209.124	-59.58	
228	Spectrogram 1	1	360.964053367	362.009095363	635.736	819.765	1.0450	184.029	-59.18	
229	Spectrogram 1	1	356.502076308	357.582344438	167.299	284.408	1.0803	117.109	-58.94	
230	Spectrogram 1	1	366.212756930	367.504381869	175.664	267.678	1.2916	92.014	-53.64	
231	Spectrogram 1	1	369.641434039	371.531903267	627.371	736.115	1.8905	108.744	-55.95	
232	Spectrogram 1	1	373.128821372	374.197347458	685.926	761.210	1.0685	75.285	-56.35	
233	Spectrogram 1	1	376.275689404	377.262021175	184.029	259.313	0.9863	75.285	-60.67	
234	Spectrogram 1	1	377.297247309	378.107448407	602.276	744.480	0.8102	142.204	-60.27	
235	Spectrogram 1	1	382.769048748	383.673186205	560.451	752.845	0.9041	192.394	-60.91	
236	Spectrogram 1	1	383.062599870	384.272030494	619.006	819.765	1.2094	200.759	-60.87	
237	Spectrogram 1	1	386.103789498	387.125347403	593.911	736.115	1.0216	142.204	-58.45	
238	Spectrogram 1	1	392.397525560	393.043338030	577.181	727.750	0.6458	150.569	-60.58	
239	Spectrogram 1	1	393.970959576	395.027743616	552.086	819.765	1.0568	267.678	-59.74	
240	Spectrogram 1	1	397.223516345	398.667787867	610.641	853.225	1.4443	242.583	-61.77	
241	Spectrogram 1	1	402.131691111	402.460468368	543.722	627.371	0.3288	83.649	-55.94	
242	Spectrogram 1	1	406.394053407	408.037939692	560.451	644.101	1.6439	83.649	-60.37	
243	Spectrogram 1	1	409.000787373	409.904924830	443.342	677.561	0.9041	234.219	-52.54	
244	Spectrogram 1	1	418.699724834	419.380763438	476.802	568.816	0.6810	92.014	-53.97	
245	Spectrogram 1	1	420.872003139	422.010981494	476.802	552.086	1.1390	75.285	-54.03	
246	Spectrogram 1	1	423.995387081	424.582489325	518.627	602.276	0.5871	83.649	-59.99	
247	Spectrogram 1	1	424.652941595	425.979792667	426.612	526.992	1.3269	100.379	-56.29	
248	Spectrogram 1	1	415.623309072	416.186927227	485.167	577.181	0.5636	92.014	-57.25	
249	Spectrogram 1	1	410.515519543	410.832554755	342.963	543.722	0.3170	200.759	-62.58	
250	Spectrogram 1	1	411.008685429	411.677981988	560.451	635.736	0.6693	75.285	-62.21	
251	Spectrogram 1	1	411.889338796	412.629087624	476.802	568.816	0.7397	92.014	-56.25	
252	Spectrogram 1	1	412.946122836	414.143811415	468.437	635.736	1.1977	167.299	-58.91	
253	Spectrogram 1	1	429.161896609	431.298948779	409.882	719.385	2.1371	309.503	-54.75	
254	Spectrogram 1	1	433.271612321	435.009434966	434.977	769.575	1.7378	334.598	-53.94	
255	Spectrogram 1	1	439.248313172	440.152450629	401.517	769.575	0.9041	368.058	-52.34	
256	Spectrogram 1	1	437.310875765	438.332433670	368.058	476.802	1.0216	108.744	-53.21	
257	Spectrogram 1	1	441.385365343	441.902015318	384.788	460.072	0.5166	75.285	-53.99	
258	Spectrogram 1	1	434.915498606	435.502600851	393.153	535.357	0.5871	142.204	-54.75	
259	Spectrogram 1	1	440.798263098	441.643690330	66.920	133.839	0.8454	66.920	-54.76	
260	Spectrogram 1	1	442.606547507	442.806162271	142.204	552.086	0.1996	409.882	-53.42	
261	Spectrogram 1	1	443.099713393	443.287586111	200.759	585.546	0.1879	384.788	-52.15	
262	Spectrogram 1	1	444.226949703	444.367854241	242.583	585.546	0.1409	342.963	-55.28	
263	Spectrogram 1	1	445.013666711	445.119345115	326.233	568.816	0.1057	242.583	-50.46	
264	Spectrogram 1	1	445.377670102	447.244655240	351.328	468.437	1.8670	117.109	-55.49	
265	Spectrogram 1	1	446.493164367	446.622326861	301.138	585.546	0.1292	284.408	-48.20	
266	Spectrogram 1	1	449.076414244	449.957067611	334.598	451.707	0.8807	117.109	-52.54	
267	Spectrogram 1	1	449.616548309	450.990367561	393.153	685.926	1.3738	292.773	-48.59	
268	Spectrogram 1	1	453.491423123	455.064857139	376.423	752.845	1.5734	376.423	-51.88	
269	Spectrogram 1	1	456.145125269	457.601138836	384.788	460.072	1.4560	75.285	-54.51	
270	Spectrogram 1	1	459.068903944	459.820394817	401.517	711.020	0.7515	309.503	-50.81	
271	Spectrogram 1	1	469.472355719	470.834432927	443.342	669.196	1.3621	225.854	-46.34	
272	Spectrogram 1	1	473.229810085	474.709307741	451.707	669.196	1.4795	217.489	-47.27	
273	Spectrogram 1	1	471.879474922	473.206325995	267.678	409.882	1.3269	142.204	-57.48	
274	Spectrogram 1	1	468.122020556	469.472355719	267.678	443.342	1.3503	175.664	-57.50	
275	Spectrogram 1	1	460.184398208	460.466207286	334.598	384.788	0.2818	50.190	-54.32	
276	Spectrogram 1	1	462.767648085	462.979004893	92.014	476.802	0.2114	384.788	-52.24	
277	Spectrogram 1	1	461.628669730	461.816542449	125.474	460.072	0.1879	334.598	-52.06	
278	Spectrogram 1	1	462.039641302	462.309708334	234.219	510.262	0.2701	276.043	-51.18	
279	Spectrogram 1	1	463.378234419	463.589591227	167.299	468.437	0.2114	301.138	-48.75	
280	Spectrogram 1	1	460.841952723	461.029825441	125.474	401.517	0.1879	276.043	-53.91	
281	Spectrogram 1	1	464.669859358	464.986894570	359.693	485.167	0.3170	125.474	-56.61	
282	Spectrogram 1	1	464.587665043	464.869474121	175.664	334.598	0.2818	158.934	-51.29	
283	Spectrogram 1	1	465.550512725	465.738385443	217.489	493.532	0.1879	276.043	-50.79	
284	Spectrogram 1	1	478.572450566	479.476588022	468.437	736.115	0.9041	267.678	-45.57	
285	Spectrogram 1	1	476.200557497	476.681981338	276.043	359.693	0.4814	83.649	-55.55	
286	Spectrogram 1	1	479.676202786	481.143958397	217.489	368.058	1.4678	150.569	-54.32	
287	Spectrogram 1	1	479.547040292	480.404209569	58.555	142.204	0.8572	83.649	-55.61	
