Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
48	Spectrogram 1	1	91.354607287	91.895793524	29.198	262.782	0.5412	233.584	-61.02	
49	Spectrogram 1	1	91.734557481	92.501237983	291.979	452.568	0.7667	160.589	-80.10	
50	Spectrogram 1	1	94.903000735	95.534384678	284.680	430.670	0.6314	145.990	-76.83	
51	Spectrogram 1	1	96.752053710	98.456790355	686.152	978.131	1.7047	291.979	-79.97	
52	Spectrogram 1	1	96.535579216	96.950488663	87.594	437.969	0.4149	350.375	-70.38	
53	Spectrogram 1	1	94.280636563	95.426147431	43.797	233.584	1.1455	189.787	-63.41	
54	Spectrogram 1	1	99.872894341	101.379196032	700.751	832.142	1.5063	131.391	-74.77	
55	Spectrogram 1	1	103.591746051	104.277248617	715.350	854.040	0.6855	138.690	-74.64	
56	Spectrogram 1	1	107.149398481	108.998451456	591.258	948.933	1.8491	357.675	-79.31	
57	Spectrogram 1	1	109.101556646	109.516466094	21.898	226.284	0.4149	204.386	-56.97	
58	Spectrogram 1	1	114.146062381	115.140765821	540.162	824.842	0.9947	284.680	-75.52	
59	Spectrogram 1	1	115.393319399	116.114901047	248.183	503.665	0.7216	255.482	-73.58	
60	Spectrogram 1	1	116.698607657	117.799019671	459.868	613.157	1.1004	153.289	-68.19	
61	Spectrogram 1	1	117.952355771	119.747290122	627.756	810.243	1.7949	182.487	-81.02	
62	Spectrogram 1	1	118.996045779	119.744686739	277.381	635.055	0.7486	357.674	-76.46	
63	Spectrogram 1	1	123.691334037	124.385856373	401.472	664.253	0.6945	262.781	-72.72	
64	Spectrogram 1	1	124.881943757	125.585485864	496.365	715.350	0.7035	218.985	-79.03	
65	Spectrogram 1	1	124.890963528	125.576466094	21.898	284.680	0.6855	262.782	-55.55	
66	Spectrogram 1	1	1.556662144	2.088828610	211.685	379.573	0.5322	167.888	-71.83	
67	Spectrogram 1	1	3.183685037	3.760950356	131.391	343.076	0.5773	211.685	-72.09	
68	Spectrogram 1	1	16.041105537	16.428955673	218.985	437.969	0.3879	218.984	-66.53	
69	Spectrogram 1	1	18.547571730	18.872283472	116.792	218.985	0.3247	102.193	-59.12	
70	Spectrogram 1	1	19.988156548	20.502283472	58.396	386.873	0.5141	328.477	-60.16	
71	Spectrogram 1	1	31.606359571	32.355000531	43.797	481.766	0.7486	437.969	-50.44	
72	Spectrogram 1	1	66.451968613	67.588459709	868.639	1036.527	1.1365	167.888	-76.31	
73	Spectrogram 1	1	69.258451408	70.376902964	773.746	985.431	1.1185	211.685	-76.78	
74	Spectrogram 1	1	78.388838520	78.839827050	715.350	948.933	0.4510	233.583	-78.92	
75	Spectrogram 1	1	81.509629344	81.735123609	620.456	978.131	0.2255	357.675	-77.05	
76	Spectrogram 1	1	198.179786629	199.839424421	1153.319	1401.502	1.6596	248.183	-85.61	
77	Spectrogram 1	1	210.435351748	211.851455733	1087.624	1386.903	1.4161	299.279	-88.03	
78	Spectrogram 1	1	242.489281808	243.589693822	1087.624	1255.512	1.1004	167.888	-83.17	
80	Spectrogram 1	1	132.435046686	133.607616865	594.192	734.001	1.1726	139.810	-63.93	
81	Spectrogram 1	1	138.757295389	140.092221439	539.266	783.933	1.3349	244.667	-60.40	
82	Spectrogram 1	1	149.544941037	151.312816076	549.253	823.879	1.7679	274.626	-64.45	
