Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
71	Spectrogram 1	1	145.733231395	146.508206358	236.596	366.724	0.7750	130.128	-51.20	
72	Spectrogram 1	1	148.657000574	149.173650549	153.788	331.235	0.5166	177.447	-48.18	
73	Spectrogram 1	1	149.596364165	150.418307308	236.596	354.895	0.8219	118.299	-53.61	
74	Spectrogram 1	1	151.615995887	153.048525364	130.128	307.575	1.4325	177.447	-49.57	
75	Spectrogram 1	1	154.398863669	155.044676139	189.277	343.065	0.6458	153.788	-52.80	
76	Spectrogram 1	1	155.044676139	156.101460179	141.958	319.405	1.0568	177.447	-44.30	
77	Spectrogram 1	1	158.567289606	159.130907761	189.277	331.235	0.5636	141.958	-54.06	
78	Spectrogram 1	1	159.354006614	159.999819083	189.277	354.895	0.6458	165.618	-50.63	
79	Spectrogram 1	1	161.890288311	163.299333698	94.639	283.916	1.4090	189.277	-46.51	
80	Spectrogram 1	1	164.191729110	164.814057490	212.937	331.235	0.6223	118.298	-52.32	
81	Spectrogram 1	1	164.919735894	166.117424473	141.958	354.895	1.1977	212.937	-49.77	
82	Spectrogram 1	1	168.019642565	168.712423214	153.788	343.065	0.6928	189.277	-55.27	
83	Spectrogram 1	1	169.029458426	169.675270895	165.617	354.895	0.6458	189.278	-50.09	
84	Spectrogram 1	1	170.321083364	170.931669699	153.788	236.596	0.6106	82.808	-53.60	
85	Spectrogram 1	1	171.366125360	173.045237779	94.639	272.086	1.6791	177.447	-46.67	
86	Spectrogram 1	1	174.254668403	175.417130848	130.128	331.235	1.1625	201.107	-46.57	
87	Spectrogram 1	1	176.215589901	176.767466011	212.937	343.065	0.5519	130.128	-52.04	
88	Spectrogram 1	1	178.493546610	179.233295438	141.958	331.235	0.7397	189.277	-52.36	
89	Spectrogram 1	1	180.724542948	181.534744046	236.596	343.065	0.8102	106.469	-50.02	
90	Spectrogram 1	1	181.593454270	183.061209882	106.468	260.256	1.4678	153.788	-44.64	
91	Spectrogram 1	1	184.141478012	184.963421155	141.958	331.235	0.8219	189.277	-46.77	
92	Spectrogram 1	1	187.945900558	188.697391431	141.958	331.235	0.7515	189.277	-50.39	
93	Spectrogram 1	1	189.390175710	189.836373416	236.596	343.065	0.4462	106.469	-55.49	
94	Spectrogram 1	1	190.810963142	192.149556260	106.468	260.256	1.3386	153.788	-46.44	
95	Spectrogram 1	1	193.335502794	194.450997059	141.958	319.405	1.1155	177.447	-47.49	
96	Spectrogram 1	1	197.057731025	197.574381001	201.107	307.575	0.5166	106.468	-47.68	
97	Spectrogram 1	1	200.275057890	201.918944175	94.639	272.086	1.6439	177.447	-47.84	
98	Spectrogram 1	1	202.740887317	203.562830460	141.958	331.235	0.8219	189.277	-46.19	
99	Spectrogram 1	1	208.471005225	209.739146073	70.979	260.256	1.2681	189.277	-46.84	
100	Spectrogram 1	1	210.807677465	211.171680857	106.468	437.703	0.3640	331.235	-51.83	un
101	Spectrogram 1	1	216.244244251	217.524127144	82.809	260.256	1.2799	177.447	-46.24	
102	Spectrogram 1	1	218.604399743	218.944919045	94.639	449.533	0.3405	354.894	-48.33	un
103	Spectrogram 1	1	219.625957649	220.189575804	118.298	212.937	0.5636	94.639	-46.09	
104	Spectrogram 1	1	220.506611016	220.999776901	130.128	212.937	0.4932	82.809	-43.69	
105	Spectrogram 1	1	222.044818897	222.549726827	118.298	449.533	0.5049	331.235	-48.83	un
106	Spectrogram 1	1	225.473496005	225.990145981	124.213	414.044	0.5166	289.831	-47.95	un
107	Spectrogram 1	1	224.170129022	224.686778998	236.596	390.384	0.5166	153.788	-58.94	
108	Spectrogram 1	1	226.530280046	226.870799348	153.788	272.086	0.3405	118.298	-48.78	
109	Spectrogram 1	1	227.399191368	228.549911767	165.617	366.724	1.1507	201.107	-59.94	
110	Spectrogram 1	1	229.583221214	229.947224606	141.958	496.852	0.3640	354.894	-51.30	un
111	Spectrogram 1	1	230.827877973	231.461948397	224.767	343.065	0.6341	118.298	-58.40	
112	Spectrogram 1	1	231.368012038	232.389569944	47.319	165.617	1.0216	118.298	-48.50	un
113	Spectrogram 1	1	223.516368565	224.537926470	35.489	201.107	1.0216	165.618	-50.64	un
114	Spectrogram 1	1	233.297497954	233.626275211	165.617	461.363	0.3288	295.746	-47.30	un
115	Spectrogram 1	1	235.099901845	235.557841596	153.788	248.426	0.4579	94.638	-48.54	
116	Spectrogram 1	1	236.949273916	237.289793218	118.298	579.661	0.3405	461.363	-47.45	un
117	Spectrogram 1	1	238.182188629	239.238972670	201.107	343.065	1.0568	141.958	-56.97	
118	Spectrogram 1	1	241.094215763	241.399508930	141.958	437.703	0.3053	295.745	-48.13	un
119	Spectrogram 1	1	241.599123693	242.244936162	212.937	343.065	0.6458	130.128	-59.27	
120	Spectrogram 1	1	245.544450777	245.873228034	130.128	366.724	0.3288	236.596	-50.84	un
121	Spectrogram 1	1	249.783336246	250.170823727	177.447	437.703	0.3875	260.256	-47.19	un
122	Spectrogram 1	1	252.789299738	253.141561085	118.298	461.363	0.3523	343.065	-47.13	un
123	Spectrogram 1	1	250.851862331	251.274575947	118.298	236.596	0.4227	118.298	-46.12	
124	Spectrogram 1	1	254.820673505	255.313839390	201.107	343.065	0.4932	141.958	-57.20	
125	Spectrogram 1	1	257.075146124	257.486117695	153.788	461.363	0.4110	307.575	-47.81	un
126	Spectrogram 1	1	258.155420259	259.024331581	153.788	295.746	0.8689	141.958	-59.87	
127	Spectrogram 1	1	260.644733776	260.973511033	94.639	425.874	0.3288	331.235	-50.08	un
128	Spectrogram 1	1	263.075337069	263.967732481	23.660	189.277	0.8924	165.617	-49.21	un
129	Spectrogram 1	1	265.552908542	265.952138068	106.468	414.044	0.3992	307.576	-49.73	un
130	Spectrogram 1	1	266.597950537	267.079374378	118.298	260.256	0.4814	141.958	-49.08	
131	Spectrogram 1	1	268.664553989	269.110751695	118.298	461.363	0.4462	343.065	-48.35	un
132	Spectrogram 1	1	269.181203964	269.909210748	248.426	343.065	0.7280	94.639	-59.48	
133	Spectrogram 1	1	272.562912893	273.091304914	118.298	485.023	0.5284	366.725	-48.63	un
134	Spectrogram 1	1	273.678407158	274.183315089	141.958	260.256	0.5049	118.298	-49.12	
135	Spectrogram 1	1	275.510166162	275.897653643	106.468	496.852	0.3875	390.384	-48.29	un
136	Spectrogram 1	1	277.459345614	278.386967160	23.660	212.937	0.9276	189.277	-49.00	un
137	Spectrogram 1	1	277.975995589	278.692260328	224.767	343.065	0.7163	118.298	-55.19	
138	Spectrogram 1	1	278.363483071	278.610066013	520.512	1951.921	0.2466	1431.409	-56.80	un
139	Spectrogram 1	1	280.136531849	280.594471600	82.809	425.874	0.4579	343.065	-48.65	un
140	Spectrogram 1	1	282.261840139	282.719779889	236.596	366.724	0.4579	130.128	-57.19	
141	Spectrogram 1	1	284.187535501	284.774637746	118.298	579.661	0.5871	461.363	-56.76	un
142	Spectrogram 1	1	286.160199043	287.627954655	0.000	224.767	1.4678	224.767	-50.65	un
143	Spectrogram 1	1	288.766934605	289.083969817	118.298	449.533	0.3170	331.235	-46.51	un
144	Spectrogram 1	1	291.714187873	292.148643534	94.639	473.193	0.4345	378.554	-49.28	un
145	Spectrogram 1	1	293.228911664	294.602730917	11.830	212.937	1.3738	201.107	-50.62	un
146	Spectrogram 1	1	295.682999047	296.152680843	94.639	461.363	0.4697	366.724	-48.50	un
147	Spectrogram 1	1	296.763267177	297.021592165	201.107	295.746	0.2583	94.639	-51.71	
148	Spectrogram 1	1	298.442379597	299.064707976	94.639	496.852	0.6223	402.213	-47.61	un
149	Spectrogram 1	1	299.992329850	301.025629800	0.000	201.107	1.0333	201.107	-50.35	un
150	Spectrogram 1	1	302.317254738	302.716484265	118.298	532.342	0.3992	414.044	-50.50	un
151	Spectrogram 1	1	306.967104516	307.260655638	130.128	473.193	0.2936	343.065	-51.53	un
152	Spectrogram 1	1	309.174608550	310.160940321	11.830	153.788	0.9863	141.958	-46.84	un
153	Spectrogram 1	1	311.499533439	311.945731145	130.128	461.363	0.4462	331.235	-47.06	un
154	Spectrogram 1	1	312.591543614	313.131677679	130.128	248.426	0.5401	118.298	-48.87	
155	Spectrogram 1	1	314.364592393	314.846016234	141.958	461.363	0.4814	319.405	-49.35	un
156	Spectrogram 1	1	316.525128653	317.276619527	35.489	201.107	0.7515	165.618	-49.12	un
157	Spectrogram 1	1	318.720896007	319.108383488	130.128	449.533	0.3875	319.405	-46.95	un
158	Spectrogram 1	1	319.589807329	320.059489125	130.128	283.916	0.4697	153.788	-50.12	
159	Spectrogram 1	1	320.517428876	321.034078851	130.128	236.596	0.5166	106.468	-49.25	
160	Spectrogram 1	1	322.208283340	322.630996956	141.958	496.852	0.4227	354.894	-51.38	un
161	Spectrogram 1	1	326.388451322	326.858133118	118.298	449.533	0.4697	331.235	-47.81	un
162	Spectrogram 1	1	327.468719452	327.950143293	141.958	236.596	0.4814	94.638	-48.94	
163	Spectrogram 1	1	330.134163643	330.826944292	697.959	828.087	0.6928	130.128	-58.67	
164	Spectrogram 1	1	330.873912471	331.179205638	130.128	532.342	0.3053	402.214	-52.33	un
165	Spectrogram 1	1	333.010964642	334.290847535	35.489	177.447	1.2799	141.958	-47.88	un
166	Spectrogram 1	1	335.523770349	335.840805561	59.149	449.533	0.3170	390.384	-47.29	un
167	Spectrogram 1	1	335.465060124	336.369197581	686.130	851.747	0.9041	165.617	-58.45	
168	Spectrogram 1	1	339.046383816	339.316450849	106.468	437.703	0.2701	331.235	-46.44	un
169	Spectrogram 1	1	338.729348604	339.938779228	662.470	863.577	1.2094	201.107	-59.74	
170	Spectrogram 1	1	343.707975639	344.013268806	94.639	449.533	0.3053	354.894	-48.95	un
171	Spectrogram 1	1	344.435982422	344.846953994	130.128	236.596	0.4110	106.468	-51.43	
172	Spectrogram 1	1	345.128763071	345.539734642	153.788	248.426	0.4110	94.638	-53.40	
173	Spectrogram 1	1	346.162063022	347.899885666	603.321	851.747	1.7378	248.426	-58.28	
174	Spectrogram 1	1	349.508555033	350.858890196	626.981	804.428	1.3503	177.447	-57.37	
175	Spectrogram 1	1	353.348203713	354.498924112	130.128	283.916	1.1507	153.788	-57.01	
176	Spectrogram 1	1	357.610566009	358.491219376	556.002	875.407	0.8807	319.405	-56.55	
177	Spectrogram 1	1	356.506813789	357.727986458	141.958	307.575	1.2212	165.617	-58.07	
178	Spectrogram 1	1	361.027501073	361.861186260	603.321	804.428	0.8337	201.107	-56.14	
179	Spectrogram 1	1	366.194009903	367.121631450	141.958	260.256	0.9276	118.298	-57.06	
180	Spectrogram 1	1	369.646171102	371.149152848	615.151	733.449	1.5030	118.298	-56.32	
181	Spectrogram 1	1	373.039622076	374.589572002	615.151	780.768	1.5499	165.617	-55.94	
182	Spectrogram 1	1	382.891203187	384.300248575	544.172	816.258	1.4090	272.086	-57.19	
183	Spectrogram 1	1	386.132007578	387.952024536	579.661	828.087	1.8200	248.426	-56.86	
184	Spectrogram 1	1	393.271180369	395.232101866	544.172	851.747	1.9609	307.575	-57.07	
185	Spectrogram 1	1	396.899472241	398.872135783	473.193	851.747	1.9727	378.554	-60.18	
186	Spectrogram 1	1	401.972035635	402.852689002	544.172	816.258	0.8807	272.086	-56.87	
187	Spectrogram 1	1	406.434022190	408.312749373	532.342	674.300	1.8787	141.958	-57.74	
188	Spectrogram 1	1	408.594558450	410.191476556	414.044	709.789	1.5969	295.745	-52.91	
189	Spectrogram 1	1	411.001677654	411.764910572	532.342	650.640	0.7632	118.298	-60.65	
190	Spectrogram 1	1	415.604559252	416.273855811	473.193	615.151	0.6693	141.958	-56.90	
191	Spectrogram 1	1	420.360092600	422.097915244	437.703	579.661	1.7378	141.958	-53.90	
192	Spectrogram 1	1	418.528333597	419.420729009	425.874	686.130	0.8924	260.256	-55.44	
193	Spectrogram 1	1	423.929674248	424.575486717	520.512	626.981	0.6458	106.469	-59.12	
194	Spectrogram 1	1	424.458066268	426.172404822	414.044	544.172	1.7143	130.128	-53.99	
195	Spectrogram 1	1	429.530637761	431.491559259	366.724	792.598	1.9609	425.874	-53.12	un
196	Spectrogram 1	1	433.229381903	435.319465894	402.214	780.768	2.0901	378.554	-52.40	un
197	Spectrogram 1	1	439.276535023	440.227640659	331.235	780.768	0.9511	449.533	-51.14	un
198	Spectrogram 1	1	437.292129436	438.795111182	366.724	496.852	1.5030	130.128	-53.22	
199	Spectrogram 1	1	441.319656560	442.082889478	378.554	473.193	0.7632	94.639	-53.66	
200	Spectrogram 1	1	445.394146137	447.308099455	354.895	496.852	1.9140	141.957	-54.69	
201	Spectrogram 1	1	442.552571273	442.822638306	94.639	508.682	0.2701	414.043	-53.01	un
202	Spectrogram 1	1	443.080963294	443.315804191	165.617	650.640	0.2348	485.023	-51.84	un
203	Spectrogram 1	1	444.208199603	444.396072322	201.107	615.151	0.1879	414.044	-55.44	un
204	Spectrogram 1	1	444.983174566	445.135821150	343.065	674.300	0.1526	331.235	-51.30	un
205	Spectrogram 1	1	449.633029511	451.053816943	390.384	721.619	1.4208	331.235	-47.02	un
206	Spectrogram 1	1	453.566614550	455.151790611	402.214	851.747	1.5852	449.533	-50.56	un
207	Spectrogram 1	1	449.057669311	449.750449960	378.554	473.193	0.6928	94.639	-51.19	
208	Spectrogram 1	1	456.067670112	457.758524577	378.554	496.852	1.6909	118.298	-54.27	
209	Spectrogram 1	1	459.050149515	459.789898343	378.554	757.109	0.7397	378.555	-49.63	un
210	Spectrogram 1	1	460.177392807	461.069788219	272.086	414.044	0.8924	141.958	-53.61	
211	Spectrogram 1	1	461.621664329	461.856505227	141.958	473.193	0.2348	331.235	-51.43	un
212	Spectrogram 1	1	462.009151811	462.290960888	212.937	520.512	0.2818	307.575	-49.82	un
213	Spectrogram 1	1	462.748900639	463.042451761	118.298	473.193	0.2936	354.895	-52.62	un
214	Spectrogram 1	1	463.300776749	463.617811961	106.468	520.512	0.3170	414.044	-50.11	un
215	Spectrogram 1	1	464.592401687	464.862468720	165.617	402.214	0.2701	236.597	-50.55	un
216	Spectrogram 1	1	465.543507323	465.754864131	177.447	508.682	0.2114	331.235	-50.79	un
217	Spectrogram 1	1	469.430124183	470.921363884	331.235	721.619	1.4912	390.384	-46.55	un
218	Spectrogram 1	1	468.068046975	469.782387206	272.086	437.703	1.7143	165.617	-54.84	
219	Spectrogram 1	1	473.140612045	474.761014240	425.874	674.300	1.6204	248.426	-45.85	un
220	Spectrogram 1	1	471.778534837	473.046675686	248.426	425.874	1.2681	177.448	-56.14	
221	Spectrogram 1	1	476.275747109	476.710202770	248.426	390.384	0.4345	141.958	-53.23	
222	Spectrogram 1	1	478.588929953	479.481325364	402.214	709.789	0.8924	307.575	-44.11	un
223	Spectrogram 1	1	488.264374944	489.544257838	437.703	733.449	1.2799	295.746	-49.01	un
224	Spectrogram 1	1	479.680940128	481.148695739	201.107	366.724	1.4678	165.617	-52.16	
225	Spectrogram 1	1	481.735797984	481.923670702	366.724	745.279	0.1879	378.555	-55.17	un
226	Spectrogram 1	1	483.003938832	483.203553595	248.426	591.491	0.1996	343.065	-54.10	un
227	Spectrogram 1	1	483.414910404	484.518662624	224.767	366.724	1.1038	141.957	-53.21	
228	Spectrogram 1	1	484.377758085	484.636083072	366.724	674.300	0.2583	307.576	-53.18	un
229	Spectrogram 1	1	487.548110206	488.158696540	236.596	390.384	0.6106	153.788	-52.36	
230	Spectrogram 1	1	491.716545360	493.524820273	496.852	697.959	1.8083	201.107	-51.46	un
231	Spectrogram 1	1	491.141185160	491.728287405	236.596	343.065	0.5871	106.469	-52.71	
232	Spectrogram 1	1	491.704803315	493.031654388	177.447	295.746	1.3269	118.299	-54.45	
233	Spectrogram 1	1	494.945607705	496.002391746	201.107	343.065	1.0568	141.958	-53.15	
234	Spectrogram 1	1	497.704988255	498.515189353	485.023	686.130	0.8102	201.107	-50.70	un
235	Spectrogram 1	1	498.350800724	499.125775687	236.596	390.384	0.7750	153.788	-55.45	
236	Spectrogram 1	1	500.918312940	502.444778776	130.128	295.746	1.5265	165.618	-53.42	
237	Spectrogram 1	1	504.521129413	505.666926794	167.299	334.598	1.1458	167.299	-51.97	
238	Spectrogram 1	1	509.104318935	510.216904797	526.992	878.319	1.1126	351.327	-54.61	un
239	Spectrogram 1	1	512.840614741	513.571268143	619.006	844.860	0.7307	225.854	-55.94	un
240	Spectrogram 1	1	517.855554001	518.486572848	485.167	878.319	0.6310	393.152	-55.57	un
241	Spectrogram 1	1	508.738992234	509.403222600	284.408	443.342	0.6642	158.934	-56.97	
242	Spectrogram 1	1	513.039883851	513.936594844	217.489	309.503	0.8967	92.014	-56.37	
243	Spectrogram 1	1	514.816700079	515.796439868	192.394	334.598	0.9797	142.204	-52.26	
244	Spectrogram 1	1	529.064436896	529.695455743	1246.377	1597.705	0.6310	351.328	-58.25	un
245	Spectrogram 1	1	532.667886629	533.315511236	1254.742	1572.610	0.6476	317.868	-60.65	un
246	Spectrogram 1	1	537.649614370	538.097969867	1187.822	1731.544	0.4484	543.722	-55.71	un
247	Spectrogram 1	1	518.934923822	519.582548429	175.664	418.247	0.6476	242.583	-57.49	
248	Spectrogram 1	1	521.774508635	522.604796592	158.934	267.678	0.8303	108.744	-50.99	
249	Spectrogram 1	1	523.900045804	525.079054703	175.664	309.503	1.1790	133.839	-54.45	
250	Spectrogram 1	1	525.610438996	526.639996062	200.759	342.963	1.0296	142.204	-50.79	
251	Spectrogram 1	1	527.337437946	528.350389253	175.664	292.773	1.0130	117.109	-53.67	
252	Spectrogram 1	1	529.595821189	530.409503386	209.124	351.328	0.8137	142.204	-51.87	
253	Spectrogram 1	1	532.153108096	532.651280870	150.569	259.313	0.4982	108.744	-55.94	
254	Spectrogram 1	1	534.461308616	535.590500237	184.029	276.043	1.1292	92.014	-50.40	
255	Spectrogram 1	1	535.756557829	536.952172487	192.394	292.773	1.1956	100.379	-50.57	
256	Spectrogram 1	1	537.732643166	538.812017510	225.854	342.963	1.0794	117.109	-53.25	
257	Spectrogram 1	1	540.256718555	541.053794994	209.124	359.693	0.7971	150.569	-52.30	
258	Spectrogram 1	1	541.468926549	542.382243301	200.759	317.868	0.9133	117.109	-56.52	
259	Spectrogram 1	1	543.926578901	545.321462669	167.299	284.408	1.3949	117.109	-54.09	
260	Spectrogram 1	1	546.035510312	546.849192509	1204.552	1572.610	0.8137	368.058	-57.32	un
261	Spectrogram 1	1	549.389873658	550.020892505	1271.472	1639.530	0.6310	368.058	-57.77	un
262	Spectrogram 1	1	554.288572603	554.919591450	1212.917	1614.435	0.6310	401.518	-56.85	un
263	Spectrogram 1	1	546.035510312	546.982038583	175.664	317.868	0.9465	142.204	-52.86	
264	Spectrogram 1	1	546.932221305	548.244076277	209.124	317.868	1.3119	108.744	-53.97	
265	Spectrogram 1	1	549.904652191	550.701728629	167.299	342.963	0.7971	175.664	-54.56	
266	Spectrogram 1	1	550.502459520	551.266324440	259.313	342.963	0.7639	83.650	-53.73	
267	Spectrogram 1	1	552.794054281	554.122515012	167.299	301.138	1.3285	133.839	-54.45	
268	Spectrogram 1	1	555.633639093	556.746224956	217.489	301.138	1.1126	83.649	-51.36	
269	Spectrogram 1	1	556.646590401	557.327426525	217.489	334.598	0.6808	117.109	-50.64	
270	Spectrogram 1	1	560.200222856	560.764818667	242.583	334.598	0.5646	92.015	-50.53	
271	Spectrogram 1	1	562.707684501	564.135779787	175.664	309.503	1.4281	133.839	-54.90	
272	Spectrogram 1	1	565.397817481	566.759489731	175.664	342.963	1.3617	167.299	-53.22	
273	Spectrogram 1	1	567.888681352	568.436671403	1313.297	1547.515	0.5480	234.218	-57.55	un
274	Spectrogram 1	1	571.292861975	571.940486582	1221.282	1463.866	0.6476	242.584	-57.20	un
275	Spectrogram 1	1	576.407435790	577.005243119	1229.647	1522.420	0.5978	292.773	-57.73	un
276	Spectrogram 1	1	568.801998104	570.279910668	175.664	342.963	1.4779	167.299	-57.45	
277	Spectrogram 1	1	573.385187627	574.431350452	192.394	351.328	1.0462	158.934	-55.84	
278	Spectrogram 1	1	576.390830030	577.088271914	309.503	384.788	0.6974	75.285	-51.18	
279	Spectrogram 1	1	578.898299660	579.612347303	250.948	334.598	0.7140	83.650	-51.84	
280	Spectrogram 1	1	584.677092952	585.673438500	184.029	317.868	0.9963	133.839	-54.25	
281	Spectrogram 1	1	586.188217033	587.134745304	167.299	284.408	0.9465	117.109	-53.23	
282	Spectrogram 1	1	587.782369910	588.496417553	276.043	359.693	0.7140	83.650	-52.01	
283	Spectrogram 1	1	590.240022263	590.920858387	192.394	301.138	0.6808	108.744	-53.91	
284	Spectrogram 1	1	591.435636921	592.182896082	276.043	384.788	0.7473	108.745	-53.09	
285	Spectrogram 1	1	592.979972521	593.727231682	1162.728	1664.624	0.7473	501.896	-55.68	un
286	Spectrogram 1	1	596.516999217	597.280864137	1212.917	1438.771	0.7639	225.854	-59.88	un
