Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
58	Spectrogram 1	1	174.739176608	175.549295062	234.692	306.120	0.8101	71.428	-76.45	
59	Spectrogram 1	1	175.217279302	176.266449104	316.324	397.956	1.0492	81.632	-76.22	
60	Spectrogram 1	1	178.165579252	178.842891402	234.692	306.120	0.6773	71.428	-74.62	
61	Spectrogram 1	1	179.281152205	180.170954442	224.488	357.140	0.8898	132.652	-70.53	
62	Spectrogram 1	1	183.052851240	184.287949867	214.284	418.364	1.2351	204.080	-80.27	
63	Spectrogram 1	1	184.221552626	184.951987298	377.548	520.404	0.7304	142.856	-72.14	
64	Spectrogram 1	1	186.864398076	188.072935443	183.672	346.936	1.2085	163.264	-72.80	
65	Spectrogram 1	1	188.378389942	190.104871894	408.160	540.812	1.7265	132.652	-69.87	
66	Spectrogram 1	1	190.715780893	191.645425021	214.284	326.528	0.9296	112.244	-76.76	
67	Spectrogram 1	1	191.897756998	193.252381299	397.956	540.812	1.3546	142.856	-71.10	
68	Spectrogram 1	1	194.354673623	194.699970013	224.488	357.140	0.3453	132.652	-76.08	
69	Spectrogram 1	1	199.188823089	200.955146933	438.772	520.404	1.7663	81.632	-72.16	
70	Spectrogram 1	1	197.621708702	198.259178961	198.305	322.245	0.6375	123.940	-74.47	
71	Spectrogram 1	1	201.512933409	202.548822581	173.517	309.851	1.0359	136.334	-75.66	
72	Spectrogram 1	1	196.081155575	196.346768183	247.881	334.639	0.2656	86.758	-73.46	
73	Spectrogram 1	1	199.905983765	200.450489611	223.093	347.033	0.5445	123.940	-71.94	
74	Spectrogram 1	1	202.973809387	204.049540450	446.186	557.732	1.0757	111.546	-70.10	
75	Spectrogram 1	1	203.212860735	204.115943602	235.487	297.457	0.9031	61.970	-76.02	
76	Spectrogram 1	1	208.578235417	209.600843958	470.974	706.460	1.0226	235.486	-71.09	
77	Spectrogram 1	1	205.550251685	205.975231858	247.881	334.639	0.4250	86.758	-74.80	
78	Spectrogram 1	1	205.324480969	205.749461142	136.334	210.699	0.4250	74.365	-75.54	
79	Spectrogram 1	1	206.931437247	207.542346246	235.487	322.245	0.6109	86.758	-75.40	
80	Spectrogram 1	1	208.644638569	209.069618742	210.699	309.851	0.4250	99.152	-75.99	
81	Spectrogram 1	1	211.021871411	213.160052906	458.580	607.308	2.1382	148.728	-72.89	
82	Spectrogram 1	1	212.283531299	212.854598407	223.093	309.851	0.5711	86.758	-75.18	
83	Spectrogram 1	1	214.461565742	215.072474740	0.000	74.364	0.6109	74.364	-63.21	
84	Spectrogram 1	1	215.882593195	216.852079214	185.911	334.639	0.9695	148.728	-73.41	
85	Spectrogram 1	1	214.581091415	215.218561674	421.397	644.490	0.6375	223.093	-75.55	
86	Spectrogram 1	1	215.245122935	216.134925172	483.368	731.248	0.8898	247.880	-73.49	
87	Spectrogram 1	1	217.887968385	218.671525579	470.974	743.643	0.7836	272.669	-73.93	
88	Spectrogram 1	1	217.529391364	218.339509819	185.911	297.457	0.8101	111.546	-76.31	
89	Spectrogram 1	1	219.548047186	219.880062946	247.881	347.033	0.3320	99.152	-76.28	
90	Spectrogram 1	1	222.390102092	223.665042610	409.003	532.944	1.2749	123.941	-71.30	
91	Spectrogram 1	1	224.793896194	225.816504735	148.729	260.275	1.0226	111.546	-75.21	
92	Spectrogram 1	1	228.645279011	229.614765030	470.974	731.248	0.9695	260.274	-69.15	
93	Spectrogram 1	1	227.277374080	228.353105142	384.215	495.762	1.0757	111.547	-70.76	
94	Spectrogram 1	1	226.281326799	226.985200211	409.003	545.338	0.7039	136.335	-71.63	
95	Spectrogram 1	1	234.727815159	235.471530461	470.974	545.338	0.7437	74.364	-74.13	
96	Spectrogram 1	1	236.879277284	237.543308804	223.093	334.639	0.6640	111.546	-74.49	
97	Spectrogram 1	1	238.326865998	238.818249322	446.186	545.338	0.4914	99.152	-69.67	
98	Spectrogram 1	1	237.769079521	238.433111041	173.517	260.275	0.6640	86.758	-74.24	
99	Spectrogram 1	1	246.746790727	248.353747005	470.974	570.126	1.6070	99.152	-72.62	
100	Spectrogram 1	1	250.186474001	251.155960020	495.762	805.613	0.9695	309.851	-66.25	
101	Spectrogram 1	1	253.918339989	255.206561138	495.762	743.643	1.2882	247.881	-67.60	
102	Spectrogram 1	1	258.991540803	259.868062409	470.974	718.854	0.8765	247.880	-66.82	
103	Spectrogram 1	1	262.590591642	263.599919552	421.397	532.944	1.0093	111.547	-72.07	
104	Spectrogram 1	1	252.683241362	252.962134600	433.791	557.732	0.2789	123.941	-69.55	
105	Spectrogram 1	1	261.103161036	261.807034448	198.305	384.215	0.7039	185.910	-76.75	
106	Spectrogram 1	1	274.649409839	275.419686402	532.944	743.643	0.7703	210.699	-65.60	
107	Spectrogram 1	1	270.492572523	271.289410347	409.003	570.126	0.7968	161.123	-71.12	
108	Spectrogram 1	1	271.236287825	271.900319345	632.096	743.643	0.6640	111.547	-68.26	
109	Spectrogram 1	1	279.881978217	280.399922803	532.944	706.460	0.5179	173.516	-68.98	
110	Spectrogram 1	1	280.758499824	282.206088537	446.186	532.944	1.4476	86.758	-68.74	
111	Spectrogram 1	1	273.547117515	274.609567947	433.791	532.944	1.0625	99.153	-73.02	
112	Spectrogram 1	1	279.111701654	279.815575065	161.123	334.639	0.7039	173.516	-72.96	
113	Spectrogram 1	1	291.356441703	292.764188526	433.791	520.550	1.4077	86.759	-72.67	
114	Spectrogram 1	1	292.711066004	293.175888068	619.702	793.219	0.4648	173.517	-68.47	
115	Spectrogram 1	1	296.429642517	296.987428994	619.702	793.219	0.5578	173.517	-70.45	
116	Spectrogram 1	1	297.080393406	297.797547448	235.487	322.245	0.7172	86.758	-73.91	
117	Spectrogram 1	1	299.284978053	299.856045160	185.911	272.669	0.5711	86.758	-76.52	
118	Spectrogram 1	1	284.264585068	285.260632349	359.427	495.762	0.9960	136.335	-67.80	
119	Spectrogram 1	1	301.569248341	302.100473557	520.550	743.643	0.5312	223.093	-69.30	
120	Spectrogram 1	1	302.034070405	303.309010923	458.580	520.550	1.2749	61.970	-70.76	
121	Spectrogram 1	1	303.548062271	304.145690639	235.487	297.457	0.5976	61.970	-73.39	
122	Spectrogram 1	1	312.114068880	313.402290029	446.186	557.732	1.2882	111.546	-72.98	
123	Spectrogram 1	1	314.371776048	315.168613873	483.368	743.643	0.7968	260.275	-71.19	
124	Spectrogram 1	1	315.699839089	316.934937716	409.003	520.550	1.2351	111.547	-70.65	
125	Spectrogram 1	1	318.037230039	318.860629124	483.368	818.007	0.8234	334.639	-71.67	
126	Spectrogram 1	1	307.970512195	308.355650476	247.881	347.033	0.3851	99.152	-68.03	
127	Spectrogram 1	1	317.652091758	318.475490843	223.093	322.245	0.8234	99.152	-74.40	
128	Spectrogram 1	1	319.511381886	320.719919252	173.517	322.245	1.2085	148.728	-74.95	
129	Spectrogram 1	1	325.965768261	326.895412389	458.580	570.126	0.9296	111.546	-72.84	
130	Spectrogram 1	1	323.283080920	323.920551179	607.308	793.219	0.6375	185.911	-64.24	
131	Spectrogram 1	1	322.698733182	323.548693528	483.368	557.732	0.8500	74.364	-69.86	
132	Spectrogram 1	1	322.977626420	323.575254789	247.881	334.639	0.5976	86.758	-67.55	
133	Spectrogram 1	1	334.372407305	335.966082954	458.580	619.702	1.5937	161.122	-70.02	
134	Spectrogram 1	1	336.709798256	337.480074820	557.732	768.431	0.7703	210.699	-67.17	
135	Spectrogram 1	1	333.920865872	334.784106848	210.699	297.457	0.8632	86.758	-69.87	
136	Spectrogram 1	1	340.375253145	341.251774752	483.368	793.219	0.8765	309.851	-72.46	
137	Spectrogram 1	1	345.036754416	346.590588173	446.186	545.338	1.5538	99.152	-72.27	
138	Spectrogram 1	1	344.704738656	345.475015219	136.334	297.457	0.7703	161.123	-74.38	
139	Spectrogram 1	1	345.939837284	346.457781869	198.305	260.275	0.5179	61.970	-74.01	
140	Spectrogram 1	1	345.395331437	346.112485479	570.126	793.219	0.7172	223.093	-66.67	
141	Spectrogram 1	1	348.489718321	349.246714254	148.729	297.457	0.7570	148.728	-74.35	
142	Spectrogram 1	1	348.702208407	350.109955230	409.003	520.550	1.4077	111.547	-74.12	
143	Spectrogram 1	1	342.712644096	343.323553094	235.487	309.851	0.6109	74.364	-75.26	
144	Spectrogram 1	1	357.308059844	358.078336407	557.732	780.825	0.7703	223.093	-66.81	
145	Spectrogram 1	1	355.103475197	355.687822935	198.305	272.669	0.5843	74.364	-70.35	
146	Spectrogram 1	1	354.041024765	354.293356742	272.669	359.427	0.2523	86.758	-69.60	
147	Spectrogram 1	1	358.197862081	359.220470622	458.580	557.732	1.0226	99.152	-73.65	
148	Spectrogram 1	1	360.415727358	361.278968334	223.093	879.977	0.8632	656.884	-72.27	
149	Spectrogram 1	1	361.717229137	363.191379112	371.821	508.156	1.4741	136.335	-73.62	
150	Spectrogram 1	1	365.807663301	366.431852930	570.126	855.189	0.6242	285.063	-66.15	
151	Spectrogram 1	1	364.147593820	364.878028492	185.911	297.457	0.7304	111.546	-70.16	
152	Spectrogram 1	1	371.286897431	371.925473450	212.937	319.405	0.6386	106.468	-75.49	
153	Spectrogram 1	1	374.799065538	375.362514967	224.767	354.895	0.5634	130.128	-73.42	
154	Spectrogram 1	1	377.766565864	378.555395064	638.810	792.598	0.7888	153.788	-67.61	
155	Spectrogram 1	1	378.884094315	379.306681386	224.767	295.746	0.4226	70.979	-74.90	
156	Spectrogram 1	1	380.799822373	381.889157936	366.724	508.682	1.0893	141.958	-73.31	
157	Spectrogram 1	1	382.640423841	382.969102675	224.767	343.065	0.3287	118.298	-74.24	
158	Spectrogram 1	1	397.196221732	397.844188575	260.256	378.554	0.6480	118.298	-72.38	
159	Spectrogram 1	1	402.548991307	403.112440736	224.767	343.065	0.5634	118.298	-74.71	
160	Spectrogram 1	1	401.534782334	401.929196935	201.107	283.916	0.3944	82.809	-73.93	
161	Spectrogram 1	1	405.366252353	405.920310958	248.426	402.214	0.5541	153.788	-74.03	
162	Spectrogram 1	1	409.244662589	409.808112018	283.916	402.214	0.5634	118.298	-68.23	
163	Spectrogram 1	1	415.282962302	415.780675965	674.300	851.747	0.4977	177.447	-70.98	
164	Spectrogram 1	1	413.376625068	413.705303901	260.256	390.384	0.3287	130.128	-70.07	
165	Spectrogram 1	1	417.603478807	418.333913479	189.277	272.086	0.7304	82.809	-72.36	
166	Spectrogram 1	1	426.249169198	426.621026850	212.937	295.746	0.3719	82.809	-73.40	
167	Spectrogram 1	1	428.599840780	430.113832646	189.277	402.214	1.5140	212.937	-76.42	
168	Spectrogram 1	1	432.703555574	433.978496093	177.447	260.256	1.2749	82.809	-70.36	
169	Spectrogram 1	1	434.549563200	435.067507785	201.107	272.086	0.5179	70.979	-75.32	
170	Spectrogram 1	1	437.365067261	437.723644281	177.447	272.086	0.3586	94.639	-69.70	
171	Spectrogram 1	1	440.486015405	441.017240621	260.256	354.895	0.5312	94.639	-73.19	
172	Spectrogram 1	1	441.110205034	442.199216727	153.788	272.086	1.0890	118.298	-66.67	
173	Spectrogram 1	1	443.341350942	443.965540570	260.256	354.895	0.6242	94.639	-75.24	
174	Spectrogram 1	1	444.762378395	445.665461262	177.447	272.086	0.9031	94.639	-68.16	
175	Spectrogram 1	1	447.272417541	448.029413473	201.107	283.916	0.7570	82.809	-75.04	
176	Spectrogram 1	1	448.945776971	449.330915253	165.617	260.256	0.3851	94.639	-72.82	
177	Spectrogram 1	1	450.964432792	451.747989986	165.617	248.426	0.7836	82.809	-75.71	
178	Spectrogram 1	1	452.504985919	452.956527353	153.788	212.937	0.4515	59.149	-69.01	
179	Spectrogram 1	1	452.478424658	453.195578700	224.767	283.916	0.7172	59.149	-69.62	
180	Spectrogram 1	1	454.151794829	455.360332196	153.788	319.405	1.2085	165.617	-66.00	
181	Spectrogram 1	1	456.263415063	456.927446583	1348.600	1502.387	0.6640	153.787	-80.50	un
182	Spectrogram 1	1	459.012505556	460.181201032	1348.600	1455.068	1.1687	106.468	-78.86	un
183	Spectrogram 1	1	458.361754667	459.291398795	177.447	319.405	0.9296	141.958	-70.59	
184	Spectrogram 1	1	461.907682984	462.664678917	130.128	224.767	0.7570	94.639	-67.28	
185	Spectrogram 1	1	465.612978866	466.741832450	153.788	295.746	1.1289	141.958	-68.05	
186	Spectrogram 1	1	467.432425231	468.123018012	1277.621	1384.089	0.6906	106.468	-76.99	
187	Spectrogram 1	1	469.942464377	470.619776528	1265.791	1372.259	0.6773	106.468	-78.96	
188	Spectrogram 1	1	470.221357616	470.858827875	165.617	260.256	0.6375	94.639	-68.96	
189	Spectrogram 1	1	472.279866384	473.236071773	130.128	212.937	0.9562	82.809	-68.78	
190	Spectrogram 1	1	473.661051946	474.736783009	153.788	319.405	1.0757	165.617	-76.05	
191	Spectrogram 1	1	474.989114986	476.954648286	153.788	331.235	1.9655	177.447	-69.15	
192	Spectrogram 1	1	480.274805886	481.270853167	153.788	319.405	0.9960	165.617	-71.16	
193	Spectrogram 1	1	486.423737763	487.207294956	165.617	295.746	0.7836	130.129	-66.77	
194	Spectrogram 1	1	486.543263436	486.915121087	839.917	1005.535	0.3719	165.618	-75.26	
195	Spectrogram 1	1	482.758283772	483.887137356	1005.535	1253.961	1.1289	248.426	-83.67	
196	Spectrogram 1	1	484.285556268	484.551168876	1064.684	1360.429	0.2656	295.745	-83.36	
197	Spectrogram 1	1	489.969666080	490.235278688	733.449	1017.365	0.2656	283.916	-80.29	
198	Spectrogram 1	1	490.899310208	491.377412903	153.788	295.746	0.4781	141.958	-68.90	
199	Spectrogram 1	1	491.682879406	492.373472187	295.746	473.193	0.6906	177.447	-75.68	
200	Spectrogram 1	1	492.957819924	493.621851444	828.087	946.386	0.6640	118.299	-80.56	
201	Spectrogram 1	1	496.649835176	497.579479304	165.617	248.426	0.9296	82.809	-65.95	
202	Spectrogram 1	1	500.461376101	501.364458969	177.447	272.086	0.9031	94.639	-68.67	
203	Spectrogram 1	1	499.212996844	499.784063951	141.958	201.107	0.5711	59.149	-75.26	
204	Spectrogram 1	1	497.924775695	498.628649106	804.428	863.577	0.7039	59.149	-73.57	
205	Spectrogram 1	1	503.927620636	504.790861613	662.470	839.917	0.8632	177.447	-69.99	
206	Spectrogram 1	1	500.554340514	501.550387794	94.639	177.447	0.9960	82.808	-70.58	
207	Spectrogram 1	1	506.384537261	507.686039040	165.617	331.235	1.3015	165.618	-72.06	
208	Spectrogram 1	1	507.566513367	508.469596234	650.640	946.386	0.9031	295.746	-74.89	
209	Spectrogram 1	1	506.743114282	507.314181389	638.810	721.619	0.5711	82.809	-78.09	
210	Spectrogram 1	1	511.161761287	511.692986503	650.640	910.896	0.5312	260.256	-74.97	
211	Spectrogram 1	1	515.743578776	516.659942274	130.128	354.895	0.9164	224.767	-71.54	
212	Spectrogram 1	1	522.729190367	523.233854323	662.470	733.449	0.5047	70.979	-65.22	
213	Spectrogram 1	1	526.009506077	527.005553357	485.023	591.491	0.9960	106.468	-72.84	
214	Spectrogram 1	1	521.348004806	522.397174607	94.639	177.447	1.0492	82.808	-67.54	
215	Spectrogram 1	1	519.488716549	519.754329157	520.512	626.981	0.2656	106.469	-73.74	
216	Spectrogram 1	1	527.164920922	527.457094791	508.682	768.938	0.2922	260.256	-73.73	
217	Spectrogram 1	1	528.214090723	528.652351527	165.617	366.724	0.4383	201.107	-66.51	
218	Spectrogram 1	1	528.771878202	529.449190353	473.193	567.831	0.6773	94.638	-72.88	
219	Spectrogram 1	1	530.192902353	530.684285678	508.682	780.768	0.4914	272.086	-72.02	
220	Spectrogram 1	1	530.923337025	531.481123502	94.639	177.447	0.5578	82.808	-68.85	
221	Spectrogram 1	1	531.414720350	532.224838805	224.767	343.065	0.8101	118.298	-77.55	
222	Spectrogram 1	1	538.533138246	539.250292288	402.214	721.619	0.7172	319.405	-74.56	
223	Spectrogram 1	1	540.936932349	542.517327366	402.214	946.386	1.5804	544.172	-74.82	
224	Spectrogram 1	1	545.146892186	545.784362445	130.128	189.277	0.6375	59.149	-70.63	
225	Spectrogram 1	1	548.958431876	550.166969243	366.724	485.023	1.2085	118.299	-67.11	
226	Spectrogram 1	1	552.105937757	552.969178733	390.384	461.363	0.8632	70.979	-65.00	
227	Spectrogram 1	1	558.998584935	560.831311931	307.575	473.193	1.8327	165.618	-69.79	
228	Spectrogram 1	1	562.690600187	563.487438011	354.895	473.193	0.7968	118.298	-66.97	
229	Spectrogram 1	1	563.872576293	564.098347010	378.554	461.363	0.2258	82.809	-63.71	
230	Spectrogram 1	1	556.156529964	556.329178160	390.384	697.959	0.1726	307.575	-71.20	
231	Spectrogram 1	1	569.689492344	570.605855842	319.405	437.703	0.9164	118.298	-66.81	
232	Spectrogram 1	1	572.876839287	574.284586110	272.086	449.533	1.4077	177.447	-69.35	
233	Spectrogram 1	1	577.737550014	577.989881992	283.916	473.193	0.2523	189.277	-70.01	
234	Spectrogram 1	1	579.663241423	580.699130594	272.086	425.874	1.0359	153.788	-69.45	
235	Spectrogram 1	1	583.129485958	583.448221087	414.044	485.023	0.3187	70.979	-69.92	
236	Spectrogram 1	1	583.620869283	583.979446303	331.235	378.554	0.3586	47.319	-62.94	
237	Spectrogram 1	1	590.172299396	591.280416606	242.583	409.882	1.1081	167.299	-69.47	
238	Spectrogram 1	1	593.759594094	594.679894828	259.313	359.693	0.9203	100.380	-69.03	
239	Spectrogram 1	1	586.810384470	587.599213671	259.313	577.181	0.7888	317.868	-70.92	
240	Spectrogram 1	1	603.864120520	604.915892787	217.489	359.693	1.0518	142.204	-73.48	
241	Spectrogram 1	1	608.052427941	608.521969132	301.138	359.693	0.4695	58.555	-68.18	
242	Spectrogram 1	1	611.564581935	612.203157954	234.219	326.233	0.6386	92.014	-72.98	
243	Spectrogram 1	1	612.837383296	613.213016249	165.617	248.426	0.3756	82.809	-77.58	
244	Spectrogram 1	1	614.659203117	615.354124079	165.617	366.724	0.6949	201.107	-76.59	
245	Spectrogram 1	1	619.579994796	619.899282806	378.554	437.703	0.3193	59.149	-72.61	
246	Spectrogram 1	1	624.031245285	625.214489086	201.107	343.065	1.1832	141.958	-73.68	
247	Spectrogram 1	1	628.200771059	628.651530602	248.426	354.895	0.4508	106.469	-72.82	
248	Spectrogram 1	1	633.271807599	634.004291857	177.447	295.746	0.7325	118.299	-71.90	
249	Spectrogram 1	1	637.272298545	637.835747974	189.277	343.065	0.5634	153.788	-70.50	
250	Spectrogram 1	1	640.634213471	641.423042672	153.788	307.575	0.7888	153.787	-75.91	
251	Spectrogram 1	1	643.301207435	644.296634759	189.277	366.724	0.9954	177.447	-73.23	
252	Spectrogram 1	1	646.832152028	647.376819809	189.277	354.895	0.5447	165.618	-71.85	
253	Spectrogram 1	1	649.348892811	649.780870706	130.128	260.256	0.4320	130.128	-74.87	
254	Spectrogram 1	1	651.715380412	652.297611489	177.447	319.405	0.5822	141.958	-69.55	
255	Spectrogram 1	1	655.678308063	656.185412549	189.277	354.895	0.5071	165.618	-70.35	
256	Spectrogram 1	1	657.105713283	657.744289302	212.937	319.405	0.6386	106.468	-67.99	
257	Spectrogram 1	1	658.476773560	658.983878046	201.107	272.086	0.5071	70.979	-71.84	
258	Spectrogram 1	1	665.755746392	666.206505935	189.277	331.235	0.4508	141.958	-65.73	
259	Spectrogram 1	1	666.938990192	667.784164336	236.596	307.575	0.8452	70.979	-74.40	
260	Spectrogram 1	1	669.605984156	671.108515967	177.447	260.256	1.5025	82.809	-68.97	un
261	Spectrogram 1	1	691.223651173	692.613493098	212.937	331.235	1.3898	118.298	-74.16	
262	Spectrogram 1	1	694.904854109	695.449521890	224.767	366.724	0.5447	141.957	-79.46	
263	Spectrogram 1	1	699.224633064	700.051025560	212.937	331.235	0.8264	118.298	-77.43	
264	Spectrogram 1	1	704.464712753	706.267750926	118.298	272.086	1.8030	153.788	-77.50	
265	Spectrogram 1	1	711.827104448	712.146392458	272.086	366.724	0.3193	94.638	-75.21	
266	Spectrogram 1	1	718.757532425	719.846867987	224.767	331.235	1.0893	106.468	-72.99	
267	Spectrogram 1	1	724.147865295	725.049384381	236.596	366.724	0.9015	130.128	-73.69	
268	Spectrogram 1	1	729.970173557	731.134635711	189.277	319.405	1.1645	130.128	-75.31	
269	Spectrogram 1	1	725.875774374	726.702166869	236.596	354.895	0.8264	118.299	-76.20	
270	Spectrogram 1	1	731.529050311	732.524477635	236.596	378.554	0.9954	141.958	-73.39	
271	Spectrogram 1	1	735.003655123	735.867610914	201.107	366.724	0.8640	165.617	-75.61	
272	Spectrogram 1	1	736.994509772	737.501614258	272.086	366.724	0.5071	94.638	-74.99	
273	Spectrogram 1	1	745.427467055	746.460457675	177.447	331.235	1.0330	153.788	-72.36	
274	Spectrogram 1	1	750.066534020	751.024398049	130.128	212.937	0.9579	82.809	-76.38	
275	Spectrogram 1	1	752.132515259	753.127942584	106.468	189.277	0.9954	82.809	-77.80	
276	Spectrogram 1	1	741.276722928	741.802609062	189.277	295.746	0.5259	106.469	-75.25	
277	Spectrogram 1	1	754.179714851	754.837072518	201.107	366.724	0.6574	165.617	-76.25	
278	Spectrogram 1	1	757.917262730	759.908117379	236.596	390.384	1.9909	153.788	-74.99	
279	Spectrogram 1	1	761.204047185	761.823841557	165.617	272.086	0.6198	106.469	-77.75	
280	Spectrogram 1	1	765.411136255	766.275092046	165.617	366.724	0.8640	201.107	-74.09	
281	Spectrogram 1	1	766.406563579	766.669506646	260.256	354.895	0.2629	94.639	-70.21	
282	Spectrogram 1	1	769.234701624	769.566717384	266.171	343.065	0.3320	76.894	-59.45	
283	Spectrogram 1	1	771.412725010	772.355649769	195.192	301.660	0.9429	106.468	-75.35	
284	Spectrogram 1	1	774.846639187	776.086227931	201.107	272.086	1.2396	70.979	-70.57	
285	Spectrogram 1	1	776.987747017	777.288253379	248.426	343.065	0.3005	94.639	-77.99	
286	Spectrogram 1	1	780.274535353	781.908538696	106.468	212.937	1.6340	106.469	-75.23	
287	Spectrogram 1	1	782.277928343	782.785032829	248.426	307.575	0.5071	59.149	-76.99	
