,begin_time,end_time,filename,call_length,label
215,460.4228819,461.3040019,180912_075945,0.881120024,0
1173,21.0063883,21.03834325,180916_112552,0.031954957,0
782,583.4599294,584.2478879,180912_092922,0.787958519,0
818,671.3596322,671.3980692,180912_092922,0.038437001,0
434,748.9981511,749.0131146,180912_083838,0.014963446,0
1274,277.3968489,277.6566919,180916_112552,0.259843034,0
540,1006.708038,1006.855749,180912_083838,0.147711517,0
954,932.8821907,932.9334248,180912_092922,0.051234097,0
1222,147.8176382,148.8561743,180916_112552,1.03853609,0
646,204.5258158,205.0254968,180912_092922,0.499681012,0
748,489.4638749,490.9436994,180912_092922,1.479824535,0
944,909.4986145,909.6779377,180912_092922,0.179323173,0
495,891.5100213,891.6147654,180912_083838,0.104744121,0
855,739.6294142,739.9642453,180912_092922,0.334831103,0
610,94.28093381,95.41482534,180912_092922,1.133891527,0
388,556.1625061,556.3869578,180912_083838,0.224451687,0
663,239.0039417,239.3816752,180912_092922,0.377733488,0
1209,119.1021129,119.2339271,180916_112552,0.131814196,0
1010,15.38076719,16.04560619,180912_155430,0.664839004,0
121,264.662086,264.7929222,180912_075945,0.130836178,0
708,377.9284171,378.2166946,180912_092922,0.288277507,0
802,632.6369668,634.3265043,180912_092922,1.689537488,0
806,644.9528998,645.1450848,180912_092922,0.192185005,0
692,329.4232496,330.9222927,180912_092922,1.499043036,0
1011,17.30466575,17.31488558,180912_155430,0.01021983,0
1121,1660.82645,1662.219139,180914_125804,1.392688995,0
853,733.595662,733.9218108,180912_092922,0.326148768,0
633,165.9148442,167.1448282,180912_092922,1.22998403,0
1163,334.0528911,348.629116,180914_150127,14.57622488,0
599,76.68292645,77.07841291,180912_092922,0.395486467,0
12,12.72938578,12.76463764,180912_073707,0.035251867,0
731,451.5763978,451.6340533,180912_092922,0.057655501,0
578,38.66353142,39.5869764,180912_092922,0.923444986,0
977,967.432348,967.970306,180912_092922,0.537958026,0
2,2.799543536,2.82422465,180912_073707,0.024681114,0
76,136.5695389,137.2696686,180912_075945,0.700129727,0
789,600.1510938,600.6833124,180912_092922,0.532218566,0
140,305.1430315,305.7207724,180912_075945,0.577740892,0
722,425.3049301,427.4189652,180912_092922,2.114035051,0
154,341.3290859,341.3365031,180912_075945,0.007417237,0
1234,175.7620593,175.8016058,180916_112552,0.039546465,0
191,411.307355,411.7233536,180912_075945,0.415998595,0
1089,706.9479455,707.8889884,180914_125804,0.941042876,0
1139,3167.731525,3168.858583,180914_125804,1.127058128,0
1162,315.4831037,332.2201181,180914_150127,16.73701432,0
1160,252.28127,265.6178568,180914_150127,13.33658686,0
905,823.155375,823.4969755,180912_092922,0.341600514,0
1292,323.7290151,324.1357353,180916_112552,0.406720197,0
418,682.2776707,682.3236167,180912_083838,0.045945997,0
757,510.1399674,511.3778143,180912_092922,1.237846936,0
1261,240.7977058,241.577249,180916_112552,0.779543192,0
1281,294.2079341,295.2077815,180916_112552,0.999847457,0
957,938.0659506,938.1684188,180912_092922,0.102468195,0
442,765.9367721,766.0115893,180912_083838,0.074817229,0
1241,183.1112673,183.5631744,180916_112552,0.451907028,0
1314,369.0330841,369.2138486,180916_112552,0.180764532,0
1273,276.7359286,276.8432575,180916_112552,0.107328941,0
1067,159.5990788,159.6704529,180912_155430,0.071374048,0
165,365.3386816,366.4411248,180912_075945,1.102443262,0
1075,644.1376899,658.1210276,180914_125804,13.98333773,0
1185,57.55486682,58.22592175,180916_112552,0.67105493,0
1061,130.1819123,130.2532863,180912_155430,0.071374047,0
847,723.2073378,723.3728131,180912_092922,0.165475336,0
75,134.8344917,135.4208721,180912_075945,0.586380384,0
241,30.69337188,31.42517119,180912_083838,0.731799313,0
657,223.0050343,224.6892768,180912_092922,1.684242456,0
2170,766.3609171,767.8557657,180912_092922,1.494848521,1
2003,337.3470455,342.0660726,180912_092922,4.719027066,1
2556,330.4737868,331.7504363,180916_112552,1.276649508,1
1603,110.0521171,114.0638408,180912_083838,4.011723664,1
2547,304.3702758,311.6460482,180916_112552,7.27577242,1
2451,72.67755332,74.98629876,180916_112552,2.308745438,1
1815,867.5086502,868.1520784,180912_083838,0.643428171,1
1551,470.162429,470.8757189,180912_075945,0.713289933,1
2344,113.5374934,114.53673,180912_155430,0.999236663,1
2123,669.3993452,671.3596322,180912_092922,1.960287047,1
2307,22.42479372,23.46210407,180912_155430,1.037310347,1
272,114.0638408,114.2902248,180912_083838,0.22638396,1
2145,710.5672161,711.6407891,180912_092922,1.073573028,1
158,349.4583773,349.4657945,180912_075945,0.007417237,1
1753,689.6347449,697.6147681,180912_083838,7.980023194,1
509,928.2879485,928.4947446,180912_083838,0.206796123,1
1823,881.5742932,882.0231966,180912_083838,0.448903374,1
1683,428.6305044,431.0223594,180912_083838,2.391854962,1
2241,909.6779377,914.7501133,180912_092922,5.072175668,1
1412,148.2436255,149.2343171,180912_075945,0.990691604,1
1430,182.2457384,182.8588962,180912_075945,0.613157777,1
2362,160.4447446,167.4346398,180912_155430,6.989895156,1
1929,139.0159607,139.9961042,180912_092922,0.980143523,1
2218,849.8153012,850.4311769,180912_092922,0.615875624,1
1748,672.2222351,679.7638118,180912_083838,7.541576696,1
1361,38.79614746,39.11347607,180912_073707,0.317328612,1
2245,922.5761249,923.3062108,180912_092922,0.730085892,1
1494,363.6698031,364.0851684,180912_075945,0.415365298,1
2441,44.58115921,49.10677857,180916_112552,4.525619365,1
1464,292.2858829,295.0463342,180912_075945,2.760451294,1
2512,203.9952009,212.9769351,180916_112552,8.981734205,1
1755,703.2260603,706.6280325,180912_083838,3.401972258,1
1897,47.1463544,48.31868292,180912_092922,1.172328528,1
1395,110.6388672,111.3564493,180912_075945,0.717582027,1
1507,384.4909698,385.1436867,180912_075945,0.652716898,1
2465,102.2758283,110.198661,180916_112552,7.922832695,1
2205,827.9198145,829.3317633,180912_092922,1.411948791,1
2555,327.3668964,330.0953111,180916_112552,2.728414658,1
2415,3235.672477,3236.650141,180914_125804,0.977664396,1
166,366.789735,367.227352,180912_075945,0.437617011,1
472,842.9386646,843.2828266,180912_083838,0.344161991,1
1832,902.8224675,904.9938268,180912_083838,2.171359291,1
1362,39.22630402,39.64235709,180912_073707,0.41605307,1
1874,1007.579536,1008.02267,180912_083838,0.443134549,1
411,650.7820778,651.694848,180912_083838,0.912770196,1
2385,716.8986026,717.3168439,180914_125804,0.418241278,1
1920,97.02917938,98.91259243,180912_092922,1.883413046,1
2350,124.9287871,125.5521204,180912_155430,0.623333347,1
1391,102.0893757,104.1484077,180912_075945,2.05903201,1
1960,211.8143963,213.2750024,180912_092922,1.460606036,1
1869,998.2884792,998.9384099,180912_083838,0.649930673,1
175,381.9616925,382.8665948,180912_075945,0.904902281,1
2067,524.5867456,527.0467136,180912_092922,2.459968059,1
2291,1002.478757,1004.323185,180912_092922,1.844428662,1
348,417.7261415,417.893258,180912_083838,0.167116504,1
2152,727.6128836,731.0951881,180912_092922,3.482304547,1
490,881.0056823,881.5742932,180912_083838,0.568610942,1
2552,320.5769335,323.7290151,180916_112552,3.15208153,1
504,914.5950833,914.8166506,180912_083838,0.221567275,1
1798,820.6730517,825.2369061,180912_083838,4.56385446,1
2068,529.0238908,530.4268414,180912_092922,1.402950534,1
281,150.2061933,150.2693702,180912_083838,0.063176919,1
204,444.2217691,444.5679245,180912_075945,0.346155409,1
1857,965.8805545,966.5009428,180912_083838,0.620388369,1
2413,3223.393003,3224.8595,180914_125804,1.466496593,1
1637,262.678582,262.9518483,180912_083838,0.273266306,1
2290,999.7505408,1001.58216,180912_092922,1.831618991,1
1744,651.694848,654.8970254,180912_083838,3.202177406,1
2396,1660.06217,1660.82645,180914_125804,0.764280546,1
2493,170.3617232,174.7452631,180916_112552,4.383539905,1
2049,482.7313163,483.4808379,180912_092922,0.749521518,1
2579,375.6366298,377.2974039,180916_112552,1.66077414,1
1499,369.4970261,370.1719947,180912_075945,0.67496861,1
2450,70.24498227,72.5217729,180916_112552,2.276790631,1
2203,825.2505248,825.7970856,180912_092922,0.546560823,1
1367,46.35207875,46.35207875,180912_073707,0.0,1
2455,80.44260758,83.03095907,180916_112552,2.588351487,1
1471,308.2749771,308.6578469,180912_075945,0.382869852,1
342,389.1453396,389.5884597,180912_083838,0.443120197,1
619,135.1272555,136.5559926,180912_092922,1.428737117,1
1712,520.133339,525.7147043,180912_083838,5.581365292,1
1940,161.6044933,162.0080818,180912_092922,0.40358851,1
1688,440.4957865,448.8516701,180912_083838,8.355883597,1
1352,25.40136098,25.59175815,180912_073707,0.190397167,1
441,764.4254641,764.7097695,180912_083838,0.284305471,1
1945,169.045869,169.8338275,180912_092922,0.787958519,1
1354,27.80248082,28.7086303,180912_073707,0.906149482,1
255,60.90237945,61.01293906,180912_083838,0.110559609,1
2549,313.6965908,315.820574,180916_112552,2.123983253,1
1462,285.6179481,288.0793037,180912_075945,2.461355604,1
2349,119.7375162,124.7717657,180912_155430,5.034249475,1
2262,950.692617,951.7813416,180912_092922,1.088724576,1
1983,261.1231922,263.5639417,180912_092922,2.440749558,1
1437,202.0434911,204.1641067,180912_075945,2.120615543,1
1392,104.3224467,107.1981299,180912_075945,2.875683197,1
2481,146.1959241,146.95086,180916_112552,0.75493585,1
616,124.0572863,125.8387057,180912_092922,1.781419475,1
1456,277.5337697,278.3496658,180912_075945,0.815896122,1
2540,286.9773554,287.6100312,180916_112552,0.632675863,1
1405,135.4208721,136.5695389,180912_075945,1.148666752,1
254,59.63884107,59.67042953,180912_083838,0.031588459,1
2431,16.24909379,17.0759283,180916_112552,0.826834503,1
1593,80.90658883,83.91802197,180912_083838,3.011433144,1
2021,390.5416866,392.6365032,180912_092922,2.09481655,1
1447,244.5497367,244.5497367,180912_075945,0.0,1
262,83.91802197,83.9706694,180912_083838,0.052647432,1
587,54.75855492,55.47043691,180912_092922,0.711881987,1
513,937.8005701,938.7459291,180912_083838,0.945359025,1
1351,24.75965201,25.00293728,180912_073707,0.24328527,1
2046,473.8551792,475.2581298,180912_092922,1.402950533,1
2044,466.5381523,467.2684553,180912_092922,0.730303017,1
2490,166.6830434,166.9266999,180916_112552,0.243656544,1
233,12.9658502,13.43032954,180912_083838,0.464479347,1
1824,882.741442,883.8936273,180912_083838,1.152185328,1
1715,529.5154196,533.8826155,180912_083838,4.367195947,1
312,279.7761601,279.916486,180912_083838,0.140325941,1
1408,141.6193845,143.4454701,180912_075945,1.826085606,1
313,292.1248253,292.3759349,180912_083838,0.251109578,1
221,470.8757189,471.5418026,180912_075945,0.666083653,1
1939,160.5666942,160.8741903,180912_092922,0.307496008,1
2185,796.1221118,797.481065,180912_092922,1.3589532,1
1501,375.1897553,376.9698923,180912_075945,1.780136994,1
1666,364.5587414,369.7655724,180912_083838,5.206830953,1
400,608.5805729,608.6404276,180912_083838,0.059854715,1
1814,865.757927,866.3564649,180912_083838,0.598537833,1
2400,3154.07263,3155.111039,180914_125804,1.038408048,1
2336,90.95062154,93.70540302,180912_155430,2.754781487,1
2316,41.85388347,42.50083973,180912_155430,0.646956258,1
374,491.6439734,491.8842034,180912_083838,0.240229975,1
2506,192.3980369,194.8327092,180916_112552,2.434672292,1
220,468.5942401,470.162429,180912_075945,1.568188896,1
1538,447.8459089,448.6326257,180912_075945,0.786716837,1
1595,86.53984723,94.2631916,180912_083838,7.723344372,1
1833,905.599444,906.9436188,180912_083838,1.3441748,1
323,321.3568862,322.0585159,180912_083838,0.701629703,1
1503,379.4027456,379.9887073,180912_075945,0.58596176,1
2257,944.6367236,945.4308521,180912_092922,0.794128514,1
352,431.8683867,431.8997314,180912_083838,0.031344664,1
2055,494.0282768,495.8732529,180912_092922,1.844976044,1
2058,500.2344809,501.0993134,180912_092922,0.864832521,1
197,428.2068502,429.1404179,180912_075945,0.933567741,1
2565,351.4819896,351.5949675,180916_112552,0.112977833,1
457,804.1683664,806.1136144,180912_083838,1.945247957,1
2513,214.287472,214.496481,180916_112552,0.209008991,1
1436,200.8198555,201.3660747,180912_075945,0.546219154,1
2388,1604.951625,1605.936958,180914_125804,0.985332247,1
287,177.140519,178.3461208,180912_083838,1.205601831,1
2480,144.014999,145.8164597,180916_112552,1.80146068,1
1610,142.319635,142.6513139,180912_083838,0.331678825,1
1914,78.76964095,79.34619597,180912_092922,0.576555014,1
1745,655.3908191,658.7575944,180912_083838,3.366775311,1
2155,737.6997007,739.5342875,180912_092922,1.834586821,1
2331,72.41846801,75.35064073,180912_155430,2.932172719,1
1915,80.51470395,81.09125897,180912_092922,0.576555014,1
2327,63.42254195,64.35123723,180912_155430,0.928695274,1
2207,831.560404,832.3574719,180912_092922,0.797067866,1
1788,800.9512256,803.3004866,180912_083838,2.349260994,1
1787,799.7990403,800.2180167,180912_083838,0.418976483,1
1377,81.47004785,82.76865711,180912_075945,1.298609266,1
2005,347.8144777,350.1591347,180912_092922,2.344657057,1
2559,336.902214,337.7777885,180916_112552,0.87557454,1
2324,57.97560064,59.79125207,180912_155430,1.815651435,1
1540,451.1396268,452.534738,180912_075945,1.395111191,1
205,444.8458978,445.2287666,180912_075945,0.382868861,1
2115,653.9124692,657.1027403,180912_092922,3.190271077,1
2254,938.1684188,939.5517394,180912_092922,1.383320637,1
1766,748.1901251,748.9981511,180912_083838,0.808026075,1
2083,570.2108133,571.1140828,180912_092922,0.903269521,1
2087,580.9423059,583.4599294,180912_092922,2.517623561,1
1800,829.3219268,830.4292218,180912_083838,1.107294991,1
2142,706.7330103,707.4124869,180912_092922,0.6794766,1
318,308.9860722,309.1411567,180912_083838,0.155084504,1
1775,766.0115893,768.1962524,180912_083838,2.184663091,1
316,304.0746643,304.4660998,180912_083838,0.391435518,1
451,792.3322846,793.1103838,180912_083838,0.778099183,1
1333,4.516643916,4.897438251,180912_073707,0.380794335,1
1728,586.7139788,591.5172449,180912_083838,4.80326611,1
1385,92.8067602,95.33703888,180912_075945,2.530278682,1
1364,41.32419168,41.79665873,180912_073707,0.472467045,1
269,107.6671984,107.7040516,180912_083838,0.036853203,1
2181,787.2345579,788.9196599,180912_092922,1.685101968,1
1567,18.86879475,21.40113626,180912_083838,2.532341507,1
225,478.7795948,479.2253994,180912_075945,0.445804609,1
2505,191.1213874,192.2398679,180916_112552,1.118480543,1
2093,595.0359583,596.8424973,180912_092922,1.806539044,1
1684,431.3252581,431.8683867,180912_083838,0.543128637,1
2081,565.6752472,567.3088197,180912_092922,1.63357254,1
160,358.6186649,358.7744268,180912_075945,0.155761919,1
2258,945.5077032,946.8013642,180912_092922,1.293660966,1
2462,97.10311991,100.7699512,180916_112552,3.666831273,1
