,begin_time,end_time,filename,call_length,label
140,305.1430315,305.7207724,180912_075945,0.577740892,0
722,425.3049301,427.4189652,180912_092922,2.114035051,0
154,341.3290859,341.3365031,180912_075945,0.007417237,0
1234,175.7620593,175.8016058,180916_112552,0.039546465,0
191,411.307355,411.7233536,180912_075945,0.415998595,0
1089,706.9479455,707.8889884,180914_125804,0.941042876,0
1139,3167.731525,3168.858583,180914_125804,1.127058128,0
1162,315.4831037,332.2201181,180914_150127,16.73701432,0
1160,252.28127,265.6178568,180914_150127,13.33658686,0
905,823.155375,823.4969755,180912_092922,0.341600514,0
1292,323.7290151,324.1357353,180916_112552,0.406720197,0
418,682.2776707,682.3236167,180912_083838,0.045945997,0
757,510.1399674,511.3778143,180912_092922,1.237846936,0
1261,240.7977058,241.577249,180916_112552,0.779543192,0
1281,294.2079341,295.2077815,180916_112552,0.999847457,0
957,938.0659506,938.1684188,180912_092922,0.102468195,0
442,765.9367721,766.0115893,180912_083838,0.074817229,0
1241,183.1112673,183.5631744,180916_112552,0.451907028,0
1314,369.0330841,369.2138486,180916_112552,0.180764532,0
1273,276.7359286,276.8432575,180916_112552,0.107328941,0
1067,159.5990788,159.6704529,180912_155430,0.071374048,0
165,365.3386816,366.4411248,180912_075945,1.102443262,0
1075,644.1376899,658.1210276,180914_125804,13.98333773,0
1185,57.55486682,58.22592175,180916_112552,0.67105493,0
1061,130.1819123,130.2532863,180912_155430,0.071374047,0
847,723.2073378,723.3728131,180912_092922,0.165475336,0
75,134.8344917,135.4208721,180912_075945,0.586380384,0
241,30.69337188,31.42517119,180912_083838,0.731799313,0
657,223.0050343,224.6892768,180912_092922,1.684242456,0
1377,81.47004785,82.76865711,180912_075945,1.298609266,1
2005,347.8144777,350.1591347,180912_092922,2.344657057,1
2559,336.902214,337.7777885,180916_112552,0.87557454,1
2324,57.97560064,59.79125207,180912_155430,1.815651435,1
1540,451.1396268,452.534738,180912_075945,1.395111191,1
205,444.8458978,445.2287666,180912_075945,0.382868861,1
2115,653.9124692,657.1027403,180912_092922,3.190271077,1
2254,938.1684188,939.5517394,180912_092922,1.383320637,1
1766,748.1901251,748.9981511,180912_083838,0.808026075,1
2083,570.2108133,571.1140828,180912_092922,0.903269521,1
2087,580.9423059,583.4599294,180912_092922,2.517623561,1
1800,829.3219268,830.4292218,180912_083838,1.107294991,1
2142,706.7330103,707.4124869,180912_092922,0.6794766,1
318,308.9860722,309.1411567,180912_083838,0.155084504,1
1775,766.0115893,768.1962524,180912_083838,2.184663091,1
316,304.0746643,304.4660998,180912_083838,0.391435518,1
451,792.3322846,793.1103838,180912_083838,0.778099183,1
1333,4.516643916,4.897438251,180912_073707,0.380794335,1
1728,586.7139788,591.5172449,180912_083838,4.80326611,1
1385,92.8067602,95.33703888,180912_075945,2.530278682,1
1364,41.32419168,41.79665873,180912_073707,0.472467045,1
269,107.6671984,107.7040516,180912_083838,0.036853203,1
2181,787.2345579,788.9196599,180912_092922,1.685101968,1
1567,18.86879475,21.40113626,180912_083838,2.532341507,1
225,478.7795948,479.2253994,180912_075945,0.445804609,1
2505,191.1213874,192.2398679,180916_112552,1.118480543,1
2093,595.0359583,596.8424973,180912_092922,1.806539044,1
1684,431.3252581,431.8683867,180912_083838,0.543128637,1
2081,565.6752472,567.3088197,180912_092922,1.63357254,1
160,358.6186649,358.7744268,180912_075945,0.155761919,1
2258,945.5077032,946.8013642,180912_092922,1.293660966,1
2462,97.10311991,100.7699512,180916_112552,3.666831273,1
2404,3173.746201,3175.018326,180914_125804,1.272125016,1
1564,12.34461049,12.9658502,180912_083838,0.621239705,1
359,458.0744196,458.1370883,180912_083838,0.062668689,1
2088,584.2478879,584.6514765,180912_092922,0.40358851,1
1993,298.8593581,302.7160162,180912_092922,3.856658096,1
1583,52.0576302,52.46828018,180912_083838,0.410649974,1
1739,637.225198,640.1580334,180912_083838,2.932835381,1
2116,657.5759162,658.8518332,180912_092922,1.275917038,1
2113,648.3353559,649.0272219,180912_092922,0.691866016,1
1752,684.8524391,688.3239585,180912_083838,3.471519431,1
2186,798.0150449,798.5450367,180912_092922,0.529991748,1
1950,178.6888036,179.0347366,180912_092922,0.345933009,1
2373,673.6206242,674.6877586,180914_125804,1.067134415,1
2432,17.39547786,20.23547463,180916_112552,2.83999677,1
1906,64.37652941,64.91464743,180912_092922,0.538118013,1
1638,263.0330896,268.8529126,180912_083838,5.819822926,1
1544,455.5871971,459.0907074,180912_075945,3.503510281,1
2531,269.1099249,269.5561873,180916_112552,0.446262439,1
1415,154.3885859,154.92945,180912_075945,0.540864065,1
2417,221.8184439,224.3383718,180914_150127,2.519927868,1
1577,35.47901864,41.65979245,180912_083838,6.180773811,1
2402,3166.805329,3167.731525,180914_125804,0.926196284,1
1535,444.5679245,444.8458978,180912_075945,0.277973282,1
1591,76.28416328,76.56845942,180912_083838,0.284296136,1
2074,545.6318653,547.2654379,180912_092922,1.63357254,1
2412,3221.036836,3222.092713,180914_125804,1.055877547,1
2056,497.6207648,498.2357569,180912_092922,0.614992015,1
1687,439.1692993,440.3182252,180912_083838,1.148925964,1
1693,461.573428,461.7300997,180912_083838,0.156671722,1
1829,895.6704826,899.0530763,180912_083838,3.382593726,1
1881,1018.746534,1020.652012,180912_083838,1.905478562,1
2065,517.7257409,519.6091539,180912_092922,1.883413046,1
1820,877.5491263,879.4345205,180912_083838,1.885394174,1
502,911.5522181,911.6556162,180912_083838,0.103398061,1
2227,878.592234,881.0770877,180912_092922,2.484853737,1
1552,471.5418026,471.9928536,180912_075945,0.451050986,1
2097,602.1046356,602.8157201,180912_092922,0.711084518,1
2438,38.84923969,39.93171385,180916_112552,1.082474155,1
1778,775.4235944,779.673213,180912_083838,4.249618614,1
1576,34.28392192,35.26316417,180912_083838,0.979242246,1
1546,461.3040019,462.2218382,180912_075945,0.917836311,1
2509,196.8945509,198.815174,180916_112552,1.920623155,1
1803,835.636503,839.7364872,180912_083838,4.099984156,1
1563,9.801739497,11.65492912,180912_083838,1.853189627,1
340,380.2900053,381.0285917,180912_083838,0.738586452,1
2000,327.4437441,329.4232496,180912_092922,1.979505548,1
1791,808.6424367,809.5552069,180912_083838,0.912770195,1
2038,446.8670193,448.4621548,180912_092922,1.595135539,1
1650,309.1411567,309.7763163,180912_083838,0.635159521,1
1949,176.248054,178.016156,180912_092922,1.768102043,1
1607,126.2885482,132.8905243,180912_083838,6.601976131,1
2128,675.2753498,676.8128298,180912_092922,1.537480037,1
2050,484.5961648,485.0381903,180912_092922,0.44202551,1
2069,530.4403023,531.9585639,180912_092922,1.518261537,1
322,318.6463928,318.9418029,180912_083838,0.295410088,1
1659,342.701167,346.4013282,180912_083838,3.700161258,1
1741,644.9912264,645.3952395,180912_083838,0.404013038,1
337,372.2766682,372.7271883,180912_083838,0.450520125,1
320,311.504541,312.3243399,180912_083838,0.819798916,1
2136,693.5619523,695.5596135,180912_092922,1.997661204,1
1608,133.1695557,133.7855306,180912_083838,0.615974962,1
1504,380.3892382,380.7230138,180912_075945,0.333775686,1
1616,153.9020146,165.9950886,180912_083838,12.09307404,1
2387,726.4832828,728.1039677,180914_125804,1.620684952,1
1561,2.637636373,4.011734364,180912_083838,1.374097991,1
2011,365.0529626,366.9940311,180912_092922,1.941068547,1
602,82.03019042,82.66440093,180912_092922,0.634210516,1
1525,420.0984257,422.9043825,180912_075945,2.80595672,1
2526,254.6657207,257.8855889,180916_112552,3.219868229,1
1862,979.5734153,981.3311823,180912_083838,1.757767045,1
1443,226.8964437,233.4766186,180912_075945,6.58017498,1
2015,373.8769817,376.0294537,180912_092922,2.152472052,1
1970,230.9147313,231.5297233,180912_092922,0.614992014,1
1952,181.519936,183.1150715,180912_092922,1.595135539,1
2406,3189.917704,3191.423307,180914_125804,1.505603169,1
1363,39.67408995,41.30656937,180912_073707,1.632479417,1
460,812.8172426,813.2212556,180912_083838,0.404013037,1
458,808.1785699,808.6424367,180912_083838,0.463866821,1
2061,504.4801269,504.9029339,180912_092922,0.42280701,1
2214,839.7404216,842.8851647,180912_092922,3.144743141,1
2057,499.3504299,499.9077664,180912_092922,0.557336513,1
1407,137.9966685,141.2284655,180912_075945,3.231796978,1
239,24.37045146,25.64976404,180912_083838,1.279312584,1
2463,100.9217372,101.1973487,180916_112552,0.275611501,1
1358,33.37688683,37.46337419,180912_073707,4.086487352,1
200,433.115958,433.6194568,180912_075945,0.503498776,1
1543,454.3074711,455.4403433,180912_075945,1.132872246,1
2039,455.1126019,457.341948,180912_092922,2.229346054,1
1410,145.3251047,146.6906526,180912_075945,1.365547887,1
1433,188.010487,194.7445131,180912_075945,6.734026065,1
1981,254.3422352,255.5530008,180912_092922,1.210765529,1
1722,562.5515341,563.2697795,180912_083838,0.718245399,1
406,637.1803077,637.225198,180912_083838,0.044890338,1
474,845.8266124,847.7120066,180912_083838,1.885394174,1
449,786.6012884,787.1998227,180912_083838,0.59853421,1
390,563.2697795,563.3146698,180912_083838,0.044890338,1
2208,832.4283021,833.5669705,180912_092922,1.13866838,1
1944,168.4885325,168.815247,180912_092922,0.326714508,1
1986,272.7766212,274.6792527,180912_092922,1.902631546,1
2449,67.63266452,68.68318372,180916_112552,1.050519199,1
1541,452.9962774,453.5941822,180912_075945,0.597904797,1
315,301.681748,301.8885339,180912_083838,0.206785927,1
1996,310.1359291,312.0962161,180912_092922,1.960287047,1
1998,317.3209371,319.9346531,180912_092922,2.613716063,1
1403,127.6412718,129.5610715,180912_075945,1.919799677,1
1431,183.9673997,185.887198,180912_075945,1.919798237,1
335,369.7655724,370.0462243,180912_083838,0.280651882,1
2321,51.55821194,55.57560161,180912_155430,4.017389669,1
1536,445.2287666,445.931567,180912_075945,0.702800375,1
2476,136.7732078,137.6479747,180916_112552,0.874766938,1
2261,949.1940197,950.5261062,180912_092922,1.332086539,1
2428,8.136529319,8.635825516,180916_112552,0.499296197,1
2358,141.292467,144.6565638,180912_155430,3.364096766,1
533,985.2603086,985.3784847,180912_083838,0.118176053,1
2223,869.0498833,871.7012478,180912_092922,2.651364554,1
2105,626.1287522,628.2043502,180912_092922,2.07559805,1
2204,826.0327302,827.4902257,180912_092922,1.457495527,1
1709,503.7285986,507.3529378,180912_083838,3.624339177,1
1953,183.979904,184.6909886,180912_092922,0.711084517,1
1341,12.76463764,14.08331432,180912_073707,1.318676678,1
2315,40.36171525,41.16519318,180912_155430,0.803477934,1
1636,252.1320023,261.8513978,180912_083838,9.719395511,1
1337,9.651298237,10.8254141,180912_073707,1.174115865,1
2129,676.9665778,679.0613944,180912_092922,2.094816551,1
227,483.9142294,484.9159812,180912_075945,1.001751828,1
2242,914.9934784,915.7235643,180912_092922,0.730085892,1
1703,488.4165359,488.8134376,180912_083838,0.396901696,1
1885,1.402774254,4.881694446,180912_092922,3.478920192,1
585,51.82900191,52.3677579,180912_092922,0.538755989,1
1509,387.4430303,388.2218402,180912_075945,0.778809935,1
384,539.8041267,539.849017,180912_083838,0.044890337,1
2520,235.5781313,240.4644212,180916_112552,4.886289815,1
1625,194.7319651,198.606979,180912_083838,3.875013933,1
2457,84.99618828,86.15056109,180916_112552,1.154372808,1
2295,1011.711493,1012.710558,180912_092922,0.999064904,1
2447,59.85163101,62.93128995,180916_112552,3.079658944,1
1394,108.7806532,109.723149,180912_075945,0.942495797,1
2573,364.5987041,364.8303087,180916_112552,0.231604557,1
1542,453.9036231,454.1763527,180912_075945,0.272729593,1
1879,1014.640154,1018.081832,180912_083838,3.441678332,1
289,183.7424497,184.3636894,180912_083838,0.621239705,1
1529,429.6596511,430.6823829,180912_075945,1.022731888,1
1967,224.6892768,225.2466133,180912_092922,0.557336514,1
2082,567.9622488,569.5573843,180912_092922,1.595135539,1
2334,83.84453974,85.91062585,180912_155430,2.066086115,1
314,296.1573372,296.1647228,180912_083838,0.007385576,1
273,117.959737,118.3230042,180912_083838,0.363267285,1
1768,749.3722373,754.4747723,180912_083838,5.102535026,1
2047,478.7921245,480.0797641,180912_092922,1.287639531,1
2587,386.0927188,391.4252725,180916_112552,5.332553699,1
2034,436.3549461,437.6233671,180912_092922,1.268421031,1
192,415.3991097,416.5949178,180912_075945,1.195808067,1
1488,349.4657945,349.9627494,180912_075945,0.496954911,1
1893,39.5869764,40.10587591,180912_092922,0.518899513,1
2265,956.0710653,956.4809381,180912_092922,0.409872782,1
1899,51.1563544,51.82900191,180912_092922,0.672647516,1
2499,181.0663686,181.5804177,180916_112552,0.514049138,1
2286,988.5848202,990.6085671,180912_092922,2.023746858,1
1609,135.6334374,142.2248697,180912_083838,6.591432254,1
324,327.1324065,327.2357887,180912_083838,0.103382156,1
1460,281.4640387,283.6207981,180912_075945,2.156759408,1
1569,22.29087787,23.34382652,180912_083838,1.052948652,1
1632,218.7340952,220.8021619,180912_083838,2.068066735,1
211,453.5941822,453.9036231,180912_075945,0.309440866,1
2394,1649.528801,1649.871716,180914_125804,0.342914406,1
291,190.3023198,190.7107242,180912_083838,0.408404429,1
2445,56.62417871,57.55486682,180916_112552,0.930688112,1
1890,31.08255007,31.71676059,180912_092922,0.634210516,1
448,783.1896192,783.653486,180912_083838,0.46386682,1
1511,391.3222448,391.9972134,180912_075945,0.674968611,1
544,1011.25756,1012.040431,180912_083838,0.782871037,1
2585,380.9239923,381.3589546,180916_112552,0.434962249,1
1466,298.031163,298.5429524,180912_075945,0.511789385,1
2283,984.8063055,985.9462642,180912_092922,1.139958673,1
1475,318.6847895,322.8087736,180912_075945,4.123984036,1
1505,381.3757307,381.9616925,180912_075945,0.58596176,1
2211,835.2792136,836.6739908,180912_092922,1.394777149,1
330,351.7226362,352.0993006,180912_083838,0.376664367,1
1418,158.6083926,162.3435676,180912_075945,3.73517501,1
2453,76.12868845,78.6571244,180916_112552,2.528435943,1
1537,446.1675796,447.630873,180912_075945,1.463293317,1
1524,417.3763877,419.600174,180912_075945,2.223786261,1
2460,90.26476094,90.61626546,180916_112552,0.351504522,1
2372,670.3978783,671.1448724,180914_125804,0.74699409,1
1710,507.6140664,516.857698,180912_083838,9.24363162,1
1502,377.1182371,378.2679082,180912_075945,1.149671178,1
2124,671.3980692,672.4166497,180912_092922,1.018580525,1
1781,783.653486,786.6012884,180912_083838,2.94780245,1
2527,258.0042156,258.506967,180916_112552,0.502751355,1
2012,367.4978111,368.4010806,180912_092922,0.903269521,1
1965,220.7756882,221.3138063,180912_092922,0.538118012,1
2567,352.2219944,355.108578,180916_112552,2.886583623,1
1441,219.8146441,220.1145291,180912_075945,0.299885027,1
1797,818.4584617,820.5982344,180912_083838,2.139772753,1
1378,82.77668895,84.41534529,180912_075945,1.638656345,1
217,462.9770864,463.6379265,180912_075945,0.660840109,1
2090,586.707856,587.745655,180912_092922,1.037799025,1
2002,334.3507776,337.0413676,180912_092922,2.690590065,1
2197,815.8564483,816.516876,180912_092922,0.660427661,1
493,885.9136925,886.4074862,180912_083838,0.493793712,1
1386,95.36071286,95.81321794,180912_075945,0.452505084,1
2342,110.8776239,111.3439343,180912_155430,0.466310443,1
2443,51.91481746,52.3821587,180916_112552,0.467341241,1
2488,162.7445957,164.3303597,180916_112552,1.585764021,1
2059,501.7527424,502.5599195,180912_092922,0.807177019,1
2482,147.0187643,147.8176382,180916_112552,0.798873916,1
2348,119.052326,119.5947687,180912_155430,0.54244276,1
2422,332.2201181,334.0528911,180914_150127,1.832773053,1
1662,352.0993006,354.6916377,180912_083838,2.592337113,1
1942,165.2998522,165.9148442,180912_092922,0.614992015,1
2361,159.6704529,160.3080611,180912_155430,0.637608156,1
625,151.4772206,151.9769016,180912_092922,0.499681012,1
2114,651.8025968,652.6866478,180912_092922,0.884051022,1
2163,751.1774352,751.860884,180912_092922,0.683448768,1
501,906.9436188,907.2094995,180912_083838,0.265880729,1
2206,829.5139502,830.3793382,180912_092922,0.865387969,1
2250,932.0880622,932.8821907,180912_092922,0.794128514,1
2464,101.2173206,102.0082058,180916_112552,0.790885176,1
1606,118.9968914,125.9568693,180912_083838,6.959977944,1
2289,996.8814313,997.9189218,180912_092922,1.037490478,1
1743,646.756913,650.7820778,180912_083838,4.025164758,1
1941,163.1665986,164.5695492,180912_092922,1.402950534,1
431,731.0282724,731.2227972,180912_083838,0.194524796,1
542,1008.02267,1008.52489,180912_083838,0.502219156,1
1374,76.88341939,77.43767117,180912_075945,0.554251789,1
2171,768.847805,769.3098491,180912_092922,0.462044088,1
1512,392.9095337,393.29523,180912_075945,0.385696349,1
1476,322.8606939,325.5976545,180912_075945,2.736960628,1
371,488.8134376,488.8656615,180912_083838,0.052223908,1
1863,981.9368064,982.3947121,180912_083838,0.457905701,1
2496,176.3664907,176.5133619,180916_112552,0.146871182,1
1508,385.870576,386.6938893,180912_075945,0.823313359,1
2276,970.1221381,971.4798417,180912_092922,1.357703588,1
2545,303.1840086,303.6641643,180916_112552,0.480155789,1
521,960.2084261,960.3118242,180912_083838,0.103398062,1
2027,410.9977052,413.1117402,180912_092922,2.114035051,1
2566,352.0299321,352.1542077,180916_112552,0.124275616,1
1336,8.635846677,9.64424649,180912_073707,1.008399813,1
1438,204.6246423,205.5216198,180912_075945,0.896977534,1
1634,235.8615977,241.585419,180912_083838,5.723821261,1
2288,994.9019898,995.6576927,180912_092922,0.75570294,1
1545,459.6309203,460.4228819,180912_075945,0.791961616,1
614,110.2846566,112.002213,180912_092922,1.717556426,1
2246,923.4294997,924.4285646,180912_092922,0.999064904,1
1353,25.63759451,27.71080811,180912_073707,2.073213601,1
2153,731.1903148,733.2151551,180912_092922,2.024840269,1
1398,115.7502956,119.4854797,180912_075945,3.735184087,1
2516,223.5008074,226.9918224,180916_112552,3.491015027,1
1496,366.4411248,366.789735,180912_075945,0.348610161,1
1382,88.6351508,89.54551605,180912_075945,0.910365258,1
1701,484.541522,485.0846506,180912_083838,0.543128638,1
1811,860.0119638,861.3137836,180912_083838,1.301819787,1
2347,117.6867062,118.2624568,180912_155430,0.575750648,1
1853,953.3398338,960.2084261,180912_083838,6.868592352,1
2329,66.46949225,67.63818743,180912_155430,1.168695176,1
163,361.9536965,362.0723719,180912_075945,0.118675429,1
1421,166.4435469,166.9408013,180912_075945,0.49725434,1
