,begin_time,end_time,filename,call_length,label
20,20.8071502,21.16678692,180912_073707,0.359636713,0
385,540.4325914,540.6271162,180912_083838,0.194524795,0
482,866.3564649,867.5086502,180912_083838,1.152185328,0
242,32.0832641,32.51496818,180912_083838,0.431704084,0
666,242.7323308,243.5202894,180912_092922,0.787958519,0
817,668.8804457,669.3993452,180912_092922,0.518899512,0
1054,118.2624568,119.052326,180912_155430,0.789869112,0
962,946.8013642,946.9166409,180912_092922,0.115276719,0
1276,284.181154,284.6556609,180916_112552,0.474506897,0
1218,140.2043707,140.6797004,180916_112552,0.475329678,0
1153,3214.926433,3221.036836,180914_125804,6.110402473,0
968,954.8297704,956.0710653,180912_092922,1.241294862,0
85,153.7325895,154.3885859,180912_075945,0.655996416,0
9,10.8254141,10.8783022,180912_073707,0.052888102,0
596,72.08573346,73.16871593,180912_092922,1.082982475,0
650,210.9111268,211.8143963,180912_092922,0.903269521,0
31,37.83005812,38.22143008,180912_073707,0.391371955,0
993,995.9464091,996.8814313,180912_092922,0.935022282,0
94,170.7564059,171.8702621,180912_075945,1.113856187,0
286,173.3235922,173.5762878,180912_083838,0.252695589,0
91,166.4069841,166.4435469,180912_075945,0.036562819,0
990,990.6085671,991.1465251,180912_092922,0.537958025,0
89,162.3435676,163.4708117,180912_075945,1.127244047,0
430,726.3664841,726.8833979,180912_083838,0.516913741,0
1000,1007.792086,1008.355662,180912_092922,0.563575074,0
721,419.6953607,423.4215171,180912_092922,3.726156383,0
1283,300.0997217,300.2070506,180916_112552,0.107328941,0
1319,377.2974039,377.4442751,180916_112552,0.146871182,0
8,9.64424649,9.651298237,180912_073707,0.007051747,0
1290,319.0517328,319.8086843,180916_112552,0.756951478,0
250,51.11524116,51.15735911,180912_083838,0.042117946,0
485,875.3195729,875.5440246,180912_083838,0.224451687,0
824,679.0613944,680.1568489,180912_092922,1.095454526,0
607,89.89842001,90.35966403,180912_092922,0.461244011,0
832,693.3852884,693.5341194,180912_092922,0.148831013,0
922,850.4311769,850.4532556,180912_092922,0.022078773,0
1300,338.3822199,338.8058868,180916_112552,0.423666872,0
1254,221.7892,222.3597313,180916_112552,0.570531207,0
740,475.2581298,477.811981,180912_092922,2.553851226,0
1049,111.3439343,111.391517,180912_155430,0.047582698,0
367,478.9640004,478.9848899,180912_083838,0.020889563,0
653,216.5076818,217.0073628,180912_092922,0.499681013,0
727,439.2564931,440.8324101,180912_092922,1.575917038,0
416,679.7638118,680.9010337,180912_083838,1.137221882,0
902,818.9801564,820.0900494,180912_092922,1.109892978,0
135,295.0463342,295.2752975,180912_075945,0.228963312,0
108,204.1641067,204.6246423,180912_075945,0.460535586,0
671,253.6338779,254.3422352,180912_092922,0.708357359,0
1157,3236.650141,3238.116638,180914_125804,1.466496593,0
1031,59.79125207,59.85384775,180912_155430,0.062595683,0
927,867.7920063,867.9329,180912_092922,0.140893768,0
1298,336.7722858,336.902214,180916_112552,0.12992817,0
1264,252.1745649,252.270596,180916_112552,0.096031158,0
119,247.3995005,249.377613,180912_075945,1.978112492,0
801,631.0613368,632.0219748,180912_092922,0.960637976,0
1181,49.10677857,50.19324417,180916_112552,1.086465602,0
1225,156.5293571,156.5653062,180916_112552,0.035949125,0
1210,125.3373256,126.6674519,180916_112552,1.330126287,0
1250,199.8206728,200.6849504,180916_112552,0.864277631,0
297,207.7357246,208.0699658,180912_083838,0.334241236,0
883,785.3432521,785.5742741,180912_092922,0.231022045,0
360,461.3227466,461.573428,180912_083838,0.250681379,0
258,69.29960815,69.89806636,180912_083838,0.598458212,0
1312,364.4292374,364.5987041,180916_112552,0.169466749,0
424,711.1918835,711.5510062,180912_083838,0.3591227,0
966,951.7813416,951.9222354,180912_092922,0.140893768,0
689,316.1507456,317.3209371,180912_092922,1.170191435,0
970,957.774599,957.9642782,180912_092922,0.189679109,0
705,370.7649561,371.3785766,180912_092922,0.613620451,0
1171,17.0759283,17.39547786,180916_112552,0.319549566,0
126,277.462753,277.5337697,180912_075945,0.071016652,0
985,982.752587,982.987495,180912_092922,0.234908026,0
1033,63.4016724,63.42254195,180912_155430,0.020869556,0
1316,370.2814891,370.6147677,180916_112552,0.333278589,0
943,908.2049535,908.6148263,180912_092922,0.409872782,0
231,7.33378736,9.801739497,180912_083838,2.467952137,0
1318,375.4389186,375.6366298,180916_112552,0.197711207,0
698,353.7529943,354.5249881,180912_092922,0.771993779,0
13,14.08331432,14.1785129,180912_073707,0.095198583,0
410,646.0237042,646.756913,180912_083838,0.733208846,0
114,233.4766186,233.600003,180912_075945,0.123384394,0
1056,124.7717657,124.9287871,180912_155430,0.15702135,0
878,775.8265483,778.3755345,180912_092922,2.548986208,0
828,689.7212095,689.8384206,180912_092922,0.117211041,0
28,31.11327604,31.15558652,180912_073707,0.042310482,0
910,830.3793382,831.560404,180912_092922,1.181065832,0
1201,96.94734018,97.10311991,180916_112552,0.155779729,0
293,194.449956,194.7319651,180912_083838,0.282009101,0
1074,177.3365965,178.5023689,180912_155430,1.165772347,0
201,434.2330959,435.4918416,180912_075945,1.258745704,0
1040,83.27063303,83.84453974,180912_155430,0.573906711,0
1059,127.607693,127.7599576,180912_155430,0.152264635,0
554,6.876497748,7.145556754,180912_092922,0.269059006,0
745,485.0381903,485.7051349,180912_092922,0.666944519,0
21,23.9733822,24.03684792,180912_073707,0.063465722,0
1177,37.10769456,38.84923969,180916_112552,1.741545136,0
35,41.30656937,41.32419168,180912_073707,0.017622315,0
161,359.2046266,359.2417125,180912_075945,0.037085883,0
120,255.4797309,255.5520026,180912_075945,0.072271761,0
1065,144.6565638,144.9753652,180912_155430,0.318801444,0
928,868.8166882,868.983199,180912_092922,0.166510817,0
464,818.2639369,818.4584617,180912_083838,0.194524795,0
1303,345.1269965,347.5334175,180916_112552,2.406420943,0
182,393.29523,393.9405297,180912_075945,0.64529966,0
642,180.1301911,181.519936,180912_092922,1.389744893,0
1231,167.8693711,169.796834,180916_112552,1.927462881,0
36,41.79665873,42.38900547,180912_073707,0.592346743,0
1113,1649.390317,1649.528801,180914_125804,0.138484664,0
1321,378.7604668,379.167187,180916_112552,0.406720197,0
1317,373.1398223,373.173713,180916_112552,0.033890767,0
1126,1669.233536,1670.299283,180914_125804,1.065746762,0
1266,257.8855889,258.0042156,180916_112552,0.118626724,0
1212,130.3622438,130.5579679,180916_112552,0.19572411,0
1275,283.0174901,283.4976381,180916_112552,0.480148025,0
1118,1656.063958,1656.682351,180914_125804,0.618392834,0
1227,162.457001,162.7445957,180916_112552,0.287594609,0
517,947.8892788,949.1595979,180912_083838,1.270319041,0
632,164.5695492,165.2998522,180912_092922,0.730303017,0
1197,86.15056109,86.98937789,180916_112552,0.8388168,0
1262,244.0853568,244.130548,180916_112552,0.045191133,0
17,17.59155357,18.12748634,180912_073707,0.535932767,0
959,942.4592744,943.035658,180912_092922,0.576383598,0
1064,141.2353691,141.292467,180912_155430,0.057097966,0
952,930.8712524,930.8840609,180912_092922,0.012808525,0
884,785.9683705,787.2345579,180912_092922,1.266187364,0
1240,181.7046933,182.5124848,180916_112552,0.807791503,0
556,8.144918778,8.586944289,180912_092922,0.442025511,0
564,21.09385844,21.45900995,180912_092922,0.365151509,0
677,272.3559513,272.7766212,180912_092922,0.420669916,0
1159,237.5749149,250.5061313,180914_150127,12.93121635,0
1041,85.91062585,85.95236497,180912_155430,0.041739114,0
1280,287.6100312,287.7173576,180916_112552,0.107326347,0
626,152.4189272,155.4161361,180912_092922,2.99720896,0
662,234.3997233,236.5181187,180912_092922,2.11839537,0
351,431.0223594,431.3252581,180912_083838,0.302898663,0
991,994.5945852,994.9019898,180912_092922,0.307404586,0
664,240.0543228,241.1179768,180912_092922,1.063654047,0
679,277.2069083,278.9530327,180912_092922,1.746124443,0
584,50.85274992,51.1563544,180912_092922,0.30360448,0
74,129.5610715,129.8395331,180912_075945,0.278461633,0
1270,268.8557248,269.1099249,180916_112552,0.254200123,0
1166,3.762696143,4.417772753,180916_112552,0.65507661,0
772,553.1084044,553.5888669,180912_092922,0.480462512,0
1038,75.35064073,75.37150581,180912_155430,0.02086508,0
945,914.7501133,914.9934784,180912_092922,0.243365085,0
755,503.8074794,504.4801269,180912_092922,0.672647516,0
747,487.3194889,487.8879578,180912_092922,0.568468942,0
702,363.0955622,365.0529626,180912_092922,1.957400395,0
426,714.1247189,714.3790975,180912_083838,0.254378579,0
994,997.9189218,999.7505408,180912_092922,1.831618991,0
612,98.91259243,99.43157179,180912_092922,0.518979364,0
1184,55.16223942,56.62417871,180916_112552,1.461939286,0
956,936.5545447,936.9644175,180912_092922,0.409872781,0
715,396.5020947,398.5472066,180912_092922,2.045111914,0
563,19.78865902,20.88245494,180912_092922,1.093795915,0
1117,1655.64191,1655.833151,180914_125804,0.191240726,0
567,23.11180099,23.496171,180912_092922,0.384370009,0
1164,0.579183589,0.766918959,180916_112552,0.18773537,0
80,145.1242891,145.3251047,180912_075945,0.2008156,0
1097,728.1039677,731.7810056,180914_125804,3.677037903,0
1267,258.506967,258.5860515,180916_112552,0.079084483,0
661,231.5297233,233.7847313,180912_092922,2.255007986,0
14,14.69329043,14.72501844,180912_073707,0.031728006,0
1309,356.3852276,356.565985,180916_112552,0.180757424,0
1206,111.3969725,111.4568881,180916_112552,0.059915543,0
1278,286.316435,286.3220839,180916_112552,0.005648892,0
62,104.1484077,104.3224467,180912_075945,0.174038966,0
672,255.5530008,257.1959992,180912_092922,1.642998445,0
1284,301.1504155,303.1840086,180916_112552,2.033593053,0
1313,364.8303087,365.1635933,180916_112552,0.333284606,0
718,408.9989811,410.9977052,180912_092922,1.998724048,0
122,265.459369,267.225656,180912_075945,1.76628705,0
967,953.8307055,954.2918124,180912_092922,0.461106879,0
697,350.1591347,351.1584967,180912_092922,0.999362024,0
164,364.0851684,364.6117923,180912_075945,0.526623861,0
811,658.8518332,659.0749592,180912_092922,0.223125999,0
252,52.46828018,52.65781094,180912_083838,0.189530757,0
628,158.6448442,159.4520212,180912_092922,0.807177019,0
1095,720.0876924,720.4884911,180914_125804,0.400798766,0
1205,110.198661,111.2451865,180916_112552,1.046525472,0
923,852.2465405,853.0551665,180912_092922,0.808625971,0
837,705.0207261,705.1838005,180912_092922,0.163074384,0
230,4.011734364,4.122293972,180912_083838,0.110559608,0
1029,55.59647117,55.71125373,180912_155430,0.114782562,0
54,90.61653241,91.79732749,180912_075945,1.180795081,0
848,724.2425432,724.2969013,180912_092922,0.054358128,0
1308,355.7243072,356.2157608,180916_112552,0.491453571,0
132,285.5934163,285.6179481,180912_075945,0.024531784,0
813,661.3811793,661.6310198,180912_092922,0.249840506,0
941,903.4904735,903.9140978,180912_092922,0.423624384,0
1196,84.77250358,84.99618828,180916_112552,0.223684696,0
172,378.2679082,379.4027456,180912_075945,1.134837334,0
760,519.6091539,520.2818015,180912_092922,0.672647516,0
1265,254.5696949,254.6657207,180916_112552,0.09602576,0
23,25.00293728,25.40136098,180912_073707,0.398423702,0
26,28.7086303,28.72273382,180912_073707,0.014103523,0
958,939.5517394,939.7822928,180912_092922,0.23055344,0
1297,334.9533538,335.0832709,180916_112552,0.129917114,0
386,552.4066812,552.6909867,180912_083838,0.284305471,0
1202,100.7699512,100.9217372,180916_112552,0.151786044,0
1154,3222.092713,3223.393003,180914_125804,1.300289722,0
101,182.8588962,183.9673997,180912_075945,1.108503579,0
1193,78.6571244,78.77695546,180916_112552,0.119831067,0
807,648.2584819,648.3353559,180912_092922,0.076874002,0
920,848.0734256,848.1902834,180912_092922,0.11685772,0
1060,128.226268,129.154126,180912_155430,0.927857945,0
631,162.0080818,163.1665986,180912_092922,1.158516853,0
800,628.2043502,629.0433943,180912_092922,0.839044068,0
1066,155.5450339,155.6592314,180912_155430,0.114197576,0
1151,3210.311857,3212.11076,180914_125804,1.798902487,0
1024,47.21735115,47.42604672,180912_155430,0.208695567,0
1286,304.048289,304.3702758,180916_112552,0.321986822,0
1135,3152.69674,3154.07263,180914_125804,1.375890663,0
687,307.8890231,310.1359291,180912_092922,2.246905943,0
1165,1.318141961,1.669646484,180916_112552,0.351504523,0
1008,1018.243457,1018.287521,180912_092922,0.044063345,0
1213,131.8840986,131.9360254,180916_112552,0.051926805,0
1228,164.3303597,164.6379261,180916_112552,0.307566458,0
43,75.24208765,75.31973496,180912_075945,0.077647308,0
83,149.2343171,149.2878665,180912_075945,0.053549351,0
1018,33.36254915,33.73557293,180912_155430,0.373023786,0
405,636.0384957,636.0534592,180912_083838,0.014963446,0
1007,1017.52618,1018.000095,180912_092922,0.473915403,0
1215,136.5814781,136.7732078,180916_112552,0.19172974,0
55,92.22037958,92.8067602,180912_075945,0.586380622,0
989,988.4951605,988.5848202,180912_092922,0.089659671,0
110,209.1911906,210.0747815,180912_075945,0.883590918,0
1120,1659.561141,1660.06217,180914_125804,0.501028359,0
127,278.3496658,278.5366611,180912_075945,0.186995363,0
738,467.2684553,469.0511123,180912_092922,1.78265698,0
125,274.9451492,275.1787853,180912_075945,0.233636089,0
376,503.6450404,503.7285986,180912_083838,0.083558252,0
1143,3175.018326,3176.591744,180914_125804,1.573417783,0
695,342.0660726,344.1821811,180912_092922,2.116108473,0
674,263.5639417,265.0392847,180912_092922,1.475342944,0
87,155.5988362,156.3030284,180912_075945,0.70419217,0
149,329.2612372,329.617266,180912_075945,0.356028833,0
877,774.7203253,775.3780937,180912_092922,0.657768479,0
1216,137.6479747,138.1472704,180916_112552,0.499295635,0
1221,146.95086,147.0187643,180916_112552,0.067904283,0
61,102.0331493,102.0893757,180912_075945,0.056226416,0
49,84.41534529,84.93478777,180912_075945,0.51944248,0
592,63.65480692,64.37652941,180912_092922,0.721722493,0
10,11.56584753,11.59758039,180912_073707,0.031732861,0
1093,714.9642367,716.8986026,180914_125804,1.934365911,0
1168,8.635825516,8.643814255,180916_112552,0.007988739,0
874,767.8557657,768.847805,180912_092922,0.992039385,0
189,402.6038618,403.5458509,180912_075945,0.941989075,0
797,618.4443502,620.0410807,180912_092922,1.596730478,0
706,372.8968381,373.8769817,180912_092922,0.980143524,0
56,95.33703888,95.36071286,180912_075945,0.02367398,0
893,801.7929348,801.8224835,180912_092922,0.029548651,0
84,152.6026671,152.6187308,180912_075945,0.016063775,0
81,146.6906526,146.813817,180912_075945,0.123164402,0
643,183.1150715,183.979904,180912_092922,0.864832521,0
788,596.8424973,598.4214288,180912_092922,1.578931453,0
1320,377.6702308,377.7549641,180916_112552,0.084733375,0
787,593.0883982,595.0359583,180912_092922,1.947560098,0
1131,3141.468953,3141.832396,180914_125804,0.363442817,0
1119,1657.149412,1657.930676,180914_125804,0.781264558,0
1229,166.6590771,166.6830434,180916_112552,0.023966218,0
854,737.631753,737.6997007,180912_092922,0.06794766,0
1259,235.17706,235.5781313,180916_112552,0.401071306,0
810,657.1027403,657.5759162,180912_092922,0.473175833,0
725,435.5757116,436.3549461,180912_092922,0.779234471,0
1045,100.6862635,100.7280026,180912_155430,0.041739114,0
1179,42.2843967,43.55460623,180916_112552,1.270209526,0
979,969.6610312,970.1221381,180912_092922,0.461106879,0
845,719.8643129,719.9730292,180912_092922,0.108716256,0
901,816.516876,816.7483663,180912_092922,0.231490386,0
42,74.13358407,74.875264,180912_075945,0.741679931,0
1106,1630.503611,1631.473003,180914_125804,0.969392648,0
1141,3171.469787,3172.407122,180914_125804,0.937335511,0
