filename,begin_time,end_time,label,call_length
210904-111316_Tr2(first 4 minutes).txt,1058.53515765,1059.116741476,w,0.5815838260000419
210903-110841_Tr1,811.487208983,814.717717067,bg,3.2305080840000073
210903-110841_Tr2,894.451838354,900.082217019,bg,5.63037866500008
210825-102141_Tr1.txt,666.388849584,667.305629889,bg,0.9167803049999748
210824-095226_Tr2.txt,309.306397087,312.990862605,bg,3.6844655180000245
210904-074321_Tr1,281.215968158,283.746640702,w,1.3517325189999951
210828-080644_Tr1,267.01149318,267.50364814,w,0.4921549599999935
210904-074321_Tr1,1075.658529481,1076.430366423,w,0.589033456000152
210827-081513_Tr2,296.793758518,297.005115326,w,0.211356808000005
210825-135601_Tr1.txt,1127.789397682,1128.5061013,bg,0.7167036179998831
210827-081513_Tr1,965.296747106,967.389072757,bg,2.09232565100001
210827-081513_Tr1,535.756557829,536.952172487,w,1.195614657999954
210827-090209_Tr1,515.743578776,516.659942274,w,0.916363497999896
210825-132034_Tr1,622.851979646,689.41648931,bg,66.56450966399996
210825-135601_Tr1.Table.1.selections (1).txt,1304.699008837,1306.014477503,w,1.3154686660000152
210903-110841_Tr1,586.661700906,586.911365396,w,0.24966448999998647
180913_081527 (1),223.967472736,224.235454337,bg,0.26798160100000246
210904-111316_Tr2(first 4 minutes)(1).txt,145.207271396,147.589603993,bg,2.382332596999987
210825-112937_Tr2.txt,264.693595245,266.430388176,w,1.0766544410000165
210903-110841_Tr1,687.101333884,687.78980263,w,0.6884687460000123
210904-111316_Tr2(first 4 minutes).txt,1081.792065629,1082.720990349,bg,0.9289247199999409
210825-102141_Tr1.txt,328.880753739,329.63709749,w,0.9091404679999755
210824-125439_Tr1.txt,467.06161691,467.902355213,bg,0.8407383030000233
210825-112937_Tr1.txt,373.208330988,374.701501381,w,1.493170393000014
210824-104507_Tr1.txt,1177.774213093,1181.257558025,bg,3.483344931999909
210825-135601_Tr1,272.741380085,273.358289529,w,0.6169094439999867
210825-112937_Tr2.txt,208.648393218,210.825278475,w,2.035427009000017
210825-135601_Tr1,964.743052605,967.893821112,bg,3.1507685069999525
210828-080644_Tr1,869.17117551,871.8464794,w,2.6753038900000092
210825-135601_Tr1.txt,993.995278222,994.584971072,bg,0.5896928500000058
210824-125439_Tr1.txt,173.431612587,175.051067514,w,1.0061294440000097
25-115438_Tr2,551.508821259,551.831863789,bg,0.3230425299999524
210904-074321_Tr1,368.96667708,371.568499177,w,0.4776799129999745
210825-135601_Tr1.Table.1.selections (1).txt,514.932342777,517.266613492,bg,2.3342707150000024
210824-115331_Tr1.txt,752.982456837,753.240324898,bg,0.25786806100006743
210904-111316_Tr2(first 4 minutes)(1).txt,951.573366239,952.861456889,w,0.9993412209998951
210824-104507_Tr1,623.648781524,630.30233662,bg,6.653555095999991
210824-115331_Tr1.txt,504.336720235,504.479766555,w,0.14304632000005313
210827-090209_Tr1,1051.327353603,1052.894467991,bg,1.5671143880001637
210904-111316_Tr2.txt,1031.11710622,1033.558120023,w,2.441013802999805
210824-095226_Tr2.txt,345.156947197,348.550307787,bg,3.393360589999986
25-115438_Tr2,407.735482491,408.200412716,w,0.46493022499998915
25-115438_Tr2,522.922282324,523.797445101,bg,0.8751627770000141
210825-135601_Tr1.txt,1191.702784987,1192.047528499,w,0.3447435119999227
25-115438_Tr2,307.225807949,310.533147928,bg,3.3073399790000053
210903-110841_Tr2,563.149513882,563.824259661,w,0.6747457790000908
210824-095226_Tr2.txt,226.277631313,226.870028568,bg,0.5923972550000087
210825-135601_Tr1,158.628312052,161.080520723,bg,2.452208670999994
210827-090209_Tr1,735.867610914,736.994509772,bg,1.1268988580000041
210824-125439_Tr1.txt,804.498029904,804.82192089,bg,0.32389098600003763
210824-104507_Tr1.txt,813.812546489,815.886305268,w,2.073758778999945
210904-074321_Tr1,773.846170112,773.866481611,bg,0.020311499000058575
210825-135601_Tr1,1001.560530628,1001.760118977,w,0.19958834900000966
210904-074321_Tr1,388.703983478,389.537382475,w,0.5386603270000023
210826-083608_Tr1,220.364606769,223.004875324,bg,2.640268555000006
210826-083608_Tr1,351.428765727,351.911843255,w,0.4830775280000239
210825-135601_Tr1.Table.1.selections (1).txt,243.470149928,249.191065676,bg,5.720915747999982
210903-110841_Tr1,627.968678145,628.65714689,bg,0.6884687450000229
210827-081513_Tr2,320.536176042,321.017599883,w,0.48142384099998026
210827-081513_Tr2,453.491423123,455.064857139,w,1.5734340160000215
210824-115331_Tr1.txt,806.430795136,807.279681771,w,0.21149341299997104
210824-125439_Tr1.txt,46.744958975,47.368433751,bg,0.6234747759999948
210825-102141_Tr1.txt,221.330924131,221.736264432,bg,0.40534030100002383
210827-081513_Tr1,855.852347149,857.143972087,w,1.2916249379999272
210825-102141_Tr1.txt,694.057028571,696.043896033,bg,1.9868674619999638
210825-102141_Tr1.txt,392.00448718,392.012127016,bg,0.007639836000009836
210903-110841_Tr1,286.270120296,289.651939845,bg,3.3818195489999994
210824-115331_Tr1.txt,649.833366255,650.151969424,bg,0.3186031689999709
210827-081513_Tr2,1057.959915493,1058.664438187,w,0.7045226940001612
210904-111316_Tr2(first 4 minutes)(1).txt,678.865108823,681.703839789,bg,2.8387309659999573
210824-104507_Tr1.txt,663.492979805,664.213061354,bg,0.7200815490000423
210824-104507_Tr1.txt,890.20532471,891.405308322,bg,1.1999836119999827
180913_081527 (1),161.471097492,162.739254604,w,1.9618040969999981
210825-102141_Tr1.txt,361.37444991,362.451666767,bg,1.0772168569999963
180913_081527 (1),137.851504136,138.48269328,w,1.995922429000018
210827-081513_Tr1,821.342460938,823.884613658,bg,2.54215271999999
210825-135601_Tr1,1069.091902507,1069.246129868,w,0.1542273610000393
210826-083608_Tr1,1011.029196404,1012.420126526,w,1.3909301219999861
210824-104507_Tr1.txt,350.144879868,350.408227751,w,0.2633478830000513
210825-135601_Tr1,989.504319717,991.1463875,bg,1.6420677829999022
210828-080644_Tr1,233.97399858,237.26765101,w,2.5238715940000134
210825-135601_Tr1,712.679191603,713.084354678,bg,0.4051630749999049
210827-133618_Tr2,69.258451408,70.376902964,w,1.1184515559999966
210826-083608_Tr1,519.070505575,520.020002784,w,0.9494972090000147
210824-104507_Tr1.txt,1018.58624381,1018.758860708,bg,0.17261689800000113
210827-090209_Tr1,1011.897000626,1012.720399711,w,0.8233990850000055
210825-132034_Tr1,87.45529598,93.499088719,bg,6.043792738999997
210825-112937_Tr1.txt,190.284342692,190.894251814,w,1.6296009369999922
210824-100209_Tr1.txt,205.692075574,207.957742766,bg,2.265667191999995
210825-135601_Tr1.Table.1.selections (1).txt,1083.555146365,1083.854528889,w,0.29938252400006604
210904-111316_Tr2(first 4 minutes)(1).txt,904.822966196,906.28102142,w,1.4580552239999633
210828-080644_Tr1,601.766916955,603.937446526,bg,2.1705295709999746
210827-133618_Tr1.Table.1.selections.donetxt.txt,191.468561447,191.592468763,bg,0.12390731599998617
210824-115331_Tr1.txt,755.84261341,757.369044127,bg,1.5264307170000393
210827-133618_Tr2,85.240825968,88.209285825,w,0.6764827960000019
210824-115331_Tr1.txt,245.624462018,247.756719443,bg,2.132257425000006
210825-112937_Tr1.txt,386.159942031,386.733633813,w,0.573691781999969
210904-111316_Tr2(first 4 minutes)(1).txt,821.175212594,822.323531921,bg,1.148319327000081
210825-132034_Tr1,534.865407444,535.876479768,w,1.011072323999997
210824-115331_Tr1.txt,800.770773154,800.890312909,w,0.11953975500000524
210827-081513_Tr1,1198.873219063,1199.769930057,w,0.8967109939999318
210824-104507_Tr1,157.231554701,157.624699529,w,0.39314482800000405
210824-115331_Tr1.txt,1142.152165035,1144.307946703,bg,2.1557816679999178
210904-111316_Tr2.txt,300.83256243,302.558619843,w,1.1584277939999765
210827-133618_Tr1.Table.1.selections.donetxt.txt,164.92802036,164.998279596,bg,0.07025923599999828
210825-135601_Tr1.txt,260.686054836,263.062784755,bg,2.376729919000013
210828-080644_Tr1,1093.590428518,1094.120441553,w,0.5300130350001382
210827-081513_Tr2,774.436350483,776.514701367,bg,2.0783508840000877
210827-090209_Tr1,643.301207435,644.296634759,w,0.9954273239999338
210826-083608_Tr1,944.999052685,945.715340053,w,0.7496030599999131
210825-112937_Tr2.txt,106.579938528,107.334382516,w,0.8723258610000073
210825-135601_Tr1.Table.1.selections (1).txt,1065.92570551,1066.143438255,w,0.2177327450001485
25-115438_Tr2,280.772478005,281.711454735,w,0.9389767300000358
210824-115331_Tr1.txt,1158.283494431,1159.070249195,w,0.22757369200007815
210827-081513_Tr1,105.681096398,106.737887479,bg,1.056791081
210904-074321_Tr1,188.368297098,189.059397457,bg,0.6911003589999893
210826-083608_Tr1,1160.103941639,1161.49487176,w,1.3909301210001104
210904-111316_Tr2.txt,976.831938792,977.955678831,bg,1.1237400390000403
210827-081513_Tr1,725.597776744,726.795465323,bg,1.197688578999987
210826-083608_Tr1,685.006960177,685.39009063,w,0.38313045300003523
210824-125439_Tr1.txt,208.184713239,208.205387132,bg,0.020673893000008547
210825-132034_Tr1,1047.286271009,1052.883974473,bg,5.597703464000006
210825-132034_Tr1,202.476798843,203.965494289,bg,1.48869544599998
210904-074321_Tr1,1054.940815657,1055.245482634,bg,0.3046669769998971
210903-110841_Tr1,101.98745932,104.075562327,w,2.088103007000001
210824-125439_Tr1.txt,934.883100565,935.007143921,bg,0.12404335600001559
210904-074321_Tr1,1101.443965723,1102.429073399,w,0.9851076759998705
210824-115331_Tr1.txt,470.539607145,470.643640832,w,0.10403368700002602
210827-081513_Tr2,159.9139478,161.898353387,bg,1.9844055869999977
210827-133618_Tr1.Table.1.selections.donetxt.txt,101.600100294,103.063373692,bg,1.4632733979999983
210904-111316_Tr2(first 4 minutes)(1).txt,1155.502620941,1155.925447086,w,0.42282614500004456
210825-135601_Tr1,774.959583547,776.057319469,bg,1.0977359220000835
210827-090209_Tr1,440.486015405,441.017240621,w,0.5312252159999957
210828-080644_Tr1,412.767437112,413.146017851,bg,0.37858073900002864
210824-115331_Tr1.txt,59.300037083,60.489922388,w,0.9428052960000031
210825-112937_Tr2.txt,270.992411288,271.707561318,w,0.7151500299999611
210827-081513_Tr2,319.585070406,320.007784022,w,0.42271361600001
210825-135601_Tr1.txt,605.155628932,606.035632109,w,0.880003176999935
210825-135601_Tr1.Table.1.selections (1).txt,767.517665529,768.325091124,w,0.8074255949999269
210824-115331_Tr1.txt,163.913546031,166.039734526,w,2.1261884949999796
210824-115331_Tr1.txt,986.276984852,986.608592232,w,0.33160737999992307
210827-081513_Tr2,392.39752556,393.04333803,w,0.645812469999953
210827-081513_Tr2,995.151707567,997.05391884,bg,1.9022112730000345
210825-135601_Tr1.Table.1.selections (1).txt,1224.888601581,1225.042828942,bg,0.15422736099981194
210825-135601_Tr1.txt,1287.419656478,1288.109143503,w,0.6894870250000622
210825-102141_Tr1.txt,410.220869999,410.281988686,bg,0.06111868699997558
210824-104507_Tr1.txt,604.0169912,605.321760258,w,1.3047690580000335
210825-135601_Tr1.Table.1.selections (1).txt,1033.424957779,1033.724340303,bg,0.29938252400006604
210827-081513_Tr2,402.131691111,402.460468368,w,0.3287772570000129
210903-110841_Tr1,587.433391147,587.720883591,w,0.2874924440000086
210904-074321_Tr1,302.061072785,302.437118674,w,0.37604588899995406
210825-135601_Tr1.txt,1175.697452458,1179.643488542,bg,3.946036083999843
210824-125439_Tr1.txt,153.482106861,153.688845788,w,0.20673892700000351
210904-111316_Tr2(first 4 minutes)(1).txt,1084.881288177,1085.454680681,w,0.5733925039999122
210826-083608_Tr1,344.943707409,345.43511386,w,0.4914064509999889
210825-135601_Tr1.txt,1268.523008692,1272.868591389,bg,4.345582696999827
210824-100209_Tr1.txt,157.618712604,157.982454675,w,0.36374207100001854
210825-135601_Tr1,1040.89100657,1041.163172501,w,0.27216593100001774
210827-090209_Tr1,401.929196935,402.548991307,bg,0.6197943720000012
210824-104507_Tr1.txt,355.307464208,355.822189616,w,0.5147254080000039
210824-125439_Tr1.txt,903.45340151,903.715270817,w,0.26186930699998356
210903-110841_Tr2,63.416460347,65.373223105,bg,1.9567627579999964
210825-135601_Tr1,874.814982292,875.803851841,bg,0.9888695490000146
210904-111316_Tr2.txt,662.323440064,663.34735525,w,1.0239151859999538
210827-133618_Tr1.Table.1.selections.donetxt.txt,98.484379931,98.755538625,bg,0.27115869399999326
210828-080644_Tr1,943.347781691,945.543549977,w,2.195768285999975
210904-111316_Tr2.txt,966.150225086,966.641704375,bg,0.4914792890000399
210904-111316_Tr2(first 4 minutes)(1).txt,708.917043156,712.741482205,w,1.531777117000047
210827-090209_Tr1,1265.322109988,1266.065825291,bg,0.7437153030000445
210825-135601_Tr1.txt,1121.221126549,1121.366281712,w,0.14515516300002673
210827-133618_Tr2,82.327539674,82.904804993,bg,0.5772653190000057
210825-135601_Tr1,373.110993542,374.743989128,w,1.6329955859999927
210904-111316_Tr2(first 4 minutes)(1).txt,784.700743181,784.733508466,bg,0.032765284999982214
210827-090209_Tr1,1129.019005071,1131.090783414,bg,2.0717783430000054
210904-074321_Tr1,1198.208958664,1198.574565636,w,0.36560697200002323
210826-083608_Tr1,186.06797085,186.526061608,w,0.4580907579999973
210824-104507_Tr1.txt,0.803019536,1.770798274,w,0.761788939
210824-125439_Tr1.txt,256.092870721,256.23758797,w,0.14471724899999572
210828-080644_Tr1,180.278589195,180.417402133,bg,0.13881293800000094
210828-080644_Tr1,734.396400061,735.103084107,bg,0.7066840459999639
210904-111316_Tr2.txt,600.362639475,610.827162347,bg,10.464522871999975
210824-115331_Tr1.txt,966.157128626,967.015406551,w,0.8582779249999248
210825-135601_Tr1,563.63221056,564.503141539,w,0.8709309790000361
210825-135601_Tr1,613.744254137,614.234152812,w,0.4898986750000631
210828-080644_Tr1,1128.518698346,1130.10873745,bg,1.5900391039999704
210825-102141_Tr1.txt,397.511101049,398.053529396,bg,0.5424283469999978
210825-102141_Tr1.txt,307.102739507,307.118019179,bg,0.01527967199996283
210904-111316_Tr2(first 4 minutes)(1).txt,883.288587471,884.394415871,w,1.1058283999999503
210827-081513_Tr1,53.299086144,54.428277765,w,1.1457973799999976
210825-135601_Tr1.Table.1.selections (1).txt,1175.369150332,1175.668532856,w,0.29938252400006604
210827-133618_Tr2,35.941495836,36.500721613,w,0.5592257770000018
210824-104507_Tr1.txt,796.592485272,797.210380745,w,0.6178954729999759
210828-080644_Tr1,576.326286793,577.638700022,w,1.312413228999958
210904-074321_Tr1,663.059753906,663.232401643,bg,0.17264773700003389
210825-135601_Tr1,433.828066143,433.918602856,bg,0.09053671300000588
210825-135601_Tr1.Table.1.selections (1).txt,686.180783012,686.870270037,w,0.6894870249999485
210825-132034_Tr1,595.990795557,610.277387746,bg,14.286592189000089
210826-083608_Tr1,956.17612759,957.79193863,w,1.0327864380000165
210825-135601_Tr1.txt,5.697340154,6.160022237,w,0.4626820829999998
210828-080644_Tr1,1035.544830451,1037.614405158,w,1.5143229569998766
210828-080644_Tr1,956.320486756,956.774783643,bg,0.4542968869999413
210825-135601_Tr1.Table.1.selections (1).txt,992.391994491,992.881893166,bg,0.4898986750000631
210825-102141_Tr1.txt,588.461392589,588.499591768,bg,0.038199179000002914
210826-083608_Tr1,940.282388936,941.415122449,w,1.18270705000009
210824-104507_Tr1.txt,659.891460542,661.12440745,bg,1.2329469080000308
210825-132034_Tr1,178.862147276,179.47003125,w,0.6078839740000035
210904-111316_Tr2(first 4 minutes)(1).txt,957.965342072,958.1008904,bg,0.13554832800002714
210827-133618_Tr2,76.7651589,77.879648033,bg,1.1144891329999922
210824-095226_Tr1.txt,197.183875072,197.867214733,w,0.6833396609999909
210903-110841_Tr2,90.383768969,91.088503449,bg,0.704734479999999
210824-104507_Tr1.txt,310.624965779,311.199542979,w,0.5745772000000215
210824-115331_Tr1.txt,463.075503452,464.783088879,bg,1.7075854269999695
210825-135601_Tr1.txt,1232.377768455,1232.822306142,w,0.4445376869998654
210827-090209_Tr1,1231.137773423,1232.014295029,w,0.3187351290000606
210826-083608_Tr1,313.347796139,314.963607179,w,1.157720281999957
210827-090209_Tr1,1140.54659226,1140.918449911,w,0.37185765100002754
210904-074321_Tr1,678.902722774,679.217551,w,0.3148282259999178
210825-102141_Tr1.txt,232.767850172,233.889774218,w,1.2087826810000024
210825-135601_Tr1,652.34932339,654.490176783,bg,2.140853393000043
210824-115331_Tr1.txt,535.900218765,536.030260875,w,0.13004210999997667
210825-102141_Tr1.txt,283.230828584,284.03301135,w,0.8021827659999872
210824-104507_Tr1,1197.983164253,1198.637733965,w,0.6545697120000114
210904-111316_Tr2(first 4 minutes)(1).txt,302.558619843,303.552455085,bg,0.9938352420000456
210828-080644_Tr1,1113.224033791,1115.520756941,bg,2.2967231499999343
210827-090209_Tr1,1283.843920007,1285.225105569,bg,1.3811855620001552
210824-095226_Tr1.txt,225.591555015,226.230085518,w,0.6385305029999984
210828-080644_Tr1,621.276445492,622.311232846,w,1.0347873540000592
210825-112937_Tr1.txt,136.518077932,137.736994178,w,1.249853207000001
25-115438_Tr2,386.913127398,387.305127392,w,0.3919999940000025
210824-104507_Tr1.txt,356.827699716,358.214802083,bg,1.3871023670000113
210826-083608_Tr1,425.391361192,425.682873493,bg,0.2915123010000116
210904-074321_Tr1,255.533079964,255.878635646,bg,0.345555681999997
210827-133618_Tr2,149.544941037,151.312816076,w,1.767875038999989
210824-115331_Tr1.txt,1224.878052906,1225.118630809,w,0.24057790300003035
210826-083608_Tr1,486.865101886,488.216711266,bg,1.3516093800000135
210904-111316_Tr2(first 4 minutes).txt,914.301402667,915.390848424,w,1.0894457569999076
210826-083608_Tr1,369.043588331,370.520301077,bg,1.4767127459999756
210904-074321_Tr1,1130.408136693,1131.352621372,w,0.34529547400006777
210824-104507_Tr1.txt,1012.39843904,1012.847048082,w,0.4486090420000437
210904-074321_Tr1,857.565156972,860.774373801,w,0.8835501840000006
210903-110841_Tr2,535.709888952,537.119357912,bg,1.4094689600000265
210827-133618_Tr1.Table.1.selections.donetxt.txt,65.613280835,69.551502137,bg,3.9382213020000023
210825-135601_Tr1,907.83883351,908.655331303,w,0.8164977930000532
210904-111316_Tr2(first 4 minutes)(1).txt,768.580988359,770.030852261,w,1.4498639019999473
210827-081513_Tr1,344.435982422,344.846953994,w,0.410971571999994
210824-104507_Tr1.txt,335.704821285,336.710331385,bg,1.0055101000000377
210825-135601_Tr1.Table.1.selections (1).txt,1208.435461128,1208.644121675,w,0.20866054699990855
210904-074321_Tr1,205.229362709,205.280179721,bg,0.05081701200001021
210825-132034_Tr1,1057.963599096,1059.312317115,bg,1.348718018999989
210824-104507_Tr1.txt,674.289614965,674.329405282,bg,0.03979031699998359
210825-132034_Tr1,201.83790038,202.476798843,w,0.6388984630000039
210827-081513_Tr2,806.621322208,808.06559373,w,1.4442715220000082
210825-135601_Tr1,861.784961634,863.717154479,bg,1.9321928450000314
210904-111316_Tr2(first 4 minutes).txt,1183.60410468,1184.28936773,bg,0.6852630500000032
210824-104507_Tr1.txt,951.017982477,951.689054185,bg,0.6710717079999995
210826-083608_Tr1,194.490665675,195.123663814,w,0.2748544549999963
210825-135601_Tr1.txt,27.950109316,30.059262222,bg,2.109152906000002
210903-110841_Tr1,854.406806741,854.686733594,w,0.2799268530000063
210825-135601_Tr1.txt,767.44583286,768.343980432,w,0.8981475719999708
210825-135601_Tr1.txt,828.58059848,829.079569353,w,0.498970872999962
210904-111316_Tr2(first 4 minutes).txt,263.018999283,263.764408245,bg,0.7454089619999991
210827-090209_Tr1,634.004291857,637.272298545,bg,3.268006688000014
210825-132034_Tr1,885.900421921,886.353233453,w,0.4528115320000552
180913_081527 (1),241.570315024,242.508569158,bg,0.9382541340000046
210824-125439_Tr1.txt,400.331222016,401.413155734,bg,1.0819337179999593
210827-090209_Tr1,942.386200651,943.156477215,w,0.770276564000028
210827-081513_Tr1,641.724295331,642.252687351,w,0.5283920199999557
210824-115331_Tr1.txt,58.097147568,58.175172833,w,0.07802526500000084
210904-111316_Tr2(first 4 minutes)(1).txt,748.318886814,749.11479983,bg,0.7959130159999859
210825-112937_Tr2.txt,133.356864621,134.048438277,bg,0.6915736560000028
210824-115331_Tr1.txt,537.993896733,538.826166235,w,0.8322695019999173
210824-104507_Tr1,1044.586331082,1045.086884391,w,0.5005533089999972
210826-083608_Tr1,619.792227728,620.899974472,bg,1.10774674400011
210826-083608_Tr1,362.100269732,362.433426647,bg,0.3331569149999609
210824-115331_Tr1.txt,736.544019633,737.141718408,bg,0.5976987750000262
210827-133618_Tr1.Table.1.selections.donetxt.txt,205.660894299,206.236905459,bg,0.5760111600000073
210827-081513_Tr2,242.181494704,242.204978794,bg,0.023484090000010838
210827-081513_Tr2,631.312484285,631.805650171,w,0.4931658860000425
210904-111316_Tr2.txt,957.965342072,958.1008904,bg,0.13554832800002714
210824-104507_Tr1.txt,256.107987937,256.957883378,bg,0.849895441000001
210824-104507_Tr1.txt,47.787870172,48.298374348,bg,0.5105041760000049
210825-135601_Tr1.txt,269.410051445,270.498715169,w,1.0886637239999573
210826-083608_Tr1,92.532579926,93.607010978,w,0.6579849080000031
210904-111316_Tr2(first 4 minutes).txt,230.367886658,230.553235105,bg,0.18534844699999553
210828-080644_Tr1,325.085391568,325.211585147,bg,0.1261935790000166
210827-081513_Tr2,528.476164124,528.640552752,bg,0.16438862799998333
210825-112937_Tr2.txt,192.187679212,193.665132022,w,0.8015967369999828
210904-111316_Tr2(first 4 minutes).txt,976.831938792,977.955678831,bg,1.1237400390000403
210827-081513_Tr2,1024.412892484,1024.682959516,w,0.2700670320000427
210904-111316_Tr2(first 4 minutes).txt,1107.80279434,1108.728413668,w,0.9256193280000389
210824-115331_Tr1.txt,647.759194604,647.928249347,bg,0.16905474300006063
210827-090209_Tr1,989.266818119,989.904288378,w,0.637470258999997
210825-102141_Tr1.txt,633.488569044,636.69730011,w,1.5890858610000578
210824-115331_Tr1.txt,570.25532013,570.941638284,bg,0.6863181539999914
210825-132034_Tr1,752.954532961,753.587228526,w,0.6326955649999491
210825-135601_Tr1.txt,263.579900024,263.797632769,bg,0.2177327450000348
210828-080644_Tr1,289.726343775,290.003975027,bg,0.2776312520000488
210825-135601_Tr1.Table.1.selections (1).txt,1037.870334651,1040.89100657,bg,3.0206719190000513
210824-100209_Tr2.txt,137.34227085,145.576086813,bg,8.233815962999984
210825-132034_Tr2,854.425382135,854.705814539,w,0.2804324040000665
210827-081513_Tr2,590.356745399,590.920363554,w,0.5636181549999719
210903-110841_Tr1,490.577755767,495.381905802,bg,4.804150035000021
210826-083608_Tr1,497.844606515,498.027842819,bg,0.18323630399999047
210824-125439_Tr1.txt,552.571868999,553.109390209,w,0.5375212100000226
210824-104507_Tr1.txt,836.888147139,837.641471757,bg,0.7533246179999651
210828-080644_Tr1,940.49580679,941.98489103,w,1.489084240000011
210904-111316_Tr2(first 4 minutes).txt,1147.408405496,1147.77206389,bg,0.3636583940001401
210828-080644_Tr1,264.790486177,265.118589484,w,0.32810330699999213
210904-111316_Tr2(first 4 minutes)(1).txt,1143.996808339,1144.684958811,bg,0.6881504719999612
