begin_time,end_time,filename,call_length,label,location,pst_or_master_tape_identifier,date,dataset,split_type
24.47437238493724,27.72053695955369,1562344334_000d,3.2461645746164542,1,orcasound_lab,09:32:14,2019-07-05,podcast_round2,val
28.104951185495118,30.45414923291492,1562344334_000d,2.3491980474198044,1,orcasound_lab,09:32:14,2019-07-05,podcast_round2,val
31.94909344490935,33.999302649930264,1562344334_000d,2.0502092050209164,1,orcasound_lab,09:32:14,2019-07-05,podcast_round2,val
37.28817991631799,38.05700836820085,1562344334_000d,0.7688284518828539,1,orcasound_lab,09:32:14,2019-07-05,podcast_round2,val
0.0,2.45,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
2.45,4.9,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
4.9,7.35,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
7.35,9.8,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
12.25,14.7,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
14.7,17.15,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
17.15,19.6,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
19.6,22.05,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
24.5,26.95,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
26.95,29.4,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
31.85,34.300000000000004,1562337136_001b,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
36.75,39.2,1562337136_001b,2.450000000000003,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
39.2,41.65000000000001,1562337136_001b,2.450000000000003,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
41.65000000000001,44.100000000000016,1562337136_001b,2.450000000000003,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
44.10000000000001,46.55000000000001,1562337136_001b,2.450000000000003,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
46.55000000000001,49.00000000000002,1562337136_001b,2.450000000000003,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
0.4250520471894518,2.167765440666204,1562337136_001a,1.7427133934767518,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
36.767002081887576,38.254684247050655,1562337136_001a,1.4876821651630865,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
19.042331714087442,20.317487855655802,1562337136_001a,1.275156141568356,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
29.28608605135323,30.858778625954194,1562337136_001a,1.572692574600964,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
39.18979875086745,40.76249132546842,1562337136_001a,1.5726925746009712,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
30.90128383067314,32.38896599583622,1562337136_001a,1.4876821651630827,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
58.3455369595537,59.96861924686193,1562337136_001a,1.623082287308229,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
52.87831241283125,54.54410739191074,1562337136_001a,1.6657949790794933,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
21.31363319386332,22.296025104602514,1562337136_001c,0.9823919107391924,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
23.235704323570427,24.51708507670851,1562337136_001c,1.2813807531380803,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
38.86854951185495,40.02179218967922,1562337136_001c,1.1532426778242666,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
12.515745276417075,14.701714485654303,1562337136_000d,2.1859692092372285,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
19.20223932820154,20.31665500349895,1562337136_000d,1.1144156752974084,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
26.831700489853052,28.24615115465361,1562337136_000d,1.414450664800558,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
25.331525542337303,26.360216934919528,1562337136_000d,1.0286913925822248,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
30.08922323303009,31.54653603918825,1562337136_000d,1.4573128061581535,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,val
41.576277116864944,43.41934919524142,1562337136_000d,1.84307207837648,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
49.76562500000002,52.21562500000002,1562337136_0004,2.450000000000003,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
41.046006944444436,42.7048611111111,1562337136_0004,1.6588541666666643,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
37.345486111111114,39.08940972222222,1562337136_0004,1.7439236111111072,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
42.91753472222222,45.51215277777778,1562337136_0004,2.5946180555555567,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
45.98003472222222,48.02170138888889,1562337136_0004,2.0416666666666643,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
52.70052083333334,54.86979166666668,1562337136_0004,2.169270833333336,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
55.29513888888889,56.40104166666666,1562337136_0004,1.1059027777777717,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
1.1476405274115198,3.59764052741152,1562337136_0006,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
26.11519777931992,27.84260929909785,1562337136_0006,1.7274115197779345,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
29.995072866065225,31.849999999999994,1562337136_0006,1.854927133934769,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
34.72505204718945,36.32494795281055,1562337136_0006,1.5998959056210964,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
52.48542678695353,54.382859125607254,1562337136_0006,1.8974323386537149,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
36.55447605829285,37.87213740458015,1562337136_0006,1.317661346287295,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
13.883906030855535,15.775525946704063,1562337136_000a,1.8916199158485296,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
17.708380084151468,19.6,1562337136_000a,1.8916199158485296,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
21.964095371669,23.76981065918653,1562337136_000a,1.8057152875175329,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
19.67215988779804,21.218443197755963,1562337136_000a,1.5462833099579252,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
27.84696652719665,29.399999999999995,1562337136_000b,1.553033472803346,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
29.32995118549512,31.77995118549512,1562337136_000b,2.450000000000003,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
34.229951185495125,35.654846582984675,1562337136_000b,1.4248953974895429,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
56.773709902370996,58.32674337517434,1562337136_000b,1.5530334728033497,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
37.54445606694561,40.70519525801952,1562337136_000b,3.1607391910739158,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
46.17241980474199,48.00906555090656,1562337136_000b,1.8366457461645709,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
6.233239831697055,7.910098176718093,1562337136_000c,1.6768583450210397,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
42.204943899018225,44.01065918653576,1562337136_000c,1.805715287517536,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
56.264095371669036,57.5973352033661,1562337136_000c,1.3332398316970568,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
58.97244491458836,60.643370452296885,1562337136_000c,1.67092553770852,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
13.916549789621318,15.033309957924265,1562337136_000c,1.116760168302946,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
7.2611576011157615,8.457112970711298,1562337136_000e,1.1959553695955352,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
8.28626220362622,9.35407949790795,1562337136_000e,1.0678172942817294,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
10.550034867503488,11.404288702928872,1562337136_000e,0.8542538354253839,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
11.318863319386333,12.130404463040446,1562337136_000e,0.8115411436541127,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
34.55456764295676,35.66509762900976,1562337136_000e,1.1105299860529954,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
52.23762203626221,53.561715481171554,1562337136_000e,1.3240934449093444,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
53.64714086471408,55.27022315202231,1562337136_000e,1.623082287308229,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
14.451171875,16.2216796875,1562337136_0010,1.7705078125,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
47.755859375,49.765625,1562337136_0010,2.009765625,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
56.8955078125,59.240234375,1562337136_0010,2.3447265625,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
31.50829846582984,34.08643654114365,1562337136_0012,2.5781380753138063,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
37.6076708507671,39.246129707112985,1562337136_0012,1.6384588563458848,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
1.25,2.8875,1562337136_0013,1.6374999999999993,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
58.06433983548154,59.83093676714121,1562337136_0017,1.76659693165967,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
13.3984375,15.8484375,1562337136_0018,2.45,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
27.9453125,31.6298828125,1562337136_0018,3.684570312499997,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
17.03515625,21.3896484375,1562337136_0018,4.3544921875,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
38.2333984375,41.439453125,1562337136_0018,3.2060546875,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
46.798828125,49.478515625,1562337136_0018,2.6796875,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
57.363145048814495,59.456066945606686,1562337136_0019,2.0929218967921908,1,orcasound_lab,07:32:16,2019-07-05,podcast_round2,train
11.88154296875,14.33154296875,1562340736_0001,2.45,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
20.3369140625,21.6767578125,1562340736_0001,1.33984375,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
34.3,36.75,1562340736_0004,2.450000000000003,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
41.41204351204353,45.52773892773895,1562340736_0004,4.11569541569542,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
46.43006993006996,49.45116550116554,1562340736_0004,3.0210955710955787,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
51.48828125,53.78515625,1562340736_0004,2.296875,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
53.78515625,56.5126953125,1562340736_0004,2.7275390625,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
57.134765625,59.9580078125,1562340736_0004,2.8232421875,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
0.1291286015460295,3.2282150386507382,1562340736_0005,3.0990864371047078,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
5.5525298664792695,8.092059030217849,1562340736_0005,2.539529163738579,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
8.522487702037951,11.40635980323261,1562340736_0005,2.883872101194658,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
21.091004919184822,23.02793394237527,1562340736_0005,1.9369290231904444,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
24.53443429374561,28.451335207308503,1562340736_0005,3.916900913562895,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
30.216092761770906,34.1329936753338,1562340736_0005,3.916900913562895,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
34.73559381588194,36.67252283907239,1562340736_0005,1.9369290231904444,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
39.12596626844695,41.32115249472945,1562340736_0005,2.1951862262825017,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
42.182009838369645,44.63545326774421,1562340736_0005,2.4534434293745657,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
45.238053408292345,47.94975404075896,1562340736_0005,2.7117006324666164,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
6.541419141914193,9.867381738173812,1562340736_0006,3.32596259625962,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
2.897414741474148,5.525302530253026,1562340736_0006,2.627887788778878,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
12.465621562156215,14.015401540154016,1562340736_0006,1.549779977997801,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
42.72002200220022,44.471947194719476,1562340736_0006,1.7519251925192592,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
41.636638098948175,43.66478379431242,1562340736_0007,2.0281456953642447,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
54.86181640625,59.048828125,1562340736_0007,4.18701171875,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
59.36068301310921,61.226763899733385,1562340736_0007,1.8660808866241685,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
4.9,7.35,1562340736_0008,2.45,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
12.25,14.7,1562340736_0008,2.45,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
20.43189588189588,24.5,1562340736_0008,4.068104118104117,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
15.99067599067599,17.656371406371406,1562340736_0008,1.6656954156954151,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
30.077700077700076,32.314491064491065,1562340736_0008,2.236790986790986,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
36.502525252525245,45.44968919968921,1562340736_0008,8.947163947163949,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
56.751953125,61.058892355694226,1562340736_0008,4.306939230694226,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
0.3825468424705067,2.3224843858431647,1562340736_0009,1.9399375433726584,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
3.5126301179736297,4.9,1562340736_0009,1.387369882026371,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
6.557702984038862,8.242609299097845,1562340736_0009,1.6849063150589831,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
24.5,26.95,1562340736_0009,2.45,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
27.332546842470503,29.782546842470502,1562340736_0009,2.45,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
52.92578070784179,54.73820263705761,1562340736_0009,1.812421929215823,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
57.39732824427485,61.25000000000002,1562340736_0009,3.8526717557251615,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
2.45,3.4050557880055785,1562340736_000a,0.9550557880055788,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
6.282182705718268,7.621652719665269,1562340736_000a,1.3394700139470004,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
7.408089260808928,8.918410041841002,1562340736_000a,1.5103207810320765,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
11.395746164574616,12.137238493723848,1562340736_000a,0.7414923291492315,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
12.00910041841004,13.562133891213383,1562340736_000a,1.553033472803346,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
13.946548117154805,16.396548117154804,1562340736_000a,2.45,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
25.05526499302649,26.651011157601104,1562340736_000a,1.5957461645746136,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
39.92611576011159,41.65000000000001,1562340736_000a,1.7238842398884202,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
43.05951882845189,44.74069037656904,1562340736_000a,1.681171548117156,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
0.6406903765690376,1.6657949790794981,1562340736_000a,1.0251046025104604,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
3.3315899581589963,4.826534170153417,1562340736_000a,1.4949442119944214,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
8.969665271966528,10.50732217573222,1562340736_000a,1.5376569037656918,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
26.35373082287308,27.37883542538354,1562340736_000a,1.02510460251046,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
27.67782426778243,29.08734309623432,1562340736_000a,1.4095188284518834,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
28.873779637377964,30.539574616457468,1562340736_000a,1.6657949790795,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
46.556834030683405,47.62465132496514,1562340736_000a,1.0678172942817312,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
49.3331589958159,50.61453974895397,1562340736_000a,1.2813807531380732,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
51.81049511854951,52.79288702928872,1562340736_000a,0.982391910739196,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
53.60442817294282,54.928521617852155,1562340736_000a,1.3240934449093444,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
56.1244769874477,59.24250348675035,1562340736_000a,3.118026499302651,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
19.38523842917251,20.890287517531558,1562340736_000c,1.5050490883590475,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
52.86914446002807,54.889621318373095,1562340736_000c,2.0204768583450203,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
54.674859747545604,57.12485974754561,1562340736_000c,2.450000000000003,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
57.10769698353445,59.16921918226594,1562340736_000c,2.0615221987314807,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
18.21178120617111,19.11377980364657,1562340736_000c,0.9019985974754584,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
59.22734498103586,61.16773301548504,1562340736_000c,1.9403880344491784,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
1.2335069444444444,3.8536458333333368,1562340736_000d,2.6201388888888912,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
4.006770833333333,6.456770833333334,1562340736_000d,2.45,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
47.72395833333335,49.53593750000002,1562340736_000d,1.8119791666666671,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
50.599305555555574,52.75156250000002,1562340736_000d,2.1522569444444457,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
55.00590277777778,56.945486111111116,1562340736_000d,1.9395833333333383,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
0.0,0.5529513888888888,1562340736_000d,0.5529513888888888,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
33.73003472222222,34.87847222222222,1562340736_000d,1.1484375,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
35.64409722222222,36.835069444444436,1562340736_000d,1.1909722222222214,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
37.00520833333333,38.57899305555557,1562340736_000d,1.5737847222222283,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
40.025173611111114,41.7265625,1562340736_000d,1.7013888888888855,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
41.76909722222222,43.342881944444464,1562340736_000d,1.5737847222222283,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
58.35763888888889,59.97395833333334,1562340736_000d,1.6163194444444429,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
3.623958333333333,5.180729166666668,1562340736_000e,1.556770833333334,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
6.584374999999999,8.396354166666661,1562340736_000e,1.8119791666666627,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
41.47986111111112,43.24930555555557,1562340736_000e,1.7694444444444457,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
18.800347222222225,20.246527777777786,1562340736_000e,1.4461805555555536,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
23.52170138888889,25.01041666666667,1562340736_000e,1.4887152777777786,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
54.52951388888889,56.40104166666667,1562340736_000e,1.8715277777777783,1,orcasound_lab,08:32:16,2019-07-05,podcast_round2,train
